MonthYear,GPI_score
200803,1.58
200804,1.5748333333333333
200805,1.5696666666666668
200806,1.5645
200807,1.5593333333333335
200808,1.5541666666666667
200809,1.549
200810,1.5438333333333334
200811,1.5386666666666666
200812,1.5335
200901,1.5283333333333333
200902,1.5231666666666668
200903,1.518
200904,1.5153333333333334
200905,1.5126666666666666
200906,1.51
200907,1.5073333333333334
200908,1.5046666666666666
200909,1.502
200910,1.4993333333333334
200911,1.4966666666666666
200912,1.494
201001,1.4913333333333334
201002,1.4886666666666666
201003,1.486
201004,1.4839166666666666
201005,1.4818333333333333
201006,1.47975
201007,1.4776666666666667
201008,1.4755833333333332
201009,1.4735
201010,1.4714166666666666
201011,1.4693333333333332
201012,1.46725
201101,1.4651666666666665
201102,1.4630833333333333
201103,1.4609999999999999
201104,1.4593333333333331
201105,1.4576666666666664
201106,1.456
201107,1.4543333333333333
201108,1.4526666666666666
201109,1.4509999999999998
201110,1.4493333333333331
201111,1.4476666666666664
201112,1.4459999999999997
201201,1.4443333333333332
201202,1.4426666666666665
201203,1.4409999999999998
201204,1.4421666666666666
201205,1.4433333333333331
201206,1.4445
201207,1.4456666666666667
201208,1.4468333333333332
201209,1.448
201210,1.4491666666666667
201211,1.4503333333333333
201212,1.4515
201301,1.4526666666666668
201302,1.4538333333333333
201303,1.455
201304,1.45175
201305,1.4485000000000001
201306,1.4452500000000001
201307,1.442
201308,1.43875
201309,1.4355
201310,1.43225
201311,1.429
201312,1.4257499999999999
201401,1.4224999999999999
201402,1.41925
201403,1.416
201404,1.4135833333333332
201405,1.4111666666666665
201406,1.40875
201407,1.4063333333333332
201408,1.4039166666666665
201409,1.4015
201410,1.3990833333333332
201411,1.3966666666666665
201412,1.3942499999999998
201501,1.391833333333333
201502,1.3894166666666665
201503,1.3869999999999998
201504,1.3874999999999997
201505,1.388
201506,1.3884999999999998
201507,1.3889999999999998
201508,1.3895
201509,1.39
201510,1.3904999999999998
201511,1.391
201512,1.3915
201601,1.392
201602,1.3925
201603,1.393
201604,1.3935833333333334
201605,1.3941666666666666
201606,1.39475
201607,1.3953333333333333
201608,1.3959166666666667
201609,1.3965
201610,1.3970833333333332
201611,1.3976666666666666
201612,1.39825
201701,1.3988333333333332
201702,1.3994166666666665
201703,1.4
201704,1.3984999999999999
201705,1.3969999999999998
201706,1.3955
201707,1.394
201708,1.3924999999999998
201709,1.391
201710,1.3895
201711,1.388
201712,1.3864999999999998
201801,1.3849999999999998
201802,1.3835
201803,1.382
201804,1.3790833333333332
201805,1.3761666666666665
201806,1.3732499999999999
201807,1.3703333333333332
201808,1.3674166666666665
201809,1.3645
201810,1.3615833333333334
201811,1.3586666666666667
201812,1.35575
201901,1.3528333333333333
201902,1.3499166666666667
201903,1.347
201904,1.3448333333333333
201905,1.3426666666666667
201906,1.3405
201907,1.3383333333333334
201908,1.3361666666666667
201909,1.334
201910,1.3318333333333332
201911,1.3296666666666666
201912,1.3275
202001,1.3253333333333333
202002,1.3231666666666666
202003,1.321
202004,1.3231666666666666
202005,1.3253333333333333
202006,1.3275
202007,1.3296666666666666
202008,1.3318333333333332
202009,1.334
202010,1.3361666666666667
202011,1.3383333333333334
202012,1.3405
202101,1.3426666666666667
202102,1.3448333333333333
202103,1.347
