MonthYear,GPI_score
200803,1.922
200804,1.922
200805,1.922
200806,1.922
200807,1.922
200808,1.922
200809,1.922
200810,1.922
200811,1.922
200812,1.922
200901,1.922
200902,1.922
200903,1.922
200904,1.9216666666666666
200905,1.9213333333333333
200906,1.921
200907,1.9206666666666667
200908,1.9203333333333334
200909,1.92
200910,1.9196666666666666
200911,1.9193333333333333
200912,1.919
201001,1.9186666666666667
201002,1.9183333333333334
201003,1.9180000000000001
201004,1.9205833333333335
201005,1.923166666666667
201006,1.92575
201007,1.9283333333333335
201008,1.9309166666666668
201009,1.9335
201010,1.9360833333333334
201011,1.9386666666666668
201012,1.9412500000000001
201101,1.9438333333333335
201102,1.9464166666666667
201103,1.949
201104,1.9444166666666667
201105,1.9398333333333335
201106,1.9352500000000001
201107,1.9306666666666668
201108,1.9260833333333334
201109,1.9215
201110,1.9169166666666668
201111,1.9123333333333334
201112,1.90775
201201,1.903166666666667
201202,1.8985833333333335
201203,1.8940000000000001
201204,1.8931666666666669
201205,1.8923333333333334
201206,1.8915000000000002
201207,1.8906666666666667
201208,1.8898333333333335
201209,1.8890000000000002
201210,1.8881666666666668
201211,1.8873333333333335
201212,1.8865
201301,1.8856666666666668
201302,1.8848333333333334
201303,1.8840000000000001
201304,1.8824166666666668
201305,1.8808333333333334
201306,1.87925
201307,1.8776666666666668
201308,1.8760833333333333
201309,1.8745
201310,1.8729166666666668
201311,1.8713333333333333
201312,1.86975
201401,1.8681666666666668
201402,1.8665833333333333
201403,1.865
201404,1.8691666666666666
201405,1.8733333333333333
201406,1.8775
201407,1.8816666666666666
201408,1.8858333333333333
201409,1.8900000000000001
201410,1.8941666666666668
201411,1.8983333333333334
201412,1.9025
201501,1.9066666666666667
201502,1.9108333333333334
201503,1.915
201504,1.9183333333333334
201505,1.9216666666666666
201506,1.925
201507,1.9283333333333335
201508,1.9316666666666666
201509,1.935
201510,1.9383333333333335
201511,1.9416666666666667
201512,1.945
201601,1.9483333333333335
201602,1.9516666666666667
201603,1.955
201604,1.9641666666666668
201605,1.9733333333333334
201606,1.9825
201607,1.9916666666666667
201608,2.0008333333333335
201609,2.01
201610,2.0191666666666666
201611,2.0283333333333333
201612,2.0375
201701,2.046666666666667
201702,2.055833333333333
201703,2.065
201704,2.0715833333333333
201705,2.0781666666666667
201706,2.08475
201707,2.0913333333333335
201708,2.097916666666667
201709,2.1045
201710,2.111083333333333
201711,2.1176666666666666
201712,2.12425
201801,2.1308333333333334
201802,2.1374166666666667
201803,2.144
201804,2.145916666666667
201805,2.1478333333333333
201806,2.14975
201807,2.151666666666667
201808,2.153583333333333
201809,2.1555
201810,2.1574166666666668
201811,2.159333333333333
201812,2.16125
201901,2.1631666666666667
201902,2.165083333333333
201903,2.167
201904,2.1639999999999997
201905,2.1609999999999996
201906,2.158
201907,2.155
201908,2.1519999999999997
201909,2.149
201910,2.146
201911,2.143
201912,2.1399999999999997
202001,2.1369999999999996
202002,2.134
202003,2.131
202004,2.1369166666666666
202005,2.142833333333333
202006,2.1487499999999997
202007,2.1546666666666665
202008,2.1605833333333333
202009,2.1665
202010,2.1724166666666664
202011,2.1783333333333332
202012,2.18425
202101,2.1901666666666664
202102,2.196083333333333
202103,2.202
