MonthYear,GPI_score
200803,1.788
200804,1.7901666666666667
200805,1.7923333333333333
200806,1.7945
200807,1.7966666666666666
200808,1.7988333333333333
200809,1.8010000000000002
200810,1.8031666666666668
200811,1.8053333333333335
200812,1.8075
200901,1.8096666666666668
200902,1.8118333333333334
200903,1.814
200904,1.81475
200905,1.8155000000000001
200906,1.8162500000000001
200907,1.8170000000000002
200908,1.8177500000000002
200909,1.8185000000000002
200910,1.81925
200911,1.82
200912,1.82075
201001,1.8215000000000001
201002,1.8222500000000001
201003,1.8230000000000002
201004,1.8291666666666668
201005,1.8353333333333335
201006,1.8415000000000001
201007,1.8476666666666668
201008,1.8538333333333334
201009,1.8599999999999999
201010,1.8661666666666665
201011,1.8723333333333332
201012,1.8784999999999998
201101,1.8846666666666665
201102,1.8908333333333331
201103,1.8969999999999998
201104,1.8923333333333332
201105,1.8876666666666666
201106,1.8829999999999998
201107,1.8783333333333332
201108,1.8736666666666666
201109,1.8689999999999998
201110,1.8643333333333332
201111,1.8596666666666666
201112,1.855
201201,1.8503333333333334
201202,1.8456666666666666
201203,1.841
201204,1.846
201205,1.851
201206,1.8559999999999999
201207,1.861
201208,1.866
201209,1.871
201210,1.876
201211,1.881
201212,1.8860000000000001
201301,1.891
201302,1.896
201303,1.901
201304,1.91025
201305,1.9195
201306,1.92875
201307,1.938
201308,1.94725
201309,1.9565000000000001
201310,1.96575
201311,1.975
201312,1.98425
201401,1.9935
201402,2.00275
201403,2.012
201404,2.007416666666667
201405,2.0028333333333332
201406,1.99825
201407,1.9936666666666667
201408,1.9890833333333333
201409,1.9845
201410,1.9799166666666665
201411,1.9753333333333332
201412,1.9707499999999998
201501,1.9661666666666666
201502,1.9615833333333332
201503,1.9569999999999999
201504,1.9565
201505,1.956
201506,1.9554999999999998
201507,1.9549999999999998
201508,1.9545
201509,1.9539999999999997
201510,1.9534999999999998
201511,1.9529999999999998
201512,1.9525
201601,1.952
201602,1.9514999999999998
201603,1.9509999999999998
201604,1.9566666666666666
201605,1.9623333333333333
201606,1.968
201607,1.9736666666666667
201608,1.9793333333333334
201609,1.9849999999999999
201610,1.9906666666666666
201611,1.9963333333333333
201612,2.0020000000000002
201701,2.0076666666666667
201702,2.0133333333333336
201703,2.019
201704,2.021666666666667
201705,2.0243333333333333
201706,2.027
201707,2.029666666666667
201708,2.0323333333333333
201709,2.035
201710,2.037666666666667
201711,2.0403333333333333
201712,2.043
201801,2.045666666666667
201802,2.0483333333333333
201803,2.051
201804,2.055
201805,2.059
201806,2.063
201807,2.067
201808,2.071
201809,2.075
201810,2.079
201811,2.083
201812,2.087
201901,2.091
201902,2.095
201903,2.099
201904,2.1020000000000003
201905,2.105
201906,2.108
201907,2.111
201908,2.114
201909,2.117
201910,2.12
201911,2.1229999999999998
201912,2.126
202001,2.129
202002,2.1319999999999997
202003,2.135
202004,2.134
202005,2.133
202006,2.1319999999999997
202007,2.131
202008,2.13
202009,2.129
202010,2.128
202011,2.1270000000000002
202012,2.1260000000000003
202101,2.125
202102,2.124
202103,2.123
