MonthYear,GPI_score
200803,2.07
200804,2.0694166666666667
200805,2.068833333333333
200806,2.06825
200807,2.0676666666666668
200808,2.067083333333333
200809,2.0665
200810,2.065916666666667
200811,2.0653333333333332
200812,2.06475
200901,2.064166666666667
200902,2.0635833333333333
200903,2.063
200904,2.0629166666666667
200905,2.0628333333333333
200906,2.0627500000000003
200907,2.062666666666667
200908,2.0625833333333334
200909,2.0625
200910,2.0624166666666666
200911,2.062333333333333
200912,2.0622499999999997
201001,2.0621666666666667
201002,2.0620833333333333
201003,2.062
201004,2.0599166666666666
201005,2.057833333333333
201006,2.0557499999999997
201007,2.0536666666666665
201008,2.0515833333333333
201009,2.0495
201010,2.0474166666666664
201011,2.0453333333333332
201012,2.04325
201101,2.0411666666666664
201102,2.039083333333333
201103,2.037
201104,2.0404166666666668
201105,2.043833333333333
201106,2.04725
201107,2.050666666666667
201108,2.0540833333333333
201109,2.0575
201110,2.060916666666667
201111,2.0643333333333334
201112,2.06775
201201,2.071166666666667
201202,2.0745833333333334
201203,2.0780000000000003
201204,2.0768333333333335
201205,2.0756666666666668
201206,2.0745000000000005
201207,2.0733333333333337
201208,2.072166666666667
201209,2.071
201210,2.0698333333333334
201211,2.0686666666666667
201212,2.0675
201301,2.0663333333333336
201302,2.065166666666667
201303,2.064
201304,2.0656666666666665
201305,2.0673333333333335
201306,2.069
201307,2.070666666666667
201308,2.0723333333333334
201309,2.074
201310,2.0756666666666668
201311,2.0773333333333333
201312,2.079
201401,2.0806666666666667
201402,2.0823333333333336
201403,2.084
201404,2.0835833333333333
201405,2.0831666666666666
201406,2.08275
201407,2.0823333333333336
201408,2.081916666666667
201409,2.0815
201410,2.0810833333333334
201411,2.0806666666666667
201412,2.0802500000000004
201501,2.0798333333333336
201502,2.079416666666667
201503,2.079
201504,2.078416666666667
201505,2.0778333333333334
201506,2.0772500000000003
201507,2.0766666666666667
201508,2.0760833333333335
201509,2.0755
201510,2.0749166666666667
201511,2.0743333333333336
201512,2.07375
201601,2.073166666666667
201602,2.072583333333333
201603,2.072
201604,2.07125
201605,2.0705
201606,2.06975
201607,2.069
201608,2.06825
201609,2.0675
201610,2.0667500000000003
201611,2.0660000000000003
201612,2.0652500000000003
201701,2.0645000000000002
201702,2.06375
201703,2.063
201704,2.0615833333333335
201705,2.060166666666667
201706,2.05875
201707,2.0573333333333332
201708,2.0559166666666666
201709,2.0545
201710,2.0530833333333334
201711,2.0516666666666667
201712,2.05025
201801,2.048833333333333
201802,2.0474166666666664
201803,2.046
201804,2.04825
201805,2.0505
201806,2.0527499999999996
201807,2.0549999999999997
201808,2.05725
201809,2.0595
201810,2.06175
201811,2.064
201812,2.06625
201901,2.0685
201902,2.07075
201903,2.073
201904,2.0730833333333334
201905,2.0731666666666664
201906,2.07325
201907,2.0733333333333333
201908,2.0734166666666667
201909,2.0735
201910,2.073583333333333
201911,2.0736666666666665
201912,2.07375
202001,2.073833333333333
202002,2.0739166666666664
202003,2.074
202004,2.071333333333333
202005,2.0686666666666667
202006,2.066
202007,2.063333333333333
202008,2.0606666666666666
202009,2.058
202010,2.055333333333333
202011,2.0526666666666666
202012,2.05
202101,2.047333333333333
202102,2.0446666666666666
202103,2.042
