MonthYear,GPI_score
200803,1.7819999999999998
200804,1.7831666666666666
200805,1.784333333333333
200806,1.7854999999999999
200807,1.7866666666666666
200808,1.7878333333333332
200809,1.789
200810,1.7901666666666667
200811,1.7913333333333332
200812,1.7925
200901,1.7936666666666667
200902,1.7948333333333333
200903,1.796
200904,1.7981666666666667
200905,1.8003333333333333
200906,1.8025
200907,1.8046666666666666
200908,1.8068333333333333
200909,1.809
200910,1.8111666666666666
200911,1.8133333333333332
200912,1.8155
201001,1.8176666666666665
201002,1.8198333333333332
201003,1.8219999999999998
201004,1.8286666666666664
201005,1.8353333333333333
201006,1.8419999999999999
201007,1.8486666666666665
201008,1.8553333333333333
201009,1.8619999999999999
201010,1.8686666666666665
201011,1.8753333333333333
201012,1.882
201101,1.8886666666666665
201102,1.8953333333333333
201103,1.902
201104,1.8943333333333332
201105,1.8866666666666667
201106,1.879
201107,1.8713333333333333
201108,1.8636666666666666
201109,1.8559999999999999
201110,1.8483333333333334
201111,1.8406666666666667
201112,1.833
201201,1.8253333333333335
201202,1.8176666666666668
201203,1.81
201204,1.8080833333333333
201205,1.8061666666666667
201206,1.8042500000000001
201207,1.8023333333333333
201208,1.8004166666666666
201209,1.7985
201210,1.7965833333333334
201211,1.7946666666666666
201212,1.7927499999999998
201301,1.7908333333333333
201302,1.7889166666666667
201303,1.787
201304,1.7878333333333332
201305,1.7886666666666666
201306,1.7894999999999999
201307,1.7903333333333333
201308,1.7911666666666666
201309,1.7919999999999998
201310,1.7928333333333333
201311,1.7936666666666665
201312,1.7945
201401,1.7953333333333332
201402,1.7961666666666667
201403,1.797
201404,1.7940833333333333
201405,1.7911666666666666
201406,1.78825
201407,1.7853333333333332
201408,1.7824166666666665
201409,1.7794999999999999
201410,1.7765833333333332
201411,1.7736666666666665
201412,1.7707499999999998
201501,1.7678333333333331
201502,1.7649166666666665
201503,1.7619999999999998
201504,1.7651666666666666
201505,1.768333333333333
201506,1.7714999999999999
201507,1.7746666666666666
201508,1.7778333333333332
201509,1.781
201510,1.7841666666666667
201511,1.7873333333333332
201512,1.7905
201601,1.7936666666666667
201602,1.7968333333333333
201603,1.8
201604,1.7994166666666667
201605,1.7988333333333335
201606,1.7982500000000001
201607,1.7976666666666667
201608,1.7970833333333334
201609,1.7965
201610,1.7959166666666668
201611,1.7953333333333334
201612,1.79475
201701,1.794166666666667
201702,1.7935833333333335
201703,1.7930000000000001
201704,1.7950000000000002
201705,1.7970000000000002
201706,1.7990000000000002
201707,1.8010000000000002
201708,1.8030000000000002
201709,1.8050000000000002
201710,1.807
201711,1.809
201712,1.811
201801,1.813
201802,1.815
201803,1.817
201804,1.8211666666666666
201805,1.8253333333333333
201806,1.8295
201807,1.8336666666666666
201808,1.8378333333333332
201809,1.842
201810,1.8461666666666667
201811,1.8503333333333334
201812,1.8545
201901,1.8586666666666667
201902,1.8628333333333333
201903,1.867
201904,1.8638333333333332
201905,1.8606666666666667
201906,1.8575
201907,1.8543333333333334
201908,1.8511666666666666
201909,1.8479999999999999
201910,1.8448333333333333
201911,1.8416666666666666
201912,1.8385
202001,1.8353333333333333
202002,1.8321666666666667
202003,1.829
202004,1.833
202005,1.837
202006,1.841
202007,1.845
202008,1.849
202009,1.853
202010,1.857
202011,1.861
202012,1.865
202101,1.869
202102,1.873
202103,1.877
