MonthYear,GPI_score
200803,2.059
200804,2.0630833333333336
200805,2.067166666666667
200806,2.07125
200807,2.0753333333333335
200808,2.079416666666667
200809,2.0835
200810,2.0875833333333333
200811,2.091666666666667
200812,2.0957500000000002
200901,2.0998333333333337
200902,2.1039166666666667
200903,2.108
200904,2.1134166666666667
200905,2.1188333333333333
200906,2.12425
200907,2.1296666666666666
200908,2.135083333333333
200909,2.1405000000000003
200910,2.145916666666667
200911,2.1513333333333335
200912,2.15675
201001,2.162166666666667
201002,2.1675833333333334
201003,2.173
201004,2.1755
201005,2.178
201006,2.1805000000000003
201007,2.1830000000000003
201008,2.1855
201009,2.188
201010,2.1905
201011,2.193
201012,2.1955
201101,2.1980000000000004
201102,2.2005000000000003
201103,2.2030000000000003
201104,2.206916666666667
201105,2.2108333333333334
201106,2.2147500000000004
201107,2.218666666666667
201108,2.2225833333333336
201109,2.2265
201110,2.2304166666666667
201111,2.2343333333333333
201112,2.23825
201201,2.242166666666667
201202,2.2460833333333334
201203,2.25
201204,2.2439999999999998
201205,2.238
201206,2.232
201207,2.226
201208,2.2199999999999998
201209,2.214
201210,2.208
201211,2.202
201212,2.1959999999999997
201301,2.19
201302,2.184
201303,2.178
201304,2.178
201305,2.178
201306,2.178
201307,2.178
201308,2.178
201309,2.178
201310,2.178
201311,2.178
201312,2.178
201401,2.178
201402,2.178
201403,2.178
201404,2.186583333333333
201405,2.1951666666666667
201406,2.20375
201407,2.2123333333333335
201408,2.2209166666666667
201409,2.2295
201410,2.2380833333333334
201411,2.2466666666666666
201412,2.25525
201501,2.2638333333333334
201502,2.272416666666667
201503,2.281
201504,2.2773333333333334
201505,2.2736666666666667
201506,2.27
201507,2.2663333333333333
201508,2.2626666666666666
201509,2.2590000000000003
201510,2.2553333333333336
201511,2.251666666666667
201512,2.248
201601,2.2443333333333335
201602,2.240666666666667
201603,2.237
201604,2.23825
201605,2.2395
201606,2.2407500000000002
201607,2.242
201608,2.2432499999999997
201609,2.2445
201610,2.24575
201611,2.247
201612,2.2482499999999996
201701,2.2495
201702,2.25075
201703,2.252
201704,2.2536666666666663
201705,2.255333333333333
201706,2.2569999999999997
201707,2.2586666666666666
201708,2.260333333333333
201709,2.2619999999999996
201710,2.2636666666666665
201711,2.265333333333333
201712,2.267
201801,2.2686666666666664
201802,2.2703333333333333
201803,2.272
201804,2.2711666666666663
201805,2.2703333333333333
201806,2.2695
201807,2.2686666666666664
201808,2.2678333333333334
201809,2.267
201810,2.2661666666666664
201811,2.2653333333333334
201812,2.2645
201901,2.2636666666666665
201902,2.2628333333333335
201903,2.262
201904,2.2604166666666665
201905,2.2588333333333335
201906,2.25725
201907,2.255666666666667
201908,2.2540833333333334
201909,2.2525000000000004
201910,2.250916666666667
201911,2.2493333333333334
201912,2.2477500000000004
202001,2.246166666666667
202002,2.244583333333334
202003,2.2430000000000003
202004,2.238083333333334
202005,2.233166666666667
202006,2.22825
202007,2.2233333333333336
202008,2.218416666666667
202009,2.2135000000000002
202010,2.2085833333333333
202011,2.203666666666667
202012,2.1987500000000004
202101,2.1938333333333335
202102,2.1889166666666666
202103,2.184
