MonthYear,GPI_score
200803,1.7
200804,1.7011666666666667
200805,1.7023333333333333
200806,1.7035
200807,1.7046666666666666
200808,1.7058333333333333
200809,1.7069999999999999
200810,1.7081666666666666
200811,1.7093333333333334
200812,1.7105
200901,1.7116666666666667
200902,1.7128333333333332
200903,1.714
200904,1.7130833333333333
200905,1.7121666666666666
200906,1.71125
200907,1.7103333333333333
200908,1.7094166666666666
200909,1.7085
200910,1.7075833333333335
200911,1.7066666666666668
200912,1.70575
201001,1.7048333333333334
201002,1.7039166666666667
201003,1.703
201004,1.6983333333333335
201005,1.6936666666666667
201006,1.689
201007,1.6843333333333332
201008,1.6796666666666666
201009,1.6749999999999998
201010,1.6703333333333332
201011,1.6656666666666666
201012,1.6609999999999998
201101,1.6563333333333332
201102,1.6516666666666664
201103,1.6469999999999998
201104,1.6537499999999998
201105,1.6604999999999999
201106,1.66725
201107,1.674
201108,1.68075
201109,1.6875
201110,1.69425
201111,1.701
201112,1.70775
201201,1.7145000000000001
201202,1.7212500000000002
201203,1.7280000000000002
201204,1.7247500000000002
201205,1.7215000000000003
201206,1.7182500000000003
201207,1.715
201208,1.71175
201209,1.7085000000000001
201210,1.7052500000000002
201211,1.7020000000000002
201212,1.69875
201301,1.6955
201302,1.69225
201303,1.689
201304,1.68975
201305,1.6905000000000001
201306,1.6912500000000001
201307,1.6920000000000002
201308,1.6927500000000002
201309,1.6935000000000002
201310,1.69425
201311,1.695
201312,1.69575
201401,1.6965000000000001
201402,1.6972500000000001
201403,1.6980000000000002
201404,1.7030833333333335
201405,1.7081666666666668
201406,1.7132500000000002
201407,1.7183333333333335
201408,1.7234166666666668
201409,1.7285000000000001
201410,1.7335833333333335
201411,1.7386666666666668
201412,1.7437500000000001
201501,1.7488333333333335
201502,1.7539166666666668
201503,1.7590000000000001
201504,1.7553333333333334
201505,1.7516666666666667
201506,1.7480000000000002
201507,1.7443333333333335
201508,1.7406666666666668
201509,1.737
201510,1.7333333333333334
201511,1.7296666666666667
201512,1.726
201601,1.7223333333333335
201602,1.7186666666666668
201603,1.715
201604,1.714
201605,1.713
201606,1.7120000000000002
201607,1.711
201608,1.71
201609,1.709
201610,1.7080000000000002
201611,1.707
201612,1.706
201701,1.705
201702,1.7040000000000002
201703,1.703
201704,1.7072500000000002
201705,1.7115
201706,1.71575
201707,1.72
201708,1.72425
201709,1.7285
201710,1.73275
201711,1.737
201712,1.74125
201801,1.7455
201802,1.74975
201803,1.754
201804,1.7504166666666667
201805,1.7468333333333332
201806,1.74325
201807,1.7396666666666667
201808,1.7360833333333332
201809,1.7325
201810,1.7289166666666667
201811,1.7253333333333332
201812,1.72175
201901,1.7181666666666666
201902,1.7145833333333331
201903,1.7109999999999999
201904,1.7104166666666665
201905,1.709833333333333
201906,1.70925
201907,1.7086666666666666
201908,1.7080833333333332
201909,1.7075
201910,1.7069166666666666
201911,1.7063333333333333
201912,1.7057499999999999
202001,1.7051666666666665
202002,1.7045833333333333
202003,1.704
202004,1.7134166666666666
202005,1.7228333333333332
202006,1.73225
202007,1.7416666666666667
202008,1.7510833333333333
202009,1.7605
202010,1.7699166666666666
202011,1.7793333333333332
202012,1.7887499999999998
202101,1.7981666666666667
202102,1.8075833333333333
202103,1.817
