MonthYear,GPI_score
200803,2.947
200804,2.947
200805,2.947
200806,2.947
200807,2.947
200808,2.947
200809,2.947
200810,2.947
200811,2.947
200812,2.947
200901,2.947
200902,2.947
200903,2.947
200904,2.9510833333333335
200905,2.955166666666667
200906,2.95925
200907,2.9633333333333334
200908,2.967416666666667
200909,2.9715000000000003
200910,2.9755833333333337
200911,2.979666666666667
200912,2.9837500000000006
201001,2.9878333333333336
201002,2.991916666666667
201003,2.9960000000000004
201004,3.001416666666667
201005,3.0068333333333337
201006,3.0122500000000003
201007,3.017666666666667
201008,3.0230833333333336
201009,3.0285
201010,3.0339166666666673
201011,3.039333333333334
201012,3.0447500000000005
201101,3.050166666666667
201102,3.0555833333333338
201103,3.0610000000000004
201104,3.0512500000000005
201105,3.0415
201106,3.03175
201107,3.0220000000000002
201108,3.0122500000000003
201109,3.0025000000000004
201110,2.99275
201111,2.983
201112,2.97325
201201,2.9635
201202,2.95375
201203,2.944
201204,2.9451666666666667
201205,2.9463333333333335
201206,2.9475
201207,2.9486666666666665
201208,2.9498333333333333
201209,2.951
201210,2.952166666666667
201211,2.9533333333333336
201212,2.9545000000000003
201301,2.9556666666666667
201302,2.9568333333333334
201303,2.958
201304,2.9588333333333336
201305,2.9596666666666667
201306,2.9605
201307,2.9613333333333336
201308,2.9621666666666666
201309,2.963
201310,2.9638333333333335
201311,2.9646666666666666
201312,2.9655
201401,2.9663333333333335
201402,2.9671666666666665
201403,2.968
201404,2.9686666666666666
201405,2.969333333333333
201406,2.97
201407,2.970666666666667
201408,2.9713333333333334
201409,2.9720000000000004
201410,2.972666666666667
201411,2.9733333333333336
201412,2.974
201501,2.974666666666667
201502,2.975333333333334
201503,2.9760000000000004
201504,2.973416666666667
201505,2.9708333333333337
201506,2.9682500000000003
201507,2.965666666666667
201508,2.9630833333333335
201509,2.9605
201510,2.9579166666666667
201511,2.9553333333333334
201512,2.95275
201601,2.9501666666666666
201602,2.947583333333333
201603,2.945
201604,2.9469166666666666
201605,2.948833333333333
201606,2.9507499999999998
201607,2.9526666666666666
201608,2.9545833333333333
201609,2.9565
201610,2.9584166666666665
201611,2.9603333333333333
201612,2.96225
201701,2.9641666666666664
201702,2.966083333333333
201703,2.968
201704,2.9665
201705,2.965
201706,2.9635
201707,2.962
201708,2.9605
201709,2.959
201710,2.9575
201711,2.956
201712,2.9545000000000003
201801,2.9530000000000003
201802,2.9515000000000002
201803,2.95
201804,2.9475833333333337
201805,2.9451666666666667
201806,2.94275
201807,2.9403333333333337
201808,2.9379166666666667
201809,2.9355
201810,2.9330833333333337
201811,2.9306666666666668
201812,2.9282500000000002
201901,2.9258333333333337
201902,2.9234166666666668
201903,2.9210000000000003
201904,2.931166666666667
201905,2.9413333333333336
201906,2.9515000000000002
201907,2.961666666666667
201908,2.9718333333333335
201909,2.982
201910,2.992166666666667
201911,3.0023333333333335
201912,3.0125
202001,3.022666666666667
202002,3.0328333333333335
202003,3.043
202004,3.0340833333333337
202005,3.025166666666667
202006,3.0162500000000003
202007,3.0073333333333334
202008,2.998416666666667
202009,2.9895000000000005
202010,2.9805833333333336
202011,2.971666666666667
202012,2.96275
202101,2.9538333333333338
202102,2.944916666666667
202103,2.9360000000000004
