MonthYear,GPI_score
200803,1.8530000000000002
200804,1.8538333333333334
200805,1.854666666666667
200806,1.8555000000000001
200807,1.8563333333333336
200808,1.8571666666666669
200809,1.858
200810,1.8588333333333336
200811,1.8596666666666668
200812,1.8605000000000003
200901,1.8613333333333335
200902,1.862166666666667
200903,1.8630000000000002
200904,1.8632500000000003
200905,1.8635000000000002
200906,1.86375
200907,1.864
200908,1.8642500000000002
200909,1.8645
200910,1.86475
200911,1.865
200912,1.86525
201001,1.8655
201002,1.8657499999999998
201003,1.8659999999999999
201004,1.8638333333333332
201005,1.8616666666666666
201006,1.8595
201007,1.8573333333333333
201008,1.8551666666666666
201009,1.853
201010,1.8508333333333333
201011,1.8486666666666667
201012,1.8465
201101,1.8443333333333334
201102,1.8421666666666667
201103,1.84
201104,1.8446666666666667
201105,1.8493333333333335
201106,1.854
201107,1.8586666666666667
201108,1.8633333333333333
201109,1.8679999999999999
201110,1.8726666666666667
201111,1.8773333333333333
201112,1.882
201201,1.8866666666666667
201202,1.8913333333333333
201203,1.896
201204,1.8964166666666666
201205,1.8968333333333334
201206,1.8972499999999999
201207,1.8976666666666666
201208,1.8980833333333333
201209,1.8984999999999999
201210,1.8989166666666666
201211,1.8993333333333333
201212,1.89975
201301,1.9001666666666668
201302,1.9005833333333333
201303,1.901
201304,1.8960833333333333
201305,1.8911666666666667
201306,1.88625
201307,1.8813333333333333
201308,1.8764166666666666
201309,1.8715
201310,1.8665833333333333
201311,1.8616666666666666
201312,1.85675
201401,1.8518333333333332
201402,1.8469166666666665
201403,1.8419999999999999
201404,1.8398333333333332
201405,1.8376666666666666
201406,1.8355
201407,1.8333333333333333
201408,1.8311666666666666
201409,1.8289999999999997
201410,1.826833333333333
201411,1.8246666666666664
201412,1.8224999999999998
201501,1.8203333333333331
201502,1.8181666666666665
201503,1.8159999999999998
201504,1.8207499999999999
201505,1.8255
201506,1.83025
201507,1.835
201508,1.83975
201509,1.8445
201510,1.84925
201511,1.854
201512,1.8587500000000001
201601,1.8635000000000002
201602,1.8682500000000002
201603,1.8730000000000002
201604,1.872666666666667
201605,1.8723333333333336
201606,1.872
201607,1.8716666666666668
201608,1.8713333333333335
201609,1.871
201610,1.8706666666666667
201611,1.8703333333333334
201612,1.87
201701,1.8696666666666668
201702,1.8693333333333333
201703,1.869
201704,1.8705
201705,1.8719999999999999
201706,1.8735
201707,1.875
201708,1.8764999999999998
201709,1.878
201710,1.8795
201711,1.8809999999999998
201712,1.8824999999999998
201801,1.884
201802,1.8854999999999997
201803,1.8869999999999998
201804,1.8874166666666665
201805,1.887833333333333
201806,1.8882499999999998
201807,1.8886666666666665
201808,1.8890833333333332
201809,1.8895
201810,1.8899166666666665
201811,1.8903333333333332
201812,1.89075
201901,1.8911666666666664
201902,1.8915833333333332
201903,1.892
201904,1.8951666666666667
201905,1.8983333333333332
201906,1.9015
201907,1.9046666666666665
201908,1.9078333333333333
201909,1.911
201910,1.9141666666666666
201911,1.9173333333333333
201912,1.9204999999999999
202001,1.9236666666666666
202002,1.9268333333333332
202003,1.93
202004,1.9248333333333334
202005,1.9196666666666666
202006,1.9144999999999999
202007,1.9093333333333333
202008,1.9041666666666668
202009,1.899
202010,1.8938333333333333
202011,1.8886666666666667
202012,1.8835000000000002
202101,1.8783333333333334
202102,1.8731666666666666
202103,1.868
