MonthYear,GPI_score
200803,3.0180000000000002
200804,3.0370833333333334
200805,3.056166666666667
200806,3.07525
200807,3.0943333333333336
200808,3.1134166666666667
200809,3.1325000000000003
200810,3.1515833333333334
200811,3.1706666666666665
200812,3.18975
200901,3.208833333333333
200902,3.2279166666666668
200903,3.247
200904,3.2420833333333334
200905,3.2371666666666665
200906,3.23225
200907,3.227333333333333
200908,3.2224166666666667
200909,3.2175000000000002
200910,3.2125833333333333
200911,3.207666666666667
200912,3.20275
201001,3.1978333333333335
201002,3.1929166666666666
201003,3.188
201004,3.1815
201005,3.1750000000000003
201006,3.1685
201007,3.162
201008,3.1555
201009,3.149
201010,3.1425
201011,3.136
201012,3.1295
201101,3.1229999999999998
201102,3.1165
201103,3.11
201104,3.109
201105,3.108
201106,3.107
201107,3.106
201108,3.105
201109,3.104
201110,3.103
201111,3.1020000000000003
201112,3.101
201201,3.1
201202,3.099
201203,3.0980000000000003
201204,3.104333333333334
201205,3.110666666666667
201206,3.117
201207,3.1233333333333335
201208,3.129666666666667
201209,3.136
201210,3.142333333333333
201211,3.1486666666666667
201212,3.1550000000000002
201301,3.1613333333333333
201302,3.1676666666666664
201303,3.174
201304,3.16825
201305,3.1625
201306,3.1567499999999997
201307,3.151
201308,3.14525
201309,3.1395
201310,3.13375
201311,3.128
201312,3.12225
201401,3.1165
201402,3.11075
201403,3.105
201404,3.10775
201405,3.1105
201406,3.11325
201407,3.116
201408,3.11875
201409,3.1215
201410,3.12425
201411,3.127
201412,3.12975
201501,3.1325
201502,3.13525
201503,3.138
201504,3.1374999999999997
201505,3.137
201506,3.1365
201507,3.1359999999999997
201508,3.1355
201509,3.135
201510,3.1344999999999996
201511,3.134
201512,3.1334999999999997
201601,3.1329999999999996
201602,3.1325
201603,3.1319999999999997
201604,3.1276666666666664
201605,3.123333333333333
201606,3.1189999999999998
201607,3.1146666666666665
201608,3.110333333333333
201609,3.106
201610,3.1016666666666666
201611,3.0973333333333333
201612,3.093
201701,3.0886666666666667
201702,3.0843333333333334
201703,3.08
201704,3.081166666666667
201705,3.0823333333333336
201706,3.0835
201707,3.0846666666666667
201708,3.0858333333333334
201709,3.0869999999999997
201710,3.0881666666666665
201711,3.0893333333333333
201712,3.0905
201801,3.091666666666667
201802,3.092833333333333
201803,3.094
201804,3.0921666666666665
201805,3.090333333333333
201806,3.0885
201807,3.0866666666666664
201808,3.084833333333333
201809,3.083
201810,3.081166666666667
201811,3.0793333333333335
201812,3.0775
201901,3.0756666666666668
201902,3.0738333333333334
201903,3.072
201904,3.06375
201905,3.0555000000000003
201906,3.04725
201907,3.039
201908,3.0307500000000003
201909,3.0225
201910,3.01425
201911,3.0060000000000002
201912,2.9977500000000004
202001,2.9895000000000005
202002,2.98125
202003,2.9730000000000003
202004,2.9642500000000003
202005,2.9555000000000002
202006,2.94675
202007,2.938
202008,2.92925
202009,2.9205000000000005
202010,2.9117500000000005
202011,2.9030000000000005
202012,2.8942500000000004
202101,2.8855000000000004
202102,2.8767500000000004
202103,2.8680000000000003
