MonthYear,GPI_score
200803,2.477
200804,2.4825
200805,2.488
200806,2.4935
200807,2.499
200808,2.5045
200809,2.51
200810,2.5155
200811,2.521
200812,2.5265
200901,2.532
200902,2.5375
200903,2.543
200904,2.554666666666667
200905,2.5663333333333336
200906,2.5780000000000003
200907,2.589666666666667
200908,2.6013333333333337
200909,2.6130000000000004
200910,2.6246666666666667
200911,2.6363333333333334
200912,2.648
201001,2.659666666666667
201002,2.6713333333333336
201003,2.6830000000000003
201004,2.6855833333333337
201005,2.688166666666667
201006,2.6907500000000004
201007,2.6933333333333334
201008,2.6959166666666667
201009,2.6985
201010,2.7010833333333335
201011,2.703666666666667
201012,2.70625
201101,2.708833333333333
201102,2.7114166666666666
201103,2.714
201104,2.70675
201105,2.6995
201106,2.69225
201107,2.685
201108,2.67775
201109,2.6704999999999997
201110,2.6632499999999997
201111,2.6559999999999997
201112,2.6487499999999997
201201,2.6414999999999997
201202,2.6342499999999998
201203,2.627
201204,2.62025
201205,2.6134999999999997
201206,2.60675
201207,2.5999999999999996
201208,2.59325
201209,2.5865
201210,2.5797499999999998
201211,2.573
201212,2.5662499999999997
201301,2.5595
201302,2.5527499999999996
201303,2.546
201304,2.5454999999999997
201305,2.545
201306,2.5444999999999998
201307,2.544
201308,2.5435
201309,2.543
201310,2.5425
201311,2.542
201312,2.5415
201401,2.541
201402,2.5405
201403,2.54
201404,2.5414166666666667
201405,2.5428333333333333
201406,2.54425
201407,2.5456666666666665
201408,2.547083333333333
201409,2.5484999999999998
201410,2.549916666666667
201411,2.5513333333333335
201412,2.55275
201501,2.5541666666666667
201502,2.5555833333333333
201503,2.557
201504,2.5576666666666665
201505,2.558333333333333
201506,2.559
201507,2.5596666666666668
201508,2.5603333333333333
201509,2.561
201510,2.5616666666666665
201511,2.562333333333333
201512,2.5629999999999997
201601,2.5636666666666668
201602,2.5643333333333334
201603,2.565
201604,2.5633333333333335
201605,2.5616666666666665
201606,2.56
201607,2.558333333333333
201608,2.5566666666666666
201609,2.5549999999999997
201610,2.5533333333333332
201611,2.5516666666666667
201612,2.55
201701,2.5483333333333333
201702,2.5466666666666664
201703,2.545
201704,2.5426666666666664
201705,2.5403333333333333
201706,2.538
201707,2.5356666666666667
201708,2.533333333333333
201709,2.5309999999999997
201710,2.5286666666666666
201711,2.526333333333333
201712,2.524
201801,2.5216666666666665
201802,2.5193333333333334
201803,2.517
201804,2.5243333333333333
201805,2.5316666666666667
201806,2.5389999999999997
201807,2.546333333333333
201808,2.5536666666666665
201809,2.561
201810,2.5683333333333334
201811,2.5756666666666668
201812,2.583
201901,2.590333333333333
201902,2.5976666666666666
201903,2.605
201904,2.6069166666666668
201905,2.608833333333333
201906,2.61075
201907,2.6126666666666667
201908,2.6145833333333335
201909,2.6165000000000003
201910,2.6184166666666666
201911,2.6203333333333334
201912,2.62225
202001,2.6241666666666665
202002,2.6260833333333333
202003,2.628
202004,2.62175
202005,2.6155
202006,2.6092500000000003
202007,2.603
202008,2.59675
202009,2.5905
202010,2.58425
202011,2.578
202012,2.5717499999999998
202101,2.5655
202102,2.55925
202103,2.553
