MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_201,event_count_202,event_count_203
200803,2.006,144,5.0,40,41.0,28.0,0.0,2.0,5.0,1.0,0.0,132,5.0,4.0,0.0,2.0,6.0,38.0,2.0,0.0,87.0,9.0,12.0,0.0,2.0,19.0,212,6.0,0.0,0.0,284,1.0,96,93,24.0,7.0,304,40,83,0.0,2.0,12.0,0.0,0.0,20.0,9.0,4.0,2.0,0.0,0.0,20.0,0.0,8.0,6.0,1.0,0.0,22.0,1.0,2.0,9.0,10,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,2.0,11,0.0,6.0,0.0,0.0,44,0.0,0.0,0.0,0.0,4.0,24.0,1.0,59.0,29.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,1.0,6.0,8.0,0.0,0.0,0.0,10.0,14,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0
200804,2.009833333333333,110,3.0,29,42.0,7.0,2.0,3.0,2.0,5.0,0.0,93,0.0,3.0,0.0,10.0,7.0,9.0,2.0,0.0,56.0,5.0,2.0,4.0,6.0,8.0,190,10.0,0.0,0.0,194,1.0,73,75,4.0,2.0,159,31,79,0.0,0.0,2.0,2.0,0.0,33.0,6.0,4.0,2.0,0.0,0.0,14.0,5.0,2.0,0.0,1.0,0.0,22.0,0.0,0.0,3.0,11,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,50.0,24.0,18,0.0,5.0,0.0,0.0,71,0.0,1.0,2.0,1.0,0.0,16.0,1.0,47.0,13.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,12.0,3.0,0.0,0.0,9.0,0.0,0.0,5.0,14.0,20,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
200805,2.0136666666666665,108,5.0,26,28.0,20.0,1.0,2.0,4.0,5.0,0.0,87,5.0,0.0,4.0,5.0,5.0,3.0,0.0,0.0,12.0,5.0,0.0,31.0,0.0,2.0,65,2.0,0.0,0.0,134,0.0,75,79,0.0,0.0,46,14,50,0.0,0.0,3.0,0.0,0.0,34.0,11.0,11.0,1.0,1.0,0.0,11.0,34.0,5.0,0.0,0.0,0.0,15.0,4.0,0.0,4.0,17,0.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,27,0.0,4.0,0.0,0.0,19,0.0,0.0,1.0,0.0,3.0,4.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,31,0.0,0.0,5.0,10.0,7.0,1.0,9.0,3.0,36.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0
200806,2.0175,213,6.0,59,57.0,23.0,9.0,8.0,0.0,2.0,2.0,93,2.0,0.0,5.0,9.0,1.0,10.0,0.0,0.0,34.0,1.0,3.0,2.0,2.0,2.0,110,0.0,0.0,0.0,111,14.0,75,70,0.0,11.0,106,17,109,1.0,0.0,1.0,4.0,0.0,7.0,15.0,2.0,2.0,0.0,0.0,24.0,7.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,11,0.0,0.0,3.0,110.0,1.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,38.0,37.0,55,0.0,17.0,2.0,0.0,45,0.0,0.0,6.0,0.0,11.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,4.0,9.0,0.0,5.0,9.0,3.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,96,0.0,29.0,8.0,21.0,14.0,0.0,5.0,0.0,200.0,5.0,4.0,89.0,0.0,0.0,0.0,0.0,0.0
200807,2.021333333333333,60,0.0,16,14.0,6.0,0.0,13.0,5.0,1.0,0.0,73,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,24.0,4.0,1.0,2.0,0.0,3.0,83,0.0,0.0,0.0,89,8.0,83,84,1.0,1.0,27,18,65,1.0,2.0,4.0,0.0,0.0,20.0,11.0,2.0,2.0,0.0,0.0,9.0,8.0,0.0,3.0,2.0,0.0,20.0,25.0,2.0,0.0,19,0.0,0.0,2.0,13.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,19.0,18.0,44,2.0,2.0,2.0,0.0,31,0.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,17.0,2.0,0.0,0.0,3.0,4.0,87,4.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,29.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
200808,2.0251666666666663,72,2.0,4,35.0,4.0,0.0,6.0,18.0,0.0,0.0,51,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,81,0.0,43,37,0.0,1.0,43,12,53,0.0,0.0,6.0,0.0,2.0,23.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,2,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,7.0,16,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,3.0,5.0,1.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200809,2.029,75,2.0,5,10.0,6.0,0.0,6.0,1.0,2.0,1.0,44,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,17.0,1.0,1.0,1.0,1.0,0.0,86,0.0,0.0,0.0,128,0.0,93,84,0.0,0.0,68,9,47,0.0,2.0,10.0,0.0,0.0,39.0,20.0,7.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,13,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,6.0,22,0.0,0.0,2.0,0.0,33,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200810,2.032833333333333,131,2.0,29,36.0,11.0,1.0,5.0,8.0,0.0,2.0,126,2.0,0.0,3.0,0.0,3.0,11.0,2.0,5.0,55.0,9.0,4.0,3.0,1.0,6.0,121,0.0,0.0,0.0,231,0.0,77,82,1.0,1.0,113,15,114,0.0,1.0,31.0,0.0,0.0,53.0,25.0,1.0,0.0,0.0,1.0,19.0,6.0,0.0,2.0,0.0,0.0,6.0,4.0,0.0,3.0,19,0.0,0.0,5.0,28.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,21.0,13,0.0,4.0,0.0,0.0,49,0.0,0.0,0.0,0.0,4.0,1.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,10.0,41,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200811,2.036666666666666,101,0.0,26,33.0,3.0,1.0,4.0,7.0,0.0,0.0,74,13.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,28.0,4.0,2.0,4.0,0.0,4.0,83,0.0,0.0,0.0,108,0.0,79,66,0.0,4.0,83,15,60,3.0,0.0,3.0,0.0,1.0,9.0,10.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,10.0,0.0,0.0,12.0,0.0,1.0,0.0,26,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,17.0,11.0,13,0.0,13.0,1.0,0.0,17,0.0,0.0,1.0,0.0,2.0,4.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,19,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.0,6.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0
200812,2.0405,83,0.0,10,12.0,3.0,3.0,2.0,14.0,3.0,3.0,59,1.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,12.0,3.0,2.0,1.0,0.0,5.0,74,0.0,0.0,0.0,98,3.0,87,85,0.0,2.0,45,10,44,0.0,0.0,63.0,0.0,0.0,19.0,12.0,5.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,15,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,7.0,10,0.0,7.0,2.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,43,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,19.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
200901,2.0443333333333333,107,2.0,9,40.0,3.0,3.0,7.0,8.0,2.0,0.0,95,2.0,5.0,1.0,0.0,3.0,12.0,3.0,0.0,15.0,8.0,4.0,3.0,0.0,4.0,103,0.0,0.0,0.0,164,0.0,93,83,0.0,0.0,45,2,65,1.0,1.0,10.0,0.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0,5.0,15.0,3.0,3.0,5.0,0.0,7.0,5.0,0.0,4.0,11,0.0,3.0,4.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,10.0,25,0.0,19.0,0.0,0.0,26,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,14.0,36,2.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,23.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0
200902,2.048166666666667,122,1.0,14,34.0,6.0,0.0,1.0,8.0,3.0,0.0,99,2.0,1.0,3.0,0.0,0.0,10.0,2.0,1.0,29.0,18.0,2.0,5.0,0.0,2.0,121,0.0,0.0,0.0,194,0.0,119,113,7.0,6.0,116,30,67,1.0,0.0,5.0,0.0,0.0,29.0,14.0,1.0,3.0,0.0,0.0,4.0,11.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,3.0,6,0.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,33,0.0,1.0,0.0,0.0,17,0.0,1.0,0.0,0.0,0.0,13.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,2.0,19.0,31,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,32.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200903,2.052,190,0.0,18,43.0,42.0,0.0,1.0,5.0,1.0,2.0,124,2.0,0.0,2.0,1.0,3.0,6.0,4.0,0.0,40.0,6.0,4.0,1.0,1.0,3.0,127,0.0,0.0,4.0,148,0.0,98,96,4.0,3.0,127,5,119,0.0,0.0,3.0,0.0,0.0,36.0,17.0,3.0,0.0,0.0,0.0,28.0,9.0,2.0,0.0,0.0,0.0,5.0,6.0,3.0,4.0,9,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,29.0,26,0.0,12.0,0.0,0.0,37,0.0,1.0,0.0,2.0,1.0,4.0,0.0,16.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,16.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,9.0,27,0.0,0.0,3.0,1.0,4.0,5.0,0.0,1.0,21.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0
200904,2.048833333333333,155,2.0,20,58.0,46.0,0.0,1.0,7.0,3.0,0.0,129,2.0,8.0,0.0,0.0,5.0,7.0,0.0,0.0,41.0,12.0,19.0,8.0,0.0,8.0,113,0.0,0.0,0.0,134,0.0,192,175,9.0,0.0,57,36,120,1.0,1.0,3.0,0.0,0.0,46.0,10.0,5.0,2.0,0.0,0.0,6.0,22.0,0.0,0.0,4.0,1.0,25.0,1.0,2.0,21.0,17,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,23.0,10,0.0,13.0,2.0,0.0,64,0.0,1.0,4.0,0.0,4.0,0.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,20.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,14.0,0.0,10.0,0.0,4.0,8.0,21,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,18.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
200905,2.0456666666666665,140,0.0,14,30.0,5.0,0.0,7.0,20.0,7.0,0.0,126,0.0,0.0,1.0,0.0,2.0,28.0,0.0,0.0,46.0,12.0,0.0,7.0,0.0,4.0,199,2.0,0.0,0.0,182,0.0,159,145,4.0,3.0,120,13,104,4.0,0.0,12.0,0.0,0.0,34.0,2.0,11.0,8.0,0.0,0.0,10.0,15.0,2.0,2.0,0.0,0.0,7.0,2.0,2.0,0.0,23,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,19.0,11,1.0,8.0,2.0,0.0,24,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,12.0,0.0,7.0,2.0,0.0,0.0,0.0,8.0,44,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
