MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.578,551,8,187,94,86,8.0,11,9.0,20.0,1.0,458,6.0,19.0,44.0,0.0,47.0,39,5.0,3.0,78,34,3.0,9,0.0,34,186,0.0,0.0,1.0,341,10.0,543,569,1.0,3.0,247,86,269,9.0,0.0,10.0,18.0,0.0,50,65,17,4.0,2.0,7.0,58,78,5.0,3,3.0,17.0,56,20.0,0.0,9,337,0.0,3.0,25,78,2.0,0.0,0.0,0.0,101,3.0,0.0,0.0,13.0,22.0,1.0,1.0,195,490,158,17.0,114,5.0,0.0,309,0.0,0.0,0.0,8.0,8,0.0,8.0,6.0,152,14.0,0.0,11.0,3.0,0.0,0.0,44,0.0,18.0,192,0.0,1.0,0.0,52.0,16.0,2.0,7.0,0.0,10.0,19,16.0,0.0,43.0,5.0,0.0,1.0,1.0,9,150,150,17.0,0.0,25,5.0,6,5.0,0.0,0.0,13.0,275,0.0,14,44,4.0,2.0,0.0,0.0,0.0,2.0
200804,1.57975,471,7,77,83,50,13.0,14,50.0,7.0,0.0,313,3.0,0.0,3.0,2.0,10.0,25,3.0,0.0,73,18,0.0,10,0.0,8,204,0.0,0.0,0.0,349,12.0,592,597,1.0,8.0,207,48,226,2.0,0.0,0.0,9.0,0.0,75,101,38,83.0,0.0,0.0,47,51,56.0,1,1.0,6.0,91,10.0,0.0,20,65,3.0,20.0,16,73,4.0,1.0,0.0,0.0,64,2.0,0.0,0.0,12.0,3.0,0.0,3.0,84,254,100,8.0,16,5.0,0.0,151,0.0,5.0,0.0,1.0,20,2.0,6.0,4.0,59,19.0,0.0,0.0,0.0,0.0,0.0,22,2.0,27.0,103,0.0,3.0,0.0,15.0,8.0,0.0,4.0,0.0,16.0,17,19.0,0.0,53.0,9.0,0.0,3.0,1.0,35,145,155,11.0,4.0,17,4.0,18,13.0,0.0,0.0,3.0,312,1.0,16,20,7.0,1.0,0.0,0.0,0.0,0.0
200805,1.5815,362,2,58,64,33,9.0,9,19.0,1.0,1.0,226,9.0,6.0,11.0,0.0,4.0,3,0.0,0.0,106,22,2.0,14,0.0,7,176,4.0,0.0,3.0,263,46.0,645,584,11.0,6.0,188,47,152,1.0,0.0,0.0,5.0,0.0,119,61,19,22.0,0.0,0.0,31,54,9.0,11,0.0,7.0,51,14.0,0.0,7,37,2.0,5.0,3,101,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,8.0,0.0,0.0,0.0,45,119,64,1.0,18,3.0,0.0,128,0.0,0.0,0.0,0.0,4,0.0,4.0,0.0,27,1.0,0.0,2.0,0.0,0.0,0.0,9,1.0,1.0,22,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,7.0,6,0.0,0.0,5.0,4.0,0.0,0.0,0.0,26,35,146,7.0,3.0,6,1.0,10,4.0,0.0,0.0,7.0,169,0.0,5,19,1.0,11.0,0.0,0.0,0.0,0.0
200806,1.58325,461,22,63,101,75,9.0,4,7.0,6.0,0.0,320,16.0,15.0,37.0,4.0,8.0,13,1.0,0.0,104,22,0.0,14,1.0,14,193,2.0,0.0,0.0,258,3.0,793,727,6.0,2.0,274,30,213,0.0,0.0,0.0,2.0,0.0,60,97,19,1.0,0.0,0.0,104,61,7.0,23,2.0,32.0,112,19.0,0.0,7,89,5.0,2.0,62,57,0.0,0.0,0.0,1.0,54,4.0,0.0,0.0,1.0,0.0,0.0,0.0,94,140,84,0.0,19,8.0,0.0,328,0.0,0.0,2.0,4.0,5,4.0,4.0,9.0,24,9.0,0.0,2.0,0.0,0.0,0.0,8,3.0,3.0,24,0.0,4.0,2.0,0.0,5.0,0.0,0.0,10.0,6.0,29,2.0,4.0,2.0,5.0,0.0,0.0,7.0,2,57,217,36.0,1.0,10,39.0,19,3.0,0.0,0.0,2.0,184,8.0,18,35,3.0,0.0,0.0,0.0,0.0,0.0
200807,1.585,338,17,70,77,30,13.0,11,20.0,8.0,0.0,252,4.0,2.0,10.0,0.0,9.0,13,5.0,1.0,71,10,3.0,24,0.0,5,129,2.0,0.0,0.0,133,8.0,659,606,2.0,10.0,266,20,163,4.0,0.0,2.0,6.0,2.0,108,72,38,2.0,1.0,0.0,38,52,9.0,11,0.0,10.0,80,18.0,0.0,23,59,0.0,0.0,35,77,1.0,0.0,2.0,1.0,61,5.0,0.0,0.0,3.0,0.0,0.0,0.0,45,122,173,0.0,20,11.0,0.0,205,1.0,0.0,0.0,11.0,4,4.0,13.0,12.0,20,2.0,0.0,2.0,0.0,0.0,0.0,11,1.0,0.0,18,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,20,18.0,3.0,4.0,2.0,0.0,2.0,1.0,8,109,252,22.0,2.0,4,6.0,20,0.0,0.0,0.0,1.0,123,3.0,8,26,6.0,2.0,0.0,0.0,2.0,4.0
200808,1.58675,223,7,43,48,34,4.0,10,8.0,4.0,0.0,113,4.0,4.0,11.0,1.0,6.0,1,1.0,0.0,28,11,0.0,20,0.0,2,69,0.0,0.0,0.0,157,4.0,514,459,4.0,5.0,120,34,89,4.0,0.0,0.0,1.0,0.0,45,35,15,2.0,1.0,2.0,36,28,5.0,33,0.0,6.0,56,5.0,3.0,6,20,0.0,0.0,6,45,6.0,0.0,0.0,0.0,26,3.0,0.0,0.0,2.0,0.0,0.0,0.0,11,87,76,0.0,6,2.0,0.0,78,0.0,0.0,0.0,0.0,1,0.0,3.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8,20,103,8.0,2.0,6,1.0,18,0.0,0.0,0.0,4.0,101,0.0,2,18,0.0,13.0,0.0,0.0,0.0,6.0
200809,1.5885,341,10,52,52,30,8.0,25,0.0,7.0,0.0,159,9.0,0.0,21.0,1.0,0.0,2,1.0,0.0,61,10,7.0,33,2.0,4,82,0.0,0.0,0.0,181,0.0,399,312,4.0,5.0,201,15,90,11.0,1.0,3.0,12.0,0.0,49,47,78,11.0,0.0,2.0,22,65,9.0,21,10.0,4.0,37,7.0,0.0,14,32,0.0,0.0,12,76,0.0,0.0,0.0,0.0,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37,66,87,1.0,24,0.0,0.0,78,0.0,0.0,1.0,4.0,8,0.0,5.0,8.0,29,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,9,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,13,5.0,0.0,0.0,2.0,0.0,7.0,0.0,8,55,112,3.0,0.0,3,6.0,9,3.0,0.0,0.0,3.0,162,1.0,6,15,10.0,2.0,0.0,0.0,0.0,0.0
200810,1.59025,386,10,73,79,32,7.0,37,6.0,7.0,6.0,221,6.0,1.0,14.0,0.0,8.0,2,0.0,0.0,76,33,3.0,61,1.0,5,152,2.0,0.0,0.0,236,8.0,495,465,14.0,6.0,148,82,153,2.0,1.0,2.0,2.0,0.0,59,133,49,10.0,1.0,0.0,38,141,3.0,94,0.0,0.0,23,0.0,0.0,13,42,3.0,0.0,22,85,1.0,0.0,0.0,0.0,27,5.0,0.0,0.0,4.0,1.0,0.0,0.0,62,121,100,1.0,29,1.0,2.0,109,0.0,3.0,0.0,7.0,6,0.0,4.0,5.0,33,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,4,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,29.0,23,1.0,4.0,3.0,0.0,0.0,0.0,5.0,7,112,212,0.0,4.0,7,3.0,11,2.0,0.0,0.0,3.0,104,2.0,51,12,6.0,0.0,0.0,0.0,1.0,0.0
200811,1.5919999999999999,342,17,74,46,43,11.0,17,3.0,11.0,0.0,252,3.0,5.0,13.0,0.0,9.0,10,0.0,0.0,46,7,3.0,9,0.0,2,171,0.0,0.0,6.0,220,7.0,614,604,2.0,2.0,153,32,128,3.0,0.0,0.0,1.0,0.0,54,100,45,4.0,1.0,1.0,29,60,1.0,20,1.0,15.0,48,21.0,1.0,19,109,1.0,0.0,15,82,0.0,1.0,0.0,0.0,44,2.0,0.0,0.0,2.0,3.0,0.0,0.0,39,75,68,1.0,32,0.0,0.0,100,0.0,0.0,0.0,9.0,6,1.0,2.0,2.0,28,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,3.0,9,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,9,5.0,0.0,5.0,4.0,0.0,0.0,1.0,7,122,161,7.0,1.0,11,12.0,28,4.0,0.0,0.0,1.0,114,1.0,14,17,0.0,0.0,0.0,0.0,2.0,1.0
200812,1.59375,363,7,52,51,47,12.0,9,25.0,4.0,0.0,209,0.0,5.0,20.0,0.0,13.0,2,2.0,0.0,305,41,5.0,29,0.0,10,115,7.0,0.0,0.0,177,2.0,664,608,1.0,2.0,179,121,201,5.0,0.0,0.0,0.0,0.0,81,105,30,6.0,0.0,2.0,125,72,12.0,12,1.0,0.0,99,27.0,0.0,18,46,0.0,5.0,10,75,0.0,0.0,0.0,3.0,31,2.0,0.0,0.0,2.0,0.0,0.0,0.0,82,119,85,2.0,20,0.0,0.0,126,0.0,0.0,0.0,7.0,4,1.0,3.0,3.0,31,6.0,0.0,2.0,0.0,0.0,0.0,10,0.0,0.0,30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8,1.0,18.0,12.0,6.0,0.0,0.0,3.0,5,85,130,7.0,0.0,9,1.0,8,0.0,0.0,0.0,2.0,115,1.0,5,7,7.0,4.0,0.0,0.0,4.0,0.0
