MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_201,event_count_202,event_count_203
200803,1.753,226,0.0,46,36,27,20,14,18,2.0,3.0,179,8.0,6.0,10,1.0,18.0,4.0,3.0,0.0,43,2,4.0,15,0.0,3.0,74,0.0,0.0,0.0,128,10.0,149,142,4.0,2.0,60,16,169,0.0,2.0,2.0,0.0,0.0,41,40,8,0.0,2.0,0.0,54,39,0.0,6.0,1.0,1.0,27,3.0,0.0,12.0,34,1.0,0.0,5.0,34,0.0,0.0,0.0,0.0,35,1.0,0.0,1.0,3.0,0.0,0.0,0.0,49,22,48,0.0,16,2.0,0.0,65,0.0,0.0,0.0,2.0,8.0,0.0,9.0,0.0,23,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,1.0,33,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,5.0,2.0,0.0,0.0,9.0,9,75,20.0,4.0,10,0.0,7,0.0,0.0,4.0,22,0.0,5.0,7,0.0,0.0,0.0,1.0,1.0
200804,1.7568333333333337,221,1.0,62,51,13,11,8,6,2.0,0.0,163,2.0,8.0,11,1.0,10.0,21.0,3.0,1.0,29,4,1.0,13,0.0,16.0,153,0.0,0.0,0.0,189,0.0,221,216,10.0,0.0,70,17,114,0.0,1.0,2.0,2.0,1.0,32,22,6,3.0,1.0,0.0,32,25,2.0,7.0,4.0,4.0,12,0.0,0.0,4.0,18,0.0,0.0,0.0,24,1.0,0.0,0.0,0.0,25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45,23,44,0.0,7,1.0,0.0,55,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15,46,3.0,0.0,3,1.0,4,0.0,0.0,0.0,52,0.0,2.0,4,2.0,0.0,0.0,2.0,0.0
200805,1.7606666666666668,215,1.0,31,29,9,6,7,9,2.0,0.0,143,2.0,3.0,11,0.0,5.0,17.0,3.0,0.0,31,2,3.0,6,0.0,14.0,54,2.0,0.0,0.0,113,8.0,158,163,1.0,1.0,43,15,76,1.0,0.0,0.0,2.0,0.0,23,34,17,5.0,0.0,0.0,21,19,8.0,6.0,0.0,0.0,11,0.0,0.0,4.0,12,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,1.0,1.0,0.0,0.0,36,40,43,0.0,17,0.0,0.0,35,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,11,52,0.0,0.0,8,0.0,5,0.0,0.0,1.0,39,0.0,3.0,20,0.0,0.0,0.0,0.0,0.0
200806,1.7645000000000002,231,4.0,59,40,22,5,8,18,0.0,1.0,189,0.0,0.0,12,0.0,12.0,5.0,4.0,0.0,29,8,5.0,13,0.0,6.0,47,0.0,0.0,0.0,131,16.0,126,134,1.0,4.0,52,8,150,1.0,0.0,1.0,3.0,0.0,16,38,4,2.0,0.0,0.0,26,36,7.0,7.0,0.0,0.0,14,1.0,0.0,8.0,15,0.0,1.0,5.0,38,0.0,0.0,1.0,0.0,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41,34,46,0.0,4,0.0,0.0,48,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,27,2.0,0.0,1.0,0.0,0.0,0.0,3,1.0,1.0,13,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,10,59,0.0,1.0,11,0.0,1,0.0,0.0,2.0,40,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0
200807,1.7683333333333335,244,4.0,36,48,23,2,10,15,3.0,0.0,184,4.0,0.0,12,0.0,1.0,22.0,0.0,2.0,20,13,5.0,5,0.0,4.0,99,0.0,0.0,2.0,87,4.0,161,157,4.0,4.0,26,15,120,3.0,0.0,0.0,0.0,7.0,53,31,24,4.0,0.0,0.0,38,29,11.0,10.0,0.0,0.0,11,1.0,0.0,5.0,36,0.0,0.0,4.0,29,3.0,0.0,0.0,0.0,39,1.0,0.0,0.0,2.0,0.0,0.0,0.0,51,41,45,0.0,11,1.0,0.0,32,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,31,0.0,0.0,1.0,0.0,0.0,0.0,8,0.0,0.0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,7.0,12,64,3.0,0.0,7,0.0,6,0.0,0.0,1.0,54,8.0,4.0,7,4.0,0.0,0.0,0.0,0.0
200808,1.772166666666667,200,3.0,47,39,19,2,2,4,1.0,0.0,133,4.0,3.0,14,3.0,3.0,18.0,2.0,0.0,24,4,1.0,9,0.0,0.0,114,0.0,0.0,0.0,104,0.0,121,132,7.0,6.0,57,5,135,0.0,0.0,1.0,0.0,0.0,22,33,18,0.0,2.0,0.0,33,18,0.0,9.0,0.0,0.0,28,1.0,0.0,4.0,16,0.0,0.0,2.0,39,0.0,0.0,0.0,0.0,23,6.0,1.0,0.0,3.0,3.0,0.0,0.0,29,25,55,0.0,6,2.0,0.0,37,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,13,47,1.0,0.0,8,2.0,4,0.0,0.0,2.0,40,0.0,3.0,8,0.0,0.0,0.0,0.0,0.0
200809,1.7760000000000002,187,3.0,42,47,13,3,6,19,2.0,0.0,109,2.0,9.0,8,0.0,6.0,3.0,5.0,1.0,16,1,0.0,6,0.0,3.0,64,0.0,0.0,0.0,83,4.0,103,105,4.0,2.0,50,10,133,1.0,0.0,0.0,0.0,1.0,14,27,5,3.0,0.0,1.0,35,30,6.0,13.0,1.0,0.0,23,3.0,0.0,7.0,11,0.0,0.0,10.0,35,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,3.0,0.0,1.0,12,27,73,0.0,7,0.0,0.0,22,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,6,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,4.0,17,36,0.0,0.0,17,1.0,2,0.0,0.0,0.0,46,0.0,4.0,13,0.0,0.0,0.0,0.0,0.0
200810,1.7798333333333334,301,1.0,47,55,23,3,4,15,0.0,0.0,205,1.0,7.0,16,2.0,5.0,0.0,16.0,1.0,32,1,0.0,7,0.0,3.0,75,4.0,0.0,1.0,116,12.0,159,165,0.0,1.0,64,25,189,2.0,0.0,1.0,1.0,0.0,18,36,9,0.0,1.0,2.0,56,48,2.0,12.0,1.0,0.0,17,7.0,0.0,5.0,21,0.0,1.0,2.0,49,1.0,0.0,0.0,0.0,67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,42,61,0.0,15,0.0,0.0,45,0.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,20,0.0,0.0,0.0,2.0,0.0,0.0,5,3.0,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,12,53,2.0,0.0,5,12.0,5,0.0,0.0,4.0,39,3.0,12.0,17,1.0,0.0,0.0,0.0,0.0
200811,1.7836666666666667,238,1.0,41,47,18,7,13,14,6.0,0.0,204,0.0,6.0,4,2.0,12.0,5.0,6.0,0.0,48,11,4.0,16,0.0,5.0,108,0.0,0.0,0.0,91,10.0,122,116,0.0,3.0,43,8,155,0.0,0.0,0.0,1.0,0.0,15,52,7,0.0,0.0,0.0,43,39,6.0,6.0,0.0,2.0,24,0.0,6.0,4.0,17,0.0,0.0,0.0,29,0.0,2.0,0.0,0.0,29,0.0,0.0,0.0,0.0,3.0,0.0,0.0,57,32,28,0.0,11,0.0,0.0,55,0.0,0.0,0.0,8.0,1.0,1.0,4.0,0.0,12,1.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,9,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13,63,1.0,4.0,10,1.0,6,1.0,0.0,1.0,71,0.0,8.0,7,0.0,0.0,0.0,0.0,0.0
200812,1.7875,555,18.0,86,125,243,19,21,20,1.0,0.0,432,2.0,32.0,10,6.0,22.0,8.0,30.0,4.0,54,13,12.0,17,0.0,14.0,80,0.0,0.0,0.0,105,11.0,307,298,0.0,4.0,34,11,398,1.0,0.0,0.0,9.0,2.0,38,64,15,2.0,0.0,0.0,56,32,11.0,9.0,0.0,0.0,64,6.0,3.0,186.0,77,0.0,0.0,12.0,101,6.0,0.0,0.0,0.0,50,2.0,3.0,1.0,14.0,1.0,0.0,0.0,161,43,105,0.0,66,0.0,0.0,149,0.0,2.0,0.0,2.0,0.0,0.0,9.0,0.0,94,0.0,0.0,2.0,0.0,0.0,2.0,7,0.0,2.0,54,0.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,26,143,2.0,2.0,39,1.0,4,0.0,0.0,10.0,64,7.0,7.0,15,0.0,1.0,0.0,0.0,0.0
