MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.593,751,6,151,128,55,6,29,24,10,3.0,406,19,12,9,10.0,29,33,8,2.0,112,109,19.0,17,0.0,5,161,1.0,0.0,1.0,363,16,474,456,7.0,17,180,71,355,2.0,6.0,1.0,9,6,51,69,38,13.0,8.0,2.0,66,114,12,18,7.0,0.0,66,8,0.0,51,110,0.0,11.0,15,83,3.0,0.0,0.0,0.0,83,2.0,1.0,0.0,10,4,0.0,0.0,177,84,225,0.0,38,9.0,0.0,105,0.0,3.0,0.0,5,17,0.0,5.0,9,1.0,54,6.0,0.0,4.0,0.0,0.0,0.0,18,2,0.0,24,0.0,8.0,0.0,4,4.0,0.0,0.0,0.0,6,25,10.0,0.0,6.0,19.0,1.0,1.0,37,25,213,13,0.0,21,77,19,2.0,0.0,0.0,14,194,0.0,5,63,0.0,3.0,0.0,0.0,0.0,3.0
200804,2.592083333333333,739,14,141,129,61,15,27,17,7,1.0,414,14,9,35,6.0,20,21,11,2.0,81,62,13.0,16,0.0,10,126,6.0,2.0,0.0,283,18,452,420,14.0,12,155,28,317,0.0,2.0,0.0,13,3,67,89,26,7.0,0.0,3.0,73,106,11,27,3.0,0.0,67,8,1.0,37,144,1.0,3.0,26,117,8.0,1.0,0.0,0.0,89,10.0,0.0,0.0,3,5,0.0,0.0,158,115,239,2.0,43,0.0,0.0,142,3.0,0.0,0.0,2,13,0.0,1.0,18,4.0,74,15.0,0.0,0.0,0.0,0.0,0.0,21,6,2.0,32,0.0,2.0,3.0,4,0.0,0.0,0.0,0.0,8,19,17.0,2.0,3.0,7.0,8.0,2.0,53,27,324,6,1.0,15,34,10,0.0,0.0,0.0,11,240,5.0,43,61,5.0,4.0,0.0,0.0,0.0,6.0
200805,2.5911666666666666,1019,17,158,199,84,35,38,35,16,1.0,480,7,6,31,3.0,18,14,4,0.0,95,26,3.0,34,1.0,9,210,0.0,2.0,2.0,444,91,680,641,2.0,12,217,40,434,1.0,1.0,0.0,5,2,48,122,31,4.0,2.0,0.0,107,116,15,30,1.0,4.0,64,16,0.0,17,98,10.0,1.0,14,98,2.0,1.0,0.0,0.0,97,10.0,0.0,0.0,3,6,0.0,0.0,139,148,244,2.0,51,0.0,0.0,132,0.0,1.0,0.0,3,8,0.0,2.0,17,1.0,78,6.0,0.0,3.0,0.0,0.0,1.0,50,2,4.0,35,0.0,0.0,2.0,32,8.0,0.0,0.0,3.0,8,36,10.0,4.0,3.0,3.0,2.0,0.0,60,41,197,8,1.0,40,103,31,2.0,0.0,2.0,13,305,3.0,19,67,1.0,2.0,0.0,0.0,0.0,0.0
200806,2.59025,896,5,172,166,74,43,52,37,37,3.0,436,11,8,22,9.0,25,39,1,0.0,112,51,3.0,21,0.0,12,239,0.0,0.0,0.0,563,31,503,464,0.0,4,244,76,347,3.0,7.0,1.0,18,6,47,97,24,5.0,1.0,0.0,72,82,20,14,15.0,1.0,54,11,1.0,10,107,1.0,2.0,55,86,4.0,0.0,1.0,0.0,91,7.0,0.0,0.0,3,3,0.0,0.0,114,137,263,0.0,44,4.0,0.0,156,0.0,0.0,5.0,7,25,0.0,7.0,42,2.0,76,4.0,0.0,1.0,0.0,0.0,0.0,46,5,1.0,28,0.0,4.0,2.0,26,11.0,0.0,14.0,2.0,11,35,13.0,2.0,1.0,14.0,1.0,5.0,22,35,187,14,0.0,27,76,26,0.0,0.0,0.0,11,323,4.0,29,49,2.0,7.0,0.0,0.0,1.0,0.0
200807,2.5893333333333333,899,19,183,205,76,45,43,22,28,0.0,569,13,5,27,3.0,13,39,4,0.0,133,52,7.0,18,13.0,19,320,4.0,0.0,0.0,703,29,528,513,4.0,11,238,74,427,1.0,1.0,1.0,4,1,74,98,38,7.0,0.0,1.0,83,155,23,32,8.0,0.0,83,17,4.0,20,199,3.0,5.0,48,115,0.0,0.0,0.0,0.0,119,0.0,0.0,0.0,15,4,0.0,2.0,172,141,256,0.0,21,0.0,0.0,239,0.0,6.0,0.0,14,27,2.0,4.0,11,0.0,112,10.0,0.0,0.0,0.0,0.0,0.0,42,5,1.0,58,0.0,0.0,0.0,4,14.0,0.0,5.0,1.0,26,40,7.0,1.0,14.0,0.0,0.0,9.0,38,57,303,9,0.0,41,209,42,0.0,0.0,6.0,32,454,2.0,26,98,2.0,3.0,0.0,0.0,0.0,0.0
200808,2.5884166666666664,728,9,126,123,40,38,55,32,5,1.0,340,16,4,32,0.0,15,23,3,2.0,131,64,0.0,9,0.0,8,123,2.0,5.0,1.0,255,30,510,466,6.0,5,160,21,298,5.0,0.0,2.0,1,2,187,66,19,3.0,0.0,0.0,44,90,18,12,0.0,0.0,99,7,1.0,9,114,0.0,0.0,18,78,3.0,0.0,1.0,0.0,94,2.0,0.0,0.0,1,11,0.0,0.0,105,117,215,4.0,22,0.0,0.0,143,0.0,6.0,2.0,2,9,0.0,2.0,11,0.0,46,1.0,0.0,2.0,0.0,0.0,0.0,25,6,2.0,13,0.0,1.0,0.0,14,5.0,0.0,11.0,0.0,2,23,5.0,1.0,3.0,0.0,3.0,2.0,29,44,292,6,3.0,28,123,25,0.0,0.0,0.0,5,386,5.0,22,99,1.0,1.0,2.0,0.0,0.0,0.0
200809,2.5875,798,13,220,119,46,27,44,16,2,0.0,333,10,4,17,6.0,24,19,3,0.0,73,42,5.0,12,9.0,28,165,0.0,2.0,0.0,311,25,470,457,2.0,4,224,47,217,1.0,0.0,0.0,5,4,66,88,20,6.0,0.0,1.0,59,56,23,29,3.0,1.0,55,8,1.0,17,263,0.0,2.0,25,110,3.0,0.0,0.0,0.0,74,4.0,0.0,1.0,4,13,0.0,0.0,56,180,197,0.0,16,0.0,0.0,67,0.0,2.0,0.0,15,10,0.0,1.0,7,4.0,58,0.0,0.0,0.0,2.0,0.0,0.0,68,3,0.0,17,0.0,2.0,0.0,9,5.0,0.0,1.0,0.0,18,24,4.0,2.0,4.0,0.0,4.0,1.0,31,39,243,14,6.0,31,163,20,2.0,0.0,0.0,5,649,3.0,11,81,4.0,11.0,0.0,0.0,0.0,1.0
200810,2.586583333333333,818,3,162,143,79,19,28,39,6,2.0,475,9,7,23,2.0,8,22,4,0.0,160,40,3.0,10,2.0,8,142,1.0,0.0,0.0,346,12,436,438,4.0,13,154,35,392,2.0,0.0,0.0,5,9,59,106,28,4.0,0.0,1.0,57,96,11,27,0.0,0.0,47,14,2.0,29,133,0.0,2.0,10,69,1.0,0.0,0.0,0.0,101,4.0,0.0,2.0,5,8,0.0,0.0,103,121,224,3.0,27,3.0,0.0,125,0.0,3.0,2.0,5,13,0.0,0.0,11,0.0,56,4.0,0.0,3.0,1.0,0.0,0.0,12,8,0.0,34,0.0,6.0,0.0,6,1.0,6.0,4.0,4.0,8,28,6.0,3.0,0.0,0.0,0.0,1.0,15,24,255,9,3.0,42,99,20,0.0,0.0,0.0,20,262,1.0,13,52,0.0,7.0,0.0,0.0,0.0,5.0
200811,2.5856666666666666,985,9,156,206,56,29,56,11,4,0.0,516,8,7,18,2.0,32,38,5,2.0,138,50,11.0,46,0.0,11,270,7.0,0.0,0.0,551,36,602,597,11.0,11,364,105,354,1.0,5.0,1.0,17,3,59,124,51,4.0,0.0,1.0,82,81,26,67,13.0,7.0,92,6,0.0,43,122,0.0,7.0,46,107,3.0,0.0,2.0,3.0,103,16.0,0.0,2.0,3,12,8.0,0.0,186,170,262,2.0,37,8.0,0.0,111,0.0,3.0,0.0,7,38,0.0,0.0,22,2.0,82,1.0,7.0,0.0,0.0,0.0,0.0,37,3,3.0,25,0.0,2.0,0.0,22,0.0,0.0,1.0,1.0,15,27,1.0,2.0,2.0,0.0,0.0,11.0,60,113,333,5,8.0,66,105,33,0.0,0.0,0.0,13,701,1.0,31,97,3.0,4.0,0.0,0.0,1.0,0.0
200812,2.58475,1159,5,229,178,100,34,55,28,15,1.0,842,17,8,36,8.0,31,26,17,3.0,165,45,11.0,44,1.0,7,237,0.0,0.0,0.0,502,31,654,609,3.0,13,236,53,612,11.0,3.0,0.0,8,3,79,206,30,6.0,0.0,0.0,107,161,41,32,3.0,8.0,65,18,0.0,24,202,1.0,15.0,49,120,3.0,0.0,0.0,0.0,164,3.0,5.0,0.0,8,2,2.0,0.0,260,205,234,0.0,52,7.0,0.0,228,0.0,0.0,2.0,13,22,0.0,0.0,12,2.0,96,0.0,0.0,5.0,0.0,0.0,0.0,21,1,3.0,50,0.0,2.0,0.0,11,15.0,0.0,4.0,15.0,13,29,6.0,6.0,3.0,7.0,4.0,8.0,25,58,368,7,3.0,26,124,11,3.0,0.0,0.0,5,433,1.0,23,104,0.0,1.0,0.0,2.0,0.0,2.0
