,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,MO,200803,10,111
1,MO,200804,10,139
2,MO,200805,10,83
3,MO,200806,10,148
4,MO,200807,10,188
5,MO,200808,10,61
6,MO,200809,10,103
7,MO,200810,10,114
8,MO,200811,10,114
9,MO,200812,10,87
10,MO,200901,10,168
11,MO,200902,10,191
12,MO,200903,10,190
13,MO,200904,10,166
14,MO,200905,10,166
15,MO,200906,10,160
16,MO,200907,10,126
17,MO,200908,10,175
18,MO,200909,10,155
19,MO,200910,10,164
20,MO,200911,10,181
21,MO,200912,10,300
22,MO,201001,10,183
23,MO,201002,10,243
24,MO,201003,10,39
25,MO,201004,10,75
26,MO,201005,10,56
27,MO,201006,10,61
28,MO,201007,10,47
29,MO,201008,10,181
30,MO,201009,10,201
31,MO,201010,10,233
32,MO,201011,10,395
33,MO,201012,10,133
34,MO,201101,10,123
35,MO,201102,10,207
36,MO,201103,10,253
37,MO,201104,10,374
38,MO,201105,10,231
39,MO,201106,10,257
40,MO,201107,10,202
41,MO,201108,10,213
42,MO,201109,10,202
43,MO,201110,10,150
44,MO,201111,10,315
45,MO,201112,10,143
46,MO,201201,10,164
47,MO,201202,10,316
48,MO,201203,10,404
49,MO,201204,10,269
50,MO,201205,10,204
51,MO,201206,10,142
52,MO,201207,10,161
53,MO,201208,10,195
54,MO,201209,10,389
55,MO,201210,10,395
56,MO,201211,10,564
57,MO,201212,10,324
58,MO,201301,10,245
59,MO,201302,10,189
60,MO,201303,10,335
61,MO,201304,10,140
62,MO,201305,10,361
63,MO,201306,10,261
64,MO,201307,10,455
65,MO,201308,10,546
66,MO,201309,10,314
67,MO,201310,10,512
68,MO,201311,10,330
69,MO,201312,10,218
70,MO,201401,10,256
71,MO,201402,10,400
72,MO,201403,10,318
73,MO,201404,10,459
74,MO,201405,10,307
75,MO,201406,10,274
76,MO,201407,10,352
77,MO,201408,10,214
78,MO,201409,10,366
79,MO,201410,10,465
80,MO,201411,10,424
81,MO,201412,10,471
82,MO,201501,10,435
83,MO,201502,10,357
84,MO,201503,10,738
85,MO,201504,10,464
86,MO,201505,10,418
87,MO,201506,10,491
88,MO,201507,10,451
89,MO,201508,10,649
90,MO,201509,10,440
91,MO,201510,10,429
92,MO,201511,10,603
93,MO,201512,10,537
94,MO,201601,10,453
95,MO,201602,10,528
96,MO,201603,10,701
97,MO,201604,10,515
98,MO,201605,10,431
99,MO,201606,10,504
100,MO,201607,10,432
101,MO,201608,10,443
102,MO,201609,10,505
103,MO,201610,10,629
104,MO,201611,10,1101
105,MO,201612,10,484
106,MO,201701,10,483
107,MO,201702,10,605
108,MO,201703,10,540
109,MO,201704,10,349
110,MO,201705,10,372
111,MO,201706,10,646
112,MO,201707,10,358
113,MO,201708,10,490
114,MO,201709,10,355
115,MO,201710,10,400
116,MO,201711,10,444
117,MO,201712,10,289
118,MO,201801,10,375
119,MO,201802,10,399
120,MO,201803,10,492
121,MO,201804,10,384
122,MO,201805,10,416
123,MO,201806,10,369
124,MO,201807,10,296
125,MO,201808,10,373
126,MO,201809,10,347
127,MO,201810,10,426
128,MO,201811,10,365
129,MO,201812,10,647
130,MO,201901,10,430
131,MO,201902,10,422
132,MO,201903,10,545
133,MO,201904,10,427
134,MO,201905,10,297
135,MO,201906,10,293
136,MO,201907,10,371
137,MO,201908,10,265
138,MO,201909,10,243
139,MO,201910,10,328
140,MO,201911,10,326
141,MO,201912,10,258
142,MO,202001,10,220
143,MO,202002,10,500
144,MO,202003,10,455
145,MO,202004,10,434
146,MO,202005,10,351
147,MO,202006,10,277
148,MO,202007,10,189
149,MO,202008,10,165
150,MO,202009,10,226
151,MO,200804,11,2
152,MO,200805,11,3
153,MO,200806,11,1
154,MO,200808,11,8
155,MO,200810,11,1
156,MO,200811,11,3
157,MO,200902,11,23
158,MO,200903,11,5
159,MO,200906,11,4
160,MO,200907,11,1
161,MO,200908,11,7
162,MO,200910,11,6
163,MO,200911,11,3
164,MO,200912,11,7
165,MO,201002,11,2
166,MO,201003,11,1
167,MO,201005,11,1
168,MO,201007,11,2
169,MO,201008,11,16
170,MO,201009,11,3
171,MO,201010,11,1
172,MO,201011,11,13
173,MO,201102,11,9
174,MO,201103,11,4
175,MO,201104,11,6
176,MO,201107,11,3
177,MO,201109,11,7
178,MO,201111,11,7
179,MO,201201,11,3
180,MO,201202,11,3
181,MO,201203,11,15
182,MO,201204,11,21
183,MO,201205,11,3
184,MO,201207,11,2
185,MO,201208,11,2
186,MO,201209,11,3
187,MO,201210,11,7
188,MO,201211,11,10
189,MO,201212,11,1
190,MO,201302,11,1
191,MO,201303,11,6
192,MO,201306,11,1
193,MO,201307,11,4
194,MO,201308,11,28
195,MO,201309,11,2
196,MO,201310,11,12
197,MO,201311,11,3
198,MO,201312,11,7
199,MO,201401,11,4
200,MO,201402,11,2
201,MO,201403,11,3
202,MO,201404,11,13
203,MO,201405,11,2
204,MO,201406,11,4
205,MO,201407,11,3
206,MO,201408,11,3
207,MO,201409,11,4
208,MO,201410,11,4
209,MO,201411,11,28
210,MO,201412,11,12
211,MO,201501,11,2
212,MO,201502,11,3
213,MO,201503,11,23
214,MO,201504,11,18
215,MO,201505,11,8
216,MO,201506,11,7
217,MO,201507,11,2
218,MO,201508,11,5
219,MO,201509,11,2
220,MO,201510,11,7
221,MO,201511,11,19
222,MO,201512,11,9
223,MO,201601,11,7
224,MO,201602,11,14
225,MO,201603,11,15
226,MO,201604,11,9
227,MO,201605,11,2
228,MO,201606,11,5
229,MO,201607,11,13
230,MO,201608,11,4
231,MO,201609,11,9
232,MO,201610,11,18
233,MO,201611,11,10
234,MO,201612,11,4
235,MO,201701,11,16
236,MO,201702,11,11
237,MO,201703,11,10
238,MO,201704,11,14
239,MO,201705,11,10
240,MO,201706,11,11
241,MO,201707,11,1
242,MO,201708,11,24
243,MO,201709,11,5
244,MO,201710,11,4
245,MO,201711,11,4
246,MO,201712,11,14
