,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,RO,200803,10,169
1,RO,200804,10,246
2,RO,200805,10,132
3,RO,200806,10,122
4,RO,200807,10,77
5,RO,200808,10,68
6,RO,200809,10,49
7,RO,200810,10,63
8,RO,200811,10,104
9,RO,200812,10,91
10,RO,200901,10,328
11,RO,200902,10,318
12,RO,200903,10,391
13,RO,200904,10,382
14,RO,200905,10,325
15,RO,200906,10,214
16,RO,200907,10,218
17,RO,200908,10,319
18,RO,200909,10,368
19,RO,200910,10,457
20,RO,200911,10,313
21,RO,200912,10,433
22,RO,201001,10,268
23,RO,201002,10,368
24,RO,201003,10,108
25,RO,201004,10,238
26,RO,201005,10,141
27,RO,201006,10,162
28,RO,201007,10,234
29,RO,201008,10,447
30,RO,201009,10,368
31,RO,201010,10,321
32,RO,201011,10,261
33,RO,201012,10,284
34,RO,201101,10,235
35,RO,201102,10,239
36,RO,201103,10,306
37,RO,201104,10,242
38,RO,201105,10,245
39,RO,201106,10,233
40,RO,201107,10,366
41,RO,201108,10,228
42,RO,201109,10,281
43,RO,201110,10,280
44,RO,201111,10,271
45,RO,201112,10,182
46,RO,201201,10,341
47,RO,201202,10,420
48,RO,201203,10,294
49,RO,201204,10,290
50,RO,201205,10,288
51,RO,201206,10,364
52,RO,201207,10,493
53,RO,201208,10,312
54,RO,201209,10,201
55,RO,201210,10,274
56,RO,201211,10,234
57,RO,201212,10,220
58,RO,201301,10,224
59,RO,201302,10,290
60,RO,201303,10,278
61,RO,201304,10,48
62,RO,201305,10,71
63,RO,201306,10,226
64,RO,201307,10,409
65,RO,201308,10,377
66,RO,201309,10,545
67,RO,201310,10,508
68,RO,201311,10,436
69,RO,201312,10,490
70,RO,201401,10,383
71,RO,201402,10,422
72,RO,201403,10,407
73,RO,201404,10,488
74,RO,201405,10,519
75,RO,201406,10,415
76,RO,201407,10,399
77,RO,201408,10,327
78,RO,201409,10,430
79,RO,201410,10,514
80,RO,201411,10,482
81,RO,201412,10,426
82,RO,201501,10,452
83,RO,201502,10,511
84,RO,201503,10,617
85,RO,201504,10,644
86,RO,201505,10,543
87,RO,201506,10,533
88,RO,201507,10,510
89,RO,201508,10,545
90,RO,201509,10,762
91,RO,201510,10,661
92,RO,201511,10,750
93,RO,201512,10,485
94,RO,201601,10,531
95,RO,201602,10,536
96,RO,201603,10,567
97,RO,201604,10,604
98,RO,201605,10,834
99,RO,201606,10,769
100,RO,201607,10,612
101,RO,201608,10,650
102,RO,201609,10,701
103,RO,201610,10,627
104,RO,201611,10,605
105,RO,201612,10,535
106,RO,201701,10,684
107,RO,201702,10,795
108,RO,201703,10,773
109,RO,201704,10,557
110,RO,201705,10,609
111,RO,201706,10,602
112,RO,201707,10,495
113,RO,201708,10,407
114,RO,201709,10,637
115,RO,201710,10,501
116,RO,201711,10,645
117,RO,201712,10,460
118,RO,201801,10,549
119,RO,201802,10,576
120,RO,201803,10,767
121,RO,201804,10,474
122,RO,201805,10,671
123,RO,201806,10,611
124,RO,201807,10,572
125,RO,201808,10,510
126,RO,201809,10,513
127,RO,201810,10,674
128,RO,201811,10,499
129,RO,201812,10,432
130,RO,201901,10,452
131,RO,201902,10,433
132,RO,201903,10,570
133,RO,201904,10,448
134,RO,201905,10,497
135,RO,201906,10,409
136,RO,201907,10,348
137,RO,201908,10,319
138,RO,201909,10,328
139,RO,201910,10,407
140,RO,201911,10,362
141,RO,201912,10,260
142,RO,202001,10,259
143,RO,202002,10,286
144,RO,202003,10,303
145,RO,202004,10,301
146,RO,202005,10,285
147,RO,202006,10,341
148,RO,202007,10,220
149,RO,202008,10,212
150,RO,202009,10,304
151,RO,200803,11,4
152,RO,200804,11,6
153,RO,200806,11,8
154,RO,200808,11,3
155,RO,200811,11,1
156,RO,200812,11,2
157,RO,200901,11,2
158,RO,200902,11,5
159,RO,200903,11,13
160,RO,200904,11,3
161,RO,200905,11,3
