,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,PE,200803,10,313
1,PE,200804,10,286
2,PE,200805,10,407
3,PE,200806,10,437
4,PE,200807,10,326
5,PE,200808,10,215
6,PE,200809,10,286
7,PE,200810,10,386
8,PE,200811,10,610
9,PE,200812,10,522
10,PE,200901,10,699
11,PE,200902,10,485
12,PE,200903,10,482
13,PE,200904,10,746
14,PE,200905,10,665
15,PE,200906,10,758
16,PE,200907,10,129
17,PE,200908,10,291
18,PE,200909,10,235
19,PE,200910,10,232
20,PE,200911,10,314
21,PE,200912,10,283
22,PE,201001,10,368
23,PE,201002,10,243
24,PE,201003,10,58
25,PE,201004,10,113
26,PE,201005,10,122
27,PE,201006,10,250
28,PE,201007,10,144
29,PE,201008,10,319
30,PE,201009,10,413
31,PE,201010,10,286
32,PE,201011,10,382
33,PE,201012,10,304
34,PE,201101,10,157
35,PE,201102,10,232
36,PE,201103,10,250
37,PE,201104,10,273
38,PE,201105,10,226
39,PE,201106,10,417
40,PE,201107,10,277
41,PE,201108,10,270
42,PE,201109,10,207
43,PE,201110,10,232
44,PE,201111,10,303
45,PE,201112,10,209
46,PE,201201,10,453
47,PE,201202,10,409
48,PE,201203,10,402
49,PE,201204,10,587
50,PE,201205,10,413
51,PE,201206,10,382
52,PE,201207,10,420
53,PE,201208,10,341
54,PE,201209,10,308
55,PE,201210,10,295
56,PE,201211,10,232
57,PE,201212,10,291
58,PE,201301,10,216
59,PE,201302,10,312
60,PE,201303,10,239
61,PE,201304,10,96
62,PE,201305,10,96
63,PE,201306,10,285
64,PE,201307,10,476
65,PE,201308,10,795
66,PE,201309,10,774
67,PE,201310,10,588
68,PE,201311,10,351
69,PE,201312,10,320
70,PE,201401,10,391
71,PE,201402,10,419
72,PE,201403,10,400
73,PE,201404,10,579
74,PE,201405,10,480
75,PE,201406,10,425
76,PE,201407,10,333
77,PE,201408,10,406
78,PE,201409,10,559
79,PE,201410,10,561
80,PE,201411,10,573
81,PE,201412,10,987
82,PE,201501,10,474
83,PE,201502,10,508
84,PE,201503,10,648
85,PE,201504,10,442
86,PE,201505,10,678
87,PE,201506,10,465
88,PE,201507,10,557
89,PE,201508,10,636
90,PE,201509,10,646
91,PE,201510,10,805
92,PE,201511,10,487
93,PE,201512,10,453
94,PE,201601,10,526
95,PE,201602,10,475
96,PE,201603,10,491
97,PE,201604,10,575
98,PE,201605,10,583
99,PE,201606,10,497
100,PE,201607,10,544
101,PE,201608,10,838
102,PE,201609,10,887
103,PE,201610,10,684
104,PE,201611,10,1370
105,PE,201612,10,695
106,PE,201701,10,470
107,PE,201702,10,934
108,PE,201703,10,856
109,PE,201704,10,597
110,PE,201705,10,460
111,PE,201706,10,416
112,PE,201707,10,394
113,PE,201708,10,359
114,PE,201709,10,414
115,PE,201710,10,432
116,PE,201711,10,477
117,PE,201712,10,607
118,PE,201801,10,797
119,PE,201802,10,507
120,PE,201803,10,570
121,PE,201804,10,769
122,PE,201805,10,489
123,PE,201806,10,366
124,PE,201807,10,426
125,PE,201808,10,588
126,PE,201809,10,385
127,PE,201810,10,480
128,PE,201811,10,349
129,PE,201812,10,443
130,PE,201901,10,543
131,PE,201902,10,618
132,PE,201903,10,495
133,PE,201904,10,598
134,PE,201905,10,412
135,PE,201906,10,309
136,PE,201907,10,400
137,PE,201908,10,345
138,PE,201909,10,390
139,PE,201910,10,440
140,PE,201911,10,421
141,PE,201912,10,396
142,PE,202001,10,322
143,PE,202002,10,283
144,PE,202003,10,546
145,PE,202004,10,370
146,PE,202005,10,394
147,PE,202006,10,318
148,PE,202007,10,285
149,PE,202008,10,321
150,PE,202009,10,337
151,PE,200803,11,1
152,PE,200804,11,2
153,PE,200806,11,3
154,PE,200809,11,1
155,PE,200811,11,18
156,PE,200812,11,1
157,PE,200903,11,3
158,PE,200904,11,3
159,PE,200905,11,4
160,PE,200906,11,4
161,PE,200907,11,3
162,PE,200908,11,11
163,PE,200909,11,3
164,PE,200910,11,5
165,PE,200911,11,1
166,PE,200912,11,7
167,PE,201001,11,4
168,PE,201002,11,5
169,PE,201003,11,1
170,PE,201006,11,4
171,PE,201007,11,2
172,PE,201008,11,11
173,PE,201009,11,6
174,PE,201010,11,2
175,PE,201011,11,9
176,PE,201012,11,4
177,PE,201101,11,6
178,PE,201103,11,3
179,PE,201104,11,6
180,PE,201105,11,3
181,PE,201106,11,1
182,PE,201107,11,3
183,PE,201108,11,4
184,PE,201109,11,1
185,PE,201110,11,3
186,PE,201111,11,9
187,PE,201112,11,20
188,PE,201201,11,3
189,PE,201202,11,10
190,PE,201203,11,1
191,PE,201204,11,27
192,PE,201205,11,6
193,PE,201206,11,2
194,PE,201207,11,3
195,PE,201208,11,29
196,PE,201209,11,2
197,PE,201210,11,5
198,PE,201211,11,3
199,PE,201212,11,4
200,PE,201301,11,9
201,PE,201302,11,12
202,PE,201303,11,1
203,PE,201305,11,2
204,PE,201307,11,19
205,PE,201308,11,14
206,PE,201309,11,49
207,PE,201310,11,16
208,PE,201311,11,9
209,PE,201312,11,9
210,PE,201401,11,2
211,PE,201402,11,19
212,PE,201403,11,16
213,PE,201404,11,12
214,PE,201405,11,23
215,PE,201406,11,10
216,PE,201407,11,23
217,PE,201408,11,2
218,PE,201409,11,5
219,PE,201410,11,5
220,PE,201411,11,5
221,PE,201412,11,9
222,PE,201501,11,11
223,PE,201502,11,5
224,PE,201503,11,16
225,PE,201504,11,7
226,PE,201505,11,15
227,PE,201506,11,6
228,PE,201507,11,11
229,PE,201508,11,15
230,PE,201509,11,18
231,PE,201510,11,13
232,PE,201511,11,3
233,PE,201512,11,6
234,PE,201601,11,12
235,PE,201602,11,8
236,PE,201603,11,8
237,PE,201604,11,4
238,PE,201605,11,3
239,PE,201606,11,29
240,PE,201607,11,12
241,PE,201608,11,27
242,PE,201609,11,22
243,PE,201610,11,9
244,PE,201611,11,43
245,PE,201612,11,14
246,PE,201701,11,19
247,PE,201702,11,31
248,PE,201703,11,28
249,PE,201704,11,11
250,PE,201705,11,19
251,PE,201706,11,9
252,PE,201707,11,12
253,PE,201708,11,11
254,PE,201709,11,8
255,PE,201710,11,7
256,PE,201711,11,4
257,PE,201712,11,6
258,PE,201801,11,11
259,PE,201802,11,22
260,PE,201803,11,21
261,PE,201804,11,11
262,PE,201805,11,6
263,PE,201806,11,2
264,PE,201807,11,2
265,PE,201808,11,9
266,PE,201809,11,5
267,PE,201810,11,6
268,PE,201811,11,2
269,PE,201812,11,3
270,PE,201901,11,12
271,PE,201902,11,14
272,PE,201903,11,21
273,PE,201904,11,17
274,PE,201905,11,6
275,PE,201906,11,6
276,PE,201907,11,14
277,PE,201908,11,1
278,PE,201909,11,4
279,PE,201910,11,11
280,PE,201911,11,3
281,PE,201912,11,10
282,PE,202001,11,3
283,PE,202002,11,5
284,PE,202003,11,13
285,PE,202004,11,1
286,PE,202005,11,5
287,PE,202006,11,7
288,PE,202007,11,12
289,PE,202008,11,4
290,PE,202009,11,3
291,PE,200803,12,21
292,PE,200804,12,11
293,PE,200805,12,30
294,PE,200806,12,20
295,PE,200807,12,11
296,PE,200808,12,16
297,PE,200809,12,4
298,PE,200810,12,25
299,PE,200811,12,52
300,PE,200812,12,22
301,PE,200901,12,17
302,PE,200902,12,23
303,PE,200903,12,7
304,PE,200904,12,36
305,PE,200905,12,40
306,PE,200906,12,66
307,PE,200907,12,22
308,PE,200908,12,31
309,PE,200909,12,19
310,PE,200910,12,18
311,PE,200911,12,34
312,PE,200912,12,27
313,PE,201001,12,30
314,PE,201002,12,21
315,PE,201003,12,8
316,PE,201004,12,7
317,PE,201005,12,16
318,PE,201006,12,17
319,PE,201007,12,13
320,PE,201008,12,19
321,PE,201009,12,68
322,PE,201010,12,34
323,PE,201011,12,36
324,PE,201012,12,26
325,PE,201101,12,28
326,PE,201102,12,21
327,PE,201103,12,46
328,PE,201104,12,74
329,PE,201105,12,44
330,PE,201106,12,98
331,PE,201107,12,18
332,PE,201108,12,31
333,PE,201109,12,19
334,PE,201110,12,20
335,PE,201111,12,43
336,PE,201112,12,74
337,PE,201201,12,42
338,PE,201202,12,44
339,PE,201203,12,46
340,PE,201204,12,61
341,PE,201205,12,89
342,PE,201206,12,63
343,PE,201207,12,37
344,PE,201208,12,42
345,PE,201209,12,33
