,Variable,Importance,MonthYear
0,event_count_10,0.0010419621830806136,201402
1,event_count_11,0.005706240423023701,201402
2,event_count_12,0.008296897634863853,201402
3,event_count_13,0.0073832571506500235,201402
4,event_count_14,0.011868846602737905,201402
5,event_count_15,0.007988316006958485,201402
6,event_count_16,0.0,201402
7,event_count_17,0.002156519331037998,201402
8,event_count_18,0.0019371805246919394,201402
9,event_count_19,0.007938355207443237,201402
10,event_count_20,0.014524984173476696,201402
11,event_count_21,0.0029950318858027463,201402
12,event_count_22,0.0,201402
13,event_count_23,0.0011094635119661687,201402
14,event_count_24,0.0015464453026652336,201402
15,event_count_25,0.006909477058798075,201402
16,event_count_26,0.03225574642419815,201402
17,event_count_27,0.007659315131604671,201402
18,event_count_28,0.006908928044140339,201402
19,event_count_30,0.012630345299839972,201402
20,event_count_31,0.0022024333011358976,201402
21,event_count_32,0.0,201402
22,event_count_33,0.017959805205464363,201402
23,event_count_34,0.0,201402
24,event_count_35,0.0008639678708277643,201402
25,event_count_36,0.0013371704844757915,201402
26,event_count_37,0.0,201402
27,event_count_40,0.002828634576871991,201402
28,event_count_41,0.009621831588447094,201402
29,event_count_42,0.06613018363714218,201402
30,event_count_43,0.0007566993590444326,201402
31,event_count_44,1.3321809092303736e-05,201402
32,event_count_45,0.0057765403762459755,201402
33,event_count_46,0.009062097407877443,201402
34,event_count_50,0.014966661110520363,201402
35,event_count_51,0.0011324537917971609,201402
36,event_count_52,0.0021392167545855045,201402
37,event_count_53,0.01453019771724939,201402
38,event_count_54,0.0009931648382917047,201402
39,event_count_55,0.005328036844730377,201402
40,event_count_56,0.000719458912499249,201402
41,event_count_57,0.002284914487972856,201402
42,event_count_60,0.009643621742725372,201402
43,event_count_61,0.0009429603233002127,201402
44,event_count_62,0.00123170530423522,201402
45,event_count_63,0.027205279096961018,201402
46,event_count_64,0.00016507337568327785,201402
47,event_count_70,0.001356579246930778,201402
48,event_count_71,0.013684755191206932,201402
49,event_count_72,0.005467383656650782,201402
50,event_count_73,0.0030548679642379284,201402
51,event_count_75,0.001155187375843525,201402
52,event_count_80,0.0029132547788321968,201402
53,event_count_81,0.018522974103689197,201402
54,event_count_82,0.005944301374256611,201402
55,event_count_83,0.015542391687631609,201402
56,event_count_84,0.0054691550321877,201402
57,event_count_85,0.005103966221213341,201402
58,event_count_86,0.003273131093010307,201402
59,event_count_87,0.02618216350674629,201402
60,event_count_90,0.006763759069144726,201402
61,event_count_91,0.006424407474696636,201402
62,event_count_100,0.02362665720283985,201402
63,event_count_101,0.019870785996317863,201402
64,event_count_104,0.0,201402
65,event_count_105,0.005183326080441475,201402
66,event_count_110,0.01886128634214401,201402
67,event_count_111,0.0018326642457395792,201402
68,event_count_112,0.0,201402
69,event_count_113,0.001573390094563365,201402
70,event_count_114,0.009417224675416945,201402
71,event_count_115,0.00021886717877350748,201402
72,event_count_120,0.004717550240457058,201402
73,event_count_122,0.0,201402
74,event_count_123,0.004948880057781935,201402
75,event_count_124,0.006740904878824949,201402
76,event_count_125,0.0,201402
77,event_count_127,0.012768927030265331,201402
78,event_count_128,0.0007133031031116843,201402
79,event_count_129,0.003273106412962079,201402
80,event_count_130,0.005931674502789974,201402
81,event_count_131,0.035347454249858856,201402
82,event_count_133,0.0,201402
83,event_count_138,0.013933038339018822,201402
84,event_count_139,0.006473757792264222,201402
85,event_count_140,0.020259182900190357,201402
86,event_count_141,0.0,201402
87,event_count_143,0.0012920716544613242,201402
88,event_count_145,0.0025138510391116147,201402
89,event_count_150,0.021361922845244408,201402
90,event_count_152,0.016894293949007988,201402
91,event_count_153,0.0016024063806980848,201402
92,event_count_154,0.010646178387105463,201402
93,event_count_160,0.014594136737287045,201402
94,event_count_161,0.008263099938631058,201402
95,event_count_162,0.007849430665373802,201402
96,event_count_163,0.0181187242269516,201402
97,event_count_164,0.03095189295709133,201402
98,event_count_166,0.00952962040901184,201402
99,event_count_170,0.02009156905114651,201402
100,event_count_171,0.0014912945916876195,201402
101,event_count_172,0.018190950155258182,201402
102,event_count_173,0.0017331588314846158,201402
103,event_count_174,0.010578148998320104,201402
104,event_count_175,0.013585098087787628,201402
105,event_count_180,0.002757376991212368,201402
