,Variable,Importance,MonthYear
0,event_count_10,0.0038824479561299094,201402
1,event_count_11,0.034697338938713074,201402
2,event_count_12,0.008322536014020443,201402
3,event_count_13,0.01039355993270874,201402
4,event_count_14,0.002701450372114777,201402
5,event_count_15,0.009300921112298964,201402
6,event_count_16,0.006616494152694941,201402
7,event_count_17,0.01500873453915119,201402
8,event_count_18,0.0,201402
9,event_count_20,0.010682123713195324,201402
10,event_count_21,0.00913358386605978,201402
11,event_count_22,0.004856915678828955,201402
12,event_count_23,0.0060746315866708755,201402
13,event_count_25,0.01010484341531992,201402
14,event_count_26,0.032505910843610764,201402
15,event_count_30,0.008327214978635311,201402
16,event_count_31,0.007389451377093792,201402
17,event_count_32,0.012401916086673737,201402
18,event_count_33,0.015214341692626475,201402
19,event_count_35,0.030595777556300163,201402
20,event_count_36,0.01337877567857504,201402
21,event_count_40,0.013395689427852629,201402
22,event_count_42,0.041035667061805725,201402
23,event_count_43,0.013391891494393349,201402
24,event_count_44,0.007865740917623043,201402
25,event_count_45,0.0,201402
26,event_count_46,0.014681806787848473,201402
27,event_count_50,0.02791849710047245,201402
28,event_count_51,0.01765764318406582,201402
29,event_count_52,0.037363626062870026,201402
30,event_count_54,0.008856825530529022,201402
31,event_count_55,0.021807745099067688,201402
32,event_count_57,0.015185258351266384,201402
33,event_count_60,0.014990999363362791,201402
34,event_count_61,0.0011943071149289608,201402
35,event_count_62,0.0,201402
36,event_count_70,0.0,201402
37,event_count_71,0.07579563558101654,201402
38,event_count_72,0.0,201402
39,event_count_73,0.0,201402
40,event_count_80,0.0,201402
41,event_count_81,0.00878093112260103,201402
42,event_count_83,0.00867811031639576,201402
43,event_count_84,0.024681525304913517,201402
44,event_count_87,0.04177994281053543,201402
45,event_count_90,0.02714946866035461,201402
46,event_count_100,0.018991850316524502,201402
47,event_count_104,0.004529161378741264,201402
48,event_count_110,0.0,201402
49,event_count_111,0.004356051329523325,201402
50,event_count_112,0.029306909069418907,201402
51,event_count_114,0.0,201402
52,event_count_120,0.0,201402
53,event_count_124,0.0,201402
54,event_count_125,0.010784811340272428,201402
55,event_count_128,0.02234802395105362,201402
56,event_count_130,0.0,201402
57,event_count_138,0.013154235668480395,201402
58,event_count_141,0.0,201402
59,event_count_150,0.0,201402
60,event_count_154,0.010648424737155436,201402
61,event_count_160,0.003737899474799633,201402
62,event_count_161,0.0,201402
63,event_count_163,0.008059500716626644,201402
64,event_count_171,0.024851087480783463,201402
65,event_count_172,0.01979855820536613,201402
66,event_count_173,0.0221848301589489,201402
67,event_count_174,0.0013843432534486055,201402
68,event_count_180,0.03049052506685257,201402
69,event_count_182,0.022784754633903503,201402
70,event_count_186,0.024065503850579262,201402
71,event_count_190,0.008309144526720047,201402
72,event_count_192,0.0066895983181893826,201402
73,event_count_193,0.017174774780869484,201402
74,event_count_203,0.02254975214600563,201402
75,event_count_10,0.0014284824719652536,201403
76,event_count_11,0.01215579640120268,201403
77,event_count_12,0.005136243999004364,201403
78,event_count_13,0.022119270637631416,201403
79,event_count_14,0.0013336866395547984,201403
80,event_count_15,0.00738881714642048,201403
81,event_count_16,0.010589064098894596,201403
82,event_count_17,0.03770454600453377,201403
83,event_count_18,0.003977240063250065,201403
84,event_count_20,0.006602930836379528,201403
85,event_count_21,0.007214123848825694,201403
86,event_count_22,0.006132984068244696,201403
87,event_count_23,0.0017146005993708966,201403
88,event_count_25,0.00887790136039257,201403
89,event_count_26,0.01114516332745552,201403
90,event_count_30,0.0038644403684884314,201403
91,event_count_31,0.0,201403
92,event_count_32,0.0056832823902368546,201403
