,Variable,Importance,MonthYear
0,event_count_10,0.0017507838783785699,201402
1,event_count_11,0.004881774540990591,201402
2,event_count_12,0.0,201402
3,event_count_13,0.0,201402
4,event_count_14,0.005096656735986471,201402
5,event_count_15,0.0246008075773716,201402
6,event_count_16,0.020203450694680214,201402
7,event_count_17,0.0030873040668666363,201402
8,event_count_18,0.0,201402
9,event_count_19,0.003439025022089481,201402
10,event_count_20,0.0018678313354030247,201402
11,event_count_21,0.012283033691346644,201402
12,event_count_22,0.013280294835567473,201402
13,event_count_23,0.0,201402
14,event_count_24,0.0006728222360834478,201402
15,event_count_25,0.005576395895332098,201402
16,event_count_26,0.0076641025952994815,201402
17,event_count_27,0.00013733122614212334,201402
18,event_count_30,0.002930190414190293,201402
19,event_count_31,0.004982986021786928,201402
20,event_count_32,8.655615238239989e-05,201402
21,event_count_33,0.0021016153041273355,201402
22,event_count_35,0.010904176160693169,201402
23,event_count_36,0.038589905947446816,201402
24,event_count_37,0.030036000534892082,201402
25,event_count_40,0.010090241208672523,201402
26,event_count_41,7.646020094398409e-05,201402
27,event_count_42,0.00023590077762492,201402
28,event_count_43,0.07866048812866211,201402
29,event_count_44,0.00154264981392771,201402
30,event_count_45,0.0007104875985532999,201402
31,event_count_46,0.00064190843841061,201402
32,event_count_50,9.808257163967936e-05,201402
33,event_count_51,0.0068587372079491615,201402
34,event_count_52,0.00018373092461843044,201402
35,event_count_54,0.037449251860380166,201402
36,event_count_57,0.007091325707733631,201402
37,event_count_60,9.853306983131917e-05,201402
38,event_count_61,0.0,201402
39,event_count_62,0.015327674336731434,201402
40,event_count_70,0.00012787464947905394,201402
41,event_count_71,0.004166824743151665,201402
42,event_count_72,0.00017784931696951392,201402
43,event_count_73,0.010388328693807123,201402
44,event_count_75,0.039207283407449715,201402
45,event_count_80,0.010703385807573795,201402
46,event_count_81,0.0040677934885025024,201402
47,event_count_83,6.758055678801611e-05,201402
48,event_count_84,0.02073610946536064,201402
49,event_count_85,0.01180207822471857,201402
50,event_count_87,0.006770156789571047,201402
51,event_count_90,0.00016677966050338,201402
52,event_count_100,0.002070499118417501,201402
53,event_count_101,0.00010164066043216736,201402
54,event_count_104,0.0,201402
55,event_count_105,0.0,201402
56,event_count_110,0.3152666687965393,201402
57,event_count_111,0.008449407294392586,201402
58,event_count_112,0.0013016781304031608,201402
59,event_count_114,0.00012138424062868579,201402
60,event_count_120,0.00030555168632417917,201402
61,event_count_124,0.008467975072562695,201402
62,event_count_125,0.0030974294058978558,201402
63,event_count_127,0.0,201402
64,event_count_128,0.0,201402
65,event_count_130,0.00012345863797236234,201402
66,event_count_131,0.0013376417336985467,201402
67,event_count_138,0.0028660395182669163,201402
68,event_count_140,0.008423891849815845,201402
69,event_count_141,0.005199173465371132,201402
