,Variable,Importance
0,event_count_203,0.04694394767284393
1,event_count_202,0.009851730428636074
2,event_count_195,0.00044882073416374624
3,event_count_194,0.0
4,event_count_193,0.0018465302418917418
5,event_count_192,0.04237552732229233
6,event_count_191,0.0020873514004051685
7,event_count_190,0.00139631237834692
8,event_count_186,0.0
9,event_count_185,0.0
10,event_count_183,0.023185068741440773
11,event_count_182,0.0
12,event_count_181,0.001532191876322031
13,event_count_180,0.0
14,event_count_175,0.006829844322055578
15,event_count_174,0.0
16,event_count_173,0.0
17,event_count_172,0.1837318241596222
18,event_count_171,0.00456051854416728
19,event_count_170,0.0027135657146573067
20,event_count_166,0.0007134409970603883
21,event_count_164,0.002536530839279294
22,event_count_163,0.007927654311060905
23,event_count_162,0.009703308343887329
24,event_count_161,0.0021708235144615173
25,event_count_160,0.011472311802208424
26,event_count_154,0.00027581214089877903
27,event_count_153,0.003011140273883939
28,event_count_152,0.0
29,event_count_151,0.0
30,event_count_150,0.0
31,event_count_145,0.013761928305029869
32,event_count_144,0.0015438178088515997
33,event_count_143,0.002968277782201767
34,event_count_142,0.0
35,event_count_141,0.0
36,event_count_140,0.0036084915045648813
37,event_count_139,0.00018589354294817895
38,event_count_138,0.0016493814764544368
39,event_count_134,0.000942060723900795
40,event_count_133,0.0016992189921438694
41,event_count_131,0.0009347190498374403
42,event_count_130,0.0028995799366384745
43,event_count_129,0.0006870217039249837
44,event_count_128,0.0
45,event_count_127,0.0
46,event_count_125,0.0010506134713068604
47,event_count_124,0.018132204189896584
48,event_count_123,0.0
49,event_count_122,0.0032772268168628216
50,event_count_121,0.0
51,event_count_120,0.0
52,event_count_115,0.0
53,event_count_114,0.0
54,event_count_113,0.0
55,event_count_112,0.07136153429746628
56,event_count_111,0.0
57,event_count_110,0.0
58,event_count_106,0.0
59,event_count_105,0.002971301320940256
60,event_count_104,0.0
61,event_count_103,0.0
62,event_count_101,0.0036994866095483303
63,event_count_100,0.0
64,event_count_93,0.0
65,event_count_92,0.008730883710086346
66,event_count_91,0.0
67,event_count_90,0.0002844988484866917
68,event_count_87,0.01600884273648262
69,event_count_86,9.192353172693402e-05
70,event_count_85,0.004369672853499651
71,event_count_84,0.0
72,event_count_83,0.00014799219206906855
73,event_count_82,0.012309431098401546
74,event_count_81,0.0
75,event_count_80,0.0011943092104047537
76,event_count_75,0.0018028650665655732
77,event_count_74,0.008478932082653046
78,event_count_73,0.0032742037437856197
79,event_count_72,0.0
80,event_count_71,0.0
81,event_count_70,0.003754302626475692
82,event_count_64,0.0
83,event_count_63,0.0
84,event_count_62,0.0
85,event_count_61,0.019464390352368355
86,event_count_60,0.017411744222044945
87,event_count_57,0.0
88,event_count_56,0.005270019639283419
89,event_count_55,0.0
90,event_count_54,0.002956417854875326
91,event_count_53,0.0
92,event_count_52,0.0
93,event_count_51,0.0
94,event_count_50,0.0
95,event_count_46,0.0004913041484542191
96,event_count_45,0.009983413852751255
97,event_count_44,0.0
98,event_count_43,0.0337611585855484
99,event_count_42,0.007136949338018894
100,event_count_41,0.0
101,event_count_40,0.0
102,event_count_39,0.0
103,event_count_38,0.0031849246006458998
104,event_count_37,0.00019880190666299313
105,event_count_36,0.06347298622131348
106,event_count_35,0.0
107,event_count_34,0.03222627192735672
108,event_count_33,0.013121436350047588
109,event_count_32,0.0
110,event_count_31,0.06159051135182381
111,event_count_30,0.09243609011173248
112,event_count_28,0.0
113,event_count_27,0.004344357177615166
114,event_count_26,0.0
115,event_count_25,0.0014281761832535267
116,event_count_24,0.0
117,event_count_23,0.033548641949892044
118,event_count_22,0.0
119,event_count_21,0.0
120,event_count_20,0.009251262061297894
121,event_count_19,0.0007408408564515412
122,event_count_18,0.003596257185563445
123,event_count_17,0.0
124,event_count_16,0.005474344361573458
125,event_count_15,0.00408147694543004
126,event_count_14,0.01769331283867359
127,event_count_13,0.0
128,event_count_12,0.0
129,event_count_11,0.0
130,event_count_10,0.0
