,Variable,Importance
0,event_count_195,0.0
1,event_count_194,0.0
2,event_count_193,0.0001362164766760543
3,event_count_192,0.0
4,event_count_190,0.010848472826182842
5,event_count_186,0.0037950866390019655
6,event_count_183,0.011524693109095097
7,event_count_182,0.014696965925395489
8,event_count_181,0.020811844617128372
9,event_count_180,0.019999777898192406
10,event_count_175,0.020188890397548676
11,event_count_174,0.019195163622498512
12,event_count_173,0.022628113627433777
13,event_count_172,0.013117768801748753
14,event_count_171,0.01069003064185381
15,event_count_170,0.0
16,event_count_164,0.004912246018648148
17,event_count_163,0.02218569628894329
18,event_count_161,0.0
19,event_count_160,0.0
20,event_count_154,0.00865216739475727
21,event_count_150,0.005513698793947697
22,event_count_145,0.051460735499858856
23,event_count_142,0.0
24,event_count_141,0.01747504249215126
25,event_count_140,0.026125909760594368
26,event_count_138,0.0
27,event_count_130,0.016944697126746178
28,event_count_128,0.009812278673052788
29,event_count_125,0.010371681302785873
30,event_count_124,0.011263775639235973
31,event_count_120,0.022441405802965164
32,event_count_114,0.0
33,event_count_112,0.0
34,event_count_111,0.012758312746882439
35,event_count_110,0.0
36,event_count_105,0.0
37,event_count_104,0.017359774559736252
38,event_count_101,0.023974105715751648
39,event_count_100,0.0034736907109618187
40,event_count_90,0.008673302829265594
41,event_count_87,0.03279486671090126
42,event_count_84,0.012394264340400696
43,event_count_83,0.0
44,event_count_81,0.03610583394765854
45,event_count_80,0.0314171276986599
46,event_count_75,0.015383555553853512
47,event_count_73,0.0
48,event_count_72,0.0
49,event_count_71,0.02276468463242054
50,event_count_70,0.0
51,event_count_63,0.02993468940258026
52,event_count_62,0.0
53,event_count_61,0.0
54,event_count_60,0.0
55,event_count_57,0.0
56,event_count_55,0.018188757821917534
57,event_count_54,0.025945276021957397
58,event_count_52,0.0
59,event_count_51,0.029826147481799126
60,event_count_50,0.01810772716999054
61,event_count_46,0.014071905054152012
62,event_count_45,0.0
63,event_count_44,0.01208074577152729
64,event_count_43,0.0
65,event_count_42,0.014544431120157242
66,event_count_41,0.028890499845147133
67,event_count_40,0.023931236937642097
68,event_count_36,0.029045889154076576
69,event_count_35,0.0
70,event_count_33,0.003250403795391321
71,event_count_32,0.016966909170150757
72,event_count_31,0.0
73,event_count_30,0.018827015534043312
74,event_count_27,0.010279306210577488
75,event_count_26,0.0
76,event_count_25,0.0
77,event_count_23,0.031163299456238747
78,event_count_22,0.0
79,event_count_21,0.03472117334604263
80,event_count_20,0.0
81,event_count_18,0.0
82,event_count_17,0.0
83,event_count_16,0.01895623840391636
84,event_count_15,0.0
85,event_count_14,0.0
86,event_count_13,0.0
87,event_count_12,0.0
88,event_count_11,0.0
89,event_count_10,0.0293764378875494
