,Variable,Importance
0,event_count_202,0.0013709737686440349
1,event_count_195,0.00033563541364856064
2,event_count_194,0.0005193366669118404
3,event_count_193,0.0003859054995700717
4,event_count_192,0.0004167907463852316
5,event_count_191,0.0021271745208650827
6,event_count_190,0.0003948952362406999
7,event_count_186,0.007412437815219164
8,event_count_183,0.0005891370237804949
9,event_count_182,0.0007520288345403969
10,event_count_181,0.03480483964085579
11,event_count_180,0.00010487865074537694
12,event_count_175,0.0011870635207742453
13,event_count_174,0.006276821717619896
14,event_count_173,0.15901842713356018
15,event_count_172,0.0001880980998976156
16,event_count_171,0.00022093999723438174
17,event_count_170,0.002588336355984211
18,event_count_166,0.003186809131875634
19,event_count_164,0.0038871897850185633
20,event_count_163,0.0023098948877304792
21,event_count_162,0.0002877840306609869
22,event_count_161,0.00028930354164913297
23,event_count_160,0.0005085752927698195
24,event_count_154,0.013889937661588192
25,event_count_153,0.00012174954463262111
26,event_count_152,0.001598823582753539
27,event_count_151,0.0005517251556739211
28,event_count_150,0.0012662067310884595
29,event_count_145,0.0005516601377166808
30,event_count_144,0.0
31,event_count_143,0.00010689704504329711
32,event_count_141,0.0006715034833177924
33,event_count_140,0.0
34,event_count_139,0.00039127268246375024
35,event_count_138,0.0060543459840118885
36,event_count_134,0.0012706378474831581
37,event_count_133,8.378794882446527e-05
38,event_count_131,0.0004605337744578719
39,event_count_130,0.0004790877865161747
40,event_count_129,0.0018619439797475934
41,event_count_128,0.0015537671279162169
42,event_count_127,0.0015356794465333223
43,event_count_125,4.8725709348218516e-05
44,event_count_124,0.000591249845456332
45,event_count_123,0.0002481725823599845
46,event_count_122,0.001427415176294744
47,event_count_120,0.0012913182144984603
48,event_count_115,0.019934454932808876
49,event_count_114,0.00022638538212049752
50,event_count_113,0.0
51,event_count_112,0.08697304129600525
52,event_count_111,0.005385588388890028
53,event_count_110,0.0011237835278734565
54,event_count_105,0.0009366308804601431
55,event_count_104,0.0003289907763246447
56,event_count_101,0.0008911677869036794
57,event_count_100,0.05905756726861
58,event_count_93,0.00012388438335619867
59,event_count_92,0.000825375784188509
60,event_count_91,0.00035786768421530724
61,event_count_90,0.0
62,event_count_87,0.08119135349988937
63,event_count_86,6.222907541086897e-05
64,event_count_85,0.00010523766104597598
65,event_count_84,0.001953712198883295
66,event_count_83,0.04598699510097504
67,event_count_82,0.003952255472540855
68,event_count_81,0.00211941241286695
69,event_count_80,0.001758790691383183
70,event_count_75,0.0003942362673114985
71,event_count_74,0.00020464924455154687
72,event_count_73,0.0002781968505587429
73,event_count_72,0.00032202209695242345
74,event_count_71,0.0012935559498146176
75,event_count_70,6.714804476359859e-05
76,event_count_64,0.0005008552689105272
77,event_count_63,0.00045408052392303944
78,event_count_62,0.0008386388653889298
79,event_count_61,0.00022403594630304724
80,event_count_60,0.21352466940879822
81,event_count_57,0.029043274000287056
82,event_count_56,0.0008351500146090984
83,event_count_55,0.0006849573692306876
84,event_count_54,0.001031244988553226
85,event_count_53,0.000427457969635725
86,event_count_52,0.0017362264916300774
87,event_count_51,0.009869937784969807
88,event_count_50,0.0002856470237020403
89,event_count_46,0.002012327779084444
90,event_count_45,0.0013743015006184578
91,event_count_44,0.00020292119006626308
92,event_count_43,0.09859727323055267
93,event_count_42,0.027620241045951843
94,event_count_41,0.0
95,event_count_40,0.0005319305346347392
96,event_count_39,0.0003187640104442835
97,event_count_37,0.00043498058221302927
98,event_count_36,0.0025662460830062628
99,event_count_35,0.004018818493932486
100,event_count_34,0.0003103255876339972
101,event_count_33,0.0
102,event_count_32,0.001979459309950471
103,event_count_31,0.0005052573978900909
104,event_count_30,0.006298034451901913
105,event_count_28,0.0014162014704197645
106,event_count_27,6.921423482708633e-05
107,event_count_26,0.0014563164440914989
108,event_count_25,0.0006501877796836197
109,event_count_24,0.00017349723202642053
110,event_count_23,0.0002042833366431296
111,event_count_22,0.00030433296342380345
112,event_count_21,0.0010492863366380334
113,event_count_20,9.820800187299028e-05
114,event_count_19,0.0004964271793141961
115,event_count_18,0.0005055050132796168
116,event_count_17,0.0
117,event_count_16,0.0013712833169847727
118,event_count_15,0.0
119,event_count_14,0.0043610818684101105
120,event_count_13,0.0
121,event_count_12,0.0
122,event_count_11,0.00021143154299352318
123,event_count_10,0.000331451534293592
