,Variable,Importance
0,event_count_202,0.0
1,event_count_195,6.48641653242521e-05
2,event_count_194,0.06832557171583176
3,event_count_193,0.0
4,event_count_192,0.001555143273435533
5,event_count_191,0.0009980365866795182
6,event_count_190,0.018413905054330826
7,event_count_186,0.014490846544504166
8,event_count_183,0.03304958716034889
9,event_count_182,0.16154572367668152
10,event_count_181,0.0023502313997596502
11,event_count_180,6.314706843113527e-05
12,event_count_175,0.00035815942101180553
13,event_count_174,0.002532315207645297
14,event_count_173,0.19923128187656403
15,event_count_172,0.0003031032392755151
16,event_count_171,0.0037294940557330847
17,event_count_170,4.713535963674076e-05
18,event_count_166,0.005987152922898531
19,event_count_164,0.0
20,event_count_163,0.013715405948460102
21,event_count_162,0.01869806833565235
22,event_count_161,0.013212151825428009
23,event_count_160,0.0071021150797605515
24,event_count_154,0.00010655813821358606
25,event_count_152,0.0
26,event_count_150,0.0031270033214241266
27,event_count_145,0.02804715558886528
28,event_count_144,0.0011613275855779648
29,event_count_143,0.0015266775153577328
30,event_count_142,0.01215603481978178
31,event_count_141,0.0023372159339487553
32,event_count_140,0.0005693008424714208
33,event_count_139,0.004275670740753412
34,event_count_138,0.0
35,event_count_134,0.00012699583021458238
36,event_count_133,7.399886089842767e-05
37,event_count_131,0.0025765816681087017
38,event_count_130,4.83844596601557e-05
39,event_count_129,0.0
40,event_count_128,0.00042082840809598565
41,event_count_127,0.0003795799275394529
42,event_count_125,0.018509982153773308
43,event_count_124,0.0
44,event_count_123,0.018593426793813705
45,event_count_122,0.0
46,event_count_120,0.0
47,event_count_115,0.001957089640200138
48,event_count_114,0.0
49,event_count_113,0.0022341255098581314
50,event_count_112,0.023436101153492928
51,event_count_111,0.0004722731828223914
52,event_count_110,0.00011787285620812327
53,event_count_106,0.020763400942087173
54,event_count_105,8.758265903452411e-05
55,event_count_104,0.0027709456626325846
56,event_count_101,0.0
57,event_count_100,0.0
58,event_count_91,0.0028330101631581783
59,event_count_90,9.918023715727031e-05
60,event_count_87,0.00034912468981929123
61,event_count_86,0.0
62,event_count_85,0.0
63,event_count_84,0.0023479086812585592
64,event_count_83,0.0
65,event_count_82,0.0037958472967147827
66,event_count_81,0.007500823587179184
67,event_count_80,0.0
68,event_count_75,0.00870693102478981
69,event_count_74,0.00022519398771692067
70,event_count_73,0.0006697865901514888
71,event_count_72,0.0
72,event_count_71,0.0007449527620337903
73,event_count_70,0.008052384480834007
74,event_count_64,5.0561280659167096e-05
75,event_count_63,0.006263562478125095
76,event_count_62,0.0
77,event_count_61,0.0032683894969522953
78,event_count_60,0.006958410609513521
79,event_count_57,0.001919930917210877
80,event_count_56,0.0002613335382193327
81,event_count_55,0.0010092821903526783
82,event_count_54,0.0
83,event_count_53,0.0077384342439472675
84,event_count_52,0.013590926304459572
85,event_count_51,0.006528435740619898
86,event_count_50,0.0002088532637571916
87,event_count_46,0.01453420426696539
88,event_count_45,0.0017822717782109976
89,event_count_44,0.003961867652833462
90,event_count_43,0.0
91,event_count_42,0.004955494776368141
92,event_count_41,0.01901695318520069
93,event_count_40,0.0002247832017019391
94,event_count_39,0.0002461780677549541
95,event_count_37,0.0003833971859421581
96,event_count_36,0.0
97,event_count_35,0.0002585353795439005
98,event_count_33,0.00010821995965670794
99,event_count_32,0.0
100,event_count_31,0.0038983456324785948
101,event_count_30,0.002931521274149418
102,event_count_28,0.0022206204012036324
103,event_count_27,0.0003817926917690784
104,event_count_26,0.00028385547921061516
105,event_count_25,0.002939157886430621
106,event_count_24,6.598231993848458e-05
107,event_count_23,0.00022961801732890308
108,event_count_22,0.00025700547848828137
109,event_count_21,0.04350537806749344
110,event_count_20,0.0
111,event_count_19,0.007989839650690556
112,event_count_18,6.342724373098463e-05
113,event_count_17,0.0
114,event_count_16,0.008214124478399754
115,event_count_15,0.0
116,event_count_14,0.03371328115463257
117,event_count_13,0.0
118,event_count_12,0.04265199601650238
119,event_count_11,0.009370042942464352
120,event_count_10,0.001039394410327077
