,Variable,Importance
0,event_count_202,0.0010018678149208426
1,event_count_193,0.021060608327388763
2,event_count_192,0.0072411890141665936
3,event_count_190,0.0
4,event_count_186,0.005656639114022255
5,event_count_182,0.005030456930398941
6,event_count_181,0.0
7,event_count_180,0.005213209893554449
8,event_count_174,0.012387176975607872
9,event_count_173,0.009769684635102749
10,event_count_172,0.0009133792482316494
11,event_count_171,0.019301369786262512
12,event_count_160,0.0019350493093952537
13,event_count_154,0.008818116039037704
14,event_count_141,0.005101630464196205
15,event_count_138,0.0001691431534709409
16,event_count_130,0.007919271476566792
17,event_count_125,0.0008419982623308897
18,event_count_124,0.005674656014889479
19,event_count_120,0.021906893700361252
20,event_count_114,0.004589048679918051
21,event_count_112,0.01942078396677971
22,event_count_111,0.045118339359760284
23,event_count_110,0.08890505135059357
24,event_count_100,0.04297901317477226
25,event_count_90,0.017597835510969162
26,event_count_87,0.0004209488397464156
27,event_count_84,0.012767216190695763
28,event_count_83,0.004833608400076628
29,event_count_81,0.0023283325135707855
30,event_count_80,0.0004532109887804836
31,event_count_75,0.0007332326495088637
32,event_count_73,0.04620892554521561
33,event_count_72,0.014859026297926903
34,event_count_71,0.0005740073975175619
35,event_count_70,0.00285166222602129
36,event_count_63,0.033772487193346024
37,event_count_61,0.0004480172065086663
38,event_count_60,0.004675409756600857
39,event_count_57,0.1749127209186554
40,event_count_51,0.019911957904696465
41,event_count_50,0.0027619977481663227
42,event_count_46,0.005141024943441153
43,event_count_43,0.008260857313871384
44,event_count_42,0.0008616758277639747
45,event_count_40,0.0002084026054944843
46,event_count_36,0.049024637788534164
47,event_count_35,0.005819698795676231
48,event_count_33,0.019016960635781288
49,event_count_31,0.0005483384593389928
50,event_count_30,0.016426755115389824
51,event_count_26,0.021149631589651108
52,event_count_25,0.010985157452523708
53,event_count_23,0.00796330813318491
54,event_count_21,0.011340328492224216
55,event_count_20,0.06431379169225693
56,event_count_17,0.0001568200532346964
57,event_count_16,0.000244134571403265
58,event_count_15,0.017204003408551216
59,event_count_14,0.015007431618869305
60,event_count_13,0.001079422770999372
61,event_count_12,0.010480916127562523
62,event_count_11,0.04801429063081741
63,event_count_10,0.005687209777534008
