,Variable,Importance
0,event_count_190,0.011022567749023438
1,event_count_173,0.022332537919282913
2,event_count_120,0.023678043857216835
3,event_count_112,0.055935196578502655
4,event_count_111,0.005679098889231682
5,event_count_110,0.027626968920230865
6,event_count_100,0.018544279038906097
7,event_count_90,0.012876192107796669
8,event_count_84,0.03178701177239418
9,event_count_71,0.0593123696744442
10,event_count_70,0.031309206038713455
11,event_count_60,0.035606320947408676
12,event_count_57,0.033457979559898376
13,event_count_51,0.054674454033374786
14,event_count_50,0.07978915423154831
15,event_count_46,0.03777441754937172
16,event_count_43,0.06170796602964401
17,event_count_42,0.07171674817800522
18,event_count_40,0.04474031925201416
19,event_count_36,0.03783746063709259
20,event_count_30,0.015018515288829803
21,event_count_20,0.0246997382491827
22,event_count_13,0.06138859689235687
23,event_count_12,0.08860331773757935
24,event_count_10,0.052881501615047455
