,Variable,Importance
0,event_count_203,0.002339561702683568
1,event_count_202,0.007752633187919855
2,event_count_196,0.0012587602250277996
3,event_count_195,0.00569653557613492
4,event_count_194,0.0008530247723683715
5,event_count_193,0.013128837570548058
6,event_count_192,0.004969488829374313
7,event_count_191,0.0028567472472786903
8,event_count_190,0.026835324242711067
9,event_count_186,0.030736688524484634
10,event_count_185,1.513495863036951e-05
11,event_count_183,0.04985802248120308
12,event_count_182,0.0067086475901305676
13,event_count_181,0.002747728256508708
14,event_count_180,0.03066348098218441
15,event_count_175,0.00030895546660758555
16,event_count_174,0.0017206460470333695
17,event_count_173,0.0006321166874840856
18,event_count_172,0.0020680874586105347
19,event_count_171,0.012594655156135559
20,event_count_170,0.004838297609239817
21,event_count_166,0.00030126748606562614
22,event_count_164,0.0039437683299183846
23,event_count_163,0.0001654313673498109
24,event_count_162,0.0012443949235603213
25,event_count_161,0.00017523732094559819
26,event_count_160,0.00200982135720551
27,event_count_154,0.0007137489737942815
28,event_count_153,0.0015653519658371806
29,event_count_152,0.00011248203372815624
30,event_count_151,0.00016245841106865555
31,event_count_150,0.002145908772945404
32,event_count_145,0.0
33,event_count_144,0.0004369073431007564
34,event_count_143,0.0011575830867514014
35,event_count_142,0.001070523983798921
36,event_count_141,0.0008103595464490354
37,event_count_140,0.0003941093455068767
38,event_count_139,0.0002867957518901676
39,event_count_138,0.0011255532735958695
40,event_count_134,3.744953210116364e-05
41,event_count_133,0.0002863357658497989
42,event_count_131,0.00024297847994603217
43,event_count_130,0.0008753353031352162
44,event_count_129,0.001747825532220304
45,event_count_128,0.00016314374806825072
46,event_count_127,0.0003108912496827543
47,event_count_125,8.42316439957358e-05
48,event_count_124,0.00021904402819927782
49,event_count_123,0.0024273290764540434
50,event_count_122,0.0003332822525408119
51,event_count_121,0.0
52,event_count_120,0.036902520805597305
53,event_count_115,0.000674731913022697
54,event_count_114,0.030637646093964577
55,event_count_113,0.0008644835324957967
56,event_count_112,0.001977104227989912
57,event_count_111,0.005177031736820936
58,event_count_110,0.09225179255008698
59,event_count_106,0.0003416802210267633
60,event_count_105,0.00011101985728600994
61,event_count_104,0.0005935175577178597
62,event_count_101,8.403755782637745e-05
63,event_count_100,0.0013657707022503018
64,event_count_93,0.007842928171157837
65,event_count_92,8.61110893310979e-05
66,event_count_91,0.0023348385002464056
67,event_count_90,0.028604893013834953
68,event_count_87,0.0001637392706470564
69,event_count_86,0.0002819024957716465
70,event_count_85,0.00034976977622136474
71,event_count_84,0.0004478051559999585
72,event_count_83,0.0023395654279738665
73,event_count_82,7.945779361762106e-05
74,event_count_81,0.0010677709942683578
75,event_count_80,0.0
76,event_count_75,0.002761437091976404
77,event_count_74,0.000278770225122571
78,event_count_73,0.00013014278374612331
79,event_count_72,0.0003871422668453306
80,event_count_71,0.0047849006950855255
81,event_count_70,0.04919974133372307
82,event_count_64,3.238272984162904e-05
83,event_count_63,0.00046195610775612295
84,event_count_62,0.0009589720284566283
85,event_count_61,0.0017266761278733611
86,event_count_60,0.002739481395110488
87,event_count_57,0.0203130804002285
88,event_count_56,0.00045860608224757016
89,event_count_55,0.0
90,event_count_54,6.175664748298004e-05
91,event_count_53,0.0010662636486813426
92,event_count_52,0.0009136733133345842
93,event_count_51,0.0011350439162924886
94,event_count_50,0.0008771956199780107
95,event_count_46,0.00015249697025865316
96,event_count_45,0.004413757473230362
97,event_count_44,0.00014220448792912066
98,event_count_43,0.1638834923505783
99,event_count_42,0.0
100,event_count_41,7.219517283374444e-05
101,event_count_40,0.00034411344677209854
102,event_count_39,0.004540812224149704
103,event_count_38,0.0
104,event_count_37,0.00139990309253335
105,event_count_36,0.0301983542740345
106,event_count_35,0.0036833828780800104
107,event_count_34,0.004305882845073938
108,event_count_33,0.0005261384067125618
109,event_count_32,0.0006182154756970704
110,event_count_31,0.06972277909517288
111,event_count_30,0.0
112,event_count_28,0.0014672757824882865
113,event_count_27,0.0006388723850250244
114,event_count_26,0.00012816987873520702
115,event_count_25,0.005673181731253862
116,event_count_24,0.00010384606866864488
117,event_count_23,0.0
118,event_count_22,0.0009811014169827104
119,event_count_21,0.00011424237891333178
120,event_count_20,0.001409283489920199
121,event_count_19,0.003937678877264261
122,event_count_18,0.00013759637658949941
123,event_count_17,0.00016256053640972823
124,event_count_16,0.004282190930098295
125,event_count_15,0.0
126,event_count_14,0.001349832396954298
127,event_count_13,0.06777166575193405
128,event_count_12,0.003344269935041666
129,event_count_11,0.0006009889766573906
130,event_count_10,0.0878932923078537
