,Variable,Importance
0,event_count_193,0.022217251360416412
1,event_count_190,0.03694954514503479
2,event_count_173,0.009632928296923637
3,event_count_172,0.03195107728242874
4,event_count_160,0.028193438425660133
5,event_count_141,0.0030880116391927004
6,event_count_130,0.01284701656550169
7,event_count_120,0.029696786776185036
8,event_count_112,0.009812546893954277
9,event_count_111,0.0014444212429225445
10,event_count_110,0.05523734912276268
11,event_count_100,0.014618095010519028
12,event_count_90,0.006483288016170263
13,event_count_84,0.03131287917494774
14,event_count_80,0.014702466316521168
15,event_count_71,0.03152529522776604
16,event_count_70,0.03714410215616226
17,event_count_61,0.024356430396437645
18,event_count_60,0.050548892468214035
19,event_count_57,0.013518743216991425
20,event_count_51,0.05033990740776062
21,event_count_50,0.03967196121811867
22,event_count_46,0.03497355058789253
23,event_count_43,0.03499007597565651
24,event_count_42,0.009674839675426483
25,event_count_40,0.009881721809506416
26,event_count_36,0.060154661536216736
27,event_count_33,0.02819545567035675
28,event_count_31,0.04447288438677788
29,event_count_30,0.01802869513630867
30,event_count_20,0.008442404679954052
31,event_count_17,0.07193980365991592
32,event_count_14,0.01651724986732006
33,event_count_13,0.019362855702638626
34,event_count_12,0.03302127867937088
35,event_count_10,0.05505213886499405
