,Variable,Importance
0,event_count_193,0.004931888077408075
1,event_count_192,0.00048741130740381777
2,event_count_190,0.00014022884715814143
3,event_count_186,0.0
4,event_count_182,0.00010180685785599053
5,event_count_181,0.026338942348957062
6,event_count_180,0.028139308094978333
7,event_count_174,0.0
8,event_count_173,0.0
9,event_count_172,0.0026650039944797754
10,event_count_171,0.006030533462762833
11,event_count_163,0.0027231748681515455
12,event_count_161,0.005448226351290941
13,event_count_160,0.004043213557451963
14,event_count_154,0.06300565600395203
15,event_count_150,0.0020809497218579054
16,event_count_141,0.0
17,event_count_138,0.015858570113778114
18,event_count_130,0.0026539680548012257
19,event_count_128,4.1404211515327916e-05
20,event_count_125,0.012042636051774025
21,event_count_124,0.004933448042720556
22,event_count_120,0.05520005151629448
23,event_count_114,0.03423476964235306
24,event_count_112,0.004635194316506386
25,event_count_111,0.007873646914958954
26,event_count_110,0.006039676256477833
27,event_count_104,0.00012942944886162877
28,event_count_100,0.006838803645223379
29,event_count_90,0.004581172484904528
30,event_count_87,0.010788008570671082
31,event_count_84,0.008387587033212185
32,event_count_83,0.005615259986370802
33,event_count_81,0.007891664281487465
34,event_count_80,0.003830099478363991
35,event_count_73,0.02691580541431904
36,event_count_72,0.010745231993496418
37,event_count_71,0.0
38,event_count_70,0.002161679556593299
39,event_count_63,0.0028418817091733217
40,event_count_62,0.005657105706632137
41,event_count_61,0.00548284687101841
42,event_count_60,0.0
43,event_count_57,0.08964429050683975
44,event_count_54,0.0
45,event_count_51,0.0
46,event_count_50,0.0
47,event_count_46,0.008143956772983074
48,event_count_45,0.10598497837781906
49,event_count_44,0.010951446369290352
50,event_count_43,0.0
51,event_count_42,0.014340580441057682
52,event_count_41,0.0
53,event_count_40,0.012155196629464626
54,event_count_36,0.011494135484099388
55,event_count_35,0.0
56,event_count_33,0.0021391455084085464
57,event_count_32,0.013752984814345837
58,event_count_31,0.029805466532707214
59,event_count_30,0.04050609469413757
60,event_count_26,0.017496321350336075
61,event_count_25,0.0
62,event_count_23,0.026941606774926186
63,event_count_22,0.009933861903846264
64,event_count_21,0.02260764315724373
65,event_count_20,0.0
66,event_count_18,0.005204024724662304
67,event_count_17,0.002624704735353589
68,event_count_16,0.012418236583471298
69,event_count_15,0.006369411014020443
70,event_count_14,0.021745756268501282
71,event_count_13,0.048448462039232254
72,event_count_12,0.03319394588470459
73,event_count_11,0.009677994064986706
74,event_count_10,0.05290355160832405
