,Variable,Importance
0,event_count_203,0.0015575585421174765
1,event_count_202,0.0037275569047778845
2,event_count_195,0.017573148012161255
3,event_count_194,0.0013372520916163921
4,event_count_193,0.006970914546400309
5,event_count_192,0.01396898552775383
6,event_count_191,0.019035177305340767
7,event_count_190,0.006584143731743097
8,event_count_186,0.006043586879968643
9,event_count_183,0.001248913467861712
10,event_count_182,0.004264898132532835
11,event_count_181,0.016611970961093903
12,event_count_180,0.003402943955734372
13,event_count_175,0.0006262999377213418
14,event_count_174,0.00020858972857240587
15,event_count_173,0.007667772006243467
16,event_count_172,0.005536108743399382
17,event_count_171,0.022056428715586662
18,event_count_170,0.008175295777618885
19,event_count_166,0.0
20,event_count_164,0.0017242513131350279
21,event_count_163,0.02495824545621872
22,event_count_162,0.0006874491227790713
23,event_count_161,0.0011529128532856703
24,event_count_160,0.011999547481536865
25,event_count_154,0.001966346986591816
26,event_count_153,0.0006292848847806454
27,event_count_152,0.009581228718161583
28,event_count_150,0.008888737298548222
29,event_count_145,0.0005446806899271905
30,event_count_143,0.001032061642035842
31,event_count_142,0.01581115648150444
32,event_count_141,0.0
33,event_count_140,0.0007273178780451417
34,event_count_139,0.004937993362545967
35,event_count_138,0.0
36,event_count_133,0.0
37,event_count_131,0.007726121693849564
38,event_count_130,0.0
39,event_count_129,0.00025223949342034757
40,event_count_128,0.007595480885356665
41,event_count_127,0.019255900755524635
42,event_count_125,0.0028755944222211838
43,event_count_124,0.0
44,event_count_122,0.01487560011446476
45,event_count_120,0.0014989868504926562
46,event_count_115,0.001309552346356213
47,event_count_114,0.0014128104085102677
48,event_count_113,0.0024730470031499863
49,event_count_112,0.027752161026000977
50,event_count_111,0.010762260295450687
51,event_count_110,0.012244046665728092
52,event_count_105,0.0005882029654458165
53,event_count_104,0.0007441960042342544
54,event_count_101,0.0001764345506671816
55,event_count_100,0.04219170659780502
56,event_count_94,0.08643029630184174
57,event_count_92,0.024914905428886414
58,event_count_91,0.008190175518393517
59,event_count_90,1.7326399756711908e-05
60,event_count_87,0.005983933340758085
61,event_count_86,0.010332520119845867
62,event_count_84,0.027706068009138107
63,event_count_83,0.0003969153331127018
64,event_count_82,0.0
65,event_count_81,0.012386130169034004
66,event_count_80,0.001199480495415628
67,event_count_75,7.916783943073824e-05
68,event_count_74,0.025790568441152573
69,event_count_73,0.0003721840912476182
70,event_count_72,0.016553200781345367
71,event_count_71,0.008103949017822742
72,event_count_70,0.0017127415630966425
73,event_count_64,0.02275119721889496
74,event_count_63,0.0
75,event_count_62,0.0028115122113376856
76,event_count_61,0.0
77,event_count_60,0.001999808242544532
78,event_count_57,0.00024174748978111893
79,event_count_56,0.0
80,event_count_55,0.0037478154990822077
81,event_count_54,0.007365429308265448
82,event_count_53,0.0
83,event_count_52,0.006626781541854143
84,event_count_51,0.012370862998068333
85,event_count_50,0.01599777489900589
86,event_count_46,0.015668775886297226
87,event_count_45,0.0003550779656507075
88,event_count_44,0.036222077906131744
89,event_count_43,0.0777241513133049
90,event_count_42,0.042895469814538956
91,event_count_41,0.0008034827187657356
92,event_count_40,0.0010105083929374814
93,event_count_37,0.0
94,event_count_36,0.020771676674485207
95,event_count_35,0.0
96,event_count_33,0.0
97,event_count_32,0.0011507035233080387
98,event_count_31,0.0037371383514255285
99,event_count_30,0.004520268179476261
100,event_count_28,0.01443594042211771
101,event_count_27,0.008247710764408112
102,event_count_26,0.0
103,event_count_25,0.0009552048286423087
104,event_count_24,0.007848842069506645
105,event_count_23,0.002333662938326597
106,event_count_22,0.0008627088973298669
107,event_count_21,8.837239147396758e-05
108,event_count_20,1.3715311069972813e-05
109,event_count_18,0.011894687078893185
110,event_count_17,0.008292945101857185
111,event_count_16,0.007160792592912912
112,event_count_15,0.007752274163067341
113,event_count_14,0.003228908870369196
114,event_count_13,0.027058780193328857
115,event_count_12,0.005910552106797695
116,event_count_11,0.0
117,event_count_10,0.0
