,Variable,Importance
0,event_count_203,0.004300304688513279
1,event_count_202,0.002891774056479335
2,event_count_195,0.0018667648546397686
3,event_count_194,0.003012540051713586
4,event_count_193,0.024792496114969254
5,event_count_192,0.00029529453604482114
6,event_count_191,0.007782673928886652
7,event_count_190,0.0010797084541991353
8,event_count_186,0.003964392468333244
9,event_count_185,0.0010624662972986698
10,event_count_183,0.014991525560617447
11,event_count_182,0.002202772069722414
12,event_count_181,0.0348031222820282
13,event_count_180,0.002140209311619401
14,event_count_175,0.002304792171344161
15,event_count_174,0.04603908956050873
16,event_count_173,0.0017978496616706252
17,event_count_172,0.019173074513673782
18,event_count_171,0.007860062643885612
19,event_count_170,0.010427604429423809
20,event_count_166,0.0
21,event_count_164,0.0006996561423875391
22,event_count_163,0.005101189017295837
23,event_count_162,0.00011930400069104508
24,event_count_161,0.0015065832994878292
25,event_count_160,0.00016654719365760684
26,event_count_154,0.0013318826677277684
27,event_count_153,5.780052742920816e-05
28,event_count_152,0.0017168659251183271
29,event_count_151,0.0005722302594222128
30,event_count_150,0.0012740988750010729
31,event_count_145,0.0038447813130915165
32,event_count_144,0.0007252299692481756
33,event_count_143,0.007544295396655798
34,event_count_141,0.00021939657744951546
35,event_count_140,0.00033679790794849396
36,event_count_139,0.017044061794877052
37,event_count_138,0.017900269478559494
38,event_count_133,0.0033515668474137783
39,event_count_131,0.0029850632417947054
40,event_count_130,0.06921806931495667
41,event_count_129,0.0027611625846475363
42,event_count_128,0.04038015380501747
43,event_count_127,0.010575100779533386
44,event_count_125,0.00014146868488751352
45,event_count_124,0.0001307989878114313
46,event_count_123,0.0
47,event_count_122,0.0006364110740832984
48,event_count_120,0.02408486045897007
49,event_count_115,0.0
50,event_count_114,0.0
51,event_count_113,7.311936496989802e-05
52,event_count_112,0.011323422193527222
53,event_count_111,0.0034336140379309654
54,event_count_110,0.007793087977916002
55,event_count_105,0.0
56,event_count_104,0.0006048134528100491
57,event_count_103,0.0
58,event_count_101,0.00022916759189683944
59,event_count_100,0.013522891327738762
60,event_count_92,0.029756849631667137
61,event_count_91,0.002522248076274991
62,event_count_90,0.002339231548830867
63,event_count_87,0.007354262284934521
64,event_count_86,0.016188278794288635
65,event_count_85,0.017266472801566124
66,event_count_84,0.000605234585236758
67,event_count_83,0.006085333414375782
68,event_count_82,0.0
69,event_count_81,0.0003392276994418353
70,event_count_80,0.0003642343217507005
71,event_count_75,0.006491893902420998
72,event_count_74,0.0012820716947317123
73,event_count_73,0.0076889581978321075
74,event_count_72,0.005687483586370945
75,event_count_71,0.024419236928224564
76,event_count_70,0.006807043682783842
77,event_count_64,0.002804738935083151
78,event_count_63,0.009694043546915054
79,event_count_62,0.002110975794494152
80,event_count_61,0.013949505984783173
81,event_count_60,0.0
82,event_count_57,0.009153768420219421
83,event_count_56,0.02217104285955429
84,event_count_55,0.013484315946698189
85,event_count_54,0.02009839564561844
86,event_count_53,0.0008815321489237249
87,event_count_52,0.0032661885488778353
88,event_count_51,0.013562408275902271
89,event_count_50,0.006857986096292734
90,event_count_46,0.003918001428246498
91,event_count_45,8.358356717508286e-05
92,event_count_44,0.019786689430475235
93,event_count_43,6.057114660507068e-05
94,event_count_42,0.00989637989550829
95,event_count_41,0.016867874190211296
96,event_count_40,0.005756254307925701
97,event_count_39,0.0008761701174080372
98,event_count_37,0.008417341858148575
99,event_count_36,0.0
100,event_count_35,0.0
101,event_count_34,0.0
102,event_count_33,0.0052651469595730305
103,event_count_32,0.0
104,event_count_31,0.005892331711947918
105,event_count_30,0.003940862137824297
106,event_count_28,0.0012546906946226954
107,event_count_27,0.0010728101478889585
108,event_count_26,0.0
109,event_count_25,0.0
110,event_count_24,0.038778696209192276
111,event_count_23,0.0024245886597782373
112,event_count_22,0.00015753057959955186
113,event_count_21,0.02356032095849514
114,event_count_20,0.0
115,event_count_19,0.027232663705945015
116,event_count_18,0.00045574933756142855
117,event_count_17,0.00029264940530993044
118,event_count_16,0.022059716284275055
119,event_count_15,0.0020120174158364534
120,event_count_14,0.012538086622953415
121,event_count_13,0.010511120781302452
122,event_count_12,0.0424419529736042
123,event_count_11,0.03605931997299194
124,event_count_10,0.0009596817544661462
