MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.127,428,20,67,139,71,2.0,11,15,18.0,1.0,244,3.0,22.0,9,6.0,4,40,7.0,0.0,215,27,18.0,23,0.0,5.0,365,3.0,0.0,5.0,378,29.0,390,389,4.0,1.0,347,120,260,0.0,5.0,9.0,0.0,0.0,167,47,147,8.0,1.0,0.0,48,44,4,24,5.0,3.0,51,3.0,0.0,4,22,0.0,0.0,9,68,2.0,0.0,0.0,0.0,49,1.0,0.0,0.0,12.0,6.0,3.0,0.0,137,55,77,1.0,14,1.0,0.0,119,0.0,2.0,0.0,4.0,9,0.0,13.0,4.0,2.0,65,4.0,0.0,6.0,1.0,0.0,0.0,16,0.0,1.0,56,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,25,9.0,110.0,0.0,10.0,0.0,0.0,1.0,5,29,103,3.0,2.0,12,0.0,19,1.0,0.0,0.0,0.0,159,5.0,6,7.0,1.0,2.0,0.0,0.0,0.0,2.0
200804,2.1333333333333333,349,7,73,96,57,5.0,17,34,2.0,1.0,182,13.0,5.0,7,2.0,4,34,0.0,1.0,118,24,18.0,16,2.0,2.0,250,3.0,0.0,1.0,339,16.0,292,272,1.0,1.0,241,64,306,8.0,1.0,2.0,3.0,1.0,180,41,34,4.0,0.0,0.0,35,40,14,6,3.0,1.0,47,15.0,0.0,4,26,0.0,4.0,14,35,0.0,0.0,1.0,0.0,65,1.0,0.0,0.0,6.0,0.0,0.0,2.0,111,51,67,0.0,20,0.0,0.0,123,0.0,0.0,0.0,1.0,13,0.0,0.0,3.0,3.0,48,2.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,28,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,24.0,23,4.0,2.0,6.0,2.0,0.0,0.0,0.0,4,21,64,0.0,0.0,6,11.0,6,0.0,0.0,0.0,0.0,44,0.0,8,16.0,0.0,3.0,0.0,0.0,0.0,0.0
200805,2.1396666666666664,394,6,35,55,46,8.0,10,40,3.0,1.0,196,5.0,0.0,7,1.0,2,17,6.0,2.0,133,23,4.0,16,0.0,6.0,165,8.0,0.0,0.0,342,22.0,261,246,20.0,2.0,177,60,237,1.0,0.0,3.0,4.0,1.0,158,48,41,12.0,3.0,2.0,28,18,5,5,0.0,9.0,39,8.0,2.0,15,24,0.0,2.0,8,52,0.0,0.0,0.0,0.0,58,3.0,0.0,0.0,4.0,7.0,0.0,0.0,87,85,57,0.0,22,5.0,0.0,108,0.0,0.0,0.0,4.0,10,0.0,0.0,13.0,7.0,26,4.0,0.0,0.0,0.0,0.0,0.0,4,0.0,4.0,23,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,36,5.0,0.0,3.0,2.0,0.0,0.0,2.0,4,58,54,4.0,0.0,3,6.0,10,0.0,0.0,0.0,2.0,95,0.0,2,14.0,0.0,2.0,0.0,0.0,0.0,0.0
200806,2.146,275,5,81,39,37,4.0,14,22,1.0,0.0,173,13.0,0.0,5,0.0,4,28,1.0,0.0,71,19,2.0,26,0.0,5.0,161,2.0,0.0,0.0,265,8.0,219,204,1.0,5.0,215,64,158,0.0,0.0,9.0,2.0,0.0,155,37,17,13.0,0.0,1.0,23,26,7,37,3.0,1.0,36,2.0,0.0,3,5,0.0,1.0,13,43,0.0,0.0,0.0,0.0,53,1.0,0.0,0.0,9.0,4.0,0.0,0.0,63,43,50,0.0,11,4.0,0.0,88,0.0,1.0,0.0,0.0,8,0.0,1.0,2.0,17.0,40,1.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,20,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,16,10.0,7.0,0.0,2.0,0.0,0.0,0.0,4,24,27,0.0,2.0,3,5.0,10,0.0,0.0,1.0,3.0,105,2.0,4,6.0,1.0,5.0,0.0,0.0,0.0,0.0
200807,2.152333333333333,273,5,64,71,38,4.0,25,55,4.0,0.0,238,4.0,1.0,9,3.0,10,25,2.0,14.0,80,20,15.0,4,0.0,0.0,182,3.0,0.0,0.0,346,4.0,285,276,1.0,0.0,135,38,211,3.0,2.0,2.0,0.0,0.0,90,31,31,6.0,2.0,0.0,28,27,5,5,1.0,0.0,21,0.0,1.0,3,28,0.0,0.0,3,40,1.0,1.0,0.0,0.0,36,3.0,0.0,0.0,3.0,0.0,0.0,0.0,87,54,102,0.0,21,2.0,0.0,110,0.0,0.0,0.0,1.0,1,0.0,1.0,8.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,24,0.0,0.0,0.0,0.0,6.0,0.0,2.0,5.0,0.0,17,3.0,9.0,3.0,3.0,0.0,0.0,0.0,7,59,46,13.0,0.0,1,3.0,6,0.0,0.0,0.0,1.0,80,1.0,6,16.0,2.0,0.0,0.0,0.0,0.0,6.0
200808,2.1586666666666665,363,11,73,83,55,0.0,26,31,8.0,0.0,246,9.0,9.0,2,2.0,30,20,2.0,2.0,77,3,18.0,16,0.0,5.0,252,2.0,0.0,1.0,222,13.0,414,383,33.0,3.0,146,32,216,1.0,0.0,6.0,0.0,0.0,71,28,21,8.0,0.0,0.0,46,23,18,15,2.0,0.0,36,3.0,0.0,2,32,0.0,1.0,19,39,3.0,4.0,0.0,0.0,117,2.0,0.0,0.0,3.0,15.0,0.0,0.0,77,89,96,3.0,12,0.0,0.0,100,0.0,0.0,1.0,1.0,12,0.0,6.0,6.0,2.0,92,2.0,0.0,4.0,0.0,0.0,0.0,12,4.0,0.0,27,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,8.0,17,7.0,12.0,4.0,2.0,0.0,2.0,0.0,9,54,20,4.0,0.0,1,3.0,2,0.0,0.0,0.0,0.0,69,0.0,26,13.0,4.0,3.0,0.0,1.0,1.0,5.0
200809,2.165,445,5,89,98,33,4.0,25,8,51.0,5.0,206,16.0,5.0,8,1.0,6,28,1.0,0.0,102,24,21.0,25,0.0,30.0,395,5.0,0.0,4.0,484,24.0,369,332,4.0,4.0,419,54,305,2.0,3.0,3.0,3.0,3.0,89,60,35,27.0,1.0,0.0,34,30,11,24,0.0,0.0,31,3.0,1.0,9,30,0.0,0.0,50,72,3.0,0.0,0.0,0.0,72,3.0,0.0,0.0,1.0,4.0,0.0,0.0,103,77,152,0.0,7,0.0,0.0,103,0.0,0.0,8.0,4.0,10,0.0,4.0,7.0,10.0,64,3.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,22,0.0,2.0,2.0,0.0,9.0,9.0,0.0,0.0,2.0,60,9.0,0.0,5.0,15.0,0.0,2.0,0.0,9,44,45,3.0,0.0,6,34.0,2,0.0,0.0,0.0,0.0,114,0.0,8,12.0,0.0,0.0,0.0,0.0,0.0,0.0
200810,2.1713333333333336,458,12,94,95,42,1.0,54,11,17.0,1.0,279,9.0,8.0,22,26.0,3,28,0.0,3.0,121,31,5.0,47,0.0,8.0,380,0.0,0.0,0.0,391,59.0,353,289,2.0,2.0,261,73,252,10.0,0.0,7.0,2.0,1.0,145,124,47,15.0,1.0,1.0,44,83,60,24,2.0,7.0,42,10.0,0.0,12,60,0.0,0.0,50,33,0.0,0.0,0.0,0.0,149,4.0,0.0,0.0,5.0,3.0,0.0,0.0,104,80,123,0.0,12,0.0,0.0,131,1.0,3.0,0.0,2.0,10,0.0,1.0,4.0,0.0,62,6.0,0.0,0.0,1.0,0.0,0.0,24,8.0,4.0,28,0.0,2.0,0.0,3.0,7.0,2.0,0.0,1.0,2.0,64,9.0,10.0,7.0,12.0,0.0,2.0,0.0,2,33,50,4.0,6.0,7,75.0,4,0.0,0.0,0.0,0.0,189,2.0,10,43.0,5.0,5.0,0.0,0.0,0.0,0.0
200811,2.177666666666666,325,4,68,111,43,14.0,20,55,7.0,0.0,177,8.0,5.0,8,16.0,5,25,1.0,0.0,104,21,3.0,31,0.0,17.0,219,0.0,0.0,1.0,372,13.0,266,225,0.0,0.0,214,80,185,2.0,0.0,5.0,0.0,1.0,83,78,69,6.0,0.0,0.0,20,30,8,3,0.0,0.0,17,8.0,0.0,6,70,0.0,1.0,18,46,0.0,0.0,0.0,0.0,60,2.0,0.0,0.0,5.0,6.0,0.0,0.0,78,60,131,3.0,18,2.0,0.0,79,0.0,0.0,0.0,6.0,12,0.0,5.0,7.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,2.0,24,3.0,2.0,0.0,5.0,9.0,1.0,0.0,0.0,3.0,25,2.0,10.0,1.0,2.0,0.0,0.0,0.0,8,41,105,0.0,2.0,7,19.0,5,1.0,0.0,0.0,0.0,81,0.0,4,4.0,1.0,9.0,0.0,0.0,0.0,0.0
200812,2.184,602,15,128,191,51,8.0,32,10,8.0,1.0,303,7.0,11.0,14,3.0,4,30,8.0,1.0,240,31,12.0,24,1.0,38.0,181,0.0,0.0,0.0,494,44.0,275,230,3.0,5.0,389,187,274,4.0,0.0,0.0,0.0,0.0,212,94,70,2.0,0.0,0.0,44,74,10,74,0.0,0.0,28,4.0,2.0,8,55,0.0,0.0,14,80,1.0,0.0,0.0,0.0,127,1.0,1.0,0.0,20.0,2.0,2.0,0.0,116,57,144,1.0,23,2.0,0.0,154,0.0,0.0,0.0,2.0,17,0.0,8.0,1.0,4.0,107,3.0,0.0,2.0,1.0,0.0,0.0,6,2.0,4.0,12,0.0,1.0,0.0,0.0,3.0,0.0,9.0,0.0,15.0,25,16.0,79.0,4.0,29.0,0.0,2.0,2.0,10,20,62,9.0,0.0,4,22.0,10,2.0,0.0,0.0,2.0,119,0.0,10,17.0,3.0,0.0,0.0,0.0,0.0,0.0
