MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.87,248,3.0,34,63,21,13.0,11.0,1.0,2.0,0.0,251,2.0,9.0,11.0,2.0,11.0,7.0,3.0,1.0,45,0.0,5.0,5.0,0.0,5.0,132,6.0,0.0,0.0,175,12.0,105,87,0.0,4.0,115,30,127,9.0,2.0,8.0,0.0,0.0,30,45,10.0,0.0,0.0,0.0,24,10,5.0,1.0,5.0,0.0,37,12.0,0.0,1.0,50,15.0,3.0,9.0,45,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,28.0,2.0,1.0,0.0,39,67,98,1.0,4.0,0.0,0.0,56,0.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0,38,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,9.0,35,25.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6,8.0,0.0,8.0,2.0,0.0,4.0,0.0,13,97,2.0,4.0,10.0,3.0,12.0,0.0,0.0,2.0,119,1.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0
200804,2.876666666666667,392,11.0,84,82,25,10.0,35.0,11.0,1.0,0.0,197,6.0,9.0,8.0,1.0,8.0,43.0,5.0,0.0,75,2.0,13.0,14.0,0.0,7.0,181,0.0,0.0,0.0,373,20.0,178,151,6.0,4.0,201,75,190,2.0,1.0,15.0,0.0,0.0,17,38,5.0,4.0,0.0,0.0,73,4,15.0,1.0,7.0,9.0,20,12.0,1.0,4.0,48,11.0,5.0,18.0,79,1.0,0.0,1.0,0.0,36,3.0,1.0,0.0,36.0,2.0,2.0,0.0,55,147,206,2.0,3.0,1.0,0.0,112,0.0,0.0,1.0,4.0,7.0,1.0,9.0,4.0,70,3.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,2.0,11,0.0,0.0,0.0,0.0,7.0,67.0,0.0,0.0,45.0,8,3.0,0.0,6.0,0.0,0.0,0.0,1.0,12,52,2.0,0.0,9.0,2.0,5.0,0.0,0.0,0.0,131,5.0,11.0,128.0,4.0,16.0,3.0,0.0,0.0,3.0
200805,2.8833333333333333,386,6.0,79,63,48,17.0,91.0,8.0,3.0,0.0,215,14.0,14.0,6.0,1.0,11.0,15.0,0.0,0.0,54,6.0,7.0,21.0,0.0,9.0,151,0.0,5.0,0.0,254,16.0,216,213,0.0,16.0,204,45,218,0.0,1.0,4.0,1.0,1.0,17,40,8.0,7.0,0.0,0.0,83,13,40.0,7.0,39.0,0.0,28,3.0,0.0,15.0,49,3.0,26.0,20.0,179,0.0,0.0,0.0,0.0,36,0.0,0.0,1.0,40.0,4.0,1.0,4.0,59,83,221,1.0,19.0,0.0,0.0,121,0.0,0.0,1.0,4.0,5.0,0.0,4.0,11.0,37,10.0,0.0,11.0,0.0,0.0,0.0,31.0,0.0,11.0,69,0.0,5.0,0.0,2.0,5.0,3.0,9.0,0.0,53.0,17,15.0,2.0,18.0,1.0,0.0,7.0,1.0,31,62,1.0,1.0,15.0,10.0,11.0,29.0,0.0,2.0,174,2.0,15.0,169.0,3.0,4.0,13.0,1.0,0.0,2.0
200806,2.89,195,6.0,51,50,17,8.0,19.0,8.0,1.0,0.0,99,7.0,2.0,9.0,1.0,5.0,13.0,1.0,1.0,24,4.0,0.0,18.0,0.0,8.0,150,0.0,0.0,0.0,230,16.0,111,107,0.0,3.0,200,38,120,1.0,0.0,4.0,2.0,0.0,11,40,10.0,2.0,0.0,0.0,20,16,20.0,6.0,11.0,2.0,15,2.0,0.0,1.0,32,1.0,6.0,23.0,50,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,6.0,19.0,1.0,0.0,44,43,109,0.0,5.0,0.0,0.0,55,0.0,0.0,0.0,0.0,9.0,5.0,1.0,3.0,43,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,18.0,19,2.0,0.0,1.0,3.0,0.0,2.0,7.0,22,56,9.0,2.0,5.0,4.0,5.0,3.0,0.0,0.0,63,3.0,3.0,31.0,0.0,6.0,1.0,0.0,0.0,4.0
200807,2.896666666666667,358,11.0,96,58,31,12.0,35.0,8.0,1.0,0.0,169,3.0,3.0,21.0,0.0,39.0,18.0,3.0,1.0,48,6.0,3.0,15.0,0.0,9.0,255,1.0,0.0,0.0,324,14.0,358,328,2.0,6.0,232,66,131,1.0,4.0,11.0,4.0,0.0,58,61,3.0,43.0,0.0,0.0,40,18,30.0,3.0,16.0,0.0,28,2.0,3.0,2.0,66,0.0,9.0,28.0,67,1.0,3.0,0.0,0.0,29,1.0,0.0,8.0,21.0,8.0,0.0,0.0,55,64,296,0.0,6.0,2.0,0.0,124,0.0,0.0,0.0,10.0,10.0,1.0,9.0,0.0,53,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5,0.0,1.0,2.0,0.0,47.0,13.0,1.0,0.0,22.0,12,55.0,0.0,0.0,0.0,0.0,1.0,0.0,45,44,3.0,0.0,7.0,21.0,7.0,3.0,0.0,1.0,242,4.0,10.0,87.0,7.0,11.0,11.0,0.0,0.0,2.0
200808,2.9033333333333333,2352,25.0,566,463,223,34.0,82.0,22.0,8.0,8.0,1563,17.0,38.0,94.0,4.0,195.0,117.0,20.0,2.0,336,19.0,31.0,151.0,0.0,140.0,1272,33.0,9.0,10.0,1968,101.0,2297,2173,15.0,142.0,996,209,1231,23.0,13.0,174.0,3.0,7.0,325,336,58.0,60.0,2.0,3.0,379,78,285.0,335.0,66.0,34.0,322,10.0,0.0,28.0,237,0.0,40.0,840.0,328,14.0,6.0,2.0,4.0,415,12.0,2.0,0.0,73.0,77.0,0.0,4.0,530,716,987,6.0,62.0,16.0,0.0,525,0.0,12.0,1.0,44.0,38.0,52.0,75.0,21.0,450,34.0,0.0,2.0,0.0,0.0,0.0,177.0,7.0,12.0,128,0.0,11.0,0.0,118.0,67.0,13.0,8.0,12.0,183.0,137,197.0,43.0,11.0,36.0,2.0,7.0,85.0,112,135,19.0,1.0,206.0,16.0,35.0,11.0,1.0,3.0,1845,27.0,582.0,313.0,93.0,261.0,15.0,0.0,3.0,194.0
200809,2.91,759,13.0,155,153,65,20.0,46.0,26.0,8.0,3.0,430,7.0,16.0,18.0,3.0,21.0,54.0,5.0,2.0,151,24.0,27.0,58.0,0.0,70.0,490,16.0,0.0,3.0,840,18.0,834,712,0.0,58.0,486,98,508,10.0,0.0,82.0,7.0,1.0,197,100,17.0,22.0,0.0,3.0,130,35,94.0,96.0,28.0,18.0,106,3.0,0.0,9.0,57,1.0,12.0,225.0,237,1.0,0.0,1.0,6.0,137,10.0,0.0,0.0,16.0,12.0,0.0,0.0,115,214,242,4.0,23.0,2.0,0.0,239,0.0,3.0,5.0,2.0,12.0,2.0,10.0,7.0,136,5.0,0.0,1.0,0.0,6.0,0.0,30.0,3.0,3.0,62,0.0,9.0,2.0,22.0,16.0,0.0,5.0,0.0,70.0,26,72.0,5.0,27.0,7.0,0.0,2.0,17.0,50,83,34.0,1.0,79.0,0.0,13.0,4.0,1.0,3.0,422,1.0,102.0,124.0,11.0,8.0,11.0,0.0,0.0,32.0
200810,2.916666666666667,550,20.0,117,135,47,9.0,40.0,12.0,4.0,0.0,248,8.0,1.0,11.0,4.0,6.0,31.0,0.0,0.0,73,23.0,0.0,63.0,0.0,43.0,250,20.0,0.0,1.0,473,12.0,341,299,5.0,78.0,259,60,223,1.0,3.0,32.0,0.0,0.0,51,79,10.0,1.0,1.0,0.0,93,30,84.0,24.0,25.0,4.0,91,1.0,2.0,12.0,46,0.0,12.0,226.0,324,0.0,0.0,0.0,0.0,122,1.0,0.0,0.0,10.0,11.0,12.0,0.0,126,106,265,1.0,18.0,5.0,0.0,130,0.0,1.0,0.0,8.0,10.0,2.0,9.0,0.0,38,0.0,0.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,14,0.0,0.0,0.0,14.0,17.0,0.0,0.0,10.0,45.0,18,45.0,3.0,7.0,33.0,0.0,6.0,43.0,39,46,12.0,1.0,32.0,11.0,21.0,28.0,0.0,5.0,406,2.0,150.0,73.0,20.0,5.0,11.0,0.0,0.0,22.0
200811,2.9233333333333333,391,6.0,91,108,48,13.0,41.0,46.0,20.0,0.0,237,11.0,4.0,6.0,1.0,13.0,24.0,0.0,0.0,50,11.0,12.0,18.0,0.0,11.0,196,2.0,0.0,2.0,245,24.0,312,297,4.0,47.0,222,39,211,1.0,0.0,16.0,7.0,2.0,20,51,3.0,1.0,2.0,0.0,37,30,69.0,9.0,6.0,12.0,50,1.0,1.0,9.0,26,0.0,8.0,48.0,95,1.0,0.0,1.0,3.0,34,10.0,0.0,0.0,4.0,3.0,1.0,0.0,131,69,258,0.0,6.0,1.0,0.0,86,0.0,0.0,0.0,5.0,9.0,0.0,1.0,1.0,29,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,4.0,53,0.0,0.0,1.0,11.0,6.0,0.0,1.0,0.0,13.0,15,16.0,1.0,1.0,6.0,4.0,3.0,5.0,20,57,5.0,0.0,32.0,4.0,12.0,27.0,0.0,5.0,351,1.0,78.0,212.0,4.0,1.0,2.0,0.0,0.0,13.0
200812,2.93,355,11.0,50,75,29,8.0,12.0,7.0,11.0,0.0,190,22.0,1.0,5.0,0.0,15.0,17.0,1.0,0.0,59,16.0,4.0,21.0,1.0,13.0,171,0.0,0.0,0.0,271,14.0,201,180,3.0,35.0,154,73,192,4.0,0.0,37.0,0.0,1.0,24,100,16.0,3.0,0.0,3.0,75,39,18.0,12.0,31.0,0.0,42,1.0,0.0,13.0,36,0.0,2.0,54.0,169,0.0,0.0,0.0,0.0,35,1.0,0.0,0.0,1.0,1.0,0.0,0.0,66,60,122,0.0,14.0,0.0,0.0,92,0.0,0.0,1.0,3.0,5.0,0.0,4.0,6.0,18,1.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,15,0.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0,22.0,5,12.0,0.0,0.0,15.0,1.0,2.0,9.0,46,54,7.0,0.0,25.0,2.0,2.0,3.0,0.0,3.0,195,0.0,32.0,44.0,11.0,1.0,2.0,0.0,0.0,8.0
