MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.588,122,3.0,12,44,6,6.0,14,8,5.0,0.0,90,2.0,10.0,6,2.0,4.0,1,4.0,0.0,34,0.0,0.0,22,0.0,4.0,66,0.0,0.0,0.0,125,4.0,123,100,0.0,0.0,117,26,73,2.0,0.0,1.0,8.0,0.0,34,56,6,14.0,2.0,1.0,27,15,33.0,21,9.0,2.0,25,4.0,0.0,0.0,24,0.0,5.0,43,27,0.0,0.0,0.0,0.0,13,1.0,0.0,0.0,0.0,6.0,0.0,0.0,40,31,56,0.0,10,0.0,0.0,32,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0,13.0,19,2.0,3.0,0.0,0.0,0.0,13.0,0.0,4.0,14,94,12.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,295,2.0,39,39,4.0,15.0,0.0,2.0,0.0,0.0
200804,2.60675,276,8.0,29,75,29,4.0,43,4,2.0,0.0,99,2.0,4.0,11,0.0,5.0,7,1.0,0.0,24,6.0,0.0,17,0.0,8.0,70,4.0,0.0,1.0,176,10.0,205,187,1.0,0.0,103,17,125,1.0,0.0,0.0,2.0,0.0,65,54,11,16.0,0.0,0.0,40,24,43.0,16,9.0,3.0,38,0.0,3.0,1.0,43,0.0,6.0,75,30,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,6.0,0.0,0.0,48,72,156,0.0,8,0.0,0.0,36,0.0,0.0,2.0,1.0,7.0,0.0,0.0,3.0,0.0,43,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,9,0.0,19.0,0.0,5.0,14.0,0.0,0.0,0.0,22.0,14,52.0,4.0,9.0,6.0,0.0,2.0,0.0,13.0,4,73,4.0,1.0,26.0,10.0,16.0,1.0,0.0,0.0,10.0,373,5.0,39,73,14.0,1.0,0.0,0.0,4.0,0.0
200805,2.6255,226,4.0,59,85,23,18.0,37,8,4.0,0.0,118,1.0,0.0,11,0.0,10.0,19,11.0,1.0,36,2.0,1.0,9,0.0,5.0,71,0.0,0.0,0.0,113,0.0,154,138,7.0,1.0,83,32,149,5.0,0.0,0.0,0.0,0.0,53,28,21,9.0,5.0,0.0,37,13,42.0,19,8.0,4.0,30,0.0,3.0,5.0,39,0.0,2.0,74,35,0.0,1.0,0.0,0.0,42,0.0,0.0,0.0,1.0,7.0,0.0,0.0,48,66,214,0.0,8,0.0,0.0,61,0.0,0.0,0.0,0.0,16.0,0.0,2.0,4.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,9,0.0,2.0,0.0,7.0,7.0,0.0,0.0,2.0,16.0,25,1.0,3.0,4.0,3.0,0.0,3.0,9.0,12.0,19,177,6.0,0.0,63.0,2.0,29.0,35.0,0.0,1.0,13.0,429,13.0,25,71,16.0,36.0,0.0,0.0,2.0,0.0
200806,2.64425,220,3.0,37,64,24,3.0,28,2,3.0,0.0,139,1.0,1.0,17,0.0,13.0,1,4.0,0.0,28,8.0,0.0,24,0.0,24.0,102,0.0,2.0,0.0,115,14.0,187,173,1.0,20.0,91,23,103,2.0,1.0,5.0,0.0,0.0,77,52,11,16.0,3.0,0.0,44,31,51.0,30,34.0,2.0,38,3.0,0.0,6.0,32,0.0,29.0,96,25,0.0,1.0,0.0,1.0,41,5.0,0.0,0.0,3.0,10.0,0.0,0.0,57,69,140,0.0,4,0.0,0.0,80,0.0,0.0,2.0,25.0,13.0,0.0,1.0,6.0,2.0,33,5.0,0.0,1.0,0.0,0.0,0.0,8.0,6.0,1.0,11,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,33.0,7,3.0,7.0,13.0,2.0,0.0,0.0,1.0,8.0,11,75,8.0,2.0,19.0,28.0,27.0,1.0,0.0,0.0,9.0,405,0.0,26,35,2.0,9.0,0.0,0.0,0.0,3.0
200807,2.6630000000000003,190,13.0,48,53,10,11.0,4,4,4.0,0.0,124,2.0,3.0,19,0.0,17.0,14,12.0,0.0,29,2.0,4.0,15,0.0,10.0,99,0.0,0.0,1.0,151,2.0,173,166,0.0,3.0,143,27,62,2.0,1.0,2.0,6.0,0.0,60,87,9,6.0,0.0,0.0,51,41,29.0,14,19.0,2.0,20,0.0,0.0,3.0,40,1.0,19.0,60,36,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,3.0,0.0,5.0,0.0,33,55,82,1.0,2,0.0,0.0,37,0.0,1.0,0.0,11.0,1.0,0.0,0.0,4.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,22.0,27,4.0,13.0,5.0,0.0,0.0,0.0,0.0,3.0,14,55,7.0,0.0,64.0,6.0,19.0,4.0,0.0,0.0,0.0,416,1.0,26,77,9.0,4.0,0.0,0.0,5.0,0.0
200808,2.68175,177,3.0,36,33,25,5.0,7,1,1.0,0.0,102,1.0,5.0,12,0.0,16.0,6,2.0,0.0,26,3.0,4.0,8,0.0,0.0,60,3.0,0.0,1.0,125,12.0,152,139,5.0,20.0,77,17,94,2.0,0.0,0.0,0.0,0.0,69,30,11,6.0,0.0,1.0,29,16,26.0,15,10.0,11.0,22,1.0,0.0,10.0,36,0.0,9.0,27,20,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,13.0,2.0,0.0,27,44,62,1.0,8,0.0,0.0,32,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,18,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,12,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,21,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4,60,3.0,8.0,9.0,30.0,4.0,8.0,0.0,0.0,0.0,260,1.0,41,71,19.0,1.0,0.0,0.0,4.0,0.0
200809,2.7005,179,7.0,40,34,18,8.0,10,1,1.0,0.0,90,1.0,3.0,22,0.0,5.0,4,9.0,0.0,10,6.0,0.0,16,0.0,4.0,43,0.0,0.0,0.0,85,11.0,131,111,1.0,2.0,68,33,72,1.0,1.0,1.0,2.0,0.0,39,68,2,2.0,4.0,0.0,29,33,15.0,31,6.0,5.0,16,0.0,0.0,4.0,32,0.0,10.0,46,35,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,3.0,0.0,0.0,32,34,77,0.0,4,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,10,2.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,5,19,5.0,1.0,5.0,24.0,3.0,0.0,0.0,0.0,3.0,244,2.0,26,48,11.0,8.0,0.0,0.0,1.0,4.0
200810,2.71925,212,4.0,34,59,14,12.0,11,5,2.0,0.0,117,2.0,3.0,14,5.0,28.0,11,2.0,0.0,61,0.0,0.0,22,0.0,23.0,95,0.0,0.0,0.0,156,17.0,189,163,0.0,11.0,117,30,106,8.0,2.0,0.0,11.0,0.0,69,62,63,13.0,4.0,1.0,40,29,34.0,25,6.0,1.0,50,4.0,1.0,4.0,74,0.0,6.0,69,51,5.0,1.0,0.0,0.0,35,0.0,0.0,0.0,0.0,14.0,0.0,0.0,32,56,141,0.0,4,0.0,0.0,86,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,33,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,15.0,7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,10.0,11,8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,11,91,10.0,0.0,34.0,14.0,48.0,27.0,0.0,0.0,4.0,257,0.0,14,26,26.0,5.0,0.0,0.0,1.0,0.0
200811,2.738,224,10.0,41,49,19,13.0,11,3,16.0,0.0,76,2.0,8.0,7,0.0,14.0,7,0.0,0.0,21,2.0,0.0,14,0.0,49.0,91,4.0,0.0,2.0,195,3.0,179,136,5.0,17.0,140,42,127,5.0,0.0,1.0,1.0,0.0,61,48,18,4.0,2.0,2.0,26,22,55.0,10,7.0,0.0,30,2.0,0.0,7.0,42,0.0,2.0,129,25,0.0,0.0,0.0,1.0,29,2.0,0.0,0.0,1.0,9.0,0.0,0.0,51,53,76,0.0,10,0.0,0.0,43,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,39,2.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2,0.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,22.0,21,3.0,0.0,1.0,9.0,0.0,2.0,2.0,5.0,13,105,7.0,3.0,12.0,22.0,21.0,0.0,0.0,0.0,3.0,235,12.0,69,35,14.0,3.0,0.0,0.0,1.0,0.0
200812,2.7567500000000003,279,2.0,69,78,31,7.0,8,2,7.0,3.0,127,1.0,1.0,7,0.0,15.0,4,0.0,0.0,37,6.0,0.0,13,0.0,52.0,126,4.0,1.0,0.0,172,15.0,205,162,5.0,11.0,111,21,108,0.0,0.0,0.0,0.0,0.0,61,62,20,7.0,0.0,1.0,50,37,91.0,23,14.0,1.0,42,2.0,1.0,27.0,58,0.0,8.0,345,31,0.0,1.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50,107,0.0,1,0.0,0.0,64,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,2.0,77,9.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,1.0,7,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,39.0,18,7.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,12,99,4.0,0.0,44.0,1.0,19.0,4.0,0.0,0.0,6.0,270,13.0,77,45,9.0,8.0,0.0,0.0,6.0,0.0
