MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_135,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200901,2.461666666666667,360,6.0,46,72,25,18,5.0,7.0,6.0,0.0,167,3.0,3.0,29.0,0.0,12.0,14,0.0,0.0,48,17.0,2.0,9.0,0.0,15.0,89,0.0,0.0,0.0,425,31.0,378,384,3.0,0.0,364,104,199,7.0,9.0,8.0,2.0,0.0,270,57,22.0,13.0,0.0,7.0,50,37,17.0,35,0.0,25.0,37,2.0,0.0,0.0,319,0.0,5.0,11.0,56,0.0,0.0,0.0,0.0,35,3.0,0.0,0.0,3.0,61.0,0.0,0.0,51,44,152,0.0,10,0.0,0.0,85,0.0,2.0,9.0,3.0,7.0,0.0,0.0,4.0,14.0,57,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41,1.0,2.0,36,7.0,2.0,0.0,3.0,12.0,15.0,2.0,2.0,2.0,6,25.0,1.0,1.0,1.0,0.0,3.0,0.0,12,18,301,8.0,10.0,23,94,26,17.0,0.0,2.0,4.0,353,8.0,35,85,7,41.0,0.0,0.0,2.0,0.0
200902,2.472833333333333,335,3.0,40,45,21,6,30.0,3.0,2.0,0.0,130,6.0,14.0,7.0,3.0,0.0,15,0.0,0.0,42,5.0,0.0,9.0,0.0,2.0,180,3.0,0.0,0.0,318,2.0,357,350,2.0,0.0,298,45,161,1.0,1.0,1.0,0.0,0.0,156,64,6.0,0.0,0.0,1.0,30,31,7.0,35,0.0,12.0,120,5.0,0.0,11.0,149,0.0,2.0,10.0,54,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,2.0,0.0,0.0,51,41,101,0.0,13,0.0,0.0,50,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31,4.0,0.0,2.0,2.0,0.0,0.0,0.0,13,0.0,1.0,17,3.0,9.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,10,2.0,1.0,6.0,4.0,2.0,0.0,1.0,11,18,233,10.0,0.0,14,8,17,3.0,0.0,0.0,7.0,189,1.0,2,17,14,0.0,0.0,0.0,0.0,0.0
200903,2.484,385,9.0,49,88,16,15,19.0,16.0,12.0,1.0,230,4.0,15.0,9.0,0.0,6.0,7,2.0,3.0,60,14.0,3.0,8.0,0.0,3.0,113,4.0,0.0,0.0,390,15.0,450,415,6.0,1.0,204,22,230,5.0,0.0,2.0,1.0,0.0,241,47,16.0,13.0,4.0,4.0,32,39,10.0,27,0.0,15.0,88,7.0,0.0,9.0,108,3.0,1.0,11.0,108,0.0,1.0,1.0,0.0,38,1.0,0.0,0.0,6.0,13.0,3.0,0.0,44,67,151,0.0,28,0.0,0.0,91,0.0,4.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,29,1.0,0.0,4.0,1.0,0.0,0.0,0.0,20,3.0,2.0,26,2.0,6.0,0.0,0.0,10.0,0.0,1.0,0.0,5.0,11,2.0,0.0,0.0,0.0,0.0,2.0,4.0,7,27,346,31.0,0.0,13,40,13,136.0,0.0,0.0,2.0,580,0.0,12,70,72,14.0,0.0,0.0,0.0,0.0
200904,2.500833333333333,363,6.0,67,97,22,23,8.0,0.0,2.0,0.0,150,6.0,1.0,17.0,0.0,8.0,7,2.0,0.0,55,5.0,1.0,5.0,0.0,5.0,124,0.0,0.0,3.0,347,17.0,452,447,3.0,2.0,235,37,231,3.0,0.0,3.0,1.0,0.0,66,63,3.0,1.0,1.0,11.0,54,31,8.0,40,0.0,16.0,54,4.0,0.0,9.0,355,1.0,0.0,1.0,70,0.0,0.0,0.0,0.0,38,1.0,0.0,0.0,1.0,14.0,0.0,0.0,41,60,110,0.0,34,0.0,0.0,70,0.0,6.0,0.0,2.0,2.0,0.0,2.0,13.0,0.0,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,2.0,0.0,32,5.0,5.0,0.0,9.0,6.0,0.0,1.0,2.0,10.0,6,3.0,0.0,0.0,1.0,0.0,0.0,0.0,34,15,243,3.0,4.0,26,100,19,8.0,0.0,2.0,6.0,365,5.0,45,78,19,8.0,0.0,1.0,0.0,0.0
200905,2.517666666666667,313,4.0,117,41,22,5,3.0,29.0,6.0,0.0,230,1.0,4.0,3.0,3.0,16.0,24,0.0,0.0,41,14.0,4.0,2.0,0.0,6.0,80,0.0,0.0,0.0,427,129.0,262,257,8.0,9.0,294,65,320,6.0,2.0,0.0,2.0,0.0,40,80,17.0,13.0,0.0,6.0,23,62,19.0,29,1.0,11.0,53,3.0,0.0,11.0,116,0.0,0.0,21.0,74,0.0,0.0,0.0,0.0,31,2.0,0.0,0.0,14.0,12.0,0.0,0.0,57,68,164,6.0,39,1.0,0.0,75,0.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,6.0,75,0.0,2.0,4.0,15.0,7.0,1.0,1.0,12.0,6.0,6,12.0,2.0,2.0,1.0,0.0,0.0,10.0,30,82,195,1.0,18.0,50,17,27,13.0,1.0,0.0,7.0,476,8.0,13,59,5,2.0,0.0,0.0,0.0,0.0
200906,2.5345,563,40.0,62,88,24,36,60.0,3.0,30.0,1.0,253,23.0,0.0,12.0,0.0,10.0,12,4.0,0.0,54,12.0,6.0,12.0,0.0,6.0,127,0.0,0.0,0.0,455,6.0,629,566,68.0,5.0,397,54,236,1.0,0.0,0.0,0.0,0.0,53,62,18.0,8.0,3.0,2.0,50,61,61.0,39,5.0,12.0,76,5.0,0.0,4.0,179,0.0,61.0,7.0,128,0.0,0.0,0.0,0.0,23,9.0,0.0,0.0,8.0,28.0,0.0,0.0,47,74,375,0.0,18,0.0,0.0,126,0.0,9.0,1.0,7.0,5.0,0.0,0.0,5.0,0.0,52,4.0,0.0,2.0,0.0,0.0,0.0,0.0,17,0.0,1.0,45,5.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,2.0,24,20.0,0.0,0.0,1.0,0.0,0.0,6.0,13,30,337,0.0,12.0,23,342,41,15.0,2.0,0.0,11.0,772,3.0,24,74,35,4.0,0.0,0.0,0.0,0.0
200907,2.551333333333333,311,8.0,56,74,17,2,15.0,20.0,29.0,0.0,171,0.0,1.0,3.0,4.0,6.0,3,0.0,0.0,20,2.0,2.0,4.0,0.0,8.0,75,0.0,0.0,0.0,260,11.0,256,228,0.0,0.0,151,10,172,1.0,0.0,4.0,0.0,0.0,28,69,8.0,10.0,0.0,0.0,46,28,24.0,33,0.0,2.0,34,0.0,0.0,2.0,62,0.0,17.0,1.0,107,0.0,0.0,0.0,0.0,32,5.0,0.0,0.0,3.0,12.0,0.0,0.0,30,92,126,0.0,33,0.0,0.0,52,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,2.0,17.0,95,1.0,2.0,3.0,11.0,9.0,0.0,4.0,2.0,14.0,30,2.0,0.0,1.0,2.0,0.0,0.0,0.0,12,65,185,0.0,20.0,41,16,24,2.0,0.0,0.0,10.0,460,3.0,7,87,24,3.0,0.0,0.0,0.0,0.0
200908,2.568166666666667,686,15.0,199,129,17,39,36.0,6.0,1.0,0.0,309,10.0,3.0,25.0,0.0,27.0,15,12.0,0.0,113,19.0,2.0,14.0,0.0,13.0,157,0.0,0.0,0.0,580,19.0,465,463,0.0,10.0,374,69,396,1.0,0.0,7.0,0.0,0.0,47,130,26.0,8.0,1.0,0.0,97,66,34.0,67,0.0,15.0,143,20.0,0.0,5.0,237,0.0,11.0,103.0,48,2.0,1.0,0.0,0.0,81,6.0,0.0,0.0,4.0,11.0,0.0,0.0,79,85,398,1.0,36,0.0,0.0,238,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,80,0.0,0.0,0.0,3.0,0.0,0.0,0.0,84,1.0,0.0,22,0.0,2.0,5.0,5.0,4.0,0.0,5.0,1.0,13.0,23,1.0,5.0,2.0,20.0,0.0,0.0,29.0,46,74,282,16.0,0.0,65,56,27,31.0,0.0,19.0,8.0,1191,8.0,65,72,25,92.0,0.0,0.0,1.0,0.0
200909,2.585,736,15.0,243,162,40,13,53.0,48.0,4.0,0.0,368,26.0,15.0,51.0,4.0,30.0,12,8.0,2.0,149,34.0,16.0,25.0,0.0,32.0,158,4.0,0.0,0.0,436,53.0,559,540,4.0,9.0,346,56,420,4.0,9.0,0.0,0.0,1.0,54,122,7.0,14.0,2.0,0.0,74,90,35.0,127,0.0,7.0,167,1.0,0.0,42.0,182,0.0,2.0,141.0,147,1.0,0.0,0.0,0.0,106,20.0,0.0,0.0,9.0,45.0,0.0,0.0,107,157,496,0.0,43,0.0,0.0,160,0.0,0.0,10.0,9.0,4.0,0.0,3.0,19.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,0.0,1.0,22,0.0,2.0,0.0,30.0,6.0,0.0,0.0,1.0,9.0,87,9.0,10.0,1.0,6.0,0.0,0.0,20.0,40,58,271,0.0,15.0,87,41,17,22.0,2.0,3.0,10.0,1975,7.0,90,91,22,92.0,10.0,0.0,0.0,0.0
200910,2.601833333333333,418,14.0,139,93,19,13,40.0,7.0,6.0,2.0,291,3.0,8.0,71.0,1.0,20.0,20,13.0,0.0,97,35.0,2.0,31.0,0.0,15.0,283,0.0,3.0,2.0,506,51.0,651,611,15.0,13.0,447,41,463,1.0,5.0,4.0,1.0,0.0,44,141,24.0,11.0,0.0,6.0,112,69,19.0,97,0.0,12.0,62,6.0,0.0,5.0,120,0.0,5.0,40.0,107,1.0,0.0,0.0,0.0,55,1.0,0.0,0.0,2.0,26.0,1.0,0.0,77,77,311,3.0,36,0.0,0.0,113,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,53,0.0,0.0,0.0,2.0,0.0,0.0,0.0,54,0.0,3.0,86,4.0,0.0,0.0,8.0,4.0,0.0,6.0,0.0,11.0,22,20.0,2.0,1.0,3.0,0.0,0.0,11.0,17,48,451,3.0,11.0,24,26,29,18.0,2.0,3.0,35.0,1138,2.0,68,114,28,35.0,0.0,0.0,0.0,0.0
200911,2.618666666666667,654,25.0,164,169,12,37,82.0,15.0,11.0,0.0,257,13.0,7.0,14.0,2.0,10.0,17,8.0,3.0,113,24.0,5.0,12.0,0.0,17.0,131,2.0,0.0,2.0,521,47.0,669,620,0.0,6.0,379,85,487,11.0,0.0,4.0,3.0,1.0,158,141,23.0,10.0,4.0,0.0,95,75,38.0,48,0.0,14.0,108,0.0,0.0,8.0,327,0.0,6.0,34.0,119,0.0,0.0,3.0,0.0,83,0.0,0.0,0.0,2.0,58.0,0.0,0.0,94,205,517,1.0,37,0.0,0.0,175,0.0,1.0,2.0,2.0,7.0,0.0,0.0,13.0,0.0,210,1.0,0.0,2.0,1.0,0.0,0.0,0.0,69,3.0,3.0,33,0.0,3.0,0.0,8.0,14.0,1.0,1.0,1.0,33.0,6,5.0,4.0,0.0,2.0,0.0,0.0,10.0,39,45,375,6.0,8.0,107,139,22,19.0,0.0,3.0,18.0,1598,12.0,163,211,14,188.0,1.0,0.0,1.0,0.0
200912,2.6355000000000004,1116,32.0,319,245,53,99,40.0,20.0,9.0,2.0,572,4.0,13.0,51.0,0.0,21.0,52,7.0,0.0,160,29.0,6.0,31.0,0.0,23.0,197,0.0,0.0,0.0,765,42.0,949,874,7.0,15.0,574,64,645,7.0,10.0,1.0,3.0,1.0,69,198,17.0,52.0,1.0,18.0,105,91,103.0,28,0.0,15.0,187,2.0,0.0,4.0,210,0.0,5.0,55.0,177,0.0,0.0,11.0,0.0,118,36.0,0.0,0.0,0.0,24.0,0.0,0.0,195,260,594,2.0,76,0.0,1.0,144,0.0,1.0,0.0,5.0,15.0,0.0,1.0,6.0,0.0,229,8.0,0.0,0.0,4.0,0.0,0.0,0.0,253,14.0,5.0,64,0.0,6.0,5.0,6.0,20.0,3.0,16.0,2.0,30.0,12,18.0,4.0,0.0,1.0,0.0,0.0,23.0,75,46,642,11.0,9.0,227,34,41,63.0,0.0,57.0,10.0,2666,2.0,87,139,60,330.0,0.0,0.0,4.0,2.0
201001,2.652333333333334,2458,33.0,636,713,125,323,132.0,19.0,10.0,0.0,1311,13.0,26.0,92.0,4.0,51.0,121,19.0,4.0,409,89.0,55.0,198.0,1.0,115.0,739,2.0,58.0,1.0,2080,80.0,1779,1602,81.0,58.0,1510,248,1403,40.0,5.0,4.0,0.0,0.0,121,503,52.0,43.0,0.0,12.0,350,364,457.0,54,0.0,58.0,296,13.0,0.0,25.0,359,5.0,197.0,145.0,333,1.0,3.0,0.0,0.0,348,6.0,0.0,0.0,15.0,23.0,0.0,0.0,471,459,1137,7.0,141,2.0,0.0,526,13.0,32.0,1.0,43.0,22.0,0.0,2.0,24.0,1.0,927,7.0,0.0,1.0,3.0,0.0,0.0,0.0,589,2.0,11.0,287,7.0,13.0,2.0,21.0,152.0,4.0,124.0,4.0,139.0,114,325.0,28.0,14.0,6.0,0.0,3.0,85.0,29,138,1132,17.0,26.0,222,101,42,85.0,0.0,14.0,34.0,3968,36.0,152,297,107,576.0,2.0,1.0,3.0,0.0
201002,2.669166666666667,699,28.0,160,131,32,33,27.0,5.0,12.0,0.0,474,2.0,14.0,37.0,0.0,36.0,39,6.0,2.0,168,36.0,11.0,25.0,1.0,36.0,156,6.0,0.0,0.0,713,44.0,523,492,9.0,11.0,483,80,557,5.0,1.0,4.0,1.0,1.0,78,117,20.0,7.0,0.0,7.0,96,96,20.0,25,0.0,9.0,166,4.0,0.0,2.0,260,0.0,6.0,187.0,108,0.0,0.0,0.0,0.0,84,5.0,1.0,0.0,3.0,6.0,0.0,0.0,140,132,316,0.0,93,0.0,0.0,157,0.0,0.0,1.0,41.0,22.0,0.0,3.0,11.0,0.0,102,0.0,0.0,4.0,8.0,0.0,0.0,0.0,80,9.0,12.0,54,0.0,2.0,0.0,11.0,13.0,0.0,22.0,3.0,30.0,16,0.0,0.0,4.0,0.0,0.0,1.0,18.0,13,59,340,13.0,21.0,60,44,30,15.0,0.0,2.0,8.0,1108,2.0,21,216,12,57.0,18.0,0.0,0.0,0.0
