MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_103,event_count_104,event_count_105,event_count_106,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_136,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.267,44,0.0,22.0,25,3.0,2.0,0.0,1.0,1.0,0.0,25,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,44,15,0.0,0.0,0.0,0.0,87,2.0,0.0,0.0,156,3.0,121,122,0.0,0.0,75,39,61,0.0,0.0,3.0,0.0,0.0,63,5,29,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,25,4.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,16,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200804,2.2579166666666666,68,3.0,10.0,17,8.0,3.0,2.0,1.0,0.0,0.0,27,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,43,13,1.0,4.0,0.0,2.0,84,0.0,0.0,0.0,260,0.0,187,183,1.0,1.0,145,73,64,0.0,0.0,3.0,0.0,0.0,65,13,55,0.0,0.0,7.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3,11.0,4.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,2.248833333333333,39,0.0,5.0,10,8.0,0.0,0.0,2.0,5.0,0.0,46,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,36,8,0.0,0.0,0.0,1.0,85,0.0,0.0,0.0,132,5.0,86,84,0.0,1.0,68,24,64,1.0,0.0,4.0,0.0,1.0,48,11,18,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200806,2.23975,56,0.0,1.0,20,1.0,3.0,0.0,6.0,8.0,5.0,26,0.0,6.0,1.0,1.0,3.0,2.0,0.0,0.0,3,4,1.0,13.0,0.0,0.0,48,0.0,0.0,0.0,131,0.0,104,96,3.0,0.0,106,19,38,3.0,0.0,0.0,0.0,0.0,5,12,20,0.0,0.0,0.0,11.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,15.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,7,6.0,17.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,34.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,2.2306666666666666,71,0.0,12.0,16,19.0,1.0,3.0,1.0,0.0,0.0,50,0.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,62,15,0.0,3.0,0.0,2.0,51,0.0,0.0,0.0,143,8.0,105,103,2.0,1.0,140,30,69,0.0,0.0,0.0,0.0,0.0,113,15,40,0.0,0.0,0.0,15.0,3.0,2.0,6.0,0.0,0.0,10.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.0,1.0,0.0,11,23.0,8.0,0.0,3.0,0.0,25.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,32.0,1.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,20,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
200808,2.221583333333333,44,1.0,4.0,15,4.0,0.0,0.0,2.0,1.0,0.0,39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5,1.0,2.0,0.0,0.0,77,0.0,0.0,0.0,93,0.0,103,96,0.0,0.0,81,12,34,0.0,0.0,4.0,0.0,0.0,15,18,10,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7,6.0,5.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200809,2.2125,75,0.0,15.0,15,3.0,1.0,0.0,2.0,7.0,2.0,20,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,22,7,0.0,4.0,0.0,0.0,61,0.0,0.0,0.0,139,0.0,98,102,0.0,2.0,82,17,74,0.0,2.0,5.0,0.0,1.0,16,12,37,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,2.0,0.0,18,7.0,3.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,89,12.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
200810,2.2034166666666666,63,1.0,5.0,8,0.0,0.0,0.0,9.0,1.0,0.0,25,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,96,65,0.0,4.0,0.0,0.0,73,0.0,0.0,0.0,117,0.0,105,95,0.0,0.0,45,15,58,0.0,0.0,4.0,0.0,0.0,12,9,23,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
200811,2.194333333333333,57,0.0,5.0,23,3.0,0.0,1.0,6.0,1.0,2.0,17,2.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,48,3,0.0,6.0,0.0,0.0,228,0.0,0.0,0.0,193,0.0,197,169,77.0,0.0,155,82,68,0.0,0.0,4.0,0.0,0.0,50,9,49,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,23,14.0,30.0,0.0,3.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,6.0,18,1.0,2.0,6.0,10.0,1.0,0.0,0.0,0.0,0.0
200812,2.18525,110,0.0,9.0,9,33.0,0.0,1.0,12.0,2.0,0.0,31,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,43,3,1.0,1.0,9.0,5.0,94,3.0,0.0,0.0,159,8.0,93,91,12.0,2.0,65,20,98,0.0,0.0,1.0,0.0,3.0,122,12,10,0.0,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,29,3.0,11.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.0,9.0,6.0,0.0,0.0,0.0,20,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
