MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.347,114,11.0,16,27,6,0.0,0.0,6.0,0.0,0.0,50,3.0,0.0,5.0,4.0,10.0,2.0,0.0,0.0,70,2.0,3.0,0.0,0.0,13.0,90,0.0,0.0,3.0,85,8.0,153,139,0.0,1.0,117,28,46,0.0,0.0,0.0,0.0,2.0,74,16,4,0.0,2.0,0.0,0.0,13,1.0,0.0,0.0,1.0,8,3.0,0.0,0.0,80,0.0,4.0,2.0,29,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,5.0,51.0,0.0,0.0,7,29,90,0.0,6.0,0.0,0.0,17,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,12,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,11,198,5.0,0.0,8.0,38.0,3.0,11.0,0.0,0.0,1.0,62,0.0,18.0,6,1.0,1.0,0.0,0.0,0.0,0.0
200804,2.347,82,9.0,13,12,10,0.0,5.0,9.0,3.0,0.0,56,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,23,1.0,1.0,2.0,0.0,0.0,26,2.0,1.0,1.0,33,0.0,60,57,1.0,4.0,33,23,36,0.0,0.0,1.0,0.0,0.0,21,10,4,10.0,2.0,0.0,14.0,14,5.0,0.0,0.0,3.0,7,3.0,0.0,1.0,15,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,4.0,12.0,0.0,0.0,8,15,23,1.0,5.0,0.0,0.0,14,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5,51,0.0,0.0,5.0,2.0,4.0,9.0,0.0,2.0,10.0,90,7.0,4.0,20,4.0,13.0,0.0,0.0,1.0,0.0
200805,2.347,106,0.0,15,17,5,3.0,4.0,10.0,6.0,0.0,49,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,9,2.0,0.0,5.0,0.0,2.0,46,0.0,0.0,0.0,57,6.0,77,69,11.0,5.0,68,33,42,0.0,0.0,0.0,0.0,0.0,27,15,4,2.0,2.0,0.0,25.0,5,0.0,0.0,0.0,0.0,14,4.0,0.0,0.0,15,0.0,0.0,1.0,7,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,6.0,2.0,0.0,0.0,30,12,44,0.0,2.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,14,109,4.0,0.0,9.0,11.0,8.0,10.0,0.0,0.0,1.0,76,1.0,2.0,5,4.0,5.0,0.0,0.0,0.0,3.0
200806,2.347,142,0.0,7,14,14,27.0,14.0,0.0,4.0,0.0,79,1.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,28,15.0,4.0,2.0,0.0,5.0,97,0.0,0.0,2.0,139,8.0,261,252,4.0,5.0,117,23,65,2.0,0.0,2.0,0.0,0.0,76,40,4,1.0,5.0,0.0,14.0,19,11.0,12.0,0.0,0.0,17,18.0,0.0,3.0,22,0.0,0.0,3.0,17,0.0,0.0,0.0,0.0,13,4.0,0.0,0.0,0.0,7.0,0.0,0.0,12,30,74,0.0,2.0,0.0,0.0,28,0.0,3.0,0.0,0.0,7.0,0.0,2.0,1.0,6,2.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,16,163,8.0,0.0,7.0,6.0,10.0,96.0,0.0,0.0,1.0,239,1.0,1.0,9,46.0,6.0,0.0,0.0,0.0,0.0
200807,2.347,133,4.0,16,21,10,1.0,3.0,1.0,0.0,8.0,67,3.0,1.0,3.0,0.0,3.0,8.0,0.0,0.0,50,16.0,0.0,0.0,0.0,7.0,75,4.0,0.0,0.0,85,9.0,104,105,0.0,12.0,135,23,31,1.0,0.0,1.0,0.0,0.0,36,25,20,5.0,3.0,0.0,20.0,7,4.0,3.0,0.0,0.0,4,7.0,0.0,2.0,19,0.0,0.0,4.0,20,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,1.0,3.0,0.0,0.0,16,24,19,0.0,3.0,0.0,0.0,25,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,17,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,79,1.0,0.0,9.0,6.0,0.0,8.0,0.0,0.0,3.0,59,0.0,2.0,5,0.0,2.0,0.0,0.0,0.0,0.0
200808,2.347,144,7.0,16,29,3,35.0,15.0,2.0,37.0,0.0,39,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,40,9.0,2.0,0.0,0.0,3.0,28,3.0,0.0,0.0,31,18.0,78,79,0.0,4.0,65,14,73,0.0,1.0,4.0,0.0,0.0,20,16,15,0.0,0.0,0.0,14.0,14,1.0,1.0,0.0,0.0,10,0.0,0.0,0.0,26,0.0,0.0,3.0,20,0.0,0.0,0.0,0.0,29,2.0,0.0,0.0,2.0,0.0,0.0,0.0,31,85,53,0.0,1.0,0.0,0.0,12,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,10,31,14.0,2.0,43.0,2.0,27.0,162.0,0.0,0.0,3.0,464,4.0,8.0,25,52.0,9.0,0.0,0.0,4.0,0.0
200809,2.347,83,17.0,10,23,5,5.0,0.0,2.0,0.0,0.0,39,0.0,1.0,4.0,0.0,2.0,16.0,0.0,0.0,2,0.0,0.0,1.0,0.0,6.0,64,1.0,0.0,0.0,114,3.0,101,84,3.0,3.0,108,1,47,4.0,0.0,0.0,0.0,0.0,6,20,2,2.0,0.0,0.0,13.0,5,0.0,2.0,1.0,0.0,14,2.0,0.0,3.0,24,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8,8,19,0.0,1.0,0.0,0.0,10,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2,38,0.0,0.0,18.0,2.0,15.0,14.0,1.0,0.0,1.0,120,0.0,0.0,30,5.0,1.0,0.0,0.0,0.0,0.0
200810,2.347,125,0.0,22,17,10,14.0,4.0,2.0,0.0,0.0,69,0.0,3.0,0.0,0.0,0.0,14.0,2.0,0.0,6,8.0,0.0,2.0,0.0,0.0,76,5.0,0.0,0.0,199,14.0,146,129,0.0,9.0,53,4,57,2.0,0.0,0.0,0.0,0.0,4,25,1,1.0,3.0,0.0,28.0,12,0.0,6.0,1.0,6.0,16,8.0,0.0,0.0,15,0.0,3.0,0.0,7,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,1.0,11.0,0.0,0.0,17,19,51,0.0,10.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,8,70,4.0,0.0,6.0,6.0,10.0,6.0,0.0,0.0,2.0,68,0.0,0.0,6,8.0,0.0,0.0,0.0,0.0,0.0
200811,2.347,145,4.0,12,24,6,6.0,2.0,3.0,1.0,1.0,80,4.0,0.0,1.0,0.0,4.0,9.0,1.0,0.0,29,5.0,0.0,1.0,2.0,1.0,249,7.0,0.0,1.0,238,2.0,265,212,18.0,0.0,169,17,64,0.0,0.0,2.0,2.0,0.0,66,23,25,0.0,0.0,1.0,10.0,16,2.0,0.0,0.0,0.0,22,5.0,0.0,8.0,37,0.0,0.0,3.0,13,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,12.0,13.0,0.0,0.0,17,14,37,0.0,6.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,112,0.0,0.0,4.0,17.0,1.0,4.0,0.0,0.0,0.0,49,0.0,5.0,5,1.0,1.0,0.0,0.0,0.0,0.0
200812,2.347,195,2.0,15,68,10,3.0,7.0,11.0,2.0,0.0,141,1.0,0.0,7.0,0.0,8.0,14.0,0.0,0.0,52,22.0,0.0,2.0,0.0,3.0,284,9.0,0.0,0.0,266,6.0,124,118,2.0,1.0,96,22,29,11.0,4.0,4.0,1.0,0.0,17,39,8,0.0,5.0,3.0,11.0,8,0.0,8.0,0.0,4.0,20,3.0,0.0,0.0,37,0.0,0.0,7.0,7,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12,29,29,0.0,5.0,0.0,0.0,23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,5,110,2.0,2.0,6.0,5.0,7.0,3.0,0.0,0.0,0.0,66,0.0,0.0,20,3.0,1.0,0.0,0.0,0.0,0.0
