MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.947,494,10,84,155,36,6,36,8,11.0,1.0,271,2.0,8,24,5.0,28,49,15,4.0,193,16.0,37.0,38,0.0,7,292,12.0,4.0,3.0,453,12.0,485,473,14.0,23,440,106,274,7.0,3.0,3.0,6.0,0.0,368,160,35,11.0,1.0,0.0,71,98,57,43,68.0,8.0,43,6.0,1.0,17,50,0.0,56.0,45,49,0.0,0.0,0.0,0.0,80,0.0,1.0,2.0,0.0,5.0,12.0,0.0,64,138,441,11.0,29,0.0,0.0,240,0.0,1.0,0.0,3.0,12.0,0.0,3.0,6.0,12.0,64,8.0,0.0,0.0,0.0,0.0,0.0,15,1.0,4.0,12,8.0,0.0,0.0,17.0,3.0,0.0,4.0,2.0,53.0,31,16,0.0,30,18.0,0.0,0.0,5.0,26,34,107,1.0,2.0,49,32.0,63,2.0,2.0,4.0,0.0,537,0.0,100,97,6.0,13.0,2.0,0.0,3.0,2.0
200804,2.947,422,3,72,174,48,16,66,30,3.0,0.0,297,8.0,15,44,1.0,17,27,12,0.0,160,5.0,11.0,21,0.0,4,218,6.0,1.0,8.0,414,28.0,515,483,5.0,24,269,72,292,2.0,6.0,1.0,6.0,0.0,217,62,20,6.0,0.0,0.0,48,107,49,40,49.0,4.0,77,5.0,0.0,5,90,0.0,39.0,50,37,0.0,0.0,1.0,10.0,114,0.0,0.0,0.0,2.0,5.0,0.0,0.0,93,115,333,6.0,23,0.0,0.0,158,0.0,1.0,0.0,1.0,7.0,0.0,10.0,7.0,9.0,46,8.0,0.0,1.0,0.0,0.0,0.0,25,2.0,19.0,36,0.0,9.0,0.0,8.0,14.0,0.0,3.0,3.0,36.0,39,16,16.0,49,13.0,0.0,0.0,17.0,7,24,171,1.0,9.0,33,27.0,55,13.0,0.0,2.0,13.0,458,0.0,28,56,22.0,23.0,0.0,0.0,1.0,4.0
200805,2.947,941,3,236,300,53,2,84,27,37.0,3.0,416,27.0,8,45,0.0,52,9,15,1.0,147,13.0,4.0,57,0.0,24,255,20.0,4.0,4.0,417,126.0,582,579,19.0,27,425,146,375,4.0,2.0,9.0,10.0,4.0,178,157,11,21.0,6.0,0.0,76,91,53,42,28.0,2.0,78,31.0,1.0,10,301,1.0,29.0,67,138,2.0,0.0,0.0,0.0,91,6.0,7.0,0.0,4.0,5.0,1.0,0.0,126,310,740,4.0,37,0.0,0.0,222,0.0,2.0,0.0,6.0,6.0,0.0,13.0,13.0,6.0,107,7.0,0.0,0.0,0.0,0.0,0.0,91,4.0,0.0,35,16.0,6.0,0.0,13.0,5.0,0.0,13.0,2.0,37.0,87,175,2.0,27,8.0,0.0,0.0,24.0,24,102,413,3.0,0.0,202,49.0,49,4.0,0.0,0.0,11.0,1397,5.0,49,99,9.0,32.0,1.0,1.0,0.0,7.0
200806,2.947,712,12,120,247,78,9,46,11,19.0,2.0,335,25.0,23,38,2.0,16,30,23,5.0,183,19.0,22.0,58,0.0,22,386,12.0,2.0,10.0,571,59.0,643,589,2.0,40,621,115,279,7.0,7.0,1.0,2.0,0.0,256,162,8,4.0,10.0,0.0,81,54,50,36,60.0,10.0,127,8.0,3.0,4,69,2.0,49.0,35,72,5.0,1.0,0.0,1.0,109,17.0,1.0,0.0,4.0,1.0,1.0,0.0,87,144,542,8.0,14,0.0,0.0,231,0.0,0.0,0.0,3.0,10.0,0.0,7.0,1.0,7.0,46,3.0,0.0,0.0,0.0,3.0,0.0,59,1.0,2.0,16,0.0,5.0,0.0,10.0,6.0,1.0,5.0,7.0,106.0,45,75,9.0,32,54.0,0.0,0.0,17.0,13,54,242,15.0,2.0,51,54.0,44,6.0,0.0,0.0,6.0,663,0.0,50,31,4.0,22.0,0.0,0.0,0.0,0.0
200807,2.947,951,33,352,301,124,27,134,41,17.0,4.0,885,143.0,57,37,2.0,54,71,42,5.0,216,18.0,15.0,49,0.0,22,481,7.0,0.0,2.0,810,33.0,647,606,5.0,37,547,166,741,8.0,14.0,3.0,2.0,23.0,252,111,42,13.0,4.0,0.0,84,87,42,19,111.0,10.0,141,34.0,2.0,11,131,0.0,91.0,112,140,9.0,1.0,0.0,16.0,477,21.0,0.0,0.0,5.0,3.0,1.0,0.0,191,447,1196,118.0,40,6.0,3.0,365,0.0,0.0,0.0,8.0,20.0,0.0,13.0,15.0,37.0,247,11.0,0.0,11.0,5.0,14.0,4.0,76,0.0,12.0,92,0.0,12.0,0.0,2.0,26.0,14.0,19.0,2.0,50.0,63,42,4.0,33,25.0,0.0,7.0,6.0,27,18,1276,18.0,2.0,210,34.0,218,3.0,0.0,0.0,8.0,726,0.0,31,83,0.0,14.0,0.0,0.0,2.0,18.0
200808,2.947,583,5,130,162,30,14,103,13,13.0,0.0,366,47.0,14,27,3.0,25,41,13,2.0,123,9.0,8.0,38,0.0,20,311,8.0,2.0,13.0,496,97.0,480,443,0.0,11,329,94,373,2.0,2.0,4.0,3.0,6.0,239,96,13,5.0,4.0,0.0,51,74,28,15,49.0,20.0,124,6.0,0.0,5,57,0.0,18.0,41,120,6.0,1.0,8.0,21.0,154,8.0,2.0,0.0,3.0,2.0,0.0,0.0,100,200,551,34.0,20,3.0,0.0,183,0.0,0.0,2.0,3.0,6.0,0.0,9.0,1.0,26.0,82,5.0,0.0,2.0,1.0,4.0,2.0,35,0.0,7.0,13,0.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,35.0,33,12,3.0,9,7.0,0.0,4.0,7.0,7,55,409,16.0,0.0,43,7.0,36,1.0,0.0,0.0,6.0,629,6.0,28,96,0.0,18.0,0.0,0.0,3.0,13.0
200809,2.947,499,5,88,142,26,8,75,9,7.0,1.0,250,61.0,6,17,4.0,6,45,3,2.0,175,6.0,3.0,19,0.0,12,245,4.0,2.0,4.0,320,19.0,451,467,0.0,28,294,93,352,8.0,2.0,2.0,4.0,0.0,151,91,8,5.0,0.0,4.0,54,57,14,60,38.0,5.0,61,5.0,0.0,8,114,2.0,30.0,26,76,6.0,2.0,0.0,11.0,159,1.0,0.0,0.0,0.0,5.0,0.0,0.0,72,113,369,14.0,28,0.0,0.0,105,0.0,1.0,0.0,8.0,12.0,0.0,16.0,11.0,0.0,45,2.0,0.0,10.0,0.0,0.0,0.0,27,0.0,1.0,19,0.0,9.0,0.0,17.0,3.0,1.0,2.0,2.0,21.0,17,14,3.0,5,3.0,0.0,6.0,4.0,29,46,250,0.0,0.0,43,114.0,15,2.0,0.0,0.0,4.0,720,1.0,80,59,5.0,85.0,0.0,1.0,2.0,3.0
200810,2.947,670,8,125,189,45,24,101,6,29.0,0.0,296,24.0,17,10,4.0,13,23,7,2.0,87,0.0,1.0,30,0.0,11,309,7.0,0.0,0.0,485,40.0,567,551,23.0,43,319,134,381,3.0,3.0,1.0,3.0,0.0,131,121,14,7.0,1.0,0.0,53,67,28,93,44.0,10.0,77,10.0,0.0,5,116,1.0,21.0,11,110,5.0,3.0,0.0,0.0,150,7.0,0.0,0.0,6.0,11.0,1.0,0.0,110,166,673,17.0,58,2.0,0.0,171,0.0,1.0,0.0,7.0,13.0,0.0,7.0,6.0,14.0,81,6.0,0.0,0.0,5.0,0.0,0.0,20,0.0,4.0,9,0.0,2.0,0.0,13.0,11.0,1.0,6.0,6.0,46.0,19,17,3.0,33,4.0,0.0,4.0,22.0,52,38,323,7.0,0.0,104,243.0,71,6.0,0.0,0.0,6.0,650,0.0,22,103,4.0,15.0,0.0,0.0,2.0,1.0
200811,2.947,435,16,84,134,39,4,24,7,10.0,2.0,301,15.0,10,26,5.0,30,30,12,1.0,125,12.0,2.0,25,0.0,31,267,9.0,0.0,5.0,505,2.0,527,488,65.0,5,334,97,355,2.0,1.0,18.0,0.0,0.0,136,77,12,1.0,6.0,0.0,39,64,22,40,22.0,4.0,37,2.0,0.0,3,69,2.0,19.0,80,81,0.0,1.0,3.0,0.0,88,0.0,0.0,0.0,3.0,17.0,1.0,0.0,91,70,480,11.0,13,0.0,0.0,121,0.0,0.0,0.0,54.0,8.0,0.0,6.0,16.0,1.0,51,2.0,0.0,10.0,0.0,2.0,0.0,30,3.0,18.0,45,18.0,7.0,0.0,2.0,5.0,0.0,2.0,5.0,22.0,25,40,2.0,12,13.0,0.0,1.0,11.0,10,105,244,8.0,30.0,43,33.0,34,5.0,0.0,0.0,15.0,310,0.0,23,17,7.0,13.0,0.0,0.0,2.0,0.0
200812,2.947,468,6,56,137,62,5,75,13,3.0,0.0,287,14.0,7,14,5.0,21,13,19,3.0,139,83.0,15.0,23,0.0,13,151,7.0,1.0,0.0,274,17.0,347,319,18.0,11,268,115,286,0.0,0.0,0.0,0.0,2.0,150,77,25,21.0,0.0,0.0,53,61,44,41,24.0,4.0,83,4.0,0.0,4,52,0.0,21.0,51,63,1.0,0.0,0.0,1.0,135,2.0,0.0,0.0,1.0,2.0,3.0,3.0,106,105,347,11.0,14,3.0,0.0,118,0.0,8.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,49,3.0,0.0,0.0,0.0,0.0,1.0,25,1.0,4.0,22,0.0,4.0,0.0,15.0,6.0,0.0,0.0,6.0,52.0,14,2,1.0,4,16.0,0.0,0.0,11.0,11,38,247,1.0,1.0,86,70.0,44,3.0,0.0,0.0,2.0,661,4.0,26,55,1.0,3.0,0.0,0.0,15.0,5.0
