MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.888,659,4,205,173,40,44.0,63,49,2.0,0.0,406,4.0,13.0,10,23.0,23,38,33.0,6.0,152,15,4,15,0.0,20,376,5.0,0.0,11.0,779,10.0,592,552,2.0,30,337,125,395,6.0,1.0,6.0,1.0,1.0,39,65,17.0,9.0,1.0,4.0,52,53,11,14.0,7.0,10.0,52,17.0,0.0,27.0,71,1.0,4.0,78,92,0.0,0.0,2.0,0.0,86,1.0,0.0,0.0,7.0,2.0,1.0,1.0,108,153,361,13.0,9,2.0,0.0,211,1.0,9.0,0.0,5.0,215.0,10.0,4,36.0,87,49.0,0.0,0.0,1.0,0.0,0.0,46,1.0,3.0,91,0.0,23.0,0.0,4.0,27.0,17.0,8.0,0.0,32.0,33,9.0,1.0,60.0,5.0,0.0,7.0,2.0,10.0,46,151,2.0,4.0,38,9,10,16.0,0.0,1.0,114,443,4.0,38,51,62,9.0,0.0,0.0,6.0,0.0
200804,2.880333333333333,456,13,194,126,37,10.0,35,40,5.0,4.0,306,12.0,11.0,8,64.0,11,82,6.0,2.0,123,19,3,16,0.0,11,192,8.0,0.0,0.0,753,11.0,418,377,11.0,20,401,74,308,5.0,2.0,14.0,2.0,0.0,30,66,4.0,16.0,4.0,4.0,48,27,8,2.0,4.0,8.0,51,5.0,0.0,36.0,54,0.0,3.0,29,101,6.0,0.0,0.0,0.0,52,0.0,0.0,0.0,3.0,3.0,0.0,0.0,78,118,200,3.0,11,0.0,0.0,124,0.0,1.0,0.0,9.0,57.0,12.0,11,9.0,85,3.0,0.0,0.0,0.0,0.0,0.0,42,1.0,0.0,30,0.0,3.0,0.0,3.0,36.0,8.0,6.0,0.0,35.0,39,6.0,0.0,5.0,13.0,0.0,0.0,2.0,7.0,28,133,3.0,0.0,27,40,7,29.0,0.0,2.0,95,265,5.0,8,39,42,3.0,0.0,0.0,1.0,0.0
200805,2.8726666666666665,1139,22,402,425,109,23.0,33,91,30.0,0.0,903,6.0,28.0,33,62.0,114,99,22.0,3.0,561,51,41,41,1.0,55,768,24.0,1.0,8.0,1515,150.0,1090,1007,9.0,118,839,200,1299,8.0,4.0,10.0,5.0,9.0,124,210,10.0,27.0,12.0,2.0,127,88,76,24.0,16.0,3.0,294,6.0,1.0,113.0,211,0.0,17.0,284,162,1.0,3.0,1.0,0.0,221,9.0,0.0,0.0,10.0,20.0,17.0,0.0,273,305,493,4.0,13,5.0,0.0,390,0.0,4.0,0.0,22.0,45.0,33.0,11,133.0,210,8.0,0.0,6.0,3.0,0.0,0.0,103,6.0,10.0,84,0.0,7.0,44.0,4.0,27.0,34.0,12.0,2.0,72.0,191,28.0,0.0,10.0,42.0,0.0,1.0,9.0,27.0,89,190,16.0,4.0,88,25,42,24.0,0.0,1.0,111,1753,67.0,182,283,51,17.0,0.0,3.0,15.0,6.0
200806,2.865,705,17,118,165,42,30.0,16,15,19.0,7.0,376,3.0,19.0,9,0.0,20,37,9.0,4.0,196,63,9,24,0.0,72,518,7.0,1.0,2.0,729,12.0,777,744,28.0,46,541,172,499,3.0,0.0,58.0,15.0,0.0,85,112,17.0,10.0,9.0,7.0,105,43,12,22.0,10.0,5.0,120,4.0,0.0,9.0,348,0.0,1.0,79,125,0.0,2.0,0.0,0.0,88,1.0,0.0,0.0,0.0,41.0,0.0,0.0,121,153,139,0.0,16,0.0,0.0,173,0.0,2.0,1.0,8.0,22.0,7.0,4,25.0,57,7.0,0.0,0.0,0.0,0.0,0.0,14,2.0,0.0,22,0.0,0.0,6.0,1.0,25.0,6.0,2.0,2.0,33.0,12,9.0,1.0,6.0,8.0,0.0,0.0,1.0,16.0,33,224,2.0,0.0,41,106,24,62.0,0.0,0.0,51,846,12.0,29,159,24,36.0,2.0,0.0,7.0,2.0
200807,2.857333333333333,850,26,129,251,33,14.0,35,45,10.0,5.0,333,5.0,13.0,15,7.0,60,52,4.0,8.0,232,79,5,20,1.0,57,379,9.0,1.0,2.0,608,23.0,747,727,22.0,48,483,191,896,1.0,3.0,170.0,5.0,2.0,93,204,5.0,9.0,2.0,1.0,54,46,41,18.0,12.0,3.0,309,6.0,3.0,16.0,722,0.0,11.0,128,87,0.0,0.0,0.0,0.0,117,4.0,0.0,0.0,2.0,16.0,1.0,0.0,106,125,182,0.0,47,3.0,0.0,184,0.0,0.0,1.0,4.0,10.0,2.0,14,43.0,69,0.0,0.0,1.0,0.0,0.0,0.0,39,5.0,2.0,46,0.0,0.0,2.0,2.0,15.0,9.0,9.0,0.0,16.0,25,3.0,0.0,16.0,8.0,0.0,0.0,0.0,15.0,29,421,8.0,0.0,28,156,14,16.0,0.0,0.0,76,975,5.0,84,126,27,18.0,2.0,4.0,2.0,0.0
200808,2.849666666666667,451,4,98,139,35,11.0,16,26,27.0,0.0,291,9.0,5.0,6,0.0,21,19,5.0,0.0,142,17,12,31,0.0,20,318,1.0,0.0,1.0,707,6.0,644,584,3.0,17,335,108,317,9.0,10.0,158.0,2.0,0.0,105,96,16.0,2.0,2.0,0.0,45,35,16,6.0,20.0,2.0,40,4.0,6.0,9.0,131,0.0,18.0,56,60,0.0,0.0,0.0,0.0,113,4.0,0.0,0.0,3.0,8.0,0.0,0.0,76,108,194,1.0,25,2.0,0.0,117,0.0,0.0,1.0,3.0,11.0,0.0,2,21.0,80,0.0,0.0,0.0,5.0,0.0,0.0,55,0.0,1.0,37,15.0,4.0,0.0,1.0,10.0,14.0,2.0,0.0,31.0,4,8.0,0.0,7.0,1.0,0.0,1.0,1.0,12.0,21,118,1.0,2.0,17,25,8,19.0,0.0,0.0,76,513,9.0,48,75,33,59.0,0.0,0.0,0.0,0.0
200809,2.842,400,10,79,102,17,8.0,11,29,41.0,0.0,245,0.0,2.0,7,7.0,8,36,1.0,1.0,103,9,7,15,1.0,2,202,7.0,4.0,0.0,403,16.0,297,283,3.0,12,305,78,295,15.0,0.0,45.0,4.0,0.0,33,42,11.0,7.0,0.0,0.0,34,39,20,5.0,9.0,3.0,52,2.0,0.0,10.0,44,0.0,8.0,40,36,0.0,0.0,0.0,0.0,62,4.0,0.0,0.0,1.0,6.0,0.0,0.0,50,144,141,0.0,9,0.0,0.0,94,0.0,1.0,0.0,2.0,15.0,0.0,14,7.0,70,1.0,0.0,0.0,2.0,0.0,0.0,31,2.0,0.0,14,0.0,1.0,2.0,0.0,12.0,14.0,0.0,1.0,46.0,6,4.0,4.0,3.0,4.0,0.0,0.0,0.0,11.0,19,73,4.0,0.0,13,9,8,112.0,0.0,7.0,84,524,2.0,26,88,54,36.0,0.0,0.0,4.0,0.0
200810,2.8343333333333334,564,7,119,174,37,13.0,24,9,5.0,1.0,272,6.0,9.0,12,5.0,13,33,9.0,1.0,128,9,1,17,0.0,14,219,10.0,0.0,0.0,497,6.0,553,558,5.0,19,323,81,303,9.0,13.0,256.0,8.0,1.0,138,84,20.0,13.0,1.0,0.0,45,49,33,13.0,1.0,0.0,52,2.0,0.0,5.0,58,2.0,0.0,77,106,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,2.0,1.0,0.0,0.0,95,103,230,0.0,32,14.0,0.0,104,0.0,0.0,1.0,5.0,12.0,1.0,13,15.0,101,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,4.0,31,0.0,2.0,1.0,1.0,23.0,8.0,2.0,0.0,58.0,29,20.0,1.0,0.0,15.0,0.0,3.0,0.0,9.0,17,133,3.0,0.0,20,8,5,30.0,0.0,0.0,67,358,4.0,22,44,31,31.0,2.0,0.0,8.0,1.0
200811,2.8266666666666667,490,2,77,116,22,8.0,40,56,4.0,3.0,264,8.0,8.0,12,4.0,13,39,7.0,1.0,180,5,6,19,0.0,12,414,0.0,0.0,0.0,659,10.0,654,613,13.0,12,403,68,405,7.0,0.0,82.0,2.0,0.0,125,62,8.0,19.0,1.0,0.0,46,45,30,18.0,1.0,3.0,54,7.0,0.0,13.0,73,1.0,0.0,57,74,1.0,0.0,6.0,0.0,63,1.0,0.0,0.0,5.0,4.0,0.0,0.0,73,86,154,9.0,10,0.0,0.0,83,0.0,0.0,0.0,1.0,7.0,1.0,8,4.0,39,3.0,0.0,0.0,1.0,0.0,0.0,11,2.0,2.0,44,0.0,5.0,2.0,0.0,10.0,10.0,0.0,2.0,20.0,19,2.0,0.0,10.0,13.0,0.0,0.0,3.0,1.0,45,234,5.0,2.0,15,33,17,22.0,0.0,0.0,54,351,11.0,13,27,31,11.0,0.0,0.0,11.0,0.0
200812,2.819,600,17,106,161,29,11.0,37,37,9.0,0.0,464,4.0,12.0,2,4.0,36,41,12.0,0.0,103,14,5,44,0.0,7,297,0.0,1.0,1.0,546,9.0,724,670,10.0,32,450,143,506,4.0,9.0,90.0,17.0,4.0,64,93,28.0,37.0,2.0,1.0,61,58,33,23.0,6.0,2.0,72,9.0,2.0,11.0,72,0.0,6.0,66,140,0.0,0.0,0.0,0.0,86,2.0,4.0,0.0,2.0,1.0,1.0,0.0,97,147,261,5.0,23,0.0,0.0,112,0.0,0.0,0.0,1.0,31.0,2.0,16,11.0,106,2.0,0.0,4.0,0.0,0.0,0.0,49,0.0,12.0,175,0.0,1.0,0.0,14.0,39.0,13.0,14.0,2.0,40.0,17,13.0,1.0,4.0,8.0,0.0,1.0,0.0,12.0,67,182,1.0,33.0,94,23,20,12.0,0.0,3.0,62,546,11.0,23,53,74,36.0,0.0,0.0,9.0,2.0
200901,2.8113333333333337,894,15,168,241,75,46.0,54,31,16.0,9.0,521,15.0,21.0,11,1.0,120,28,6.0,0.0,144,20,5,33,0.0,22,423,16.0,2.0,5.0,884,34.0,764,678,12.0,32,590,73,572,5.0,23.0,32.0,3.0,1.0,60,95,7.0,8.0,1.0,4.0,94,59,43,26.0,23.0,8.0,81,2.0,0.0,20.0,118,0.0,5.0,79,133,2.0,0.0,1.0,2.0,129,12.0,0.0,2.0,6.0,10.0,0.0,0.0,160,328,279,3.0,27,0.0,0.0,237,0.0,6.0,0.0,19.0,5.0,33.0,34,9.0,169,5.0,0.0,0.0,0.0,0.0,0.0,94,2.0,26.0,242,0.0,7.0,0.0,21.0,16.0,11.0,23.0,2.0,43.0,25,7.0,3.0,6.0,11.0,0.0,2.0,1.0,24.0,93,107,9.0,30.0,76,44,22,14.0,3.0,0.0,37,827,13.0,43,152,644,32.0,0.0,3.0,37.0,0.0
200902,2.803666666666667,687,24,85,164,42,17.0,58,151,37.0,0.0,340,11.0,14.0,13,3.0,35,21,1.0,2.0,144,6,4,30,0.0,25,303,9.0,0.0,1.0,678,32.0,591,541,71.0,14,338,93,516,14.0,5.0,9.0,3.0,0.0,41,92,9.0,0.0,19.0,3.0,50,56,8,18.0,14.0,0.0,61,3.0,2.0,26.0,153,0.0,4.0,91,161,6.0,0.0,0.0,0.0,75,11.0,0.0,0.0,1.0,15.0,0.0,0.0,98,191,251,2.0,17,0.0,0.0,179,0.0,4.0,0.0,17.0,6.0,2.0,17,6.0,68,1.0,0.0,1.0,0.0,0.0,0.0,63,0.0,4.0,69,0.0,0.0,4.0,0.0,25.0,7.0,3.0,0.0,8.0,13,11.0,7.0,4.0,11.0,0.0,0.0,0.0,17.0,57,206,10.0,0.0,32,42,25,23.0,1.0,2.0,195,410,10.0,24,92,198,7.0,0.0,0.0,9.0,0.0
200903,2.7960000000000003,760,41,148,204,59,33.0,40,97,26.0,6.0,428,7.0,10.0,18,6.0,22,45,4.0,0.0,194,13,6,38,0.0,16,356,3.0,0.0,0.0,725,6.0,680,628,111.0,30,576,106,516,9.0,5.0,153.0,0.0,5.0,76,159,13.0,29.0,2.0,5.0,45,41,21,4.0,2.0,9.0,92,16.0,0.0,22.0,158,0.0,1.0,76,156,0.0,0.0,1.0,0.0,154,12.0,0.0,0.0,4.0,14.0,0.0,0.0,126,185,250,0.0,33,0.0,0.0,180,0.0,1.0,1.0,17.0,20.0,0.0,25,10.0,109,1.0,0.0,0.0,0.0,0.0,0.0,22,1.0,2.0,59,0.0,0.0,1.0,5.0,19.0,1.0,2.0,0.0,24.0,25,16.0,0.0,4.0,3.0,0.0,0.0,3.0,22.0,67,217,12.0,2.0,22,36,21,61.0,0.0,0.0,135,811,7.0,29,100,66,4.0,0.0,0.0,9.0,1.0
