MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,3.204,437,5,84,115,42,15,17,12,8.0,0.0,139,5.0,2.0,28,0.0,25,22.0,12.0,0.0,33,11,7.0,29,0.0,5.0,84,6.0,0.0,0.0,299,35.0,329,320,34.0,25.0,191,50,186,2.0,1.0,4.0,11.0,0.0,36,93,1,15,1.0,1.0,65,20,47,20,19,3.0,68,1.0,0.0,8,108,0.0,21.0,57,15,0.0,0.0,0.0,1.0,41,0.0,0.0,0.0,4.0,6.0,0.0,0.0,80,87,114,1.0,4,0.0,0.0,70,0.0,12.0,3.0,8.0,8.0,0.0,0.0,1.0,0.0,64,0.0,0.0,1.0,0.0,0.0,0.0,27,2.0,0.0,10,0.0,1.0,0.0,25.0,4.0,0.0,3.0,3.0,22,35,4.0,1.0,0.0,3.0,3.0,7.0,52,16,85,7.0,19.0,26,11,12,1,0.0,0.0,6,818,2.0,172,167,38,43.0,0.0,3.0,4.0,0.0
200804,3.213,663,10,99,170,23,7,48,11,5.0,0.0,251,5.0,10.0,35,3.0,30,20.0,11.0,0.0,34,1,0.0,19,0.0,5.0,143,0.0,2.0,0.0,295,39.0,532,512,0.0,6.0,321,68,202,7.0,0.0,0.0,3.0,0.0,46,97,13,20,1.0,0.0,80,27,56,101,16,5.0,122,8.0,0.0,9,261,0.0,14.0,93,56,4.0,0.0,2.0,1.0,58,1.0,0.0,0.0,7.0,4.0,2.0,0.0,50,141,203,1.0,28,0.0,0.0,84,0.0,0.0,0.0,5.0,2.0,0.0,1.0,8.0,0.0,61,1.0,0.0,0.0,5.0,0.0,0.0,21,0.0,3.0,13,0.0,0.0,0.0,12.0,12.0,0.0,1.0,0.0,27,43,2.0,6.0,1.0,4.0,15.0,2.0,35,30,343,9.0,28.0,80,190,31,15,2.0,2.0,11,1096,7.0,165,212,28,17.0,0.0,0.0,6.0,2.0
200805,3.2219999999999995,570,3,87,157,22,24,50,8,7.0,0.0,194,2.0,14.0,22,0.0,20,11.0,18.0,0.0,37,2,1.0,25,0.0,4.0,89,0.0,3.0,0.0,221,107.0,384,355,5.0,12.0,259,33,218,34.0,0.0,0.0,1.0,3.0,9,117,21,2,7.0,0.0,89,27,37,71,23,1.0,52,0.0,0.0,13,122,0.0,13.0,59,42,0.0,1.0,0.0,0.0,64,4.0,0.0,0.0,10.0,2.0,0.0,0.0,61,170,285,0.0,22,0.0,0.0,108,0.0,1.0,0.0,1.0,19.0,0.0,2.0,4.0,0.0,74,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,41,17.0,3.0,0.0,48.0,8.0,0.0,2.0,1.0,40,22,1.0,4.0,9.0,2.0,7.0,8.0,29,20,180,17.0,2.0,112,95,50,11,0.0,1.0,16,1090,14.0,121,152,33,156.0,0.0,4.0,1.0,0.0
200806,3.2310000000000003,598,6,92,212,32,22,17,10,25.0,0.0,333,5.0,5.0,23,0.0,38,9.0,7.0,0.0,97,8,2.0,15,1.0,27.0,170,1.0,0.0,0.0,348,44.0,453,424,1.0,45.0,284,35,250,6.0,3.0,8.0,4.0,2.0,205,139,3,39,1.0,2.0,121,53,56,71,63,4.0,89,6.0,0.0,1,166,0.0,51.0,97,47,0.0,0.0,0.0,0.0,54,1.0,0.0,0.0,10.0,21.0,1.0,0.0,114,189,203,1.0,17,0.0,0.0,129,0.0,0.0,0.0,5.0,13.0,0.0,4.0,18.0,0.0,92,2.0,0.0,0.0,0.0,0.0,0.0,42,3.0,2.0,37,6.0,14.0,0.0,29.0,4.0,3.0,2.0,0.0,31,15,3.0,0.0,4.0,11.0,0.0,5.0,26,17,173,5.0,22.0,77,215,13,22,0.0,0.0,45,855,0.0,107,330,12,19.0,0.0,0.0,0.0,1.0
200807,3.24,465,14,82,152,11,19,23,14,16.0,0.0,344,7.0,7.0,55,0.0,24,16.0,12.0,0.0,36,7,3.0,44,0.0,27.0,60,1.0,4.0,1.0,309,29.0,388,368,13.0,25.0,205,48,229,2.0,0.0,2.0,2.0,1.0,127,104,12,15,1.0,0.0,70,50,29,49,40,6.0,60,0.0,1.0,22,111,0.0,33.0,68,42,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,2.0,9.0,1.0,0.0,98,231,239,2.0,24,0.0,0.0,87,0.0,1.0,2.0,6.0,21.0,0.0,0.0,6.0,1.0,47,2.0,0.0,2.0,0.0,0.0,0.0,48,0.0,5.0,40,2.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,44,42,1.0,9.0,11.0,0.0,0.0,0.0,17,9,171,12.0,2.0,74,125,30,3,0.0,0.0,34,821,4.0,85,301,10,2.0,0.0,0.0,9.0,1.0
200808,3.249,479,17,121,158,8,28,13,9,6.0,2.0,188,5.0,3.0,22,10.0,18,10.0,6.0,0.0,65,8,0.0,18,0.0,6.0,101,7.0,0.0,0.0,203,66.0,478,454,3.0,17.0,160,75,199,7.0,1.0,3.0,2.0,0.0,149,75,16,10,4.0,0.0,53,45,23,54,16,6.0,111,3.0,0.0,102,252,0.0,20.0,54,66,1.0,0.0,0.0,0.0,61,0.0,0.0,0.0,3.0,2.0,0.0,0.0,133,217,167,1.0,10,0.0,0.0,80,0.0,1.0,0.0,3.0,4.0,0.0,2.0,11.0,0.0,44,4.0,0.0,0.0,2.0,0.0,0.0,19,3.0,9.0,15,0.0,1.0,0.0,0.0,6.0,2.0,2.0,2.0,19,39,2.0,8.0,0.0,1.0,0.0,0.0,22,33,169,13.0,4.0,19,327,28,6,0.0,0.0,25,718,3.0,85,133,24,12.0,0.0,0.0,3.0,2.0
200809,3.258,709,8,87,159,24,45,40,8,4.0,0.0,268,1.0,6.0,23,0.0,23,11.0,9.0,0.0,42,25,10.0,33,0.0,21.0,83,0.0,0.0,0.0,305,76.0,566,429,0.0,8.0,241,57,235,6.0,3.0,1.0,2.0,2.0,66,121,1,12,0.0,2.0,93,46,38,121,26,9.0,128,9.0,0.0,29,331,0.0,27.0,59,95,0.0,1.0,0.0,0.0,64,2.0,0.0,0.0,3.0,48.0,0.0,0.0,117,157,149,2.0,18,0.0,0.0,156,0.0,0.0,0.0,16.0,3.0,0.0,5.0,24.0,0.0,106,2.0,0.0,0.0,0.0,0.0,0.0,56,12.0,4.0,17,0.0,0.0,0.0,10.0,3.0,2.0,8.0,2.0,38,24,3.0,1.0,1.0,4.0,3.0,6.0,27,48,270,3.0,2.0,62,256,20,8,0.0,0.0,22,1156,16.0,62,264,68,33.0,0.0,0.0,2.0,3.0
200810,3.267,831,13,136,228,41,23,30,2,8.0,1.0,520,0.0,8.0,38,3.0,24,30.0,12.0,4.0,125,12,8.0,20,0.0,46.0,220,2.0,0.0,0.0,455,93.0,585,498,8.0,22.0,224,83,302,4.0,4.0,14.0,3.0,0.0,100,179,14,20,24.0,0.0,66,49,41,109,23,7.0,165,4.0,0.0,11,427,0.0,13.0,113,87,3.0,1.0,0.0,0.0,149,4.0,2.0,0.0,0.0,27.0,0.0,0.0,89,305,302,10.0,39,1.0,0.0,144,0.0,15.0,1.0,13.0,6.0,0.0,3.0,26.0,0.0,164,1.0,0.0,0.0,3.0,0.0,0.0,89,5.0,0.0,22,0.0,3.0,0.0,9.0,21.0,7.0,2.0,8.0,41,27,20.0,4.0,5.0,1.0,0.0,4.0,35,38,253,21.0,5.0,51,165,58,100,0.0,1.0,16,1270,12.0,85,253,64,59.0,2.0,2.0,3.0,4.0
200811,3.2760000000000002,1141,24,197,328,65,22,27,6,6.0,0.0,597,2.0,20.0,47,1.0,56,19.0,7.0,0.0,111,14,16.0,58,0.0,63.0,265,12.0,2.0,1.0,595,109.0,756,697,1.0,40.0,276,141,448,11.0,7.0,0.0,2.0,3.0,161,150,7,10,0.0,0.0,131,66,90,130,40,2.0,138,1.0,3.0,21,388,0.0,27.0,145,148,0.0,0.0,0.0,6.0,110,2.0,0.0,0.0,10.0,33.0,0.0,0.0,128,306,273,10.0,20,0.0,0.0,194,0.0,5.0,0.0,8.0,19.0,0.0,16.0,9.0,4.0,188,1.0,0.0,0.0,0.0,0.0,0.0,75,14.0,0.0,15,0.0,8.0,1.0,9.0,33.0,8.0,6.0,4.0,47,56,1.0,5.0,16.0,13.0,8.0,2.0,48,52,483,5.0,32.0,62,584,159,28,0.0,0.0,46,1167,9.0,311,268,29,24.0,0.0,0.0,1.0,0.0
200812,3.285,1144,20,274,354,88,20,24,29,7.0,1.0,659,2.0,18.0,52,12.0,61,28.0,39.0,3.0,203,16,8.0,88,4.0,83.0,385,5.0,0.0,1.0,809,49.0,1009,882,14.0,66.0,428,165,582,6.0,10.0,1.0,3.0,3.0,220,322,4,8,1.0,0.0,140,104,86,92,44,8.0,184,0.0,0.0,235,318,0.0,46.0,385,108,1.0,0.0,0.0,3.0,140,1.0,0.0,0.0,8.0,14.0,0.0,0.0,292,264,413,0.0,23,0.0,0.0,295,0.0,1.0,1.0,7.0,18.0,0.0,35.0,21.0,0.0,153,11.0,0.0,0.0,3.0,0.0,0.0,59,6.0,1.0,19,0.0,12.0,0.0,39.0,7.0,1.0,6.0,0.0,75,62,20.0,1.0,64.0,6.0,1.0,6.0,21,40,385,8.0,13.0,97,112,45,32,0.0,3.0,18,1462,10.0,180,242,41,31.0,0.0,0.0,1.0,0.0
