,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,PL,200803,10,226
1,PL,200804,10,250
2,PL,200805,10,275
3,PL,200806,10,218
4,PL,200807,10,335
5,PL,200808,10,466
6,PL,200809,10,292
7,PL,200810,10,259
8,PL,200811,10,434
9,PL,200812,10,335
10,PL,200901,10,380
11,PL,200902,10,664
12,PL,200903,10,381
13,PL,200904,10,683
14,PL,200905,10,449
15,PL,200906,10,347
16,PL,200907,10,396
17,PL,200908,10,455
18,PL,200909,10,879
19,PL,200910,10,795
20,PL,200911,10,480
21,PL,200912,10,678
22,PL,201001,10,642
23,PL,201002,10,531
24,PL,201003,10,121
25,PL,201004,10,766
26,PL,201005,10,291
27,PL,201006,10,268
28,PL,201007,10,383
29,PL,201008,10,712
30,PL,201009,10,802
31,PL,201010,10,624
32,PL,201011,10,742
33,PL,201012,10,740
34,PL,201101,10,613
35,PL,201102,10,697
36,PL,201103,10,548
37,PL,201104,10,664
38,PL,201105,10,658
39,PL,201106,10,516
40,PL,201107,10,622
41,PL,201108,10,565
42,PL,201109,10,605
43,PL,201110,10,513
44,PL,201111,10,470
45,PL,201112,10,387
46,PL,201201,10,523
47,PL,201202,10,584
48,PL,201203,10,895
49,PL,201204,10,570
50,PL,201205,10,612
51,PL,201206,10,507
52,PL,201207,10,635
53,PL,201208,10,536
54,PL,201209,10,624
55,PL,201210,10,562
56,PL,201211,10,435
57,PL,201212,10,329
58,PL,201301,10,455
59,PL,201302,10,506
60,PL,201303,10,496
61,PL,201304,10,223
62,PL,201305,10,156
63,PL,201306,10,557
64,PL,201307,10,708
65,PL,201308,10,608
66,PL,201309,10,675
67,PL,201310,10,664
68,PL,201311,10,1074
69,PL,201312,10,436
70,PL,201401,10,473
71,PL,201402,10,648
72,PL,201403,10,686
73,PL,201404,10,927
74,PL,201405,10,736
75,PL,201406,10,975
76,PL,201407,10,713
77,PL,201408,10,699
78,PL,201409,10,940
79,PL,201410,10,921
80,PL,201411,10,727
81,PL,201412,10,858
82,PL,201501,10,872
83,PL,201502,10,843
84,PL,201503,10,949
85,PL,201504,10,1217
86,PL,201505,10,891
87,PL,201506,10,1045
88,PL,201507,10,960
89,PL,201508,10,1153
90,PL,201509,10,1342
91,PL,201510,10,1350
92,PL,201511,10,1265
93,PL,201512,10,1217
94,PL,201601,10,1337
95,PL,201602,10,1337
96,PL,201603,10,1104
97,PL,201604,10,1167
98,PL,201605,10,1297
99,PL,201606,10,1751
100,PL,201607,10,2046
101,PL,201608,10,1240
102,PL,201609,10,1250
103,PL,201610,10,1329
104,PL,201611,10,1070
105,PL,201612,10,1358
106,PL,201701,10,1276
107,PL,201702,10,1086
108,PL,201703,10,1500
109,PL,201704,10,988
110,PL,201705,10,969
111,PL,201706,10,885
112,PL,201707,10,1907
113,PL,201708,10,993
114,PL,201709,10,966
115,PL,201710,10,939
116,PL,201711,10,1231
117,PL,201712,10,1143
118,PL,201801,10,1088
119,PL,201802,10,1576
120,PL,201803,10,1266
121,PL,201804,10,907
122,PL,201805,10,1036
123,PL,201806,10,855
124,PL,201807,10,1180
125,PL,201808,10,859
126,PL,201809,10,973
127,PL,201810,10,1064
128,PL,201811,10,1156
129,PL,201812,10,1103
130,PL,201901,10,1392
131,PL,201902,10,1365
132,PL,201903,10,1018
133,PL,201904,10,979
134,PL,201905,10,1082
135,PL,201906,10,754
