,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,SN,200803,10,217
1,SN,200804,10,220
2,SN,200805,10,250
3,SN,200806,10,195
4,SN,200807,10,406
5,SN,200808,10,210
6,SN,200809,10,201
7,SN,200810,10,181
8,SN,200811,10,215
9,SN,200812,10,212
10,SN,200901,10,474
11,SN,200902,10,309
12,SN,200903,10,332
13,SN,200904,10,381
14,SN,200905,10,532
15,SN,200906,10,379
16,SN,200907,10,250
17,SN,200908,10,439
18,SN,200909,10,398
19,SN,200910,10,495
20,SN,200911,10,480
21,SN,200912,10,356
22,SN,201001,10,383
23,SN,201002,10,413
24,SN,201003,10,170
25,SN,201004,10,301
26,SN,201005,10,240
27,SN,201006,10,264
28,SN,201007,10,248
29,SN,201008,10,482
30,SN,201009,10,428
31,SN,201010,10,404
32,SN,201011,10,836
33,SN,201012,10,534
34,SN,201101,10,438
35,SN,201102,10,624
36,SN,201103,10,620
37,SN,201104,10,679
38,SN,201105,10,606
39,SN,201106,10,701
40,SN,201107,10,568
41,SN,201108,10,586
42,SN,201109,10,583
43,SN,201110,10,440
44,SN,201111,10,493
45,SN,201112,10,270
46,SN,201201,10,424
47,SN,201202,10,651
48,SN,201203,10,555
49,SN,201204,10,531
50,SN,201205,10,610
51,SN,201206,10,547
52,SN,201207,10,609
53,SN,201208,10,479
54,SN,201209,10,612
55,SN,201210,10,563
56,SN,201211,10,518
57,SN,201212,10,667
58,SN,201301,10,525
59,SN,201302,10,373
60,SN,201303,10,467
61,SN,201304,10,161
62,SN,201305,10,259
63,SN,201306,10,532
64,SN,201307,10,822
65,SN,201308,10,749
66,SN,201309,10,689
67,SN,201310,10,660
68,SN,201311,10,849
69,SN,201312,10,623
70,SN,201401,10,508
71,SN,201402,10,795
72,SN,201403,10,840
73,SN,201404,10,711
74,SN,201405,10,797
75,SN,201406,10,682
76,SN,201407,10,758
77,SN,201408,10,802
78,SN,201409,10,893
79,SN,201410,10,955
80,SN,201411,10,961
81,SN,201412,10,1089
82,SN,201501,10,1241
83,SN,201502,10,898
84,SN,201503,10,1763
85,SN,201504,10,1220
86,SN,201505,10,1351
87,SN,201506,10,1351
88,SN,201507,10,1744
89,SN,201508,10,1659
90,SN,201509,10,1578
91,SN,201510,10,1307
92,SN,201511,10,1439
93,SN,201512,10,1157
94,SN,201601,10,1362
95,SN,201602,10,1206
96,SN,201603,10,1258
97,SN,201604,10,1337
98,SN,201605,10,1531
99,SN,201606,10,1702
100,SN,201607,10,1637
101,SN,201608,10,1819
102,SN,201609,10,1708
103,SN,201610,10,1657
104,SN,201611,10,1434
105,SN,201612,10,1217
106,SN,201701,10,1334
107,SN,201702,10,1286
108,SN,201703,10,1413
109,SN,201704,10,1103
110,SN,201705,10,1071
111,SN,201706,10,1232
112,SN,201707,10,1089
113,SN,201708,10,1280
114,SN,201709,10,1161
115,SN,201710,10,1126
116,SN,201711,10,1241
117,SN,201712,10,924
118,SN,201801,10,1061
119,SN,201802,10,1079
120,SN,201803,10,1275
121,SN,201804,10,1069
122,SN,201805,10,1536
123,SN,201806,10,2432
124,SN,201807,10,1336
125,SN,201808,10,1425
126,SN,201809,10,1214
127,SN,201810,10,1299
128,SN,201811,10,1470
129,SN,201812,10,1041
130,SN,201901,10,1352
131,SN,201902,10,1195
132,SN,201903,10,1338
133,SN,201904,10,1279
134,SN,201905,10,1180
135,SN,201906,10,976
136,SN,201907,10,1053
137,SN,201908,10,1042
138,SN,201909,10,1254
139,SN,201910,10,1064
140,SN,201911,10,1134
141,SN,201912,10,944
142,SN,202001,10,953
143,SN,202002,10,1240
144,SN,202003,10,1404
145,SN,202004,10,1339
146,SN,202005,10,1085
147,SN,202006,10,1251
148,SN,202007,10,1289
149,SN,202008,10,1014
150,SN,202009,10,880
151,SN,200803,11,4
152,SN,200804,11,3
153,SN,200805,11,6
154,SN,200806,11,2
155,SN,200807,11,5
156,SN,200808,11,3
157,SN,200809,11,7
158,SN,200810,11,4
159,SN,200811,11,4
160,SN,200812,11,7
161,SN,200901,11,8
162,SN,200902,11,9
163,SN,200903,11,5
