,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,CD,200803,10,218
1,CD,200804,10,95
2,CD,200805,10,148
3,CD,200806,10,223
4,CD,200807,10,126
5,CD,200808,10,76
6,CD,200809,10,89
7,CD,200810,10,62
8,CD,200811,10,89
9,CD,200812,10,67
10,CD,200901,10,138
11,CD,200902,10,104
12,CD,200903,10,102
13,CD,200904,10,186
14,CD,200905,10,377
15,CD,200906,10,81
16,CD,200907,10,102
17,CD,200908,10,63
18,CD,200909,10,103
19,CD,200910,10,104
20,CD,200911,10,100
21,CD,200912,10,136
22,CD,201001,10,128
23,CD,201002,10,202
24,CD,201003,10,34
25,CD,201004,10,47
26,CD,201005,10,68
27,CD,201006,10,48
28,CD,201007,10,97
29,CD,201008,10,97
30,CD,201009,10,118
31,CD,201010,10,88
32,CD,201011,10,138
33,CD,201012,10,116
34,CD,201101,10,69
35,CD,201102,10,102
36,CD,201103,10,146
37,CD,201104,10,131
38,CD,201105,10,89
39,CD,201106,10,70
40,CD,201107,10,152
41,CD,201108,10,115
42,CD,201109,10,160
43,CD,201110,10,70
44,CD,201111,10,79
45,CD,201112,10,84
46,CD,201201,10,93
47,CD,201202,10,132
48,CD,201203,10,144
49,CD,201204,10,114
50,CD,201205,10,164
51,CD,201206,10,88
52,CD,201207,10,124
53,CD,201208,10,96
54,CD,201209,10,97
55,CD,201210,10,89
56,CD,201211,10,96
57,CD,201212,10,109
58,CD,201301,10,157
59,CD,201302,10,112
60,CD,201303,10,243
61,CD,201304,10,105
62,CD,201305,10,260
63,CD,201306,10,87
64,CD,201307,10,161
65,CD,201308,10,160
66,CD,201309,10,104
67,CD,201310,10,171
68,CD,201311,10,98
69,CD,201312,10,149
70,CD,201401,10,161
71,CD,201402,10,194
72,CD,201403,10,128
73,CD,201404,10,203
74,CD,201405,10,280
75,CD,201406,10,157
76,CD,201407,10,171
77,CD,201408,10,120
78,CD,201409,10,171
79,CD,201410,10,262
80,CD,201411,10,255
81,CD,201412,10,201
82,CD,201501,10,408
83,CD,201502,10,591
84,CD,201503,10,439
85,CD,201504,10,245
86,CD,201505,10,263
87,CD,201506,10,431
88,CD,201507,10,557
89,CD,201508,10,442
90,CD,201509,10,287
91,CD,201510,10,303
92,CD,201511,10,317
93,CD,201512,10,355
94,CD,201601,10,276
95,CD,201602,10,361
96,CD,201603,10,322
97,CD,201604,10,353
98,CD,201605,10,382
99,CD,201606,10,308
100,CD,201607,10,261
101,CD,201608,10,364
102,CD,201609,10,221
103,CD,201610,10,322
104,CD,201611,10,268
