,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,CB,200803,10,105
1,CB,200804,10,85
2,CB,200805,10,82
3,CB,200806,10,131
4,CB,200807,10,484
5,CB,200808,10,114
6,CB,200809,10,55
7,CB,200810,10,273
8,CB,200811,10,97
9,CB,200812,10,112
10,CB,200901,10,254
11,CB,200902,10,323
12,CB,200903,10,430
13,CB,200904,10,361
14,CB,200905,10,322
15,CB,200906,10,342
16,CB,200907,10,165
17,CB,200908,10,339
18,CB,200909,10,348
19,CB,200910,10,384
20,CB,200911,10,551
21,CB,200912,10,411
22,CB,201001,10,259
23,CB,201002,10,247
24,CB,201003,10,80
25,CB,201004,10,141
26,CB,201005,10,139
27,CB,201006,10,110
28,CB,201007,10,180
29,CB,201008,10,377
30,CB,201009,10,252
31,CB,201010,10,225
32,CB,201011,10,406
33,CB,201012,10,294
34,CB,201101,10,296
35,CB,201102,10,733
36,CB,201103,10,306
37,CB,201104,10,453
38,CB,201105,10,275
39,CB,201106,10,550
40,CB,201107,10,228
41,CB,201108,10,175
42,CB,201109,10,218
43,CB,201110,10,270
44,CB,201111,10,292
45,CB,201112,10,255
46,CB,201201,10,224
47,CB,201202,10,178
48,CB,201203,10,234
49,CB,201204,10,294
50,CB,201205,10,268
51,CB,201206,10,289
52,CB,201207,10,502
53,CB,201208,10,243
54,CB,201209,10,227
55,CB,201210,10,308
56,CB,201211,10,506
57,CB,201212,10,173
58,CB,201301,10,242
59,CB,201302,10,126
60,CB,201303,10,230
61,CB,201304,10,94
62,CB,201305,10,93
63,CB,201306,10,374
64,CB,201307,10,682
65,CB,201308,10,372
66,CB,201309,10,628
67,CB,201310,10,570
68,CB,201311,10,568
69,CB,201312,10,365
70,CB,201401,10,452
71,CB,201402,10,452
72,CB,201403,10,443
73,CB,201404,10,417
74,CB,201405,10,517
75,CB,201406,10,523
76,CB,201407,10,508
77,CB,201408,10,593
78,CB,201409,10,580
79,CB,201410,10,578
80,CB,201411,10,592
81,CB,201412,10,562
82,CB,201501,10,499
83,CB,201502,10,504
84,CB,201503,10,923
85,CB,201504,10,748
86,CB,201505,10,680
87,CB,201506,10,688
88,CB,201507,10,733
