,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,FR,200803,10,1542
1,FR,200804,10,1724
2,FR,200805,10,1774
3,FR,200806,10,1850
4,FR,200807,10,2429
5,FR,200808,10,1377
6,FR,200809,10,1434
7,FR,200810,10,1885
8,FR,200811,10,1753
9,FR,200812,10,1892
10,FR,200901,10,2747
11,FR,200902,10,2600
12,FR,200903,10,2543
13,FR,200904,10,2700
14,FR,200905,10,2513
15,FR,200906,10,3812
16,FR,200907,10,2206
17,FR,200908,10,2809
18,FR,200909,10,3194
19,FR,200910,10,3149
20,FR,200911,10,2132
21,FR,200912,10,2346
22,FR,201001,10,2788
23,FR,201002,10,2655
24,FR,201003,10,852
25,FR,201004,10,1487
26,FR,201005,10,1172
27,FR,201006,10,1094
28,FR,201007,10,1578
29,FR,201008,10,2471
30,FR,201009,10,3699
31,FR,201010,10,3258
32,FR,201011,10,3231
33,FR,201012,10,2779
34,FR,201101,10,2666
35,FR,201102,10,2354
36,FR,201103,10,4148
37,FR,201104,10,3288
38,FR,201105,10,3446
39,FR,201106,10,3193
40,FR,201107,10,3213
41,FR,201108,10,2676
42,FR,201109,10,3352
43,FR,201110,10,2631
44,FR,201111,10,2644
45,FR,201112,10,2429
46,FR,201201,10,3342
47,FR,201202,10,3486
48,FR,201203,10,4980
49,FR,201204,10,3488
50,FR,201205,10,3897
51,FR,201206,10,3091
52,FR,201207,10,3122
53,FR,201208,10,2275
54,FR,201209,10,3330
55,FR,201210,10,3289
56,FR,201211,10,3086
57,FR,201212,10,2322
58,FR,201301,10,4481
59,FR,201302,10,3028
60,FR,201303,10,2772
61,FR,201304,10,1656
62,FR,201305,10,1575
63,FR,201306,10,2333
64,FR,201307,10,3694
65,FR,201308,10,3089
66,FR,201309,10,3694
67,FR,201310,10,5543
68,FR,201311,10,5888
69,FR,201312,10,3317
70,FR,201401,10,3032
71,FR,201402,10,3179
72,FR,201403,10,3484
73,FR,201404,10,3509
74,FR,201405,10,3747
75,FR,201406,10,3631
76,FR,201407,10,4889
77,FR,201408,10,4729
78,FR,201409,10,6495
79,FR,201410,10,4521
80,FR,201411,10,4195
81,FR,201412,10,3869
82,FR,201501,10,10638
83,FR,201502,10,5912
84,FR,201503,10,7143
85,FR,201504,10,5808
86,FR,201505,10,4974
87,FR,201506,10,6362
88,FR,201507,10,6218
89,FR,201508,10,6039
90,FR,201509,10,5554
91,FR,201510,10,5709
92,FR,201511,10,14400
93,FR,201512,10,9467
94,FR,201601,10,7114
95,FR,201602,10,5693
96,FR,201603,10,7254
97,FR,201604,10,6826
98,FR,201605,10,6781
99,FR,201606,10,6381
100,FR,201607,10,8702
101,FR,201608,10,6390
102,FR,201609,10,6814
103,FR,201610,10,6835
104,FR,201611,10,6386
105,FR,201612,10,5484
106,FR,201701,10,6220
107,FR,201702,10,6042
108,FR,201703,10,6645
109,FR,201704,10,6158
110,FR,201705,10,7070
111,FR,201706,10,6832
112,FR,201707,10,5491
113,FR,201708,10,3912
114,FR,201709,10,5179
115,FR,201710,10,5238
116,FR,201711,10,5435
117,FR,201712,10,4548
118,FR,201801,10,4986
119,FR,201802,10,4398
120,FR,201803,10,5675
121,FR,201804,10,5445
122,FR,201805,10,5673
123,FR,201806,10,5048
124,FR,201807,10,4698
125,FR,201808,10,4160
126,FR,201809,10,4724
127,FR,201810,10,5158
128,FR,201811,10,5919
129,FR,201812,10,5209
130,FR,201901,10,4800
131,FR,201902,10,4806
132,FR,201903,10,5086
133,FR,201904,10,5737
134,FR,201905,10,5310
135,FR,201906,10,4744
136,FR,201907,10,4526
137,FR,201908,10,4695
138,FR,201909,10,4469
139,FR,201910,10,4822
140,FR,201911,10,4680
141,FR,201912,10,3964
142,FR,202001,10,4032
143,FR,202002,10,3667
144,FR,202003,10,3912
145,FR,202004,10,3901
146,FR,202005,10,3437
147,FR,202006,10,3305
148,FR,202007,10,3577
149,FR,202008,10,3233
150,FR,202009,10,4001
151,FR,200803,11,36
152,FR,200804,11,61
153,FR,200805,11,33
154,FR,200806,11,38
155,FR,200807,11,46
156,FR,200808,11,40
157,FR,200809,11,21
158,FR,200810,11,49
159,FR,200811,11,39
160,FR,200812,11,51
161,FR,200901,11,74
162,FR,200902,11,66
163,FR,200903,11,44
164,FR,200904,11,44
165,FR,200905,11,39
166,FR,200906,11,139
167,FR,200907,11,52
168,FR,200908,11,50
169,FR,200909,11,67
170,FR,200910,11,91
171,FR,200911,11,58
172,FR,200912,11,78
173,FR,201001,11,55
174,FR,201002,11,93
175,FR,201003,11,26
176,FR,201004,11,25
177,FR,201005,11,23
178,FR,201006,11,23
179,FR,201007,11,64
180,FR,201008,11,73
181,FR,201009,11,81
182,FR,201010,11,50
183,FR,201011,11,106
184,FR,201012,11,74
185,FR,201101,11,92
186,FR,201102,11,88
187,FR,201103,11,96
188,FR,201104,11,87
189,FR,201105,11,143
190,FR,201106,11,125
191,FR,201107,11,145
192,FR,201108,11,73
193,FR,201109,11,104
194,FR,201110,11,53
195,FR,201111,11,128
196,FR,201112,11,61
197,FR,201201,11,82
198,FR,201202,11,108
199,FR,201203,11,109
200,FR,201204,11,47
201,FR,201205,11,57
202,FR,201206,11,89
203,FR,201207,11,81
204,FR,201208,11,44
205,FR,201209,11,113
206,FR,201210,11,73
207,FR,201211,11,79
208,FR,201212,11,110
209,FR,201301,11,151
210,FR,201302,11,43
211,FR,201303,11,73
212,FR,201304,11,28
213,FR,201305,11,37
214,FR,201306,11,73
215,FR,201307,11,139
216,FR,201308,11,73
217,FR,201309,11,74
218,FR,201310,11,169
219,FR,201311,11,176
220,FR,201312,11,64
221,FR,201401,11,161
222,FR,201402,11,82
223,FR,201403,11,73
224,FR,201404,11,74
225,FR,201405,11,78
226,FR,201406,11,102
227,FR,201407,11,126
228,FR,201408,11,138
229,FR,201409,11,174
230,FR,201410,11,135
231,FR,201411,11,108
232,FR,201412,11,106
233,FR,201501,11,235
234,FR,201502,11,163
235,FR,201503,11,204
236,FR,201504,11,202
237,FR,201505,11,166
238,FR,201506,11,135
239,FR,201507,11,144
240,FR,201508,11,135
241,FR,201509,11,125
242,FR,201510,11,100
243,FR,201511,11,334
244,FR,201512,11,178
245,FR,201601,11,135
246,FR,201602,11,130
247,FR,201603,11,144
248,FR,201604,11,155
249,FR,201605,11,156
250,FR,201606,11,99
251,FR,201607,11,194
252,FR,201608,11,120
253,FR,201609,11,138
254,FR,201610,11,219
255,FR,201611,11,164
256,FR,201612,11,125
257,FR,201701,11,193
258,FR,201702,11,168
259,FR,201703,11,159
260,FR,201704,11,96
261,FR,201705,11,196
262,FR,201706,11,185
263,FR,201707,11,146
264,FR,201708,11,74
265,FR,201709,11,73
266,FR,201710,11,120
267,FR,201711,11,81
268,FR,201712,11,88
269,FR,201801,11,116
270,FR,201802,11,102
271,FR,201803,11,129
272,FR,201804,11,154
273,FR,201805,11,140
274,FR,201806,11,98
275,FR,201807,11,87
276,FR,201808,11,111
277,FR,201809,11,95
278,FR,201810,11,118
279,FR,201811,11,209
280,FR,201812,11,120
281,FR,201901,11,87
282,FR,201902,11,117
283,FR,201903,11,102
284,FR,201904,11,117
285,FR,201905,11,114
286,FR,201906,11,95
287,FR,201907,11,91
288,FR,201908,11,144
289,FR,201909,11,115
290,FR,201910,11,104
291,FR,201911,11,86
292,FR,201912,11,66
293,FR,202001,11,130
294,FR,202002,11,65
295,FR,202003,11,98
296,FR,202004,11,66
297,FR,202005,11,87
298,FR,202006,11,77
299,FR,202007,11,52
300,FR,202008,11,55
301,FR,202009,11,103
302,FR,200803,12,329
303,FR,200804,12,338
304,FR,200805,12,313
305,FR,200806,12,364
306,FR,200807,12,360
307,FR,200808,12,332
308,FR,200809,12,248
309,FR,200810,12,429
310,FR,200811,12,412
311,FR,200812,12,353
312,FR,200901,12,488
313,FR,200902,12,483
314,FR,200903,12,457
315,FR,200904,12,443
316,FR,200905,12,395
317,FR,200906,12,826
318,FR,200907,12,460
319,FR,200908,12,481
320,FR,200909,12,553
321,FR,200910,12,528
322,FR,200911,12,446
323,FR,200912,12,471
324,FR,201001,12,479
325,FR,201002,12,570
326,FR,201003,12,158
327,FR,201004,12,260
328,FR,201005,12,209
329,FR,201006,12,155
330,FR,201007,12,241
331,FR,201008,12,506
332,FR,201009,12,705
333,FR,201010,12,696
334,FR,201011,12,594
335,FR,201012,12,573
336,FR,201101,12,593
337,FR,201102,12,463
338,FR,201103,12,911
339,FR,201104,12,709
340,FR,201105,12,694
341,FR,201106,12,706
342,FR,201107,12,746
343,FR,201108,12,674
344,FR,201109,12,747
345,FR,201110,12,847
346,FR,201111,12,714
347,FR,201112,12,636
348,FR,201201,12,662
349,FR,201202,12,688
350,FR,201203,12,920
351,FR,201204,12,807
352,FR,201205,12,860
353,FR,201206,12,511
354,FR,201207,12,542
355,FR,201208,12,475
356,FR,201209,12,641
357,FR,201210,12,560
358,FR,201211,12,626
359,FR,201212,12,532
360,FR,201301,12,996
361,FR,201302,12,625
362,FR,201303,12,434
363,FR,201304,12,287
364,FR,201305,12,212
365,FR,201306,12,420
366,FR,201307,12,712
367,FR,201308,12,657
368,FR,201309,12,791
369,FR,201310,12,1250
370,FR,201311,12,1329
371,FR,201312,12,672
372,FR,201401,12,764
373,FR,201402,12,604
374,FR,201403,12,736
375,FR,201404,12,711
376,FR,201405,12,815
377,FR,201406,12,781
