,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,FI,200803,10,102
1,FI,200804,10,114
2,FI,200805,10,71
3,FI,200806,10,100
4,FI,200807,10,74
5,FI,200808,10,101
6,FI,200809,10,314
7,FI,200810,10,141
8,FI,200811,10,108
9,FI,200812,10,129
10,FI,200901,10,211
11,FI,200902,10,247
12,FI,200903,10,216
13,FI,200904,10,235
14,FI,200905,10,284
15,FI,200906,10,259
16,FI,200907,10,112
17,FI,200908,10,527
18,FI,200909,10,295
19,FI,200910,10,362
20,FI,200911,10,232
21,FI,200912,10,320
22,FI,201001,10,356
23,FI,201002,10,221
24,FI,201003,10,97
25,FI,201004,10,176
26,FI,201005,10,100
27,FI,201006,10,66
28,FI,201007,10,154
29,FI,201008,10,198
30,FI,201009,10,421
31,FI,201010,10,235
32,FI,201011,10,284
33,FI,201012,10,261
34,FI,201101,10,280
35,FI,201102,10,325
36,FI,201103,10,283
37,FI,201104,10,398
38,FI,201105,10,215
39,FI,201106,10,244
40,FI,201107,10,197
41,FI,201108,10,334
42,FI,201109,10,321
43,FI,201110,10,312
44,FI,201111,10,309
45,FI,201112,10,208
46,FI,201201,10,259
47,FI,201202,10,303
48,FI,201203,10,298
49,FI,201204,10,331
50,FI,201205,10,241
51,FI,201206,10,267
52,FI,201207,10,231
53,FI,201208,10,298
54,FI,201209,10,246
55,FI,201210,10,366
56,FI,201211,10,223
57,FI,201212,10,172
58,FI,201301,10,201
59,FI,201302,10,185
60,FI,201303,10,260
61,FI,201304,10,107
62,FI,201305,10,107
63,FI,201306,10,178
64,FI,201307,10,253
65,FI,201308,10,264
66,FI,201309,10,438
67,FI,201310,10,369
68,FI,201311,10,390
69,FI,201312,10,286
70,FI,201401,10,242
71,FI,201402,10,309
72,FI,201403,10,406
73,FI,201404,10,449
74,FI,201405,10,298
75,FI,201406,10,322
76,FI,201407,10,261
77,FI,201408,10,331
78,FI,201409,10,335
79,FI,201410,10,463
80,FI,201411,10,368
81,FI,201412,10,300
82,FI,201501,10,317
83,FI,201502,10,288
84,FI,201503,10,464
85,FI,201504,10,552
86,FI,201505,10,475
87,FI,201506,10,448
88,FI,201507,10,548
89,FI,201508,10,497
90,FI,201509,10,617
91,FI,201510,10,479
92,FI,201511,10,428
93,FI,201512,10,473
94,FI,201601,10,607
95,FI,201602,10,514
96,FI,201603,10,466
97,FI,201604,10,417
98,FI,201605,10,556
99,FI,201606,10,515
100,FI,201607,10,461
101,FI,201608,10,432
102,FI,201609,10,556
103,FI,201610,10,515
104,FI,201611,10,545
105,FI,201612,10,601
106,FI,201701,10,453
107,FI,201702,10,435
108,FI,201703,10,496
109,FI,201704,10,419
110,FI,201705,10,429
111,FI,201706,10,434
112,FI,201707,10,341
113,FI,201708,10,591
114,FI,201709,10,438
115,FI,201710,10,438
116,FI,201711,10,423
117,FI,201712,10,430
118,FI,201801,10,384
119,FI,201802,10,364
120,FI,201803,10,545
121,FI,201804,10,413
122,FI,201805,10,367
123,FI,201806,10,407
124,FI,201807,10,1870
125,FI,201808,10,631
126,FI,201809,10,461
127,FI,201810,10,510
128,FI,201811,10,613
129,FI,201812,10,366
130,FI,201901,10,397
131,FI,201902,10,428
132,FI,201903,10,538
133,FI,201904,10,510
134,FI,201905,10,546
135,FI,201906,10,328
136,FI,201907,10,473
137,FI,201908,10,482
138,FI,201909,10,450
139,FI,201910,10,584
140,FI,201911,10,350
141,FI,201912,10,441
142,FI,202001,10,334
143,FI,202002,10,422
144,FI,202003,10,312
145,FI,202004,10,400
146,FI,202005,10,466
147,FI,202006,10,314
148,FI,202007,10,292
149,FI,202008,10,284
150,FI,202009,10,366
151,FI,200803,11,1
152,FI,200804,11,4
153,FI,200805,11,2
154,FI,200806,11,1
155,FI,200808,11,10
156,FI,200809,11,7
157,FI,200901,11,6
158,FI,200902,11,10
159,FI,200903,11,11
160,FI,200904,11,4
161,FI,200905,11,2
162,FI,200906,11,7
163,FI,200907,11,5
164,FI,200908,11,15
165,FI,200909,11,9
166,FI,200910,11,5
167,FI,200911,11,5
168,FI,200912,11,5
169,FI,201001,11,10
170,FI,201002,11,7
171,FI,201003,11,1
172,FI,201004,11,1
173,FI,201005,11,1
174,FI,201006,11,3
175,FI,201007,11,1
176,FI,201008,11,9
177,FI,201009,11,5
178,FI,201010,11,7
179,FI,201011,11,4
180,FI,201012,11,3
181,FI,201101,11,1
182,FI,201102,11,7
183,FI,201103,11,7
184,FI,201104,11,14
185,FI,201105,11,6
186,FI,201106,11,6
187,FI,201107,11,3
188,FI,201108,11,20
189,FI,201109,11,18
190,FI,201110,11,4
191,FI,201111,11,10
192,FI,201112,11,7
193,FI,201201,11,6
194,FI,201202,11,5
195,FI,201203,11,5
196,FI,201204,11,6
197,FI,201205,11,16
198,FI,201206,11,13
199,FI,201207,11,6
200,FI,201208,11,15
201,FI,201209,11,14
202,FI,201210,11,7
203,FI,201211,11,2
204,FI,201212,11,6
205,FI,201301,11,1
206,FI,201302,11,4
207,FI,201303,11,9
208,FI,201305,11,4
209,FI,201306,11,5
210,FI,201307,11,4
211,FI,201308,11,2
212,FI,201309,11,14
213,FI,201310,11,16
214,FI,201311,11,3
215,FI,201312,11,16
216,FI,201402,11,8
217,FI,201403,11,9
218,FI,201404,11,13
219,FI,201405,11,15
220,FI,201406,11,7
221,FI,201407,11,9
222,FI,201408,11,9
223,FI,201409,11,10
224,FI,201410,11,4
225,FI,201411,11,7
226,FI,201412,11,4
227,FI,201501,11,8
228,FI,201502,11,11
229,FI,201503,11,9
230,FI,201504,11,12
231,FI,201505,11,3
232,FI,201506,11,7
233,FI,201507,11,19
234,FI,201508,11,7
235,FI,201509,11,10
236,FI,201510,11,1
237,FI,201511,11,8
238,FI,201512,11,3
239,FI,201601,11,6
240,FI,201602,11,2
241,FI,201603,11,5
242,FI,201604,11,6
243,FI,201605,11,4
244,FI,201606,11,10
245,FI,201607,11,5
246,FI,201608,11,9
247,FI,201609,11,8
248,FI,201610,11,11
249,FI,201611,11,9
250,FI,201612,11,5
251,FI,201701,11,6
252,FI,201702,11,4
253,FI,201703,11,7
254,FI,201704,11,7
255,FI,201705,11,4
256,FI,201706,11,6
257,FI,201707,11,7
258,FI,201708,11,10
259,FI,201709,11,9
260,FI,201710,11,4
261,FI,201711,11,7
262,FI,201712,11,8
263,FI,201801,11,5
