MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.337,375,14.0,53,102,33,13.0,8.0,17,4.0,0.0,168,6.0,8.0,3.0,3.0,14.0,9,0.0,0.0,32,3,0.0,0.0,0.0,15,108,2.0,0.0,0.0,200,17.0,287,276,1.0,15.0,238,122,93,0.0,1.0,1.0,9.0,0.0,41,41,6,4.0,0.0,2.0,33,18,15.0,9.0,3.0,0.0,25,6.0,0.0,6.0,114,0.0,1.0,7.0,62,0.0,0.0,1.0,0.0,35,1.0,0.0,0.0,4.0,44.0,0.0,0.0,56,65,73,0.0,1,0.0,0.0,68,0.0,0.0,0.0,4.0,8.0,9.0,0.0,2.0,21,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,10,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,14,0.0,7.0,2.0,10.0,0.0,0.0,1.0,9.0,13,109,5.0,0.0,11.0,160.0,12,0.0,0.0,0.0,3.0,84,4.0,16.0,14,0.0,0.0,0.0,0.0,0.0,0.0
200804,1.3396666666666666,569,24.0,86,129,55,7.0,24.0,24,1.0,0.0,204,1.0,5.0,19.0,0.0,2.0,9,0.0,1.0,48,10,1.0,5.0,0.0,2,148,0.0,0.0,0.0,306,12.0,228,223,114.0,0.0,191,23,85,1.0,0.0,3.0,4.0,0.0,48,58,3,3.0,0.0,4.0,46,29,9.0,11.0,1.0,1.0,46,0.0,0.0,9.0,103,1.0,0.0,6.0,122,4.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,18.0,0.0,0.0,55,53,116,0.0,8,0.0,0.0,50,0.0,0.0,0.0,3.0,13.0,0.0,4.0,2.0,40,4.0,0.0,1.0,0.0,0.0,2.0,8.0,2.0,0.0,15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1,7.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,40,280,10.0,3.0,11.0,48.0,53,0.0,0.0,0.0,2.0,89,3.0,2.0,19,3.0,1.0,0.0,0.0,0.0,0.0
200805,1.3423333333333334,635,34.0,60,117,42,21.0,24.0,10,3.0,0.0,245,2.0,0.0,22.0,0.0,2.0,15,1.0,0.0,55,6,0.0,16.0,0.0,6,152,0.0,0.0,0.0,241,10.0,192,188,60.0,5.0,145,26,86,2.0,0.0,1.0,7.0,0.0,38,55,10,8.0,0.0,0.0,37,34,6.0,5.0,0.0,5.0,29,5.0,0.0,6.0,46,0.0,0.0,16.0,156,0.0,0.0,0.0,0.0,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40,54,168,0.0,9,5.0,0.0,75,0.0,0.0,0.0,9.0,11.0,0.0,4.0,0.0,29,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,51,348,8.0,0.0,10.0,29.0,130,0.0,0.0,0.0,0.0,116,2.0,4.0,14,1.0,0.0,0.0,0.0,0.0,0.0
200806,1.345,433,13.0,24,55,20,1.0,1.0,9,1.0,0.0,136,2.0,0.0,1.0,0.0,4.0,7,0.0,0.0,51,12,5.0,14.0,0.0,1,197,0.0,2.0,0.0,195,2.0,234,208,14.0,3.0,113,6,91,0.0,0.0,4.0,5.0,1.0,39,39,8,1.0,0.0,2.0,39,30,2.0,9.0,5.0,1.0,33,4.0,0.0,4.0,63,0.0,0.0,6.0,64,0.0,0.0,0.0,2.0,27,5.0,0.0,0.0,1.0,2.0,0.0,0.0,25,32,56,0.0,12,0.0,0.0,45,0.0,0.0,0.0,6.0,5.0,0.0,9.0,0.0,14,2.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,15,3.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4,0.0,1.0,2.0,10.0,0.0,0.0,0.0,5.0,9,196,4.0,0.0,0.0,21.0,27,0.0,0.0,0.0,2.0,76,5.0,9.0,10,0.0,0.0,0.0,0.0,1.0,0.0
200807,1.3476666666666666,266,5.0,59,47,17,4.0,6.0,4,0.0,1.0,115,1.0,0.0,5.0,13.0,2.0,13,0.0,0.0,18,10,2.0,1.0,0.0,4,146,0.0,0.0,1.0,172,0.0,161,159,2.0,1.0,154,33,79,3.0,0.0,0.0,1.0,0.0,26,41,13,0.0,1.0,0.0,39,10,4.0,16.0,0.0,1.0,16,3.0,0.0,13.0,61,0.0,1.0,5.0,56,0.0,0.0,0.0,3.0,21,0.0,0.0,0.0,5.0,3.0,0.0,0.0,13,44,40,0.0,5,0.0,0.0,46,0.0,0.0,0.0,2.0,5.0,0.0,6.0,0.0,11,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,64,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,25,126,1.0,0.0,4.0,11.0,15,0.0,0.0,0.0,1.0,43,0.0,7.0,12,2.0,0.0,0.0,0.0,0.0,2.0
200808,1.3503333333333334,208,7.0,29,25,18,0.0,15.0,6,2.0,0.0,85,0.0,4.0,2.0,2.0,2.0,15,0.0,0.0,39,12,2.0,9.0,0.0,1,159,14.0,6.0,5.0,222,2.0,141,123,31.0,0.0,95,3,73,1.0,0.0,1.0,2.0,0.0,52,35,15,0.0,3.0,2.0,21,32,1.0,19.0,2.0,0.0,12,15.0,0.0,8.0,12,0.0,2.0,9.0,51,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,30,20,1.0,3,2.0,0.0,38,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,32,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,7,5.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,17,68,3.0,0.0,7.0,0.0,6,0.0,0.0,4.0,6.0,43,1.0,0.0,24,0.0,1.0,0.0,0.0,0.0,6.0
200809,1.3530000000000002,239,7.0,52,50,21,2.0,4.0,2,3.0,0.0,103,1.0,2.0,3.0,1.0,1.0,15,0.0,0.0,21,6,0.0,9.0,0.0,6,123,2.0,0.0,1.0,204,1.0,168,156,6.0,6.0,92,5,69,2.0,0.0,2.0,1.0,0.0,20,34,5,27.0,0.0,0.0,38,19,6.0,1.0,0.0,12.0,18,1.0,0.0,12.0,14,4.0,0.0,23.0,31,1.0,0.0,0.0,0.0,18,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23,24,58,0.0,3,3.0,0.0,57,14.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,18,5.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,3.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,25,39,5.0,0.0,1.0,3.0,1,1.0,1.0,0.0,1.0,25,0.0,5.0,10,0.0,0.0,0.0,0.0,0.0,0.0
200810,1.3556666666666666,399,19.0,52,83,24,8.0,13.0,34,27.0,0.0,185,4.0,1.0,4.0,0.0,1.0,19,0.0,0.0,28,4,0.0,53.0,0.0,8,209,7.0,0.0,2.0,291,10.0,344,318,7.0,4.0,93,27,180,0.0,0.0,1.0,2.0,1.0,57,44,3,4.0,2.0,5.0,42,54,1.0,26.0,3.0,0.0,36,10.0,0.0,7.0,69,0.0,0.0,7.0,82,4.0,0.0,0.0,0.0,18,1.0,0.0,0.0,2.0,6.0,0.0,0.0,43,60,61,0.0,13,0.0,0.0,47,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,28,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,11,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,7.0,12,1.0,2.0,6.0,3.0,0.0,2.0,0.0,27.0,28,122,25.0,0.0,16.0,25.0,22,5.0,0.0,0.0,3.0,95,0.0,5.0,16,3.0,0.0,0.0,0.0,0.0,0.0
200811,1.3583333333333334,280,19.0,21,91,34,3.0,17.0,17,1.0,0.0,102,3.0,3.0,1.0,7.0,8.0,6,5.0,0.0,23,30,0.0,10.0,0.0,29,113,2.0,0.0,0.0,194,9.0,186,179,0.0,0.0,104,66,89,2.0,0.0,2.0,0.0,0.0,40,50,6,1.0,0.0,0.0,14,65,0.0,3.0,0.0,0.0,21,1.0,0.0,13.0,83,0.0,0.0,8.0,38,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24,28,46,1.0,10,0.0,0.0,61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16,6.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,7,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9,11.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,28,124,4.0,0.0,11.0,22.0,44,2.0,0.0,0.0,7.0,83,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0
200812,1.361,274,4.0,23,38,19,8.0,4.0,11,6.0,0.0,141,1.0,4.0,0.0,0.0,5.0,13,2.0,0.0,38,10,1.0,9.0,0.0,5,78,1.0,0.0,0.0,137,6.0,138,117,8.0,9.0,38,46,65,5.0,0.0,0.0,0.0,0.0,14,64,12,1.0,0.0,0.0,35,31,0.0,7.0,0.0,0.0,14,2.0,0.0,5.0,28,0.0,0.0,6.0,50,0.0,0.0,0.0,1.0,22,2.0,0.0,0.0,1.0,1.0,0.0,0.0,27,25,31,0.0,14,0.0,0.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,27,62,2.0,1.0,7.0,11.0,26,1.0,0.0,0.0,2.0,75,3.0,7.0,1,5.0,1.0,0.0,0.0,4.0,0.0
