MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.7380000000000002,433,5,54,108,27,6,20,28,1.0,10.0,244,7.0,0.0,18,0.0,5.0,20,0.0,1.0,89,113,5.0,44,0.0,15,269,0.0,0.0,4.0,332,23.0,401,399,8,15.0,287,28,266,5.0,3.0,0.0,8.0,0.0,214,85,38,3.0,2.0,3.0,69,180,3,15,2.0,2.0,29,2.0,0.0,3,43,2.0,0.0,22,52,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41,69,43,1.0,19,9.0,0.0,58,0.0,0.0,0.0,3.0,5.0,1.0,1.0,3.0,12,1.0,0.0,0.0,0.0,0.0,0.0,5,7.0,0.0,35,0.0,4.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,3,0.0,0.0,2.0,9.0,0.0,0.0,2.0,14.0,13,98,5,0.0,14,1.0,22,3.0,0.0,0.0,1,58,3.0,28,18,0.0,1.0,0.0,0.0,0.0,1.0
200804,1.7335833333333337,458,8,52,154,49,7,27,23,0.0,0.0,264,5.0,18.0,3,0.0,0.0,28,1.0,1.0,86,69,3.0,33,0.0,21,388,4.0,0.0,0.0,421,9.0,444,456,24,6.0,387,63,280,0.0,1.0,2.0,3.0,0.0,244,87,35,5.0,0.0,0.0,68,159,6,25,0.0,4.0,33,2.0,0.0,6,33,0.0,2.0,12,101,1.0,0.0,0.0,0.0,40,5.0,0.0,0.0,0.0,1.0,0.0,0.0,62,72,46,0.0,36,0.0,0.0,64,0.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,32,4.0,0.0,3.0,0.0,0.0,0.0,6,2.0,1.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,5.0,19.0,0.0,0.0,7.0,5.0,35,139,3,1.0,8,8.0,18,0.0,0.0,0.0,6,92,1.0,5,19,0.0,2.0,0.0,0.0,0.0,0.0
200805,1.729166666666667,449,7,67,159,52,7,16,26,3.0,4.0,241,6.0,6.0,16,0.0,24.0,20,2.0,0.0,140,111,8.0,32,2.0,11,326,4.0,3.0,3.0,370,9.0,520,510,24,15.0,293,76,273,4.0,1.0,3.0,1.0,1.0,153,71,48,1.0,0.0,0.0,80,124,1,16,0.0,1.0,38,6.0,3.0,4,47,0.0,0.0,5,68,0.0,0.0,0.0,0.0,55,5.0,0.0,0.0,4.0,0.0,0.0,0.0,49,52,47,0.0,33,1.0,0.0,65,0.0,5.0,0.0,1.0,10.0,6.0,0.0,2.0,39,4.0,0.0,2.0,2.0,0.0,0.0,12,5.0,3.0,19,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,25,6.0,0.0,1.0,21.0,0.0,0.0,2.0,11.0,58,145,10,0.0,9,4.0,7,5.0,0.0,0.0,5,96,0.0,14,5,1.0,0.0,0.0,0.0,0.0,0.0
200806,1.7247500000000002,478,6,86,142,58,22,17,45,19.0,0.0,284,1.0,2.0,10,0.0,3.0,15,0.0,0.0,84,85,7.0,48,0.0,21,410,4.0,0.0,0.0,362,16.0,434,404,8,16.0,347,73,251,1.0,2.0,4.0,3.0,0.0,189,115,51,11.0,1.0,1.0,64,193,9,19,0.0,0.0,41,2.0,0.0,12,58,0.0,9.0,11,91,1.0,0.0,0.0,0.0,68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,43,65,64,1.0,25,2.0,0.0,89,0.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,76,0.0,0.0,1.0,2.0,0.0,0.0,31,0.0,0.0,7,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,7,4.0,0.0,5.0,1.0,0.0,1.0,1.0,16.0,47,173,7,0.0,19,4.0,16,2.0,0.0,0.0,4,87,7.0,17,27,1.0,2.0,0.0,0.0,0.0,0.0
200807,1.7203333333333335,572,5,25,125,32,2,15,13,4.0,0.0,341,2.0,2.0,4,2.0,6.0,22,1.0,0.0,84,149,14.0,19,0.0,18,301,0.0,0.0,0.0,377,14.0,451,445,2,8.0,197,64,247,3.0,2.0,0.0,3.0,0.0,183,103,41,3.0,0.0,0.0,66,187,11,17,0.0,1.0,31,11.0,0.0,8,39,0.0,0.0,11,88,0.0,0.0,0.0,0.0,60,3.0,0.0,0.0,0.0,3.0,0.0,0.0,59,99,66,1.0,20,2.0,0.0,80,0.0,0.0,0.0,4.0,2.0,4.0,8.0,3.0,42,1.0,0.0,2.0,0.0,0.0,0.0,5,3.0,4.0,11,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,14,3.0,0.0,3.0,4.0,0.0,0.0,3.0,5.0,51,230,5,3.0,13,2.0,8,1.0,0.0,0.0,2,57,5.0,10,12,3.0,0.0,0.0,0.0,0.0,0.0
200808,1.7159166666666668,414,1,45,121,41,3,17,12,5.0,0.0,168,3.0,6.0,6,0.0,0.0,7,0.0,1.0,65,35,1.0,8,0.0,7,150,0.0,0.0,0.0,239,10.0,322,301,60,5.0,99,44,164,7.0,0.0,0.0,2.0,0.0,115,66,51,2.0,1.0,4.0,36,89,3,13,0.0,7.0,43,4.0,0.0,9,61,0.0,1.0,4,89,0.0,0.0,0.0,0.0,27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,46,57,60,0.0,27,1.0,0.0,67,0.0,0.0,0.0,3.0,1.0,0.0,11.0,1.0,30,0.0,0.0,4.0,0.0,0.0,0.0,7,1.0,0.0,14,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,10,7.0,3.0,1.0,3.0,0.0,1.0,0.0,16.0,34,123,12,0.0,1,0.0,13,2.0,0.0,0.0,4,99,0.0,8,16,3.0,1.0,0.0,0.0,0.0,1.0
200809,1.7115,440,11,32,115,33,9,11,45,4.0,0.0,235,2.0,5.0,3,1.0,9.0,16,0.0,1.0,63,40,0.0,22,0.0,7,205,1.0,0.0,0.0,268,20.0,352,334,2,6.0,151,8,227,2.0,0.0,0.0,0.0,0.0,95,56,35,18.0,0.0,0.0,74,128,3,7,1.0,0.0,31,4.0,0.0,7,49,0.0,0.0,11,56,2.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31,53,68,0.0,13,0.0,0.0,58,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,11,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,10,1.0,0.0,3.0,5.0,0.0,2.0,2.0,5.0,28,106,4,0.0,17,4.0,7,0.0,0.0,0.0,5,56,5.0,16,12,1.0,3.0,1.0,0.0,0.0,0.0
200810,1.7070833333333335,546,4,119,185,52,9,7,29,6.0,0.0,368,6.0,0.0,6,0.0,7.0,18,1.0,3.0,90,89,5.0,46,0.0,13,517,2.0,0.0,4.0,432,30.0,563,558,9,13.0,213,44,316,2.0,6.0,2.0,3.0,2.0,128,88,37,4.0,0.0,0.0,114,162,1,25,5.0,0.0,72,3.0,0.0,4,52,0.0,0.0,19,75,1.0,0.0,0.0,0.0,41,1.0,0.0,0.0,0.0,2.0,0.0,0.0,45,68,45,1.0,21,1.0,0.0,50,0.0,1.0,0.0,9.0,4.0,0.0,10.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,7,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,1,2.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,61,207,19,0.0,1,5.0,6,0.0,0.0,0.0,12,43,2.0,27,10,0.0,0.0,0.0,0.0,0.0,0.0
200811,1.7026666666666668,693,6,118,212,59,2,13,35,5.0,0.0,361,4.0,10.0,12,0.0,4.0,38,4.0,5.0,98,94,2.0,36,0.0,6,419,0.0,0.0,3.0,511,25.0,689,706,88,6.0,265,45,379,2.0,1.0,3.0,0.0,1.0,137,115,61,2.0,0.0,9.0,138,166,8,30,0.0,6.0,59,6.0,0.0,13,48,0.0,8.0,34,91,0.0,0.0,1.0,0.0,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,77,40,0.0,45,0.0,3.0,93,0.0,1.0,0.0,0.0,4.0,0.0,21.0,0.0,51,2.0,0.0,0.0,0.0,0.0,0.0,15,2.0,0.0,16,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,9,0.0,0.0,2.0,6.0,0.0,0.0,5.0,12.0,53,177,7,0.0,4,6.0,6,1.0,0.0,2.0,7,66,2.0,22,17,3.0,0.0,0.0,0.0,0.0,0.0
200812,1.69825,525,3,111,170,33,13,18,25,10.0,0.0,292,1.0,6.0,12,0.0,15.0,17,0.0,0.0,104,77,4.0,34,0.0,12,261,0.0,0.0,0.0,368,7.0,455,434,12,8.0,429,60,342,7.0,1.0,1.0,0.0,0.0,167,94,59,7.0,0.0,2.0,75,97,4,10,0.0,1.0,39,5.0,2.0,4,34,0.0,0.0,13,68,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,1.0,4.0,0.0,0.0,49,83,91,0.0,34,0.0,0.0,96,0.0,1.0,1.0,2.0,9.0,0.0,4.0,4.0,51,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,1.0,31,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,26,4.0,3.0,4.0,2.0,0.0,1.0,1.0,14.0,43,221,17,0.0,8,7.0,5,6.0,0.0,0.0,8,69,2.0,8,17,14.0,5.0,0.0,0.0,0.0,0.0
