MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_135,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200901,1.3869999999999998,4046,137,1213,952,665,234,101,208,71,1.0,2948,42,40,107,5,161,104,5.0,1.0,626,129,16,152,1.0,111,1981,17.0,6.0,4.0,1632,51,3452,3229,7,42,1076,211,2253,40,10.0,18.0,82,11.0,256,751,205,68,7,13,385,836,28,318,9.0,65,465,57,2.0,70,564,1.0,2,221,945,6,2.0,0.0,0.0,418,18,2.0,4.0,16,12.0,0.0,2.0,685,621,799,35.0,142,5.0,0.0,1106,0.0,8.0,3.0,26,68,3.0,148,4,537,6,0.0,8.0,3.0,0.0,0.0,0.0,104,15,4,166,18.0,9,4.0,16.0,11,10.0,17.0,2.0,48,171,32,9.0,15,18,0.0,0.0,10,170,457,1327,32,4.0,221,74,259,7,1.0,3.0,24,2091,27,146,364,85,11,0.0,0.0,3.0,1.0
200902,1.389,4206,100,1075,1167,766,237,117,333,188,1.0,2582,47,54,159,8,71,74,5.0,6.0,654,207,30,324,0.0,95,2042,4.0,2.0,4.0,1800,87,3103,2857,20,34,1255,347,1827,32,4.0,8.0,71,3.0,295,918,306,31,16,8,611,858,94,232,6.0,14,420,44,3.0,85,494,6.0,20,152,1018,17,3.0,1.0,1.0,387,40,0.0,8.0,11,5.0,0.0,0.0,630,638,983,5.0,133,15.0,3.0,759,3.0,10.0,0.0,46,65,8.0,103,7,602,10,0.0,8.0,3.0,0.0,3.0,0.0,131,8,2,159,10.0,14,1.0,30.0,13,9.0,31.0,2.0,51,104,21,7.0,11,43,0.0,12.0,9,288,347,1323,49,21.0,203,71,123,25,0.0,1.0,7,2868,73,219,326,28,32,0.0,0.0,1.0,0.0
200903,1.391,3216,105,1107,869,514,182,182,107,56,3.0,2450,37,36,127,12,78,93,12.0,8.0,553,186,26,152,0.0,66,1843,60.0,11.0,2.0,1718,77,2656,2492,25,32,1033,284,1738,26,7.0,10.0,30,6.0,269,620,307,49,3,9,382,690,71,140,6.0,17,348,80,1.0,67,409,1.0,27,151,935,8,0.0,0.0,1.0,351,14,0.0,4.0,3,6.0,1.0,0.0,618,502,706,4.0,129,0.0,0.0,780,0.0,8.0,3.0,62,72,11.0,103,12,447,20,0.0,8.0,1.0,0.0,1.0,0.0,72,14,18,197,2.0,47,5.0,10.0,13,1.0,8.0,4.0,73,170,18,5.0,14,13,0.0,9.0,32,105,454,1031,52,25.0,315,48,102,14,0.0,0.0,27,1335,34,104,461,27,6,0.0,0.0,1.0,0.0
200904,1.3911666666666669,3207,117,838,840,460,207,98,185,34,13.0,2307,44,33,137,3,73,83,14.0,2.0,486,216,20,113,1.0,71,1364,9.0,0.0,1.0,1808,60,3016,2817,116,35,1030,342,1690,52,10.0,8.0,45,4.0,290,623,301,35,1,3,338,717,72,127,2.0,19,417,84,1.0,99,449,0.0,34,79,821,6,0.0,1.0,0.0,350,17,0.0,3.0,17,18.0,0.0,0.0,526,593,727,6.0,144,1.0,0.0,647,3.0,10.0,0.0,34,183,10.0,99,1,374,29,0.0,9.0,2.0,0.0,0.0,0.0,56,10,9,161,15.0,13,4.0,7.0,18,8.0,20.0,6.0,77,113,23,3.0,52,11,0.0,11.0,18,121,343,1228,59,14.0,215,27,94,58,0.0,0.0,22,1093,16,119,285,5,10,0.0,0.0,4.0,0.0
200905,1.3913333333333333,3721,103,1088,950,518,186,167,108,47,8.0,2553,75,54,117,7,87,79,13.0,5.0,531,262,28,159,3.0,52,1554,18.0,5.0,0.0,1615,50,3228,2995,19,64,948,281,1827,55,6.0,10.0,54,2.0,266,666,251,61,11,3,420,886,76,133,9.0,13,397,95,1.0,88,484,3.0,7,117,786,13,1.0,0.0,0.0,409,25,0.0,4.0,8,7.0,1.0,0.0,646,611,812,13.0,191,5.0,0.0,815,2.0,13.0,1.0,47,64,5.0,150,3,471,19,0.0,14.0,1.0,0.0,2.0,0.0,118,17,13,169,13.0,12,2.0,3.0,20,3.0,5.0,1.0,43,138,17,2.0,19,38,0.0,16.0,16,102,556,1129,88,6.0,237,37,136,7,0.0,0.0,25,1227,17,138,359,15,17,0.0,0.0,0.0,1.0
200906,1.3915,4067,165,1155,1059,620,351,180,109,77,0.0,2825,68,40,131,14,134,110,10.0,2.0,566,209,23,107,0.0,90,1825,3.0,0.0,3.0,2006,90,3266,3101,15,55,1141,353,2064,42,4.0,6.0,94,2.0,355,714,331,32,7,24,364,746,37,139,6.0,14,445,75,0.0,165,524,0.0,7,99,876,15,14.0,0.0,0.0,367,39,0.0,4.0,22,11.0,0.0,0.0,680,784,1037,1.0,242,2.0,0.0,979,0.0,13.0,0.0,66,73,6.0,159,10,464,17,0.0,12.0,3.0,0.0,2.0,0.0,105,17,18,263,1.0,11,8.0,5.0,8,0.0,13.0,1.0,26,172,16,3.0,12,23,0.0,2.0,16,85,508,1432,39,16.0,396,66,125,7,0.0,6.0,23,1500,11,158,479,3,26,0.0,0.0,0.0,2.0
200907,1.3916666666666666,3933,164,1140,1049,493,246,204,172,47,3.0,2350,104,46,106,7,67,88,12.0,6.0,511,169,25,104,1.0,110,1703,9.0,2.0,0.0,2039,57,2767,2631,15,46,882,368,1902,30,19.0,3.0,43,5.0,285,656,231,43,3,1,320,705,58,180,4.0,11,404,63,1.0,60,431,2.0,9,143,1000,7,0.0,1.0,2.0,352,28,0.0,3.0,24,4.0,0.0,0.0,678,597,1104,2.0,211,10.0,4.0,900,0.0,11.0,9.0,36,55,2.0,128,6,420,22,0.0,0.0,0.0,0.0,1.0,2.0,77,3,18,167,0.0,6,1.0,8.0,20,3.0,13.0,11.0,28,130,24,5.0,50,38,0.0,8.0,16,97,455,1558,18,3.0,380,54,193,87,0.0,1.0,85,1770,24,120,471,38,15,0.0,0.0,3.0,0.0
200908,1.3918333333333333,6082,196,1546,1698,841,406,304,274,83,11.0,4082,85,70,220,33,114,187,9.0,15.0,936,283,42,184,2.0,149,2918,9.0,0.0,3.0,3068,97,4794,4458,30,60,1597,686,3363,53,18.0,19.0,85,4.0,481,1047,471,72,9,14,634,1074,102,220,4.0,9,653,128,1.0,175,823,6.0,7,197,1501,10,3.0,2.0,0.0,633,24,0.0,3.0,20,24.0,0.0,2.0,1109,985,1536,8.0,325,10.0,0.0,1559,0.0,22.0,2.0,97,109,16.0,233,5,735,32,1.0,6.0,6.0,0.0,1.0,0.0,284,14,20,218,0.0,24,6.0,6.0,27,3.0,14.0,2.0,68,256,59,1.0,59,56,1.0,8.0,28,184,816,2216,68,7.0,508,38,242,67,0.0,9.0,101,3125,44,264,612,52,23,0.0,0.0,1.0,1.0
200909,1.392,5954,193,1495,1575,788,343,246,201,66,5.0,4049,70,64,150,42,121,158,7.0,7.0,982,387,46,196,4.0,150,2545,32.0,8.0,3.0,2606,84,4333,4052,60,71,1820,629,3115,52,4.0,6.0,80,4.0,677,1006,468,116,12,15,554,1212,75,264,7.0,13,639,95,1.0,181,835,7.0,10,191,1568,9,4.0,7.0,9.0,619,35,2.0,5.0,25,11.0,1.0,0.0,1040,897,1210,15.0,233,10.0,0.0,1256,3.0,14.0,5.0,49,106,9.0,154,31,701,28,0.0,23.0,8.0,0.0,0.0,0.0,175,13,17,201,0.0,24,6.0,9.0,51,4.0,7.0,6.0,61,208,27,12.0,24,69,0.0,8.0,14,177,621,1925,87,22.0,603,67,228,84,0.0,0.0,69,2331,21,274,459,50,24,0.0,0.0,2.0,2.0
200910,1.3921666666666668,5561,195,1487,1518,825,315,299,186,101,3.0,3911,64,87,201,27,95,185,11.0,13.0,867,345,39,207,3.0,163,2948,12.0,0.0,2.0,3042,81,5008,4750,87,81,1789,595,2945,44,19.0,8.0,79,11.0,520,1037,377,69,28,21,607,1198,137,425,2.0,57,590,89,3.0,117,669,10.0,18,205,1408,15,3.0,0.0,2.0,600,14,0.0,0.0,18,17.0,1.0,3.0,970,816,1306,7.0,240,15.0,0.0,1116,0.0,18.0,12.0,51,98,10.0,187,4,530,27,0.0,7.0,0.0,0.0,2.0,0.0,107,22,6,156,56.0,20,3.0,1.0,9,2.0,10.0,12.0,38,198,25,13.0,32,53,0.0,2.0,22,259,484,1772,108,6.0,515,51,232,69,0.0,0.0,71,2259,22,206,490,22,21,0.0,0.0,0.0,6.0
200911,1.3923333333333334,4852,139,1288,1291,677,316,239,213,55,4.0,3320,43,62,155,34,88,112,11.0,5.0,904,179,54,219,0.0,124,2723,14.0,3.0,8.0,2620,91,4091,3813,31,60,1556,572,2857,73,12.0,18.0,133,12.0,486,811,310,24,25,7,545,968,94,238,0.0,79,583,84,0.0,121,852,1.0,20,180,1377,12,0.0,0.0,0.0,555,62,0.0,7.0,37,5.0,1.0,0.0,927,755,1121,4.0,281,1.0,0.0,1299,2.0,15.0,4.0,56,109,5.0,158,29,584,23,0.0,5.0,1.0,0.0,1.0,0.0,133,28,22,134,16.0,21,3.0,7.0,7,0.0,11.0,1.0,39,181,59,11.0,24,29,0.0,3.0,16,159,508,1357,173,6.0,333,101,268,8,0.0,0.0,39,1621,27,205,450,16,25,0.0,1.0,0.0,1.0
200912,1.3925,4634,152,1215,1255,570,315,162,252,34,6.0,3237,49,41,139,23,99,151,23.0,7.0,848,241,48,160,0.0,90,2300,15.0,0.0,5.0,2132,88,4076,3738,52,46,1270,652,2849,50,7.0,3.0,54,15.0,611,712,421,45,17,11,454,1014,63,256,4.0,23,454,155,10.0,90,640,2.0,14,175,1096,8,0.0,0.0,3.0,570,32,1.0,2.0,16,21.0,3.0,0.0,894,864,1076,5.0,214,8.0,8.0,1181,0.0,19.0,5.0,75,70,14.0,166,11,575,27,1.0,4.0,3.0,0.0,1.0,0.0,162,30,37,207,25.0,22,5.0,7.0,22,5.0,20.0,5.0,41,199,27,14.0,15,91,0.0,2.0,28,258,609,1676,67,25.0,545,64,248,41,0.0,1.0,52,1965,12,197,403,12,43,0.0,4.0,4.0,0.0
201001,1.3926666666666667,4918,153,1383,1398,683,203,179,222,87,7.0,3844,76,54,216,17,140,161,7.0,8.0,902,268,21,159,8.0,133,3044,15.0,0.0,0.0,2196,112,4355,4077,26,87,1292,439,3098,54,15.0,4.0,41,11.0,410,867,453,63,27,13,572,973,80,406,0.0,43,547,89,4.0,121,855,24.0,12,205,1563,14,0.0,1.0,4.0,600,36,0.0,0.0,26,12.0,0.0,0.0,894,1245,1223,7.0,310,14.0,1.0,1164,5.0,44.0,0.0,73,63,9.0,178,5,711,24,0.0,36.0,4.0,0.0,0.0,0.0,174,7,19,255,56.0,22,3.0,9.0,22,8.0,6.0,10.0,41,216,24,13.0,73,27,0.0,8.0,15,173,482,1771,54,1.0,732,43,345,20,0.0,1.0,41,2467,18,202,500,19,33,0.0,0.0,1.0,0.0
201002,1.3928333333333334,5133,117,1265,1344,656,388,238,248,67,1.0,3400,65,45,125,33,114,118,10.0,26.0,662,313,24,175,4.0,121,2535,11.0,1.0,1.0,2669,89,3612,3424,22,67,1412,453,2652,57,12.0,8.0,109,10.0,364,823,364,39,10,21,463,899,84,245,0.0,22,618,91,2.0,155,747,15.0,3,143,1042,22,0.0,1.0,0.0,539,41,1.0,1.0,15,24.0,3.0,0.0,983,1014,1379,14.0,301,3.0,0.0,1134,3.0,15.0,5.0,69,73,2.0,159,14,722,18,0.0,20.0,1.0,0.0,0.0,0.0,112,60,22,344,11.0,26,2.0,5.0,32,3.0,14.0,4.0,66,191,18,12.0,24,42,0.0,11.0,20,144,569,1657,41,3.0,316,80,305,30,0.0,8.0,42,1790,17,220,291,10,29,0.0,0.0,1.0,1.0
201003,1.393,2107,55,458,457,239,200,195,36,20,4.0,1227,16,19,44,13,32,40,5.0,0.0,284,96,17,66,0.0,29,958,2.0,0.0,0.0,820,34,1265,1191,1,19,468,212,851,20,2.0,2.0,24,3.0,141,309,196,16,2,3,195,525,27,47,2.0,5,201,22,7.0,41,208,7.0,4,37,476,3,0.0,0.0,1.0,194,6,1.0,1.0,8,13.0,0.0,0.0,306,270,426,2.0,90,0.0,0.0,324,3.0,0.0,2.0,9,27,1.0,46,3,172,3,0.0,5.0,1.0,0.0,3.0,0.0,39,13,8,70,0.0,4,0.0,0.0,3,4.0,1.0,1.0,18,103,48,0.0,2,2,0.0,5.0,5,59,191,624,23,0.0,154,9,43,7,0.0,4.0,50,562,1,54,109,8,1,0.0,0.0,0.0,0.0
201004,1.3975,2745,77,732,667,371,202,116,227,74,4.0,1945,58,20,51,12,47,97,10.0,3.0,465,127,15,111,3.0,75,1285,5.0,0.0,0.0,1418,42,2275,2071,56,25,759,212,1290,26,5.0,3.0,55,10.0,244,475,270,28,6,5,247,572,22,88,1.0,7,365,38,3.0,65,373,4.0,13,104,582,13,0.0,0.0,0.0,281,26,0.0,1.0,7,17.0,0.0,0.0,513,517,582,4.0,149,2.0,0.0,643,2.0,8.0,3.0,27,45,5.0,181,3,320,27,0.0,2.0,0.0,0.0,0.0,0.0,70,9,18,87,7.0,10,2.0,5.0,13,1.0,1.0,1.0,35,142,14,0.0,43,12,0.0,2.0,6,58,381,873,6,2.0,180,22,125,12,0.0,0.0,16,1070,5,93,180,4,6,0.0,0.0,0.0,0.0
201005,1.402,2393,62,659,571,300,162,127,97,34,5.0,1872,54,17,67,6,27,67,5.0,1.0,302,146,30,80,0.0,40,982,2.0,0.0,1.0,1179,66,1622,1523,19,47,609,238,1147,43,3.0,6.0,26,11.0,178,315,115,10,5,1,237,534,25,80,0.0,2,270,44,1.0,49,313,5.0,6,54,624,2,0.0,1.0,0.0,235,42,2.0,0.0,9,6.0,0.0,0.0,484,372,497,7.0,109,7.0,0.0,439,1.0,3.0,4.0,20,42,3.0,88,11,285,21,1.0,4.0,2.0,0.0,0.0,0.0,60,3,2,87,2.0,5,0.0,4.0,8,0.0,0.0,6.0,15,77,39,0.0,26,35,0.0,3.0,8,44,215,652,36,4.0,130,12,96,18,0.0,0.0,21,911,14,64,193,2,1,1.0,0.0,2.0,0.0
201006,1.4065,2539,41,600,664,297,144,155,100,69,2.0,1506,51,25,49,13,42,55,4.0,2.0,368,111,36,48,0.0,41,1090,21.0,1.0,2.0,1443,52,1882,1755,16,13,716,330,1372,25,6.0,3.0,33,4.0,188,369,161,22,17,1,259,430,66,214,0.0,10,239,26,13.0,62,283,2.0,14,66,578,15,0.0,0.0,0.0,227,16,2.0,0.0,24,12.0,0.0,0.0,391,336,475,2.0,122,17.0,0.0,464,1.0,6.0,3.0,14,44,8.0,84,1,207,7,0.0,3.0,0.0,0.0,3.0,0.0,42,16,5,105,0.0,8,2.0,1.0,4,2.0,0.0,0.0,36,88,101,1.0,43,12,0.0,1.0,1,60,216,868,44,10.0,103,13,84,11,0.0,0.0,51,884,8,93,146,18,11,0.0,0.0,0.0,0.0
201007,1.411,2681,86,688,737,410,186,130,109,60,6.0,2015,40,23,106,16,73,92,2.0,1.0,459,151,25,90,3.0,81,1238,11.0,0.0,0.0,1613,47,1992,1869,13,18,745,339,1470,18,8.0,2.0,67,8.0,306,433,149,23,1,9,277,516,32,56,0.0,19,282,36,2.0,76,360,0.0,8,99,459,5,0.0,0.0,0.0,287,18,0.0,1.0,24,13.0,0.0,0.0,491,490,550,1.0,108,3.0,0.0,697,0.0,7.0,2.0,12,76,8.0,105,6,271,18,0.0,0.0,1.0,0.0,1.0,0.0,42,13,11,115,0.0,16,0.0,0.0,11,4.0,4.0,0.0,47,86,31,3.0,22,11,0.0,0.0,6,40,246,896,40,2.0,145,3,77,5,0.0,0.0,31,897,6,82,241,10,5,0.0,0.0,1.0,0.0
201008,1.4155,6562,225,1562,1914,1047,401,218,275,116,9.0,4517,56,69,190,21,185,172,0.0,5.0,1127,419,95,267,5.0,206,2918,12.0,0.0,3.0,3492,85,4598,4396,43,102,2112,822,3601,81,10.0,14.0,138,10.0,522,955,486,102,11,37,562,1372,64,181,3.0,24,740,121,10.0,144,870,1.0,13,196,1316,17,0.0,0.0,0.0,741,29,2.0,2.0,43,16.0,0.0,0.0,1553,1125,1115,4.0,308,7.0,0.0,1368,5.0,18.0,1.0,58,120,6.0,222,15,705,15,0.0,12.0,5.0,0.0,5.0,0.0,149,37,13,161,4.0,23,5.0,4.0,32,10.0,3.0,4.0,63,222,25,10.0,86,23,0.0,12.0,19,156,638,1720,43,2.0,326,54,200,15,0.0,0.0,29,2072,32,290,534,11,5,0.0,0.0,5.0,0.0
