MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.913,434,14,66,116,56,5,4,25,11.0,1.0,290,7.0,2.0,5.0,6.0,12.0,36,2.0,0.0,113,6,1.0,2,0.0,23,286,4.0,0.0,2.0,292,14.0,255,232,22.0,7,351,52,198,2.0,2.0,13.0,0.0,0.0,8,45,12,0.0,4.0,1.0,43,31,9.0,24,0.0,4.0,50,11.0,1.0,18,41,1.0,1.0,12,63,0.0,0.0,0.0,0.0,28,2.0,0.0,0.0,1.0,0.0,0.0,0.0,68,45,60,6.0,10,0.0,0.0,140,0.0,2.0,1.0,13.0,10.0,8.0,4.0,56.0,32,64.0,0.0,6.0,0.0,0.0,0.0,26.0,1.0,4.0,88,0.0,17.0,0.0,10.0,4.0,0.0,0.0,6.0,2.0,31,7.0,0.0,17.0,10.0,0.0,0.0,2.0,8,17,98,17.0,11.0,11,0.0,8,7.0,0.0,0.0,129,0.0,11,11,2.0,2.0,0.0,0.0,0.0,0.0
200804,1.913166666666667,230,2,58,48,12,13,3,6,6.0,0.0,147,2.0,3.0,9.0,2.0,2.0,11,6.0,0.0,46,5,2.0,5,1.0,8,223,7.0,0.0,0.0,240,8.0,209,168,6.0,14,284,36,123,3.0,0.0,0.0,1.0,0.0,54,34,17,0.0,3.0,0.0,26,12,4.0,38,4.0,9.0,18,7.0,0.0,8,20,0.0,1.0,8,31,0.0,0.0,0.0,0.0,22,5.0,0.0,0.0,6.0,0.0,0.0,0.0,72,59,41,0.0,21,2.0,0.0,109,5.0,1.0,1.0,6.0,4.0,10.0,8.0,75.0,24,140.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,34,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,3.0,26,2.0,1.0,54.0,12.0,0.0,0.0,5.0,8,25,54,3.0,2.0,10,1.0,12,4.0,0.0,4.0,101,3.0,6,19,0.0,0.0,0.0,0.0,0.0,0.0
200805,1.913333333333333,203,6,34,48,27,2,3,10,1.0,0.0,139,2.0,4.0,7.0,0.0,1.0,8,1.0,0.0,74,21,2.0,24,0.0,4,126,2.0,0.0,1.0,380,12.0,269,253,2.0,4,105,27,118,6.0,0.0,2.0,0.0,0.0,44,38,15,1.0,1.0,0.0,48,25,4.0,7,0.0,1.0,25,4.0,0.0,6,33,2.0,1.0,4,40,0.0,0.0,0.0,0.0,14,1.0,0.0,0.0,9.0,0.0,1.0,0.0,38,57,51,0.0,10,0.0,0.0,74,0.0,1.0,0.0,6.0,5.0,1.0,6.0,10.0,17,109.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,2.0,22,0.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,25,8.0,0.0,11.0,3.0,0.0,0.0,2.0,4,38,170,30.0,4.0,9,2.0,6,3.0,0.0,0.0,96,2.0,7,11,2.0,1.0,0.0,0.0,0.0,0.0
200806,1.9135,352,13,28,77,33,11,3,5,0.0,2.0,173,6.0,1.0,4.0,2.0,11.0,18,1.0,0.0,61,5,1.0,7,0.0,7,222,3.0,0.0,0.0,283,27.0,336,322,14.0,2,204,30,135,1.0,3.0,1.0,0.0,0.0,50,43,30,0.0,0.0,0.0,37,19,9.0,28,4.0,1.0,43,5.0,0.0,4,73,0.0,0.0,4,77,0.0,0.0,0.0,0.0,15,7.0,0.0,0.0,4.0,3.0,0.0,0.0,34,42,76,0.0,7,0.0,0.0,87,0.0,0.0,0.0,4.0,3.0,1.0,45.0,35.0,27,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,10,2.0,0.0,1.0,13.0,0.0,3.0,2.0,24,32,150,2.0,0.0,23,46.0,28,2.0,0.0,6.0,188,2.0,8,29,3.0,7.0,0.0,0.0,5.0,0.0
200807,1.9136666666666664,297,5,44,70,22,27,7,3,12.0,2.0,143,0.0,4.0,0.0,1.0,1.0,3,1.0,0.0,185,5,0.0,2,0.0,8,100,5.0,0.0,0.0,188,12.0,226,224,1.0,4,118,17,97,2.0,0.0,1.0,0.0,1.0,20,79,16,0.0,2.0,4.0,21,11,7.0,22,0.0,7.0,30,4.0,6.0,5,18,0.0,0.0,2,74,0.0,0.0,0.0,0.0,14,1.0,2.0,0.0,2.0,1.0,0.0,0.0,45,60,98,0.0,22,7.0,0.0,88,0.0,0.0,0.0,2.0,1.0,2.0,5.0,11.0,19,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,21,0.0,12.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,17,2.0,3.0,3.0,20.0,0.0,3.0,0.0,19,43,235,7.0,6.0,42,0.0,13,4.0,0.0,4.0,182,1.0,8,29,7.0,2.0,0.0,0.0,0.0,1.0
200808,1.9138333333333333,217,2,20,46,13,5,13,10,8.0,0.0,121,4.0,2.0,6.0,0.0,0.0,7,0.0,0.0,25,3,0.0,1,0.0,1,102,0.0,0.0,0.0,112,8.0,194,153,6.0,1,73,21,58,1.0,0.0,0.0,0.0,0.0,21,15,7,5.0,0.0,0.0,45,24,3.0,9,0.0,1.0,15,0.0,0.0,1,19,0.0,0.0,9,34,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,2.0,1.0,0.0,0.0,25,41,61,1.0,3,2.0,0.0,48,0.0,0.0,0.0,2.0,4.0,0.0,5.0,9.0,13,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,14,0.0,2.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,2.0,0.0,3.0,0.0,8,25,88,6.0,2.0,5,8.0,32,1.0,0.0,1.0,141,6.0,9,40,2.0,1.0,0.0,0.0,0.0,0.0
200809,1.914,170,14,12,53,8,5,12,6,0.0,2.0,107,0.0,3.0,4.0,0.0,1.0,1,1.0,0.0,16,8,1.0,1,0.0,1,104,0.0,0.0,0.0,142,5.0,178,168,4.0,9,138,15,93,0.0,1.0,0.0,2.0,2.0,32,33,6,6.0,0.0,0.0,16,9,1.0,8,0.0,1.0,21,2.0,0.0,44,22,0.0,0.0,6,43,0.0,0.0,0.0,0.0,25,5.0,0.0,0.0,6.0,0.0,0.0,0.0,18,41,108,0.0,8,0.0,0.0,45,0.0,1.0,0.0,0.0,0.0,1.0,4.0,9.0,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,25,0.0,2.0,0.0,24.0,4.0,0.0,0.0,0.0,1.0,9,2.0,0.0,0.0,4.0,0.0,0.0,5.0,13,6,77,0.0,2.0,29,13.0,2,2.0,0.0,0.0,57,1.0,7,24,0.0,0.0,0.0,0.0,0.0,0.0
200810,1.9141666666666668,260,4,39,58,27,12,5,10,2.0,0.0,172,7.0,0.0,5.0,12.0,6.0,8,1.0,1.0,75,10,1.0,10,3.0,3,165,0.0,0.0,0.0,159,5.0,203,204,3.0,3,61,46,137,1.0,10.0,1.0,8.0,2.0,41,47,12,3.0,0.0,0.0,43,19,1.0,10,0.0,0.0,43,3.0,0.0,71,27,0.0,0.0,9,60,0.0,0.0,0.0,0.0,20,9.0,0.0,0.0,1.0,0.0,0.0,0.0,44,58,107,0.0,19,4.0,1.0,73,0.0,0.0,2.0,0.0,5.0,0.0,2.0,12.0,17,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,11.0,63,0.0,10.0,3.0,6.0,26.0,0.0,0.0,2.0,5.0,42,8.0,0.0,2.0,0.0,0.0,0.0,4.0,10,14,74,9.0,10.0,8,2.0,6,0.0,0.0,1.0,85,1.0,4,33,8.0,1.0,0.0,0.0,0.0,0.0
200811,1.9143333333333332,251,9,31,52,22,2,5,20,3.0,0.0,145,1.0,10.0,9.0,1.0,6.0,10,4.0,0.0,33,20,2.0,5,0.0,9,118,2.0,0.0,1.0,217,11.0,294,257,7.0,6,128,41,159,5.0,0.0,9.0,2.0,1.0,62,51,3,0.0,0.0,0.0,33,29,2.0,15,0.0,3.0,38,3.0,1.0,4,86,0.0,4.0,2,38,0.0,0.0,0.0,0.0,27,1.0,0.0,0.0,4.0,2.0,0.0,0.0,64,48,46,1.0,21,3.0,0.0,71,0.0,0.0,0.0,1.0,2.0,2.0,8.0,23.0,13,0.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,3.0,42,40.0,5.0,1.0,11.0,2.0,3.0,0.0,2.0,2.0,19,3.0,0.0,3.0,0.0,0.0,4.0,0.0,14,30,96,4.0,11.0,4,3.0,15,1.0,0.0,8.0,145,2.0,9,18,1.0,2.0,0.0,0.0,0.0,1.0
200812,1.9145,589,4,128,108,22,19,20,78,82.0,0.0,450,3.0,4.0,14.0,55.0,30.0,15,4.0,3.0,70,14,3.0,30,0.0,24,240,8.0,0.0,0.0,345,15.0,498,451,1.0,6,145,61,261,9.0,10.0,2.0,24.0,1.0,25,84,15,1.0,0.0,1.0,130,56,5.0,27,1.0,4.0,72,9.0,9.0,90,102,0.0,0.0,19,104,2.0,0.0,2.0,0.0,65,17.0,0.0,0.0,10.0,14.0,0.0,0.0,155,325,232,0.0,58,3.0,0.0,207,0.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,65,1.0,0.0,56.0,0.0,0.0,0.0,38.0,0.0,140.0,613,6.0,38.0,19.0,254.0,2.0,11.0,10.0,3.0,8.0,42,4.0,0.0,4.0,1.0,0.0,0.0,10.0,119,60,418,4.0,262.0,227,6.0,139,59.0,2.0,3.0,1008,34.0,49,651,31.0,34.0,0.0,0.0,0.0,4.0
