MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.374,2343,40,499,431,255,124,83,73,34,6.0,1823,80,24,44,8.0,37,81,6.0,1,413,139,11,113,0.0,44,903,12.0,10.0,3.0,1085,56,1720,1481,8,25,561,158,1406,34,1,22.0,31,4,281,441,156,46,3,15,296,468,81,72,7.0,12,325,44,0.0,84,323,3.0,7.0,115,643,8,0.0,0.0,1.0,307,18,2.0,4.0,11.0,16,2.0,0.0,504,402,542,8.0,112,12,0.0,459,0.0,5,0.0,18,24,0.0,3.0,27,8.0,269,7,0.0,5.0,0.0,0.0,1.0,49,9.0,10.0,174,1.0,15,0.0,3.0,45,1.0,0.0,1.0,58,83,37,2.0,20,13,0.0,3,14,26,287,1029,18,2,162,36,131,30,0.0,0.0,30,985,67,75,257,41,20.0,0.0,0.0,0.0,0.0
200804,1.3776666666666668,2802,68,602,610,296,147,61,120,42,2.0,2061,60,10,124,12.0,27,66,6.0,24,487,132,10,98,0.0,51,1282,0.0,0.0,1.0,1757,84,1836,1637,54,38,830,228,1531,19,4,8.0,24,1,205,436,141,26,10,11,300,629,42,117,0.0,12,291,60,2.0,106,433,12.0,2.0,91,860,3,1.0,1.0,0.0,276,13,0.0,0.0,13.0,3,1.0,0.0,562,423,651,9.0,182,9,0.0,602,0.0,18,1.0,31,40,0.0,7.0,94,22.0,280,37,0.0,6.0,0.0,0.0,1.0,76,13.0,11.0,121,0.0,11,5.0,4.0,23,1.0,4.0,1.0,32,75,11,6.0,85,14,0.0,9,16,49,369,1146,20,10,162,18,133,19,0.0,1.0,38,979,42,93,194,18,9.0,0.0,0.0,0.0,0.0
200805,1.3813333333333335,3342,74,647,631,326,176,101,202,48,0.0,2406,66,35,116,6.0,30,104,5.0,3,682,138,19,186,5.0,65,1534,13.0,0.0,0.0,2131,81,2342,2170,28,33,924,281,1988,39,13,5.0,78,3,287,489,251,25,1,25,400,707,62,136,5.0,14,267,50,2.0,266,540,4.0,9.0,80,858,5,0.0,2.0,0.0,321,54,4.0,0.0,12.0,14,0.0,0.0,691,486,736,10.0,257,29,0.0,644,0.0,6,5.0,27,42,0.0,4.0,148,11.0,334,16,0.0,1.0,1.0,0.0,0.0,58,9.0,4.0,138,1.0,17,3.0,1.0,23,1.0,5.0,1.0,28,133,13,5.0,41,14,0.0,4,5,83,336,1073,36,2,187,140,87,20,0.0,0.0,24,1172,12,100,272,18,35.0,0.0,0.0,1.0,5.0
200806,1.3850000000000002,2912,53,552,495,265,179,97,149,57,2.0,2081,59,12,65,10.0,47,90,1.0,2,672,177,22,154,2.0,83,1292,9.0,0.0,1.0,1902,84,2232,2098,38,45,823,215,1642,16,14,8.0,217,8,322,541,164,74,35,17,356,618,64,99,1.0,15,281,41,5.0,162,421,4.0,12.0,87,695,13,4.0,0.0,0.0,242,17,0.0,1.0,6.0,7,1.0,0.0,689,480,733,0.0,197,15,0.0,532,0.0,4,17.0,36,39,0.0,9.0,63,2.0,277,9,0.0,10.0,0.0,0.0,0.0,76,6.0,4.0,82,0.0,9,2.0,7.0,22,6.0,2.0,8.0,27,105,21,6.0,12,8,0.0,4,3,70,290,1022,22,3,142,36,136,24,0.0,0.0,18,1390,17,127,282,37,30.0,0.0,0.0,3.0,1.0
200807,1.3886666666666667,2549,57,563,575,264,149,86,258,94,0.0,2181,71,34,72,20.0,29,80,14.0,3,608,171,13,133,0.0,84,1390,14.0,0.0,0.0,1471,58,2340,2216,99,31,754,261,1791,23,9,7.0,39,9,328,487,107,42,8,16,314,578,53,96,6.0,22,354,77,0.0,92,723,7.0,16.0,140,916,20,0.0,0.0,0.0,345,25,2.0,0.0,11.0,14,0.0,0.0,637,374,827,13.0,209,23,1.0,555,0.0,12,5.0,29,58,0.0,4.0,45,10.0,254,7,0.0,4.0,1.0,0.0,1.0,72,19.0,14.0,103,0.0,10,0.0,6.0,23,2.0,3.0,2.0,34,84,19,1.0,36,11,0.0,12,2,61,396,1133,59,10,252,62,186,50,0.0,0.0,16,1546,23,104,429,16,26.0,0.0,0.0,1.0,0.0
200808,1.3923333333333334,2307,71,470,431,214,113,50,104,38,3.0,1646,46,26,40,20.0,36,80,1.0,4,418,156,17,113,1.0,46,1146,2.0,0.0,0.0,1130,35,1803,1656,17,33,698,166,1080,17,11,9.0,89,6,214,396,113,29,3,7,249,512,62,118,3.0,15,235,22,0.0,48,380,0.0,5.0,104,747,14,0.0,4.0,0.0,251,40,0.0,0.0,8.0,10,0.0,0.0,454,382,631,4.0,106,9,0.0,466,0.0,5,0.0,12,23,0.0,0.0,28,2.0,242,19,0.0,6.0,2.0,0.0,0.0,128,20.0,3.0,81,0.0,11,1.0,21.0,28,7.0,10.0,3.0,25,76,21,12.0,10,8,0.0,7,7,56,217,799,61,1,222,106,101,20,0.0,0.0,13,1188,5,75,377,30,26.0,0.0,0.0,0.0,1.0
200809,1.396,1940,33,434,348,310,114,72,73,20,3.0,1443,24,29,65,32.0,40,64,0.0,1,361,72,20,129,1.0,92,787,1.0,0.0,0.0,1032,49,1288,1174,10,33,532,183,1018,13,3,5.0,75,14,124,370,127,34,2,15,214,439,63,78,1.0,7,183,31,5.0,100,256,4.0,10.0,128,508,3,8.0,0.0,0.0,214,9,0.0,0.0,3.0,7,0.0,0.0,446,312,499,5.0,119,10,0.0,373,3.0,6,1.0,9,20,0.0,1.0,34,9.0,212,10,0.0,3.0,0.0,0.0,0.0,88,5.0,1.0,68,2.0,8,2.0,2.0,11,2.0,2.0,1.0,36,48,7,2.0,18,18,0.0,1,1,40,199,837,40,11,153,48,76,18,0.0,1.0,17,796,9,73,390,6,4.0,0.0,0.0,1.0,0.0
200810,1.3996666666666668,2698,76,679,493,433,167,76,86,18,4.0,2140,66,51,80,27.0,40,47,5.0,3,529,123,10,123,5.0,62,1200,18.0,0.0,5.0,1969,70,1859,1702,107,49,691,207,1711,20,1,6.0,64,5,226,509,135,38,12,5,337,562,59,181,0.0,24,303,124,3.0,165,518,3.0,14.0,130,645,14,0.0,4.0,0.0,337,22,0.0,0.0,11.0,3,2.0,2.0,644,435,713,6.0,184,16,0.0,589,0.0,6,6.0,57,48,0.0,1.0,60,3.0,306,9,1.0,0.0,2.0,0.0,0.0,57,3.0,6.0,98,2.0,8,2.0,5.0,27,0.0,3.0,8.0,18,79,16,8.0,30,6,0.0,3,4,61,257,1069,26,2,199,78,109,44,0.0,0.0,12,997,17,97,441,14,9.0,0.0,0.0,1.0,0.0
200811,1.4033333333333335,2756,53,636,571,347,219,80,145,87,9.0,2269,37,39,92,17.0,29,110,5.0,7,511,175,28,161,4.0,49,1310,11.0,0.0,8.0,1954,110,2019,1895,22,68,861,287,1727,14,5,4.0,36,9,246,612,177,65,1,14,414,650,54,231,4.0,14,265,33,0.0,78,754,2.0,1.0,119,650,12,0.0,0.0,0.0,375,10,2.0,0.0,23.0,8,3.0,0.0,640,537,692,4.0,160,11,0.0,589,5.0,2,3.0,47,57,0.0,3.0,38,2.0,280,9,0.0,1.0,2.0,0.0,2.0,66,16.0,4.0,102,0.0,2,2.0,13.0,25,0.0,3.0,1.0,19,110,24,2.0,17,20,0.0,3,2,59,306,1086,21,5,201,270,169,14,0.0,0.0,17,1422,36,119,285,18,50.0,0.0,0.0,0.0,0.0
200812,1.4069999999999998,2973,97,725,497,366,171,67,189,66,4.0,2439,40,30,112,9.0,48,52,11.0,6,632,162,67,296,4.0,93,1239,23.0,7.0,0.0,1539,114,2189,1973,9,40,771,336,1839,35,19,2.0,25,3,329,812,151,62,6,9,392,661,65,191,2.0,7,289,22,1.0,155,406,15.0,8.0,160,690,22,3.0,2.0,0.0,356,7,0.0,1.0,30.0,7,4.0,0.0,556,440,757,4.0,122,13,0.0,685,6.0,2,1.0,28,21,0.0,19.0,46,6.0,439,9,0.0,8.0,0.0,0.0,0.0,70,14.0,6.0,140,0.0,13,5.0,7.0,9,0.0,2.0,8.0,64,131,25,14.0,16,37,0.0,2,5,101,242,973,26,4,189,54,130,53,0.0,0.0,40,1543,7,151,417,21,21.0,0.0,2.0,6.0,0.0
