MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,3.681,3579,71,786,983,227,202,121,313,84,10.0,2006,37,41,139,10.0,220,109,90.0,9.0,602,98,52,78,0.0,110,1659,14.0,2.0,12.0,2995,205.0,4092,3803,85.0,28,2033,446,2295,23,38.0,16,40,9.0,247,667,155,159,11.0,8.0,616,347,337,111,3.0,94,681,172,0.0,72,557,9.0,46.0,1009,506,7.0,0.0,3.0,0.0,427,22,4.0,0.0,37,66,1.0,0.0,665,805,1386,9.0,179,5.0,0.0,767,1.0,3.0,0.0,68,165,0.0,1.0,57,26.0,525,15,0.0,40.0,5.0,1.0,0.0,284,99.0,19,448,6.0,31.0,12.0,25.0,47,35.0,30.0,15.0,213,138,16.0,11.0,57,26.0,0.0,17.0,167.0,88,335,1008,31.0,16,435,388,265,719,0.0,4.0,81,6692,74.0,346,1109,558,442,8.0,0.0,16.0,18.0
200804,3.675583333333333,3676,104,754,1138,202,140,152,188,45,2.0,2219,20,65,145,3.0,234,120,11.0,8.0,612,107,18,118,0.0,153,1163,10.0,5.0,2.0,2540,197.0,2566,2409,139.0,92,1588,548,2139,73,25.0,50,16,22.0,179,691,103,283,12.0,13.0,661,458,382,160,0.0,28,548,150,2.0,50,841,26.0,41.0,827,455,11.0,0.0,3.0,0.0,621,50,4.0,1.0,11,79,1.0,6.0,745,927,1395,24.0,239,14.0,0.0,689,0.0,3.0,7.0,66,61,0.0,10.0,22,21.0,642,6,0.0,37.0,3.0,2.0,0.0,357,34.0,11,261,8.0,14.0,3.0,23.0,65,37.0,19.0,14.0,258,432,38.0,8.0,49,23.0,0.0,0.0,448.0,129,390,1053,20.0,2,479,307,159,885,0.0,4.0,162,7953,48.0,416,1108,530,605,0.0,0.0,5.0,15.0
200805,3.670166666666667,2935,89,496,737,217,108,130,105,32,2.0,1587,32,27,105,0.0,100,87,5.0,2.0,495,73,17,102,1.0,155,921,7.0,2.0,5.0,2253,109.0,2427,2248,76.0,66,1731,351,1734,55,20.0,35,109,23.0,331,692,63,154,1.0,8.0,631,371,324,99,5.0,21,551,54,1.0,61,366,0.0,20.0,529,464,4.0,0.0,5.0,0.0,392,16,2.0,0.0,55,14,5.0,0.0,669,764,1463,16.0,119,2.0,0.0,689,1.0,17.0,12.0,43,69,0.0,11.0,17,46.0,418,13,0.0,4.0,0.0,0.0,0.0,208,12.0,16,182,5.0,19.0,0.0,36.0,15,28.0,6.0,12.0,250,155,23.0,24.0,34,88.0,0.0,2.0,314.0,97,153,1599,40.0,4,266,98,126,555,2.0,18.0,77,5489,17.0,354,756,416,327,0.0,0.0,3.0,11.0
200806,3.66475,2878,69,504,782,188,128,102,51,29,1.0,1469,24,47,69,9.0,130,125,13.0,10.0,789,171,52,112,0.0,129,1122,21.0,3.0,7.0,2186,96.0,2284,2074,16.0,30,1563,562,1439,28,14.0,92,13,5.0,526,609,83,115,1.0,4.0,538,374,341,59,5.0,28,656,69,0.0,48,387,3.0,23.0,618,505,24.0,0.0,0.0,0.0,297,23,4.0,0.0,9,16,2.0,0.0,600,590,988,7.0,88,28.0,0.0,802,1.0,23.0,2.0,38,41,0.0,12.0,43,30.0,332,41,0.0,6.0,0.0,0.0,0.0,161,50.0,13,186,0.0,20.0,1.0,40.0,64,15.0,0.0,7.0,228,120,28.0,8.0,35,51.0,0.0,4.0,175.0,73,150,1196,41.0,13,260,75,163,790,0.0,8.0,76,3394,51.0,231,684,222,144,8.0,1.0,4.0,4.0
200807,3.6593333333333335,3013,107,601,891,251,131,67,83,26,12.0,1965,23,33,126,19.0,248,98,41.0,5.0,866,129,102,98,6.0,261,2470,16.0,16.0,0.0,2948,105.0,3402,3193,50.0,39,1896,652,1833,19,3.0,49,21,15.0,533,586,175,106,2.0,2.0,557,313,435,48,4.0,29,374,51,6.0,58,488,4.0,39.0,984,486,7.0,4.0,2.0,1.0,427,39,0.0,0.0,32,94,2.0,1.0,525,651,806,5.0,96,17.0,0.0,918,2.0,8.0,0.0,59,39,0.0,12.0,32,74.0,330,16,0.0,2.0,4.0,0.0,0.0,159,28.0,10,140,0.0,45.0,2.0,18.0,37,12.0,19.0,1.0,226,92,55.0,4.0,88,40.0,0.0,5.0,152.0,58,137,844,28.0,7,260,116,191,654,0.0,16.0,96,2904,30.0,148,641,190,153,0.0,0.0,1.0,6.0
200808,3.653916666666667,1932,47,361,518,147,55,72,81,12,18.0,1135,16,52,63,1.0,105,45,16.0,2.0,687,79,51,78,0.0,283,603,63.0,0.0,4.0,1572,93.0,1626,1561,12.0,15,1089,339,1183,9,16.0,6,12,5.0,401,397,82,106,7.0,10.0,423,211,245,49,6.0,19,395,50,5.0,35,377,0.0,34.0,606,375,3.0,0.0,1.0,0.0,373,22,0.0,0.0,8,76,1.0,0.0,354,367,675,1.0,81,6.0,0.0,626,0.0,13.0,3.0,21,33,0.0,36.0,26,23.0,250,17,0.0,4.0,3.0,0.0,0.0,113,10.0,7,161,4.0,23.0,0.0,5.0,39,3.0,13.0,3.0,144,102,13.0,12.0,16,27.0,0.0,11.0,41.0,41,186,920,24.0,13,181,122,77,646,0.0,5.0,80,2078,10.0,142,434,169,76,0.0,2.0,1.0,6.0
200809,3.6485,1662,48,358,460,103,95,45,114,8,7.0,1068,4,27,64,17.0,75,40,15.0,1.0,392,60,19,72,0.0,144,593,28.0,10.0,0.0,1328,79.0,1479,1378,16.0,23,929,376,973,11,4.0,18,15,9.0,315,392,69,105,2.0,17.0,304,197,216,79,10.0,9,325,13,0.0,38,373,1.0,45.0,555,296,2.0,0.0,3.0,0.0,262,46,0.0,0.0,10,15,0.0,0.0,334,325,568,1.0,75,12.0,0.0,401,0.0,15.0,1.0,11,19,0.0,18.0,4,17.0,268,6,1.0,10.0,7.0,0.0,0.0,126,14.0,13,129,0.0,22.0,0.0,4.0,39,19.0,38.0,10.0,158,104,28.0,9.0,48,21.0,0.0,5.0,15.0,31,105,569,21.0,10,228,75,101,549,0.0,5.0,66,1891,27.0,161,347,133,108,0.0,0.0,3.0,10.0
200810,3.643083333333333,2542,118,720,726,273,119,46,112,41,4.0,1599,70,30,93,9.0,203,102,17.0,2.0,846,53,21,106,4.0,117,835,6.0,4.0,12.0,2586,82.0,2053,1848,39.0,26,1408,532,1529,36,3.0,17,20,5.0,558,628,48,62,0.0,6.0,491,219,398,99,10.0,14,391,29,6.0,67,340,2.0,34.0,382,469,23.0,0.0,21.0,0.0,413,41,0.0,0.0,23,17,6.0,11.0,678,819,1245,14.0,166,0.0,0.0,773,1.0,5.0,1.0,53,59,0.0,17.0,27,40.0,451,5,0.0,4.0,2.0,0.0,0.0,174,12.0,4,259,0.0,54.0,2.0,38.0,58,21.0,5.0,35.0,139,150,71.0,4.0,13,26.0,0.0,4.0,6.0,42,124,693,28.0,3,204,119,126,454,0.0,1.0,118,3331,31.0,383,455,187,456,0.0,4.0,9.0,16.0
200811,3.6376666666666666,2215,62,457,709,223,56,62,71,18,4.0,1539,10,23,116,10.0,147,81,48.0,4.0,769,80,30,69,2.0,246,779,35.0,2.0,2.0,1761,63.0,1761,1553,18.0,21,819,372,1744,15,28.0,19,13,3.0,849,561,41,42,4.0,2.0,416,273,237,55,7.0,17,341,25,3.0,73,292,0.0,33.0,826,329,9.0,0.0,4.0,0.0,433,5,0.0,0.0,13,33,3.0,0.0,494,420,556,20.0,122,4.0,0.0,787,1.0,8.0,2.0,35,35,0.0,12.0,29,63.0,284,24,1.0,14.0,3.0,0.0,0.0,133,27.0,2,213,0.0,32.0,1.0,34.0,61,9.0,6.0,12.0,120,95,54.0,3.0,21,22.0,0.0,3.0,17.0,54,102,558,29.0,8,139,32,137,573,0.0,2.0,40,2157,29.0,187,338,249,94,0.0,0.0,4.0,11.0
200812,3.63225,2654,90,412,666,230,152,105,119,18,5.0,1591,31,37,86,14.0,184,90,4.0,2.0,693,68,21,76,2.0,250,878,6.0,1.0,4.0,1908,115.0,2559,2376,36.0,11,1130,329,1811,17,54.0,11,68,18.0,974,546,107,71,11.0,22.0,465,219,319,70,23.0,7,366,41,0.0,79,727,1.0,32.0,841,523,4.0,3.0,0.0,0.0,409,12,3.0,0.0,10,212,2.0,0.0,505,595,986,10.0,146,7.0,0.0,622,0.0,7.0,0.0,83,32,0.0,18.0,74,21.0,244,21,1.0,7.0,2.0,5.0,0.0,132,19.0,18,513,3.0,19.0,0.0,47.0,48,21.0,12.0,2.0,180,193,29.0,14.0,20,37.0,0.0,1.0,18.0,62,253,1471,40.0,22,234,72,241,579,0.0,4.0,78,2475,25.0,169,496,186,145,0.0,3.0,9.0,7.0
