MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.98,111,0.0,14,19.0,4.0,2.0,2.0,4.0,0.0,0.0,89,0.0,0.0,0.0,0.0,13.0,6.0,1.0,0.0,4.0,6.0,0.0,1.0,0.0,3.0,34,0.0,0.0,0.0,62,0.0,95,96,0.0,2.0,43,14,44,0.0,0.0,0.0,1.0,0.0,10,10.0,14.0,0.0,1.0,0.0,6.0,12,1.0,3.0,5.0,1.0,42,7.0,0.0,1.0,29,0.0,0.0,1.0,17,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,27,16,46,0.0,11.0,2.0,0.0,22,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,11.0,2.0,0.0,2.0,6.0,0.0,5.0,2.0,26,125,1.0,0.0,10.0,1.0,1.0,6.0,0.0,1.0,20,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,1.97975,139,2.0,6,17.0,1.0,3.0,3.0,1.0,8.0,0.0,54,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,36.0,6.0,1.0,3.0,0.0,0.0,25,2.0,0.0,0.0,43,8.0,93,88,0.0,22.0,33,5,47,3.0,0.0,0.0,0.0,0.0,12,17.0,10.0,2.0,0.0,2.0,18.0,9,0.0,15.0,0.0,0.0,13,1.0,0.0,0.0,8,0.0,0.0,1.0,54,1.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15,20,45,0.0,5.0,1.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,25.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6,102,7.0,9.0,7.0,0.0,22.0,7.0,0.0,2.0,104,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
200805,1.9795,83,3.0,11,25.0,6.0,1.0,14.0,11.0,0.0,0.0,61,1.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,12.0,9.0,0.0,2.0,0.0,3.0,30,0.0,0.0,0.0,58,0.0,96,84,0.0,0.0,23,13,47,5.0,0.0,0.0,0.0,0.0,9,16.0,3.0,0.0,2.0,0.0,9.0,6,2.0,3.0,0.0,3.0,18,5.0,0.0,3.0,39,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,40,0.0,20.0,1.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,14.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,26,119,3.0,0.0,3.0,1.0,23.0,10.0,0.0,1.0,60,0.0,2.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0
200806,1.97925,148,1.0,14,27.0,0.0,3.0,7.0,2.0,0.0,0.0,65,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,17.0,1.0,1.0,1.0,0.0,4.0,39,0.0,0.0,2.0,74,16.0,83,79,6.0,0.0,31,13,47,0.0,2.0,0.0,3.0,1.0,19,12.0,9.0,2.0,0.0,0.0,20.0,12,0.0,2.0,0.0,0.0,17,4.0,0.0,0.0,13,0.0,0.0,5.0,14,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,14,29,54,0.0,5.0,0.0,0.0,39,0.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6,91,0.0,4.0,2.0,0.0,20.0,3.0,0.0,0.0,50,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
200807,1.979,188,0.0,24,29.0,6.0,2.0,13.0,7.0,0.0,0.0,64,2.0,3.0,5.0,1.0,0.0,4.0,1.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,49,0.0,0.0,0.0,75,4.0,110,100,6.0,0.0,62,11,74,9.0,0.0,2.0,2.0,0.0,6,18.0,5.0,0.0,0.0,0.0,3.0,18,6.0,0.0,0.0,0.0,13,5.0,0.0,0.0,52,0.0,0.0,3.0,29,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4,40,44,0.0,19.0,0.0,0.0,37,0.0,4.0,0.0,4.0,13.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,9.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,33,98,0.0,13.0,0.0,3.0,14.0,6.0,0.0,0.0,40,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
200808,1.97875,61,8.0,18,0.0,5.0,1.0,0.0,6.0,2.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,22,0.0,52,46,0.0,0.0,9,4,17,1.0,0.0,0.0,0.0,0.0,3,2.0,0.0,0.0,0.0,1.0,0.0,12,0.0,8.0,0.0,0.0,4,2.0,0.0,0.0,5,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,26,13,0.0,8.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,2,43,2.0,2.0,4.0,2.0,17.0,1.0,0.0,0.0,12,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200809,1.9785,103,0.0,2,14.0,1.0,0.0,0.0,1.0,0.0,3.0,50,3.0,0.0,1.0,0.0,7.0,8.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,8.0,14,0.0,0.0,2.0,47,0.0,74,81,2.0,4.0,30,4,52,0.0,0.0,1.0,0.0,0.0,7,9.0,5.0,0.0,0.0,0.0,0.0,17,1.0,2.0,2.0,1.0,5,10.0,0.0,0.0,46,0.0,0.0,4.0,26,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,6,52,38,0.0,4.0,0.0,3.0,16,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15,104,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,10,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
200810,1.97825,114,1.0,6,13.0,5.0,13.0,2.0,7.0,3.0,0.0,52,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,20,0.0,0.0,1.0,69,4.0,103,94,0.0,1.0,31,31,36,3.0,0.0,0.0,0.0,0.0,22,14.0,0.0,0.0,0.0,0.0,1.0,21,2.0,2.0,0.0,5.0,22,2.0,0.0,1.0,8,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,10,14,28,1.0,2.0,0.0,0.0,21,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,9,58,4.0,0.0,1.0,3.0,33.0,2.0,0.0,0.0,82,1.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0
200811,1.9780000000000002,114,3.0,13,7.0,3.0,1.0,0.0,12.0,0.0,0.0,65,1.0,4.0,6.0,0.0,2.0,7.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,1.0,51,0.0,0.0,0.0,65,2.0,155,148,52.0,2.0,33,7,54,0.0,0.0,6.0,0.0,0.0,18,11.0,4.0,0.0,0.0,0.0,12.0,20,2.0,0.0,0.0,2.0,8,0.0,0.0,1.0,4,0.0,0.0,4.0,7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,17,15,0.0,0.0,1.0,0.0,27,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73,68,0.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,33,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
200812,1.97775,87,0.0,12,6.0,5.0,3.0,2.0,9.0,1.0,0.0,61,0.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,1.0,18,0.0,0.0,0.0,62,0.0,85,93,0.0,3.0,36,12,31,0.0,0.0,2.0,1.0,0.0,9,15.0,0.0,0.0,2.0,1.0,4.0,17,0.0,0.0,0.0,0.0,2,5.0,0.0,1.0,20,0.0,0.0,0.0,13,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,19,24,0.0,1.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16,98,0.0,0.0,0.0,2.0,19.0,4.0,0.0,0.0,37,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
