MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.423,402,10,69,100,89,15,37,19,3,0.0,335,12,4.0,14,4.0,4,36,7.0,0.0,114,33,1.0,20,0.0,10,266,0.0,0.0,0.0,714,0.0,467,420,0.0,6.0,221,98,218,6.0,1.0,3.0,0.0,1.0,67,84,103,10,1.0,5.0,53,45,13,4,2.0,7.0,80,28,7.0,27,53,0.0,0.0,12,239,6.0,0.0,0.0,0.0,95,9.0,0.0,0.0,3.0,0.0,0.0,0.0,53,81,228,1.0,44,14,0.0,128,0.0,1.0,2.0,1,8,0.0,0.0,9,0.0,54,9.0,3.0,1.0,0.0,0.0,0.0,25,0.0,12.0,51,0.0,3.0,0.0,4.0,15,0.0,1.0,4.0,2,24,2.0,1.0,8.0,2.0,0.0,0.0,10,13,61,499,30,8.0,37,1,75,28.0,0.0,0.0,2,292,3,14,168,19.0,5.0,0.0,0.0,0.0,0.0
200804,2.428583333333333,436,9,137,93,78,17,15,40,14,4.0,286,13,0.0,19,0.0,16,26,7.0,0.0,87,37,2.0,18,8.0,10,287,0.0,0.0,1.0,627,6.0,451,405,4.0,20.0,197,67,259,1.0,0.0,2.0,0.0,3.0,47,92,126,9,10.0,0.0,43,29,6,20,0.0,3.0,78,14,1.0,42,41,0.0,0.0,19,148,4.0,0.0,5.0,0.0,75,8.0,1.0,0.0,3.0,0.0,0.0,0.0,80,101,182,4.0,47,4,0.0,92,0.0,0.0,0.0,8,11,0.0,0.0,10,0.0,63,2.0,0.0,14.0,2.0,0.0,0.0,14,0.0,9.0,74,9.0,4.0,1.0,2.0,9,0.0,3.0,3.0,20,33,9.0,2.0,7.0,5.0,0.0,0.0,8,7,64,251,7,10.0,20,3,31,15.0,0.0,0.0,6,163,5,41,120,6.0,2.0,0.0,0.0,0.0,0.0
200805,2.4341666666666666,753,9,214,230,102,12,31,8,13,2.0,508,6,6.0,43,3.0,20,48,1.0,0.0,148,25,1.0,81,4.0,24,455,1.0,0.0,8.0,492,54.0,873,815,9.0,21.0,245,64,305,3.0,0.0,0.0,3.0,2.0,171,213,111,14,1.0,2.0,238,55,52,161,3.0,15.0,103,20,0.0,85,67,0.0,6.0,17,137,0.0,0.0,0.0,0.0,103,0.0,0.0,0.0,6.0,3.0,0.0,0.0,112,133,230,6.0,85,6,0.0,149,0.0,0.0,3.0,5,20,0.0,0.0,18,0.0,53,4.0,0.0,20.0,0.0,0.0,0.0,26,3.0,11.0,62,1.0,3.0,5.0,13.0,38,10.0,7.0,8.0,16,27,14.0,20.0,6.0,4.0,0.0,1.0,11,25,67,276,21,4.0,35,3,17,5.0,0.0,0.0,3,200,9,19,111,15.0,0.0,0.0,7.0,0.0,0.0
200806,2.43975,535,11,158,169,101,26,46,8,5,3.0,425,8,7.0,23,7.0,18,30,1.0,1.0,109,48,4.0,30,5.0,27,377,0.0,0.0,0.0,458,8.0,549,529,3.0,8.0,220,88,262,14.0,7.0,0.0,3.0,0.0,48,120,46,9,4.0,0.0,53,46,20,28,0.0,7.0,78,16,0.0,70,70,0.0,1.0,35,123,3.0,0.0,0.0,0.0,127,12.0,0.0,0.0,5.0,0.0,2.0,0.0,136,144,249,15.0,77,9,0.0,149,0.0,0.0,1.0,8,10,0.0,0.0,24,0.0,70,4.0,0.0,31.0,0.0,0.0,0.0,13,4.0,19.0,223,4.0,4.0,8.0,16.0,18,2.0,3.0,19.0,9,54,3.0,3.0,0.0,0.0,0.0,2.0,12,23,78,266,5,9.0,52,4,31,25.0,0.0,0.0,4,284,50,22,148,18.0,0.0,0.0,0.0,0.0,1.0
200807,2.4453333333333336,767,25,212,226,117,26,35,27,3,5.0,545,13,10.0,24,2.0,62,99,7.0,5.0,172,33,8.0,17,0.0,61,490,11.0,3.0,19.0,662,56.0,633,579,4.0,47.0,672,140,355,5.0,3.0,0.0,16.0,9.0,162,178,69,19,4.0,0.0,78,38,128,22,0.0,7.0,115,6,2.0,147,94,0.0,5.0,108,158,22.0,0.0,0.0,0.0,133,4.0,0.0,0.0,1.0,6.0,2.0,0.0,229,189,267,2.0,72,18,0.0,216,0.0,6.0,0.0,15,21,1.0,33.0,38,3.0,60,5.0,0.0,19.0,0.0,0.0,0.0,20,5.0,7.0,111,1.0,1.0,8.0,13.0,35,1.0,13.0,13.0,68,72,13.0,6.0,2.0,35.0,0.0,0.0,5,24,78,421,1,15.0,44,3,34,25.0,0.0,0.0,11,292,31,99,194,22.0,0.0,0.0,0.0,0.0,0.0
200808,2.450916666666666,707,20,178,169,76,30,37,50,6,10.0,504,7,14.0,29,7.0,21,61,12.0,1.0,196,37,5.0,35,1.0,37,570,3.0,0.0,3.0,569,2.0,730,703,12.0,0.0,323,121,339,7.0,2.0,4.0,2.0,0.0,60,131,51,20,5.0,0.0,50,19,26,28,0.0,15.0,115,6,0.0,103,99,0.0,6.0,87,120,1.0,3.0,0.0,0.0,178,5.0,0.0,0.0,14.0,9.0,0.0,0.0,146,107,222,1.0,70,14,0.0,222,0.0,1.0,2.0,11,14,0.0,2.0,23,0.0,87,9.0,0.0,60.0,0.0,0.0,0.0,18,5.0,59.0,188,2.0,12.0,14.0,53.0,16,5.0,2.0,21.0,28,77,32.0,0.0,8.0,7.0,0.0,2.0,25,44,111,377,67,84.0,54,20,40,30.0,0.0,1.0,2,299,51,76,93,12.0,2.0,0.0,0.0,0.0,0.0
200809,2.4565,639,39,233,232,104,12,9,20,5,3.0,486,11,21.0,18,22.0,32,29,11.0,6.0,155,21,10.0,16,3.0,14,394,11.0,0.0,9.0,574,20.0,671,632,4.0,9.0,406,174,459,5.0,0.0,0.0,6.0,4.0,84,148,62,8,0.0,1.0,96,56,14,31,0.0,0.0,95,40,4.0,208,61,0.0,1.0,43,84,4.0,0.0,3.0,0.0,215,2.0,0.0,0.0,5.0,0.0,1.0,0.0,230,92,282,1.0,59,5,0.0,246,0.0,0.0,3.0,14,30,0.0,16.0,28,0.0,82,10.0,0.0,47.0,0.0,0.0,0.0,33,0.0,15.0,189,0.0,12.0,7.0,43.0,25,1.0,7.0,14.0,21,78,46.0,3.0,5.0,14.0,0.0,1.0,13,6,153,247,5,53.0,19,5,49,11.0,0.0,0.0,6,334,7,35,178,4.0,2.0,0.0,0.0,2.0,0.0
200810,2.4620833333333336,823,36,216,212,109,24,51,38,25,2.0,454,19,13.0,33,19.0,71,57,17.0,1.0,226,32,4.0,43,5.0,12,444,27.0,0.0,1.0,740,66.0,734,666,29.0,15.0,458,171,385,11.0,5.0,1.0,24.0,0.0,96,131,88,44,20.0,0.0,87,68,46,41,4.0,0.0,149,22,0.0,202,99,0.0,14.0,212,164,3.0,6.0,5.0,0.0,216,5.0,0.0,0.0,8.0,25.0,0.0,0.0,216,154,353,4.0,70,11,0.0,185,0.0,2.0,12.0,23,32,0.0,15.0,4,0.0,123,15.0,0.0,37.0,1.0,0.0,0.0,53,25.0,92.0,200,0.0,2.0,16.0,81.0,44,3.0,19.0,26.0,77,141,26.0,4.0,18.0,17.0,0.0,7.0,41,32,108,491,46,180.0,62,7,63,42.0,0.0,0.0,10,736,19,86,266,41.0,7.0,0.0,0.0,0.0,0.0
200811,2.4676666666666667,995,49,267,242,149,18,49,65,26,3.0,815,22,23.0,34,30.0,41,75,14.0,0.0,153,36,6.0,49,1.0,15,715,0.0,0.0,4.0,724,42.0,1223,1082,34.0,17.0,384,200,474,11.0,2.0,10.0,10.0,2.0,38,234,70,15,2.0,0.0,114,67,22,31,1.0,3.0,158,11,0.0,164,121,0.0,0.0,25,141,1.0,2.0,0.0,0.0,184,6.0,0.0,1.0,29.0,1.0,0.0,0.0,217,112,333,2.0,53,1,0.0,317,0.0,1.0,11.0,4,46,0.0,0.0,33,1.0,170,1.0,0.0,67.0,0.0,0.0,0.0,64,7.0,49.0,282,0.0,5.0,17.0,98.0,16,5.0,17.0,26.0,15,290,53.0,1.0,0.0,7.0,0.0,1.0,13,46,228,429,55,72.0,31,66,49,92.0,3.0,1.0,5,619,69,160,194,66.0,21.0,0.0,0.0,0.0,0.0
200812,2.47325,1092,17,251,286,178,14,41,63,24,0.0,749,7,24.0,17,4.0,37,60,32.0,0.0,221,112,16.0,58,2.0,24,524,9.0,1.0,4.0,871,18.0,1251,1119,3.0,3.0,292,172,786,11.0,2.0,2.0,16.0,0.0,103,284,54,13,3.0,1.0,106,52,17,49,0.0,4.0,140,19,3.0,117,119,1.0,0.0,103,138,0.0,2.0,0.0,2.0,219,2.0,0.0,0.0,35.0,1.0,0.0,0.0,214,156,328,0.0,37,1,0.0,272,0.0,6.0,1.0,8,29,0.0,8.0,21,2.0,175,16.0,0.0,79.0,0.0,0.0,0.0,31,1.0,74.0,311,0.0,4.0,7.0,13.0,20,2.0,12.0,23.0,24,281,70.0,4.0,7.0,8.0,0.0,3.0,9,20,476,406,10,19.0,30,21,36,20.0,0.0,1.0,5,522,66,147,220,19.0,16.0,0.0,0.0,6.0,0.0
