MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.261,498,17,194,174,90,31,22,18,0.0,1.0,497,18,4.0,16,4.0,21,26,2.0,0.0,90,29,5.0,8,0.0,15,258,2.0,0.0,1.0,274,6.0,517,462,3.0,10.0,156,65,339,4.0,0.0,0.0,2.0,0.0,24,91,85,4.0,7.0,2.0,66,154,9.0,33,3.0,2.0,55,10,0.0,10,54,0.0,0.0,22,148,4.0,0.0,0.0,0.0,81,6.0,0.0,1.0,1.0,0.0,0.0,0.0,136,95,177,0.0,49,4.0,0.0,183,0.0,4.0,0.0,6.0,6.0,2.0,12,1.0,57,3.0,0.0,1.0,1.0,0.0,0.0,24,0.0,2.0,44,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,11,12,1.0,1.0,1.0,3.0,0.0,1.0,26,61,223,7.0,1.0,34,3.0,11,1.0,0.0,1.0,3.0,177,6.0,28,31,0.0,4.0,0.0,0.0,0.0,0.0
200804,1.260916666666667,852,22,226,299,178,85,54,99,28.0,2.0,696,13,4.0,28,3.0,17,12,3.0,4.0,110,39,5.0,29,0.0,18,282,1.0,0.0,1.0,283,6.0,695,504,3.0,11.0,163,53,442,5.0,1.0,1.0,10.0,1.0,74,134,91,1.0,2.0,2.0,75,138,11.0,128,0.0,2.0,117,11,1.0,13,67,1.0,3.0,26,329,4.0,0.0,1.0,0.0,77,7.0,0.0,1.0,1.0,2.0,1.0,0.0,105,147,265,3.0,62,0.0,0.0,201,2.0,5.0,0.0,11.0,17.0,1.0,37,8.0,79,5.0,0.0,5.0,0.0,0.0,0.0,18,1.0,4.0,23,0.0,16.0,0.0,0.0,9.0,0.0,1.0,3.0,13,23,1.0,2.0,9.0,1.0,0.0,2.0,15,63,379,9.0,4.0,95,9.0,34,12.0,0.0,4.0,4.0,366,5.0,40,81,3.0,9.0,0.0,0.0,0.0,0.0
200805,1.2608333333333333,985,38,294,308,124,101,37,44,18.0,0.0,670,24,22.0,18,0.0,12,33,0.0,0.0,121,36,10.0,51,0.0,12,330,4.0,2.0,0.0,305,7.0,625,403,1.0,8.0,208,48,533,10.0,1.0,0.0,32.0,4.0,66,141,60,3.0,4.0,1.0,99,163,7.0,50,0.0,7.0,84,28,0.0,18,91,1.0,3.0,40,329,5.0,0.0,0.0,0.0,98,7.0,1.0,2.0,0.0,1.0,0.0,0.0,166,188,276,1.0,45,0.0,0.0,209,0.0,1.0,1.0,7.0,20.0,2.0,15,1.0,106,6.0,0.0,2.0,0.0,0.0,0.0,32,6.0,10.0,47,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,5,23,2.0,1.0,5.0,11.0,0.0,3.0,14,101,463,20.0,0.0,79,10.0,47,6.0,0.0,1.0,15.0,440,1.0,31,93,3.0,8.0,0.0,2.0,0.0,0.0
200806,1.2607499999999998,576,18,220,212,91,55,25,21,10.0,1.0,560,9,8.0,19,0.0,14,18,0.0,0.0,90,23,1.0,9,0.0,18,262,4.0,0.0,3.0,276,13.0,542,512,6.0,9.0,200,98,394,4.0,0.0,4.0,10.0,1.0,313,76,36,1.0,4.0,5.0,54,111,4.0,24,2.0,0.0,58,10,0.0,16,75,0.0,1.0,18,210,0.0,0.0,0.0,0.0,55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,116,71,129,2.0,37,1.0,3.0,118,0.0,1.0,0.0,8.0,2.0,10.0,39,0.0,64,4.0,0.0,0.0,1.0,0.0,0.0,11,0.0,0.0,23,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,9,1.0,0.0,17.0,6.0,1.0,2.0,25,87,270,6.0,1.0,59,1.0,35,0.0,0.0,0.0,6.0,213,15.0,34,106,0.0,3.0,0.0,0.0,0.0,0.0
200807,1.2606666666666666,528,28,159,182,101,38,35,8,2.0,3.0,417,17,2.0,10,1.0,9,7,0.0,0.0,104,29,7.0,24,0.0,17,451,8.0,0.0,1.0,347,6.0,465,450,9.0,9.0,229,82,282,13.0,1.0,6.0,15.0,2.0,60,82,27,4.0,2.0,2.0,104,105,5.0,23,0.0,0.0,80,6,0.0,23,74,0.0,0.0,21,154,0.0,0.0,0.0,0.0,78,1.0,0.0,0.0,3.0,0.0,0.0,0.0,135,84,146,2.0,44,2.0,0.0,120,0.0,0.0,0.0,12.0,11.0,0.0,36,4.0,92,0.0,0.0,5.0,0.0,0.0,0.0,6,0.0,1.0,51,0.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,3,20,5.0,0.0,5.0,3.0,0.0,3.0,22,56,235,0.0,0.0,44,24.0,21,3.0,0.0,0.0,0.0,168,10.0,28,37,0.0,0.0,0.0,0.0,0.0,0.0
200808,1.2605833333333334,458,19,153,141,72,29,11,42,2.0,0.0,382,7,5.0,10,6.0,17,11,0.0,1.0,97,24,2.0,21,0.0,4,229,0.0,0.0,0.0,208,5.0,396,383,7.0,6.0,139,40,262,12.0,0.0,0.0,11.0,2.0,144,87,41,14.0,3.0,0.0,95,144,6.0,39,0.0,0.0,54,3,0.0,26,46,0.0,0.0,11,132,5.0,0.0,0.0,0.0,38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,82,84,106,0.0,26,0.0,0.0,107,0.0,0.0,0.0,4.0,7.0,3.0,32,0.0,61,5.0,0.0,0.0,0.0,3.0,0.0,3,1.0,0.0,9,0.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,3,23,2.0,9.0,1.0,8.0,0.0,0.0,14,81,157,4.0,0.0,50,3.0,18,0.0,0.0,0.0,2.0,126,10.0,25,18,0.0,0.0,0.0,0.0,0.0,0.0
200809,1.2605,365,8,117,110,66,28,14,14,6.0,0.0,230,13,2.0,3,5.0,7,19,0.0,0.0,47,11,8.0,3,0.0,12,224,0.0,1.0,0.0,151,24.0,271,235,1.0,1.0,143,40,180,1.0,0.0,20.0,9.0,0.0,51,58,64,12.0,2.0,4.0,85,84,3.0,7,1.0,2.0,52,21,0.0,19,49,2.0,1.0,3,94,1.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,80,108,0.0,19,0.0,0.0,65,1.0,1.0,0.0,1.0,6.0,1.0,9,0.0,25,2.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4,1.0,0.0,4.0,0.0,0.0,3.0,5,45,120,1.0,0.0,31,0.0,9,0.0,0.0,0.0,2.0,135,0.0,17,56,0.0,2.0,0.0,0.0,0.0,0.0
200810,1.2604166666666663,490,20,176,132,74,32,17,14,3.0,2.0,364,5,8.0,16,0.0,10,6,0.0,1.0,85,16,4.0,29,0.0,12,192,8.0,0.0,0.0,210,4.0,381,375,0.0,1.0,98,64,291,2.0,0.0,1.0,11.0,0.0,43,78,43,5.0,0.0,0.0,88,157,13.0,27,0.0,3.0,49,6,0.0,9,65,0.0,6.0,18,112,3.0,0.0,0.0,0.0,42,1.0,0.0,0.0,2.0,4.0,0.0,0.0,67,95,130,3.0,47,3.0,0.0,104,0.0,2.0,0.0,6.0,7.0,0.0,16,0.0,33,6.0,0.0,0.0,0.0,0.0,0.0,8,2.0,1.0,11,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,1.0,3.0,1.0,3.0,0.0,0.0,6,30,178,3.0,2.0,52,13.0,21,0.0,0.0,0.0,5.0,217,1.0,20,72,1.0,2.0,0.0,0.0,0.0,0.0
200811,1.2603333333333333,549,23,169,215,145,31,7,31,14.0,0.0,375,5,10.0,6,10.0,4,12,0.0,0.0,150,28,17.0,16,0.0,13,338,4.0,0.0,0.0,260,7.0,544,526,3.0,4.0,179,83,381,0.0,3.0,0.0,14.0,9.0,57,125,22,0.0,0.0,3.0,73,169,8.0,42,0.0,0.0,83,13,0.0,27,84,0.0,0.0,12,191,1.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,62,112,0.0,18,1.0,0.0,103,1.0,2.0,0.0,4.0,13.0,0.0,20,3.0,60,0.0,0.0,0.0,0.0,0.0,0.0,13,3.0,0.0,15,0.0,1.0,0.0,4.0,4.0,0.0,2.0,0.0,6,17,2.0,0.0,2.0,10.0,0.0,2.0,13,44,187,3.0,0.0,46,2.0,27,3.0,0.0,0.0,3.0,290,0.0,27,57,0.0,1.0,0.0,0.0,0.0,0.0
200812,1.26025,561,3,217,164,94,42,21,19,6.0,0.0,329,8,4.0,17,0.0,19,13,0.0,2.0,78,25,2.0,11,2.0,12,217,0.0,0.0,0.0,248,15.0,491,439,7.0,6.0,156,33,313,3.0,4.0,0.0,2.0,0.0,47,127,39,1.0,0.0,0.0,41,105,12.0,78,0.0,0.0,62,8,0.0,10,87,1.0,0.0,15,216,1.0,0.0,0.0,0.0,82,2.0,0.0,0.0,2.0,0.0,0.0,0.0,103,133,178,6.0,12,0.0,0.0,158,0.0,2.0,0.0,7.0,10.0,0.0,40,0.0,61,7.0,0.0,2.0,0.0,19.0,0.0,17,3.0,1.0,21,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,6,19,24.0,2.0,19.0,2.0,0.0,6.0,13,113,244,40.0,2.0,50,4.0,19,1.0,0.0,0.0,4.0,284,5.0,22,43,3.0,7.0,0.0,0.0,0.0,0.0
