MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,1.813,631,50,224,209,152,14,20,34,2,6.0,555,29.0,29.0,8,7.0,15,54,13.0,9.0,172,51,17.0,25,0.0,14,407,16.0,0.0,0.0,413,29,685,610,10.0,8,323,172,560,3.0,9.0,22.0,27.0,3.0,75,92,90,6.0,0.0,0.0,56,100,21.0,7,0.0,2.0,90,18,5.0,89,61,0.0,0.0,16,158,1.0,0.0,1.0,0.0,109,20.0,0.0,0.0,76.0,1.0,0.0,2.0,174,234,205,10.0,45,24.0,0.0,202,0.0,1.0,3.0,14.0,16.0,0.0,3.0,4.0,124,8.0,0.0,1.0,0.0,0.0,0.0,28.0,6.0,0.0,117,15.0,1.0,0.0,6.0,12.0,1.0,3.0,5.0,13.0,39,24.0,0.0,27.0,7.0,0.0,15.0,14.0,63,175,1.0,3.0,6.0,1.0,6,1.0,0.0,8.0,146,1.0,14,25,9.0,2.0,0.0,0.0,2.0,0.0
200804,1.818,452,17,70,173,52,17,14,32,10,1.0,397,16.0,8.0,9,0.0,18,25,1.0,1.0,127,61,2.0,19,0.0,18,418,6.0,0.0,1.0,642,39,677,648,12.0,4,297,142,347,12.0,1.0,33.0,12.0,2.0,99,106,60,7.0,0.0,1.0,75,74,22.0,11,0.0,1.0,59,26,4.0,32,38,0.0,0.0,17,124,1.0,0.0,3.0,0.0,73,2.0,0.0,0.0,15.0,3.0,1.0,0.0,74,85,73,2.0,32,8.0,0.0,128,0.0,0.0,1.0,7.0,17.0,1.0,6.0,4.0,65,3.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,5.0,38,0.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,12.0,20,13.0,0.0,4.0,8.0,0.0,1.0,7.0,62,103,4.0,1.0,5.0,2.0,8,0.0,0.0,9.0,80,1.0,17,20,1.0,2.0,0.0,0.0,0.0,0.0
200805,1.823,562,8,115,207,82,56,24,55,18,0.0,528,8.0,8.0,24,1.0,26,42,17.0,3.0,173,47,4.0,75,0.0,33,650,13.0,0.0,3.0,515,29,887,822,12.0,42,362,227,393,2.0,0.0,57.0,18.0,0.0,134,150,53,11.0,0.0,8.0,153,175,6.0,102,0.0,1.0,130,27,4.0,119,105,0.0,4.0,19,206,3.0,0.0,0.0,0.0,88,0.0,0.0,0.0,28.0,0.0,0.0,0.0,93,83,137,0.0,28,15.0,0.0,215,0.0,0.0,0.0,4.0,35.0,1.0,14.0,1.0,62,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,45,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,7.0,60,20.0,3.0,2.0,9.0,0.0,3.0,13.0,94,163,10.0,3.0,7.0,2.0,8,0.0,0.0,2.0,118,6.0,26,26,0.0,5.0,0.0,0.0,0.0,0.0
200806,1.8280000000000003,516,5,139,179,77,2,17,40,28,0.0,491,11.0,11.0,15,0.0,19,49,1.0,2.0,204,65,6.0,32,2.0,8,532,16.0,0.0,1.0,540,18,796,752,6.0,15,491,146,300,8.0,0.0,23.0,44.0,2.0,244,84,83,6.0,0.0,0.0,66,71,2.0,36,4.0,1.0,148,36,0.0,33,92,0.0,0.0,10,137,0.0,0.0,0.0,0.0,85,7.0,0.0,0.0,11.0,1.0,0.0,0.0,104,109,80,3.0,63,4.0,5.0,154,0.0,0.0,2.0,10.0,12.0,3.0,5.0,2.0,39,4.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,64,4.0,8.0,0.0,7.0,9.0,0.0,0.0,0.0,2.0,28,28.0,0.0,0.0,19.0,0.0,0.0,5.0,75,146,1.0,6.0,15.0,1.0,4,0.0,0.0,7.0,172,3.0,15,13,1.0,2.0,0.0,0.0,0.0,0.0
200807,1.833,529,13,119,166,59,21,7,56,13,0.0,458,4.0,5.0,20,1.0,21,20,1.0,1.0,115,59,6.0,34,0.0,31,544,6.0,0.0,0.0,313,23,976,905,7.0,11,213,210,315,5.0,3.0,46.0,9.0,0.0,143,83,79,16.0,0.0,6.0,100,117,8.0,36,0.0,6.0,81,68,0.0,11,86,0.0,0.0,22,203,6.0,0.0,0.0,0.0,84,2.0,0.0,0.0,12.0,2.0,0.0,0.0,98,88,123,0.0,54,2.0,0.0,169,0.0,0.0,0.0,3.0,15.0,0.0,5.0,1.0,53,2.0,0.0,2.0,0.0,0.0,0.0,13.0,9.0,4.0,42,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,34.0,42,9.0,3.0,9.0,5.0,0.0,0.0,6.0,85,193,0.0,1.0,9.0,0.0,8,0.0,0.0,4.0,83,26.0,23,21,5.0,4.0,1.0,0.0,0.0,0.0
200808,1.838,460,13,82,116,55,7,21,53,8,3.0,344,15.0,3.0,30,0.0,11,15,2.0,1.0,68,51,4.0,24,0.0,9,262,26.0,0.0,1.0,257,23,535,500,5.0,3,142,128,229,2.0,2.0,9.0,4.0,0.0,88,114,66,1.0,2.0,1.0,96,126,7.0,17,0.0,0.0,51,8,0.0,12,26,0.0,0.0,11,225,0.0,0.0,0.0,0.0,60,2.0,0.0,0.0,5.0,0.0,0.0,0.0,52,54,85,0.0,16,12.0,0.0,135,1.0,0.0,0.0,4.0,7.0,1.0,12.0,0.0,36,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,54,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,20,13.0,0.0,2.0,0.0,0.0,1.0,4.0,77,166,5.0,0.0,2.0,0.0,3,0.0,0.0,3.0,96,1.0,4,13,4.0,2.0,0.0,0.0,0.0,0.0
200809,1.843,411,6,91,95,55,10,9,23,2,0.0,343,4.0,6.0,21,1.0,10,21,0.0,0.0,75,20,5.0,15,1.0,8,288,5.0,0.0,0.0,237,37,516,494,5.0,2,207,130,202,6.0,0.0,9.0,22.0,0.0,74,115,165,3.0,0.0,1.0,48,73,7.0,28,4.0,4.0,73,6,1.0,48,38,0.0,0.0,9,107,0.0,0.0,4.0,0.0,77,2.0,0.0,0.0,8.0,0.0,0.0,0.0,59,61,50,1.0,34,16.0,0.0,133,2.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,35,3.0,0.0,5.0,4.0,0.0,0.0,9.0,1.0,1.0,27,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,24,10.0,0.0,10.0,1.0,4.0,0.0,5.0,56,70,2.0,0.0,17.0,6.0,12,0.0,0.0,1.0,72,0.0,18,19,8.0,3.0,0.0,0.0,0.0,0.0
200810,1.8480000000000003,545,10,142,172,36,26,14,88,17,6.0,402,5.0,12.0,23,8.0,9,35,2.0,11.0,156,60,9.0,34,1.0,14,640,8.0,0.0,3.0,396,13,711,687,13.0,2,308,151,336,7.0,0.0,24.0,39.0,1.0,172,105,220,26.0,0.0,0.0,58,81,10.0,14,0.0,3.0,53,29,1.0,32,61,0.0,1.0,18,124,2.0,0.0,0.0,0.0,79,5.0,0.0,0.0,17.0,0.0,0.0,0.0,111,142,108,0.0,50,2.0,0.0,164,0.0,0.0,0.0,2.0,20.0,0.0,5.0,2.0,62,0.0,0.0,25.0,0.0,0.0,0.0,14.0,0.0,10.0,114,6.0,2.0,0.0,2.0,8.0,0.0,4.0,3.0,1.0,21,23.0,0.0,7.0,15.0,3.0,4.0,7.0,62,190,4.0,4.0,43.0,0.0,5,0.0,0.0,4.0,94,1.0,14,20,21.0,3.0,0.0,0.0,0.0,0.0
200811,1.853,503,18,170,189,74,18,21,51,10,4.0,473,14.0,9.0,16,0.0,22,53,3.0,0.0,194,52,3.0,39,1.0,24,716,8.0,0.0,0.0,632,6,1038,1000,10.0,10,393,199,505,18.0,9.0,12.0,26.0,4.0,234,94,91,28.0,0.0,0.0,67,112,10.0,23,0.0,1.0,109,16,0.0,27,106,0.0,0.0,25,187,0.0,1.0,0.0,1.0,87,10.0,0.0,0.0,9.0,10.0,1.0,0.0,107,116,165,2.0,63,18.0,0.0,170,0.0,3.0,1.0,5.0,11.0,0.0,2.0,1.0,56,3.0,0.0,22.0,2.0,0.0,0.0,19.0,2.0,25.0,243,71.0,2.0,4.0,21.0,3.0,4.0,8.0,27.0,4.0,21,23.0,0.0,8.0,10.0,2.0,13.0,4.0,64,258,5.0,23.0,11.0,2.0,43,0.0,0.0,20.0,101,6.0,17,13,6.0,0.0,0.0,0.0,0.0,0.0
200812,1.858,637,11,124,169,106,6,25,54,6,0.0,590,11.0,15.0,15,7.0,13,19,9.0,5.0,134,46,9.0,43,0.0,41,504,9.0,0.0,0.0,315,38,979,947,4.0,5,171,181,358,6.0,0.0,8.0,26.0,0.0,135,132,85,3.0,0.0,0.0,63,156,9.0,39,1.0,8.0,114,18,0.0,31,196,1.0,0.0,17,142,1.0,4.0,0.0,0.0,75,12.0,0.0,0.0,25.0,9.0,0.0,0.0,92,111,129,0.0,32,4.0,0.0,186,0.0,0.0,0.0,19.0,13.0,2.0,3.0,0.0,49,1.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,11.0,39,4.0,1.0,5.0,10.0,14.0,0.0,0.0,1.0,7.0,43,10.0,3.0,5.0,6.0,5.0,2.0,9.0,85,340,8.0,10.0,7.0,4.0,3,1.0,0.0,4.0,104,5.0,24,27,9.0,2.0,0.0,0.0,0.0,0.0
