MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.337,640,39.0,130,140,90,8,43,17,4.0,1.0,449,4,10,52,6.0,20,26,22.0,0.0,117,40,9.0,20,0.0,6,306,12.0,3.0,5.0,682,34.0,754,648,1.0,70.0,296,54,301,4.0,4.0,1.0,3.0,14.0,124,181,27,4.0,0.0,0.0,112,73,22,15,0.0,1.0,116,8.0,0.0,38,93,0.0,0.0,19,179,1.0,0.0,2.0,0.0,93,4,0.0,0.0,6.0,15.0,0.0,0.0,148,66,281,1.0,34,0.0,0.0,150,0.0,0.0,0.0,4.0,22.0,11.0,10,1.0,118,2.0,0.0,5.0,1.0,0.0,0.0,13,1.0,9.0,37,0.0,1.0,0.0,9.0,8.0,0.0,6.0,3.0,20.0,26,3.0,2.0,3.0,25.0,0.0,0.0,16.0,20,69,174,3.0,9.0,53,5,40,8.0,0.0,1.0,16.0,520,6.0,52,85,19.0,30.0,0.0,0.0,2.0,1.0
200804,2.3554166666666663,594,3.0,196,157,38,8,21,8,6.0,0.0,558,5,9,55,25.0,33,32,10.0,6.0,192,18,26.0,22,0.0,14,345,1.0,1.0,0.0,508,32.0,560,554,8.0,47.0,299,58,236,0.0,1.0,0.0,3.0,5.0,130,124,29,0.0,0.0,0.0,93,97,10,16,3.0,0.0,111,4.0,0.0,13,71,1.0,2.0,40,80,0.0,0.0,0.0,0.0,139,4,1.0,0.0,6.0,15.0,5.0,0.0,128,123,246,0.0,50,3.0,0.0,140,0.0,0.0,0.0,4.0,12.0,11.0,4,0.0,81,1.0,0.0,1.0,1.0,0.0,0.0,9,1.0,18.0,100,0.0,2.0,2.0,13.0,9.0,9.0,4.0,13.0,17.0,37,8.0,0.0,3.0,48.0,0.0,0.0,20.0,10,38,170,4.0,37.0,24,48,82,5.0,0.0,1.0,2.0,459,41.0,22,148,1.0,4.0,0.0,0.0,0.0,1.0
200805,2.373833333333333,538,9.0,101,130,75,10,41,16,11.0,1.0,402,8,5,20,1.0,24,21,5.0,0.0,84,22,5.0,23,0.0,14,267,12.0,0.0,0.0,231,18.0,516,494,2.0,16.0,175,54,206,2.0,12.0,6.0,2.0,16.0,60,113,53,8.0,1.0,0.0,94,106,12,28,3.0,6.0,71,9.0,0.0,8,106,0.0,4.0,22,84,0.0,0.0,2.0,0.0,108,3,0.0,3.0,2.0,7.0,2.0,0.0,84,59,200,0.0,67,3.0,0.0,104,0.0,0.0,2.0,2.0,5.0,0.0,3,0.0,64,2.0,0.0,1.0,0.0,0.0,0.0,13,3.0,0.0,16,0.0,0.0,0.0,9.0,16.0,0.0,2.0,10.0,8.0,52,2.0,2.0,3.0,4.0,0.0,0.0,4.0,32,26,171,7.0,2.0,37,40,60,1.0,0.0,0.0,9.0,348,10.0,25,71,11.0,9.0,0.0,0.0,0.0,0.0
200806,2.39225,559,9.0,144,130,51,8,21,14,13.0,0.0,457,16,10,65,9.0,15,27,11.0,0.0,65,21,6.0,23,5.0,13,386,4.0,0.0,0.0,352,16.0,589,565,3.0,39.0,205,30,284,6.0,4.0,0.0,3.0,11.0,47,130,59,0.0,1.0,0.0,94,98,25,24,1.0,1.0,92,9.0,0.0,24,85,0.0,5.0,11,99,3.0,0.0,1.0,0.0,89,7,0.0,0.0,2.0,5.0,0.0,2.0,89,133,189,4.0,61,1.0,0.0,100,0.0,0.0,0.0,0.0,28.0,5.0,10,2.0,77,7.0,0.0,1.0,0.0,0.0,0.0,21,0.0,2.0,20,4.0,1.0,0.0,2.0,5.0,1.0,4.0,3.0,7.0,38,4.0,1.0,5.0,2.0,0.0,0.0,3.0,10,38,174,0.0,4.0,7,39,88,2.0,0.0,0.0,13.0,230,4.0,22,59,3.0,4.0,0.0,0.0,0.0,1.0
200807,2.4106666666666667,574,22.0,103,136,21,3,50,12,3.0,4.0,404,20,9,33,30.0,14,28,14.0,3.0,72,17,2.0,17,4.0,7,232,1.0,0.0,2.0,312,10.0,447,426,24.0,34.0,171,37,168,1.0,2.0,0.0,0.0,5.0,71,158,46,4.0,0.0,1.0,58,81,3,23,1.0,7.0,66,14.0,0.0,73,74,0.0,2.0,8,118,1.0,0.0,0.0,0.0,97,13,0.0,0.0,8.0,9.0,4.0,0.0,124,112,238,2.0,61,2.0,0.0,103,0.0,2.0,3.0,6.0,20.0,0.0,9,1.0,55,7.0,0.0,1.0,0.0,1.0,0.0,14,1.0,11.0,45,0.0,10.0,0.0,8.0,4.0,0.0,9.0,0.0,10.0,30,6.0,9.0,19.0,7.0,0.0,2.0,6.0,28,70,228,5.0,4.0,31,5,81,2.0,0.0,0.0,6.0,203,1.0,14,76,2.0,4.0,0.0,0.0,0.0,1.0
200808,2.4290833333333333,449,20.0,82,92,38,5,40,46,1.0,0.0,286,14,7,23,5.0,12,14,7.0,4.0,50,17,2.0,10,0.0,8,161,0.0,0.0,1.0,225,25.0,416,413,2.0,7.0,154,20,147,3.0,1.0,0.0,2.0,6.0,14,83,43,0.0,0.0,1.0,43,67,3,11,4.0,14.0,57,2.0,0.0,8,58,0.0,0.0,17,92,10.0,0.0,0.0,3.0,56,2,0.0,0.0,0.0,1.0,0.0,0.0,67,73,148,5.0,44,2.0,0.0,145,0.0,0.0,0.0,6.0,16.0,4.0,9,0.0,48,2.0,0.0,0.0,0.0,0.0,0.0,18,2.0,1.0,18,1.0,0.0,0.0,3.0,5.0,7.0,1.0,4.0,3.0,19,3.0,2.0,3.0,2.0,0.0,1.0,4.0,6,37,183,6.0,0.0,23,22,49,11.0,0.0,0.0,7.0,278,9.0,21,31,11.0,2.0,0.0,0.0,1.0,0.0
200809,2.4475,560,13.0,94,109,33,14,35,8,0.0,0.0,262,11,4,25,1.0,22,10,3.0,2.0,51,6,2.0,7,0.0,9,188,2.0,1.0,1.0,204,49.0,386,405,3.0,21.0,149,141,146,2.0,1.0,6.0,4.0,4.0,42,118,26,2.0,5.0,2.0,82,42,10,22,2.0,0.0,36,10.0,0.0,2,36,2.0,0.0,15,88,0.0,2.0,0.0,0.0,55,3,0.0,1.0,4.0,4.0,0.0,0.0,62,44,157,0.0,18,2.0,0.0,90,0.0,1.0,0.0,0.0,0.0,0.0,5,1.0,42,1.0,0.0,0.0,0.0,0.0,0.0,7,3.0,0.0,14,0.0,0.0,0.0,5.0,12.0,0.0,2.0,1.0,8.0,12,6.0,0.0,4.0,3.0,0.0,2.0,0.0,15,27,77,9.0,2.0,16,28,19,1.0,0.0,0.0,0.0,180,1.0,19,52,11.0,5.0,0.0,0.0,0.0,0.0
200810,2.4659166666666668,601,42.0,108,166,47,21,51,11,0.0,3.0,473,7,8,32,4.0,15,37,15.0,3.0,86,23,7.0,17,1.0,30,221,21.0,0.0,0.0,472,73.0,575,528,8.0,21.0,233,71,260,8.0,0.0,0.0,3.0,24.0,108,133,55,2.0,10.0,5.0,71,61,7,31,3.0,13.0,75,7.0,3.0,16,124,0.0,4.0,30,143,1.0,0.0,0.0,0.0,83,6,0.0,0.0,2.0,14.0,1.0,0.0,109,156,260,2.0,44,0.0,0.0,161,0.0,5.0,0.0,9.0,7.0,0.0,15,0.0,107,5.0,0.0,0.0,0.0,0.0,0.0,22,1.0,3.0,12,0.0,1.0,0.0,7.0,7.0,0.0,2.0,7.0,14.0,37,8.0,0.0,3.0,10.0,0.0,0.0,0.0,17,60,287,35.0,3.0,30,36,47,18.0,0.0,4.0,2.0,275,5.0,26,45,9.0,9.0,1.0,0.0,0.0,2.0
200811,2.4843333333333333,579,11.0,124,159,50,2,27,24,3.0,0.0,448,15,6,69,2.0,50,26,15.0,0.0,100,16,3.0,50,4.0,15,307,7.0,3.0,1.0,776,28.0,612,595,7.0,27.0,418,72,450,12.0,1.0,0.0,4.0,9.0,35,117,24,4.0,9.0,0.0,98,64,47,46,17.0,4.0,62,5.0,11.0,8,127,0.0,23.0,30,87,0.0,1.0,2.0,5.0,93,6,0.0,0.0,5.0,5.0,5.0,0.0,110,84,216,3.0,16,1.0,0.0,180,0.0,0.0,2.0,11.0,16.0,3.0,8,1.0,112,3.0,0.0,1.0,1.0,0.0,0.0,74,12.0,0.0,22,0.0,2.0,1.0,2.0,11.0,2.0,16.0,6.0,38.0,39,3.0,3.0,2.0,20.0,0.0,2.0,5.0,25,63,210,8.0,0.0,18,124,37,0.0,0.0,0.0,6.0,351,3.0,87,68,26.0,2.0,0.0,0.0,10.0,1.0
200812,2.5027500000000003,472,9.0,131,128,47,20,24,15,4.0,3.0,441,3,4,41,0.0,30,27,5.0,0.0,94,6,4.0,25,0.0,14,281,2.0,0.0,0.0,368,31.0,491,481,9.0,13.0,370,73,261,4.0,9.0,13.0,4.0,0.0,133,90,46,10.0,6.0,1.0,53,54,16,25,2.0,2.0,61,8.0,1.0,81,120,0.0,1.0,63,98,1.0,0.0,0.0,0.0,79,3,0.0,0.0,5.0,6.0,7.0,0.0,103,141,254,2.0,12,0.0,0.0,108,0.0,0.0,0.0,3.0,32.0,9.0,7,4.0,85,21.0,0.0,1.0,9.0,0.0,0.0,20,2.0,5.0,50,0.0,1.0,0.0,9.0,6.0,0.0,8.0,2.0,12.0,59,8.0,1.0,47.0,22.0,0.0,2.0,2.0,8,54,150,5.0,24.0,18,32,34,1.0,0.0,0.0,2.0,236,3.0,27,19,9.0,12.0,3.0,0.0,2.0,0.0
200901,2.521166666666667,1165,21.0,210,272,125,37,54,84,13.0,5.0,783,24,15,74,10.0,28,49,12.0,5.0,211,44,11.0,44,3.0,25,500,5.0,1.0,5.0,800,56.0,992,938,15.0,36.0,547,85,574,8.0,3.0,4.0,10.0,12.0,150,242,51,9.0,0.0,1.0,124,113,14,105,1.0,13.0,154,17.0,2.0,50,234,4.0,1.0,71,212,2.0,0.0,0.0,0.0,169,6,0.0,0.0,13.0,2.0,1.0,0.0,218,200,375,0.0,66,3.0,0.0,244,0.0,10.0,0.0,21.0,14.0,4.0,21,0.0,151,3.0,0.0,2.0,1.0,2.0,0.0,35,3.0,13.0,90,0.0,6.0,1.0,24.0,10.0,3.0,3.0,43.0,15.0,86,18.0,7.0,14.0,34.0,0.0,1.0,1.0,22,93,310,8.0,9.0,43,36,57,3.0,0.0,0.0,10.0,433,10.0,48,166,9.0,3.0,0.0,1.0,1.0,1.0
200902,2.5395833333333337,1058,28.0,234,241,87,43,67,64,29.0,0.0,801,31,27,42,28.0,19,57,6.0,0.0,148,33,10.0,48,5.0,16,682,1.0,1.0,2.0,804,45.0,1065,1016,18.0,74.0,366,75,418,5.0,8.0,1.0,4.0,1.0,211,243,105,10.0,0.0,3.0,142,155,28,107,1.0,11.0,159,9.0,3.0,96,305,0.0,2.0,37,256,6.0,3.0,0.0,0.0,181,19,0.0,0.0,11.0,3.0,1.0,0.0,202,214,420,1.0,45,0.0,0.0,262,2.0,3.0,2.0,16.0,13.0,4.0,8,1.0,140,1.0,0.0,3.0,0.0,0.0,0.0,42,9.0,8.0,58,0.0,1.0,0.0,13.0,9.0,6.0,13.0,0.0,15.0,55,16.0,7.0,6.0,12.0,0.0,4.0,3.0,21,65,338,10.0,6.0,36,63,46,8.0,0.0,0.0,19.0,481,12.0,48,83,3.0,1.0,0.0,0.0,1.0,1.0
200903,2.5580000000000003,993,37.0,238,210,90,22,69,20,8.0,0.0,873,34,19,36,39.0,26,30,7.0,9.0,220,46,9.0,42,3.0,21,477,18.0,0.0,0.0,756,30.0,881,843,21.0,40.0,341,119,424,11.0,3.0,0.0,6.0,2.0,418,233,64,3.0,2.0,6.0,149,192,47,54,0.0,20.0,136,21.0,1.0,26,276,1.0,0.0,48,242,4.0,7.0,5.0,11.0,208,33,0.0,0.0,20.0,8.0,0.0,0.0,231,241,526,1.0,124,4.0,0.0,284,0.0,4.0,3.0,5.0,27.0,9.0,26,1.0,177,4.0,0.0,6.0,0.0,2.0,0.0,35,10.0,7.0,205,0.0,6.0,11.0,17.0,10.0,17.0,19.0,8.0,8.0,47,20.0,2.0,4.0,13.0,0.0,0.0,7.0,50,118,417,9.0,13.0,62,131,54,4.0,0.0,0.0,19.0,495,17.0,81,196,11.0,5.0,0.0,0.0,0.0,0.0
200904,2.556916666666667,1190,16.0,223,302,130,38,59,39,12.0,0.0,898,22,15,63,14.0,22,33,16.0,7.0,302,35,12.0,33,5.0,39,435,5.0,2.0,7.0,751,99.0,1512,1491,15.0,30.0,396,104,498,8.0,8.0,5.0,8.0,4.0,236,242,89,10.0,28.0,1.0,258,169,29,230,4.0,6.0,164,14.0,1.0,146,359,0.0,10.0,35,167,1.0,0.0,0.0,0.0,219,6,0.0,0.0,8.0,1.0,2.0,0.0,306,207,518,5.0,82,3.0,0.0,231,0.0,8.0,1.0,5.0,25.0,15.0,20,0.0,185,7.0,0.0,0.0,1.0,0.0,0.0,63,8.0,12.0,67,0.0,1.0,3.0,6.0,18.0,3.0,5.0,15.0,20.0,70,13.0,4.0,11.0,22.0,0.0,5.0,9.0,65,111,526,12.0,2.0,94,238,39,6.0,0.0,1.0,10.0,748,18.0,57,141,38.0,6.0,0.0,0.0,6.0,0.0
