MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_135,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200901,2.3236666666666665,29712,1375,6263,8038,3703,2000,1064,1852,381,55,22833,515,407,1022,59,911,873,103,48,5794,1882,199,1550,48.0,796,13666,161,97,26,18770,1042,24599,22244,329,979,11114,3270,18300,454,131,206,405,67,2639,6095,1373,291,34,104,6021,6554,1045,1608,57,148,3867,604,39,925,4683,24,210,2090,7213,132,6,13,14.0,4139,140,8.0,11,159,142,12,4.0,5417,4933,7673,157,1790,458,0.0,8009,12,82,28,338,593,0.0,126,469,516,3283,172,1.0,42,27,0.0,7.0,1.0,1013,113,104,1379,42.0,128,27,156,134,51,51,56,576,1618,312,223,362,232,0.0,39,67,642,3251,10196,317,89,1348,415,1674,324,3.0,16,580,11389,150,2035,3456,695,337,4.0,2.0,30,24
200902,2.330333333333333,26252,1266,5791,6674,3324,1847,1050,845,324,37,20459,502,455,1049,175,722,867,129,33,5982,1712,186,1523,15.0,882,13132,260,52,42,17880,661,20377,18737,573,922,11930,3521,14028,301,100,91,398,54,2068,5490,1244,350,39,120,4868,6191,857,1603,40,90,3073,633,20,731,4120,21,254,1783,6511,160,8,7,4.0,3619,109,4.0,20,119,145,7,0.0,4872,4517,6980,123,1589,346,1.0,6775,22,116,31,363,586,0.0,71,380,280,2897,148,12.0,59,37,0.0,0.0,0.0,733,100,87,1128,50.0,130,12,80,284,10,36,58,617,1323,293,129,275,235,0.0,44,80,515,2554,9043,312,42,1266,655,1257,372,1.0,12,453,9224,124,1149,3262,366,209,0.0,4.0,13,11
200903,2.337,30085,1370,7072,8170,3776,2898,1180,1103,364,82,24220,543,564,1386,196,580,1160,101,53,6317,1834,220,1893,41.0,873,16854,202,47,33,20762,941,23376,21657,622,848,13632,3996,17407,403,116,93,312,66,2619,6894,1554,523,74,133,5564,8571,1133,1614,50,127,3880,954,18,1096,5043,56,281,1761,7799,141,7,7,16.0,4139,131,2.0,25,170,123,22,4.0,5934,5138,8189,93,2082,467,15.0,8025,25,125,40,339,681,0.0,55,559,463,3469,254,2.0,66,17,0.0,0.0,4.0,806,149,90,1842,26.0,85,25,94,376,26,65,37,628,1649,457,135,331,247,1.0,59,139,806,3227,11815,453,80,1573,436,1506,413,2.0,6,483,12060,114,1470,5072,392,238,0.0,3.0,12,5
200904,2.335583333333333,33233,1338,7897,9100,4044,2341,1124,1354,384,71,25545,449,599,1331,134,955,1197,141,84,6588,2160,210,1841,55.0,891,18137,271,46,51,22827,1102,30142,27554,1025,727,16128,4630,19390,342,172,200,454,72,3658,6968,1761,470,142,204,6463,8068,1108,2559,57,134,4099,1576,23,905,6739,71,169,1631,9805,130,14,24,5.0,4024,171,4.0,22,180,264,15,0.0,6169,5742,8675,109,1842,540,6.0,7966,66,145,34,426,946,0.0,104,547,617,3991,276,3.0,84,42,0.0,1.0,1.0,950,110,144,1852,81.0,115,24,197,391,47,81,32,577,1645,515,98,417,342,0.0,110,157,922,3726,13649,503,110,1787,1671,2079,462,0.0,21,423,13863,103,1660,6413,604,300,0.0,5.0,49,12
200905,2.3341666666666665,34424,1457,7814,9199,4264,2519,1491,1253,463,58,26570,508,470,1473,120,701,1165,221,50,6695,2095,239,1596,44.0,1041,18636,221,20,38,23308,866,30273,28018,490,757,15795,3877,20747,409,155,122,417,84,3002,7179,1935,485,177,214,6239,8178,914,1393,90,193,4231,1175,68,1171,6121,53,115,1530,9183,170,13,11,7.0,4312,155,1.0,28,194,189,29,19.0,6577,5820,9530,97,2079,468,6.0,9046,28,91,22,593,770,4.0,78,511,859,3887,218,0.0,112,24,0.0,1.0,4.0,1079,208,112,1624,107.0,101,42,138,491,22,146,47,521,1380,379,115,335,426,0.0,56,98,1052,4224,14365,468,98,1967,724,1876,460,6.0,20,444,14210,133,1532,4653,396,530,2.0,1.0,6,9
200906,2.33275,32673,1660,7368,9070,4201,2697,1557,1389,508,54,24525,515,503,1226,128,788,1037,206,70,6814,2033,214,1578,48.0,988,16369,157,21,48,22510,892,26954,24554,373,873,15398,4052,19498,389,183,132,518,74,2686,6880,1717,384,49,147,6082,7334,910,1424,44,175,4173,720,53,953,5567,58,129,1814,9234,205,17,10,5.0,3784,201,9.0,27,121,253,22,18.0,6358,6171,9328,89,1968,420,3.0,8607,14,121,28,594,679,0.0,85,455,605,3273,180,0.0,112,28,0.0,1.0,0.0,919,140,80,1476,51.0,85,26,138,239,11,49,33,456,1601,484,107,388,247,0.0,36,165,887,3218,14124,413,147,1798,561,1386,346,9.0,19,410,13362,130,1646,4737,563,352,4.0,4.0,20,27
200907,2.3313333333333333,26598,1194,6252,7558,3266,2471,1180,1175,315,60,19680,478,358,864,111,566,899,137,79,5562,1616,255,1291,48.0,737,13532,290,31,44,19727,768,23569,21341,312,843,13900,4154,15469,302,119,72,532,124,2379,6336,1273,417,36,109,5029,6201,893,983,85,106,3520,756,27,1184,4809,53,67,1582,8326,182,2,12,3.0,3434,218,4.0,18,145,140,9,8.0,5611,5147,7874,78,1931,468,7.0,7256,12,72,37,345,599,0.0,83,398,456,2931,225,2.0,49,25,0.0,0.0,0.0,772,181,98,1196,25.0,69,32,145,232,29,48,51,481,1334,341,280,292,379,0.0,44,120,596,2270,12396,326,93,1469,538,1114,344,0.0,12,492,11765,146,1380,4042,448,242,0.0,2.0,12,16
200908,2.329916666666666,39890,1948,9401,10987,5403,3880,1929,2620,989,69,29678,767,603,1425,240,909,1590,118,110,8318,2384,265,1939,82.0,1149,22075,311,20,38,32246,1644,38439,35241,407,1122,18057,4795,25008,467,227,137,455,140,3605,8650,1919,754,81,267,7946,8509,1430,2148,104,135,5679,928,43,1467,9831,125,189,2071,11810,200,1,32,6.0,4934,218,15.0,19,238,287,30,25.0,8127,7844,11922,152,2751,671,12.0,10330,36,153,36,593,963,3.0,86,738,412,4706,256,6.0,137,57,0.0,0.0,1.0,1187,198,159,1847,40.0,148,45,115,363,34,107,45,841,1727,334,135,434,348,0.0,141,149,1282,3940,21666,807,143,2639,1013,2215,588,0.0,80,1445,20234,202,2391,6180,868,780,1.0,6.0,85,17
200909,2.3285,44244,2095,9843,11897,5626,3733,2053,2418,553,132,35389,1105,714,1583,244,1006,1805,224,113,9406,3132,357,2361,70.0,1282,25592,231,98,63,35787,1513,37881,34856,744,1019,22027,5292,27224,571,203,179,1144,158,4127,9178,2311,565,57,264,8280,9889,1670,1916,59,169,5468,907,44,1459,8233,121,377,2352,12867,247,21,18,15.0,5791,325,4.0,19,179,258,73,26.0,8862,8804,12474,152,2804,808,8.0,11619,23,154,56,538,1186,0.0,126,733,576,4715,349,2.0,117,100,0.0,5.0,17.0,1357,261,173,2208,25.0,176,85,152,359,46,80,52,805,1763,506,305,546,555,0.0,91,203,1335,4142,20777,497,267,2696,1022,2200,462,1.0,17,795,19548,189,2324,7112,718,648,4.0,7.0,53,21
200910,2.327083333333333,41102,1947,9598,11644,5553,4000,2179,1824,431,68,32731,883,693,1898,212,696,1669,156,80,8849,2928,411,2509,22.0,1136,23944,300,159,44,32780,1481,36004,32948,713,1218,20320,5061,27672,414,226,143,451,130,4068,9350,2275,712,59,196,8203,10656,1764,1894,99,263,4879,1152,58,1425,7905,134,508,2033,11655,226,9,6,19.0,4917,208,5.0,14,231,211,35,9.0,8610,7704,12187,127,2795,813,16.0,11006,29,264,37,641,1069,0.0,93,511,883,4466,282,0.0,77,48,0.0,0.0,3.0,1374,170,185,1821,20.0,144,27,198,327,63,119,52,766,1710,382,254,471,543,0.0,112,134,1035,4202,19048,620,74,2744,700,2100,465,2.0,6,619,18232,143,1825,6043,603,534,2.0,3.0,17,15
200911,2.3256666666666663,33486,1588,8001,8947,5085,2963,1424,1820,461,52,26147,738,508,1378,161,675,1220,200,58,6443,2112,194,1666,28.0,843,17347,241,75,19,24718,1082,30199,27184,437,871,15453,3889,22084,363,169,117,344,111,3291,7036,1987,530,61,158,6450,7482,1631,1473,50,135,4263,1002,63,1069,5960,58,484,1659,9376,150,10,20,15.0,3885,215,6.0,25,188,119,26,56.0,7463,6238,9726,118,2175,547,2.0,8891,41,155,37,437,829,0.0,118,584,462,3626,194,0.0,55,58,0.0,0.0,0.0,892,186,215,1428,29.0,165,31,162,241,45,75,65,778,1248,283,157,362,349,0.0,59,96,895,3655,14859,412,169,2265,779,1699,257,0.0,22,474,14951,162,1508,9387,197,320,1.0,5.0,90,1
200912,2.32425,39047,1803,9263,10625,5244,3831,2033,1334,430,66,31603,830,591,1560,145,864,1262,106,65,9323,2814,309,2325,36.0,1132,17589,333,200,47,25903,1178,33613,30300,459,986,16373,4254,23725,395,128,100,383,111,4172,8957,2275,576,77,177,8878,10057,2492,1721,63,178,5084,1533,54,1445,7668,48,730,2273,11405,155,9,14,35.0,5043,267,6.0,21,161,180,33,2.0,8542,7615,12024,158,2717,762,9.0,10494,29,206,25,666,845,0.0,120,651,356,4488,232,0.0,95,62,0.0,0.0,5.0,1575,250,181,1548,78.0,84,38,131,317,45,231,41,1310,1742,280,143,374,457,10.0,51,146,1032,4282,20673,537,185,2829,795,1574,683,5.0,16,412,17486,179,2126,7910,426,899,0.0,12.0,51,12
201001,2.322833333333333,44693,2073,10336,11915,5874,4397,2360,1813,629,68,35772,1002,662,1822,228,732,1661,111,84,8847,2663,399,2968,103.0,1102,21771,304,114,43,29678,1313,36752,33099,904,1017,18173,4459,26799,557,176,82,534,116,3564,9808,2441,586,102,222,9764,10830,1930,3496,62,210,5852,1443,55,1659,7977,65,362,2072,11759,226,19,25,16.0,5518,207,3.0,41,203,141,20,19.0,9564,8018,13478,134,2928,662,11.0,11445,84,166,76,634,794,0.0,107,865,513,5307,334,0.0,61,38,0.0,3.0,0.0,1827,223,126,1918,31.0,153,28,190,421,34,191,69,848,2619,510,230,411,313,0.0,106,179,1051,5579,19317,663,70,2766,591,1703,698,0.0,48,583,19175,205,2197,7594,603,710,1.0,8.0,34,8
201002,2.3214166666666665,40033,1884,9120,10885,5584,3224,2111,1212,548,86,32795,752,575,1444,112,670,1589,149,64,7686,2537,253,1661,71.0,1077,20503,275,11,41,28902,1192,31579,28797,437,943,15952,4187,23007,514,192,114,774,125,3358,7944,2289,571,47,196,7220,9495,1077,1813,52,160,5083,1005,55,1344,8672,64,115,1686,10989,151,14,51,6.0,4950,299,1.0,14,191,178,11,6.0,8469,7424,11614,86,3227,719,14.0,10759,43,117,39,516,975,0.0,87,636,368,4413,267,0.0,77,52,0.0,1.0,13.0,1185,137,105,1763,42.0,146,25,91,214,25,104,37,600,2464,417,170,517,511,0.0,104,178,991,3998,19093,496,58,2764,832,1830,432,3.0,11,507,16733,210,2102,7080,742,433,0.0,4.0,20,13
201003,2.32,11716,576,2533,2894,1396,927,516,362,127,26,9882,212,214,375,60,248,405,54,21,2250,852,98,499,15.0,272,5982,102,7,10,8454,311,9499,8830,147,268,5622,1273,7166,152,50,39,191,42,1199,2315,609,145,14,33,2257,2573,320,370,12,29,1346,250,19,393,1903,5,40,607,2879,46,4,15,0.0,1454,77,0.0,1,58,60,29,12.0,2520,2400,3234,62,790,253,1.0,2920,4,42,21,158,212,2.0,80,154,170,1277,78,0.0,23,19,0.0,3.0,0.0,364,40,49,765,28.0,39,14,42,108,29,73,1,144,567,178,45,101,121,0.0,21,72,287,1299,4706,123,24,598,117,422,95,0.0,1,171,4710,46,497,1859,172,103,0.0,3.0,1,3
201004,2.317,22661,1073,5353,5963,3099,1954,1006,1050,354,39,18566,492,396,755,100,446,852,101,46,4388,1815,204,1024,22.0,602,12545,147,3,26,17255,655,18835,17339,343,566,10170,2314,14229,283,104,35,220,49,2450,4702,1082,449,33,111,4705,5367,486,1260,23,123,2604,603,21,676,4530,12,93,1093,6179,121,8,2,8.0,2856,139,7.0,13,90,78,20,16.0,4813,4083,6957,82,1404,598,3.0,5708,9,56,17,263,538,6.0,77,263,705,2650,227,1.0,64,25,0.0,0.0,8.0,679,74,91,1215,32.0,112,16,75,175,11,54,59,376,1494,255,57,363,263,0.0,43,98,566,2708,9083,320,44,1415,254,954,211,1.0,12,274,9541,150,1159,3238,266,292,0.0,1.0,33,7
201005,2.314,21903,935,5670,6124,2974,2205,880,951,261,38,18072,387,371,819,63,445,798,82,51,4535,1418,169,1165,27.0,505,12974,136,22,17,15221,604,20790,19155,228,420,9607,2195,16279,243,111,41,249,84,1732,4566,1083,286,80,149,4590,4885,623,1051,20,163,2831,594,29,690,4225,52,142,927,6366,97,4,9,0.0,2751,159,4.0,4,112,64,24,4.0,5039,3856,6342,81,1561,367,7.0,5406,13,57,23,258,438,0.0,78,287,591,2707,181,0.0,53,16,0.0,0.0,7.0,820,74,120,1154,34.0,123,43,54,195,57,27,32,316,1126,181,87,431,256,0.0,50,72,502,2634,10219,282,81,1533,274,857,422,0.0,1,268,10099,256,1330,3675,498,237,0.0,1.0,12,3
201006,2.311,22648,1192,5789,6286,3312,2160,1063,1211,407,49,19324,486,310,986,67,443,932,52,30,4621,1599,159,1303,19.0,602,13904,100,15,20,17078,545,22241,20419,184,407,9378,2164,16318,285,85,50,487,52,1697,5031,815,321,53,133,4872,6169,535,1315,35,121,2895,593,26,784,4345,45,123,1240,6977,108,5,17,13.0,3127,236,12.0,20,122,89,21,1.0,5212,4241,6621,66,1725,456,1.0,5583,29,41,18,297,500,0.0,53,324,623,2248,175,3.0,51,20,0.0,0.0,0.0,643,134,78,845,12.0,124,57,57,150,26,29,23,228,1091,223,127,384,239,0.0,67,72,745,3109,12098,285,27,1826,341,887,197,0.0,11,328,11161,302,1354,4251,242,240,0.0,1.0,13,4
201007,2.3080000000000003,28807,1506,6975,7941,4303,2767,1349,1537,445,61,24010,666,386,1351,159,537,1042,74,72,6476,2239,303,1578,24.0,950,17472,168,14,12,20070,696,28665,26542,325,580,12365,3121,19957,362,148,62,423,101,2454,6559,1495,425,123,256,6190,7351,734,1640,30,230,3934,933,32,978,7113,49,49,1588,10433,174,8,11,9.0,3788,183,7.0,18,122,115,12,0.0,6617,5472,9413,62,2046,713,10.0,7019,24,77,31,412,670,0.0,84,360,566,3374,221,0.0,63,54,0.0,0.0,0.0,856,95,109,1180,40.0,175,78,97,341,88,66,42,400,1358,238,112,616,320,0.0,74,94,1143,3722,15647,526,116,2590,735,1408,286,0.0,21,345,13758,359,1876,5930,276,302,2.0,2.0,5,7
201008,2.305,68301,3660,16615,19201,10633,7718,3680,4303,1001,178,58772,1708,1108,3564,218,1143,2431,218,150,15255,5335,597,4050,61.0,2107,42926,389,16,93,48601,1867,72275,66860,698,1525,27758,6882,51173,1027,326,136,896,297,6110,16833,3523,1392,150,614,15140,21001,1917,4572,144,399,10121,2195,137,2564,20094,75,196,4297,22684,445,22,24,67.0,8627,388,11.0,22,336,249,75,15.0,17460,12303,23696,164,5353,1807,28.0,18370,67,224,134,908,1714,0.0,223,1140,639,7928,483,1.0,134,135,0.0,2.0,2.0,2052,283,210,3359,59.0,327,102,188,677,126,176,95,891,3359,538,279,761,659,0.0,214,202,2599,9778,43274,1114,157,7483,995,3917,547,0.0,19,871,37637,733,5032,16340,631,734,2.0,7.0,51,31
201009,2.302,76437,3586,17270,21431,11578,8224,3605,5294,817,118,64917,1754,1159,3824,244,1333,3010,363,154,16385,5815,612,4220,89.0,2299,50949,360,23,84,59251,2078,76183,71331,936,1968,32410,6989,58060,1046,450,200,984,292,6237,16611,3465,1109,76,463,15942,21701,1712,4241,113,567,10982,2472,77,2899,21134,106,117,3933,24092,410,5,13,10.0,10341,394,9.0,21,371,285,33,8.0,18722,14782,25261,206,5336,1685,15.0,19355,83,249,137,1134,2010,0.0,184,1124,926,9364,470,4.0,325,108,0.0,14.0,2.0,2918,335,310,4371,23.0,395,166,598,451,125,190,91,909,4057,547,245,735,1089,0.0,278,282,3483,9630,42873,1186,187,7520,2096,4381,581,1.0,43,1094,39169,694,4919,18329,711,1087,0.0,2.0,48,24
201010,2.299,58437,2436,13304,15758,8896,5990,2679,2856,629,118,48976,1250,920,2988,217,1033,2098,180,109,11801,3924,424,3005,46.0,1600,35434,248,7,37,44790,1507,55649,51685,614,1397,23578,5689,45789,771,329,115,1114,138,5355,13100,2633,749,85,542,11992,17267,1299,3582,85,248,7464,2074,130,1824,13027,50,123,2765,18515,396,12,26,9.0,7478,305,5.0,16,306,205,30,8.0,15392,10693,18897,213,4176,1360,12.0,14029,56,213,73,789,1214,0.0,65,815,1003,6572,208,3.0,116,99,0.0,3.0,3.0,2086,233,212,3092,25.0,214,87,171,415,55,177,39,498,2744,337,167,377,641,0.0,139,202,1801,6675,30541,668,68,5357,1086,2881,467,4.0,26,875,28624,492,3553,13164,607,834,0.0,11.0,21,21
