MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.039,375,12.0,92,114,64,5.0,15.0,26.0,5.0,0.0,260,6.0,11.0,12.0,31.0,13.0,17.0,6.0,0.0,95,13,10.0,4.0,4.0,13.0,180,2.0,0.0,0.0,180,6.0,159,136,1.0,0.0,139,64,226,5.0,1.0,64.0,15.0,1.0,106,19,10,3.0,1.0,1.0,72,13,12.0,2.0,5.0,2.0,44,2.0,0.0,23.0,19,1.0,1.0,21.0,25,0.0,0.0,0.0,0.0,81,4.0,0.0,0.0,147.0,3.0,8.0,0.0,85,87,125,1.0,6.0,4.0,285,1.0,4.0,1.0,1.0,9.0,9.0,7.0,16.0,85,13.0,0.0,0.0,0.0,0.0,25.0,1.0,5.0,42,0.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,53,121.0,1.0,9.0,1.0,0.0,0.0,48.0,8.0,19.0,113,12.0,6.0,8.0,0.0,22.0,3.0,0.0,5.0,124,1.0,15.0,14.0,7.0,1.0,0.0,0.0,0.0,5.0
200804,2.0420000000000003,214,4.0,40,56,34,10.0,16.0,9.0,2.0,0.0,152,9.0,8.0,2.0,6.0,8.0,5.0,0.0,0.0,113,9,10.0,7.0,1.0,2.0,101,6.0,0.0,0.0,124,0.0,118,89,3.0,1.0,84,30,178,2.0,2.0,17.0,1.0,0.0,270,17,7,1.0,0.0,2.0,29,11,6.0,5.0,0.0,0.0,40,22.0,0.0,4.0,43,0.0,2.0,3.0,22,0.0,0.0,0.0,2.0,37,1.0,0.0,0.0,42.0,1.0,0.0,0.0,60,60,67,1.0,2.0,1.0,125,3.0,0.0,0.0,1.0,6.0,1.0,2.0,3.0,45,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,12.0,0.0,1.0,0.0,0.0,0.0,8.0,7.0,3.0,58,9.0,0.0,6.0,0.0,11.0,0.0,0.0,2.0,57,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0
200805,2.045,279,9.0,34,103,53,17.0,4.0,4.0,0.0,5.0,112,1.0,0.0,2.0,11.0,5.0,9.0,0.0,0.0,96,22,4.0,4.0,0.0,4.0,112,0.0,0.0,0.0,163,4.0,135,117,0.0,2.0,129,80,257,1.0,0.0,25.0,1.0,1.0,225,61,9,34.0,1.0,0.0,14,15,4.0,1.0,1.0,0.0,52,6.0,4.0,12.0,21,0.0,2.0,16.0,44,0.0,0.0,0.0,0.0,30,1.0,0.0,0.0,57.0,0.0,0.0,0.0,63,40,49,0.0,11.0,0.0,86,4.0,0.0,3.0,3.0,5.0,0.0,7.0,18.0,61,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,9,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,21,31.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,33,6.0,0.0,15.0,2.0,5.0,0.0,0.0,0.0,91,1.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0
200806,2.048,219,5.0,37,58,17,4.0,4.0,7.0,1.0,0.0,115,1.0,5.0,4.0,0.0,3.0,23.0,1.0,0.0,36,22,5.0,0.0,0.0,6.0,82,0.0,0.0,1.0,93,2.0,105,80,0.0,2.0,89,29,115,0.0,0.0,19.0,0.0,2.0,45,16,11,6.0,5.0,0.0,9,6,3.0,2.0,1.0,1.0,18,7.0,0.0,3.0,37,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,49.0,0.0,0.0,0.0,24,29,37,0.0,3.0,0.0,90,0.0,0.0,1.0,4.0,7.0,0.0,5.0,6.0,16,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,20,5.0,1.0,8.0,11.0,0.0,0.0,3.0,8.0,7.0,114,12.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,43,1.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0
200807,2.051,412,20.0,53,113,41,9.0,3.0,14.0,0.0,0.0,226,8.0,4.0,6.0,5.0,4.0,16.0,3.0,0.0,118,4,4.0,17.0,0.0,6.0,85,2.0,0.0,0.0,137,4.0,159,148,4.0,6.0,82,55,344,0.0,1.0,16.0,7.0,2.0,57,26,15,2.0,12.0,0.0,46,10,2.0,3.0,0.0,0.0,84,17.0,2.0,4.0,63,0.0,0.0,6.0,74,5.0,0.0,0.0,0.0,93,1.0,0.0,0.0,23.0,0.0,0.0,1.0,72,50,165,0.0,9.0,4.0,92,0.0,1.0,0.0,4.0,3.0,1.0,5.0,4.0,31,0.0,5.0,0.0,0.0,0.0,31.0,0.0,3.0,38,1.0,1.0,0.0,11.0,0.0,1.0,0.0,2.0,20.0,13,15.0,0.0,0.0,10.0,0.0,0.0,1.0,4.0,24.0,544,57.0,11.0,28.0,43.0,37.0,0.0,0.0,16.0,124,0.0,23.0,20.0,0.0,0.0,0.0,0.0,2.0,21.0
200808,2.0540000000000003,204,1.0,30,33,12,9.0,8.0,10.0,4.0,0.0,88,6.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,79,4,1.0,8.0,0.0,0.0,44,8.0,0.0,0.0,65,0.0,84,78,1.0,0.0,49,23,99,3.0,0.0,22.0,1.0,0.0,33,14,3,8.0,2.0,0.0,14,7,1.0,0.0,1.0,0.0,35,3.0,0.0,1.0,15,0.0,1.0,10.0,13,0.0,0.0,0.0,0.0,18,2.0,0.0,0.0,30.0,1.0,0.0,0.0,38,40,47,1.0,2.0,0.0,77,0.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,20,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,12,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,9,11.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,75,5.0,1.0,13.0,0.0,2.0,1.0,0.0,7.0,57,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,8.0
200809,2.0570000000000004,138,5.0,21,59,25,2.0,7.0,2.0,2.0,0.0,116,5.0,2.0,4.0,0.0,3.0,12.0,1.0,2.0,78,4,4.0,1.0,0.0,3.0,118,0.0,0.0,0.0,143,0.0,80,67,0.0,0.0,71,26,114,2.0,0.0,13.0,3.0,0.0,75,11,11,0.0,0.0,4.0,16,6,0.0,0.0,0.0,1.0,31,0.0,0.0,2.0,19,0.0,2.0,6.0,10,2.0,0.0,0.0,3.0,29,4.0,0.0,0.0,32.0,0.0,0.0,0.0,39,14,43,1.0,5.0,0.0,66,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,18,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,63,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
200810,2.06,222,7.0,29,61,23,2.0,1.0,5.0,0.0,0.0,157,5.0,1.0,4.0,6.0,6.0,6.0,4.0,0.0,60,4,2.0,1.0,0.0,0.0,84,2.0,0.0,0.0,145,2.0,96,85,0.0,10.0,75,42,137,6.0,0.0,22.0,1.0,0.0,55,17,11,0.0,3.0,0.0,26,7,0.0,0.0,1.0,0.0,16,1.0,0.0,1.0,14,0.0,1.0,12.0,17,2.0,0.0,0.0,6.0,41,0.0,0.0,0.0,55.0,0.0,0.0,0.0,44,48,78,0.0,11.0,4.0,84,0.0,0.0,2.0,1.0,10.0,9.0,0.0,2.0,19,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,22,27.0,0.0,11.0,0.0,0.0,1.0,0.0,4.0,20.0,50,26.0,5.0,7.0,3.0,5.0,0.0,0.0,0.0,31,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0
200811,2.063,246,9.0,30,70,25,4.0,5.0,0.0,2.0,2.0,128,1.0,5.0,5.0,0.0,4.0,8.0,0.0,0.0,81,10,1.0,5.0,0.0,7.0,107,0.0,0.0,0.0,123,1.0,141,124,0.0,2.0,98,45,156,1.0,0.0,19.0,3.0,0.0,44,18,2,2.0,3.0,0.0,18,6,0.0,0.0,1.0,0.0,28,2.0,0.0,6.0,13,0.0,2.0,3.0,64,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,43.0,0.0,0.0,0.0,33,21,36,0.0,10.0,8.0,131,0.0,0.0,2.0,1.0,5.0,1.0,5.0,4.0,15,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.0,9.0,4,23.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,11.0,87,6.0,1.0,2.0,0.0,4.0,3.0,0.0,1.0,37,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0
200812,2.0660000000000003,187,3.0,34,42,20,5.0,2.0,4.0,0.0,0.0,109,4.0,2.0,6.0,0.0,12.0,4.0,0.0,0.0,90,14,7.0,4.0,0.0,1.0,69,8.0,0.0,0.0,118,0.0,65,58,0.0,5.0,55,31,96,2.0,2.0,6.0,1.0,0.0,114,31,23,0.0,1.0,0.0,8,9,2.0,0.0,0.0,0.0,26,10.0,2.0,4.0,18,0.0,0.0,3.0,45,0.0,0.0,0.0,1.0,29,3.0,0.0,0.0,19.0,4.0,0.0,0.0,40,38,51,0.0,7.0,1.0,60,0.0,0.0,0.0,6.0,9.0,0.0,4.0,0.0,26,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,15,0.0,0.0,0.0,3.0,2.0,0.0,0.0,9.0,1.0,11,17.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,11.0,135,4.0,2.0,1.0,5.0,7.0,3.0,0.0,4.0,58,2.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0
