MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.07,462,8,47,80,10,3,12,37,2.0,0.0,170,2.0,0.0,0.0,1.0,1.0,28,0.0,0.0,47,4,3.0,23,0.0,7.0,181,0.0,0.0,1.0,444,28.0,313,305,19.0,10.0,284,83,159,5.0,0.0,3.0,5.0,0.0,72,156,20,4.0,0.0,0.0,61,36,8.0,15.0,3.0,1.0,40,53,1.0,31,88,2.0,5.0,5,58,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,17.0,0.0,0.0,57,81,89,0.0,16,1.0,0.0,57,1.0,0.0,0.0,8.0,3.0,0.0,5.0,3.0,20,5.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,11,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,9.0,2.0,32.0,0.0,0.0,8.0,1.0,73,174,2.0,1.0,11,0.0,14.0,0.0,0.0,11.0,89,1.0,11.0,5,4.0,0.0,0.0,0.0,0.0,0.0
200804,2.0694166666666667,459,19,27,67,12,3,1,7,0.0,0.0,157,4.0,1.0,3.0,1.0,6.0,2,0.0,2.0,35,8,2.0,7,0.0,0.0,108,0.0,0.0,1.0,216,22.0,164,165,7.0,0.0,312,37,110,0.0,9.0,0.0,0.0,0.0,35,159,37,8.0,0.0,0.0,35,57,2.0,10.0,0.0,0.0,25,58,0.0,19,53,7.0,1.0,4,48,0.0,0.0,0.0,0.0,41,2.0,0.0,0.0,2.0,20.0,0.0,0.0,36,73,78,2.0,21,0.0,0.0,45,0.0,1.0,0.0,12.0,2.0,0.0,2.0,6.0,13,8.0,0.0,0.0,0.0,0.0,0.0,8,1.0,1.0,16,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,27,6.0,0.0,12.0,0.0,0.0,0.0,0.0,40,111,6.0,0.0,2,5.0,17.0,4.0,0.0,1.0,34,0.0,2.0,7,0.0,1.0,0.0,0.0,0.0,0.0
200805,2.068833333333333,741,25,59,91,30,21,32,59,3.0,1.0,331,10.0,13.0,4.0,2.0,12.0,11,0.0,0.0,49,10,0.0,2,0.0,10.0,166,0.0,0.0,0.0,437,9.0,408,405,0.0,13.0,437,94,242,6.0,6.0,3.0,0.0,0.0,31,213,26,2.0,3.0,3.0,73,96,3.0,8.0,0.0,0.0,68,67,0.0,32,170,10.0,0.0,7,58,2.0,0.0,0.0,0.0,75,9.0,0.0,0.0,6.0,13.0,0.0,0.0,82,129,225,0.0,13,5.0,0.0,128,0.0,17.0,0.0,18.0,3.0,0.0,7.0,2.0,39,9.0,0.0,1.0,0.0,0.0,5.0,12,1.0,1.0,25,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,14,6.0,0.0,13.0,6.0,0.0,5.0,4.0,63,240,2.0,1.0,10,3.0,29.0,4.0,5.0,11.0,155,1.0,14.0,10,3.0,7.0,0.0,0.0,0.0,0.0
200806,2.06825,775,7,52,107,62,19,30,17,3.0,0.0,247,3.0,2.0,8.0,2.0,5.0,5,0.0,0.0,63,19,0.0,10,1.0,33.0,191,1.0,0.0,0.0,400,25.0,442,420,1.0,2.0,380,52,351,2.0,4.0,10.0,1.0,0.0,28,191,10,2.0,1.0,0.0,45,57,5.0,9.0,0.0,0.0,68,20,0.0,18,121,143.0,0.0,8,131,0.0,0.0,0.0,0.0,56,6.0,0.0,0.0,5.0,3.0,0.0,0.0,124,107,147,0.0,21,3.0,0.0,121,0.0,2.0,17.0,8.0,1.0,1.0,3.0,14.0,22,6.0,0.0,0.0,0.0,0.0,0.0,9,4.0,5.0,14,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,15,4.0,0.0,44.0,6.0,0.0,3.0,13.0,51,305,9.0,10.0,14,17.0,49.0,0.0,0.0,4.0,125,12.0,8.0,4,3.0,5.0,0.0,0.0,0.0,0.0
200807,2.0676666666666668,773,5,69,89,21,28,95,30,0.0,0.0,274,9.0,1.0,4.0,0.0,9.0,6,0.0,0.0,48,17,0.0,7,0.0,12.0,109,3.0,0.0,0.0,233,22.0,404,393,7.0,3.0,338,37,174,4.0,0.0,7.0,1.0,1.0,30,173,13,0.0,0.0,3.0,42,26,16.0,12.0,0.0,0.0,69,27,0.0,27,143,4.0,6.0,22,176,6.0,0.0,0.0,0.0,35,0.0,0.0,1.0,0.0,8.0,0.0,0.0,65,51,207,0.0,16,9.0,0.0,104,0.0,1.0,0.0,6.0,0.0,0.0,6.0,0.0,46,13.0,0.0,0.0,0.0,0.0,4.0,10,1.0,1.0,12,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,10.0,12,6.0,2.0,22.0,0.0,0.0,2.0,1.0,37,362,3.0,0.0,34,2.0,26.0,1.0,0.0,2.0,114,0.0,6.0,38,17.0,3.0,0.0,0.0,0.0,0.0
200808,2.067083333333333,618,12,21,66,54,21,14,16,13.0,1.0,201,2.0,0.0,8.0,4.0,10.0,3,1.0,0.0,28,2,0.0,12,0.0,11.0,89,0.0,0.0,0.0,167,56.0,312,332,0.0,2.0,294,35,193,3.0,1.0,0.0,0.0,0.0,42,140,11,5.0,4.0,1.0,37,36,19.0,14.0,0.0,10.0,35,12,0.0,7,46,2.0,0.0,11,36,0.0,0.0,0.0,0.0,26,1.0,1.0,0.0,2.0,5.0,0.0,0.0,59,76,103,0.0,8,12.0,0.0,37,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,86,0.0,0.0,3.0,0.0,0.0,0.0,12,0.0,0.0,3,6.0,6.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,67,6.0,0.0,2.0,0.0,17.0,4.0,23.0,41,196,12.0,2.0,27,7.0,8.0,0.0,0.0,2.0,109,0.0,77.0,12,0.0,1.0,0.0,0.0,0.0,0.0
200809,2.0665,886,7,69,54,48,38,15,24,11.0,3.0,327,2.0,6.0,35.0,1.0,26.0,6,0.0,2.0,55,15,9.0,70,0.0,3.0,144,0.0,0.0,0.0,217,42.0,370,373,2.0,0.0,677,19,129,3.0,6.0,1.0,1.0,1.0,25,453,26,2.0,0.0,0.0,181,30,10.0,57.0,0.0,11.0,42,16,1.0,18,46,27.0,2.0,29,60,0.0,0.0,0.0,0.0,29,1.0,0.0,0.0,1.0,3.0,0.0,0.0,36,52,110,0.0,6,0.0,0.0,158,0.0,6.0,0.0,1.0,8.0,0.0,2.0,0.0,54,7.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,9,0.0,5.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,45,3.0,2.0,6.0,0.0,19.0,9.0,61.0,33,89,25.0,0.0,10,7.0,7.0,0.0,0.0,21.0,130,3.0,79.0,31,3.0,3.0,0.0,0.0,0.0,0.0
200810,2.065916666666667,737,25,39,84,40,9,10,24,4.0,2.0,205,0.0,15.0,4.0,0.0,13.0,12,0.0,0.0,53,7,1.0,23,0.0,16.0,172,2.0,0.0,0.0,274,12.0,396,405,0.0,5.0,199,88,191,3.0,1.0,6.0,0.0,0.0,137,376,12,2.0,3.0,1.0,61,50,4.0,10.0,2.0,8.0,86,19,0.0,5,114,37.0,0.0,7,54,0.0,0.0,0.0,0.0,31,2.0,0.0,0.0,0.0,10.0,0.0,0.0,99,41,98,0.0,7,0.0,0.0,81,0.0,4.0,0.0,6.0,9.0,0.0,1.0,1.0,32,1.0,0.0,0.0,2.0,0.0,2.0,7,0.0,5.0,5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8,6.0,0.0,30.0,8.0,0.0,0.0,17.0,37,191,6.0,1.0,16,1.0,14.0,0.0,0.0,14.0,61,0.0,9.0,11,1.0,2.0,0.0,0.0,0.0,0.0
200811,2.065333333333333,968,5,31,118,39,17,3,45,5.0,0.0,249,3.0,6.0,2.0,4.0,9.0,7,0.0,0.0,61,23,2.0,6,0.0,23.0,432,0.0,0.0,0.0,497,71.0,829,802,3.0,6.0,222,109,252,2.0,0.0,7.0,1.0,0.0,93,575,11,51.0,1.0,0.0,50,50,7.0,14.0,0.0,14.0,63,3,2.0,10,69,2.0,1.0,17,103,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,2.0,8.0,0.0,0.0,80,70,82,0.0,9,0.0,0.0,57,0.0,2.0,1.0,12.0,6.0,0.0,3.0,8.0,51,9.0,0.0,0.0,0.0,0.0,0.0,12,1.0,1.0,8,5.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,24,1.0,1.0,4.0,1.0,1.0,0.0,14.0,45,244,1.0,0.0,7,8.0,25.0,1.0,0.0,9.0,84,0.0,7.0,4,0.0,0.0,0.0,0.0,0.0,0.0
200812,2.06475,935,6,42,70,43,50,4,100,3.0,5.0,322,2.0,1.0,5.0,6.0,4.0,7,1.0,0.0,82,11,1.0,22,0.0,8.0,282,1.0,0.0,0.0,386,21.0,590,600,10.0,1.0,159,75,343,8.0,5.0,7.0,4.0,0.0,86,523,15,11.0,0.0,0.0,50,70,1.0,24.0,0.0,10.0,72,32,0.0,4,88,7.0,0.0,12,50,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,17.0,0.0,0.0,53,81,89,4.0,13,0.0,0.0,43,0.0,2.0,9.0,3.0,10.0,0.0,5.0,2.0,18,7.0,0.0,0.0,0.0,0.0,0.0,11,0.0,1.0,19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,7.0,0.0,18.0,7.0,0.0,5.0,22.0,42,246,9.0,0.0,3,3.0,10.0,0.0,0.0,3.0,89,0.0,26.0,12,1.0,0.0,0.0,0.0,0.0,0.0
