MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_126,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_165,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_184,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_201,event_count_202,event_count_203
200803,2.173,1185,26,294,254,172,45,68,43,9,1.0,674,29,7,23,19.0,21,52,5.0,5.0,195,43,6.0,36,7.0,8,529,1.0,1.0,0.0,645,21,863,806,29,21,242,89,474,4.0,4.0,2.0,9,3,124,135,69,12.0,4.0,0.0,94,112,8,51,2.0,3.0,114,10,0.0,39,94,0.0,8.0,37,266,8,2.0,0.0,1.0,185,18,0.0,1.0,6.0,3.0,0.0,0.0,224,231,313,0.0,87,2.0,0.0,234,0.0,0.0,2.0,6,9,0.0,2.0,19,1.0,127,0.0,0.0,9.0,0.0,0.0,1.0,27,5.0,13.0,94,0.0,1.0,0.0,10,14.0,0.0,1.0,2.0,7,58,7.0,3.0,16,14,0.0,8.0,5.0,45,95,506,5,5.0,84,9,149,15.0,0.0,0.0,5,536,5.0,47,230,3.0,0.0,0.0,0.0,4.0,0.0
200804,2.1889166666666666,1430,44,512,353,190,64,90,46,13,4.0,962,22,13,66,20.0,58,103,14.0,12.0,193,38,6.0,32,0.0,35,804,9.0,10.0,3.0,1164,55,1340,1296,14,54,642,78,694,21.0,9.0,0.0,27,2,120,168,47,21.0,1.0,0.0,202,129,17,35,12.0,2.0,157,38,7.0,95,273,0.0,7.0,39,275,11,3.0,0.0,1.0,233,4,0.0,2.0,23.0,28.0,0.0,0.0,265,369,471,15.0,75,2.0,0.0,464,0.0,1.0,1.0,21,51,0.0,0.0,15,0.0,138,40.0,0.0,11.0,0.0,0.0,0.0,20,0.0,23.0,129,0.0,8.0,0.0,12,7.0,0.0,2.0,1.0,16,77,6.0,13.0,45,10,0.0,0.0,4.0,55,180,599,10,6.0,111,24,125,2.0,0.0,0.0,22,688,15.0,55,231,1.0,4.0,0.0,0.0,0.0,2.0
200805,2.204833333333333,2106,42,650,515,256,60,56,42,64,1.0,1553,24,11,112,10.0,130,140,13.0,10.0,245,81,14.0,79,0.0,26,889,2.0,1.0,3.0,1271,39,1775,1611,21,53,632,247,873,11.0,10.0,6.0,38,8,70,331,80,6.0,13.0,2.0,341,185,22,148,20.0,102.0,334,33,13.0,69,142,0.0,20.0,98,509,4,2.0,2.0,0.0,291,10,0.0,6.0,13.0,5.0,0.0,0.0,473,682,965,9.0,119,0.0,0.0,426,0.0,2.0,1.0,20,21,0.0,3.0,14,4.0,220,20.0,0.0,5.0,0.0,1.0,0.0,122,5.0,25.0,177,17.0,16.0,1.0,204,20.0,21.0,5.0,69.0,53,146,5.0,4.0,14,40,0.0,0.0,2.0,141,111,938,42,4.0,216,33,257,3.0,0.0,1.0,33,1610,8.0,80,379,4.0,8.0,0.0,1.0,0.0,15.0
200806,2.22075,1929,51,457,478,201,125,71,42,25,8.0,1154,44,21,71,30.0,47,102,12.0,20.0,324,57,14.0,47,0.0,15,754,0.0,2.0,5.0,1168,69,1512,1423,41,87,614,204,867,12.0,1.0,2.0,53,4,107,285,68,0.0,1.0,2.0,192,178,29,95,7.0,70.0,243,35,1.0,147,247,0.0,7.0,63,327,7,5.0,0.0,0.0,269,6,0.0,6.0,29.0,5.0,2.0,0.0,392,432,624,7.0,157,9.0,0.0,416,0.0,2.0,0.0,34,46,0.0,8.0,17,2.0,191,14.0,0.0,8.0,6.0,0.0,11.0,27,8.0,27.0,237,7.0,11.0,3.0,35,4.0,6.0,0.0,26.0,7,85,11.0,6.0,8,16,0.0,1.0,4.0,39,128,1000,49,4.0,68,25,180,0.0,0.0,0.0,21,840,26.0,68,327,1.0,9.0,0.0,0.0,4.0,3.0
200807,2.236666666666667,1962,53,547,474,212,60,94,74,32,7.0,1053,36,39,52,6.0,42,110,22.0,13.0,285,50,8.0,57,0.0,37,876,7.0,13.0,3.0,1324,46,1518,1454,18,145,1095,273,1030,5.0,5.0,3.0,49,5,176,296,94,1.0,2.0,4.0,189,113,32,60,4.0,33.0,253,34,4.0,58,207,0.0,14.0,51,336,7,0.0,4.0,0.0,221,17,1.0,3.0,9.0,5.0,9.0,0.0,403,395,564,4.0,101,4.0,0.0,438,0.0,4.0,2.0,35,68,0.0,9.0,41,38.0,205,36.0,0.0,12.0,0.0,0.0,1.0,51,7.0,7.0,145,3.0,5.0,4.0,10,7.0,0.0,7.0,4.0,17,100,10.0,4.0,52,59,0.0,2.0,0.0,42,129,676,49,5.0,142,18,111,8.0,0.0,2.0,19,737,4.0,79,255,6.0,2.0,0.0,0.0,0.0,0.0
200808,2.2525833333333334,1408,43,348,335,128,60,70,26,43,0.0,724,30,9,23,3.0,25,38,11.0,12.0,203,31,0.0,27,0.0,24,524,6.0,0.0,0.0,814,18,1015,942,10,69,447,149,528,15.0,13.0,0.0,8,2,88,212,70,9.0,0.0,7.0,116,107,8,43,4.0,16.0,128,47,0.0,27,142,1.0,5.0,19,195,6,0.0,0.0,1.0,178,3,2.0,0.0,5.0,5.0,5.0,0.0,248,163,447,3.0,36,0.0,0.0,255,0.0,4.0,5.0,30,37,0.0,4.0,7,3.0,142,8.0,1.0,24.0,0.0,0.0,0.0,21,5.0,18.0,125,0.0,8.0,11.0,6,6.0,0.0,0.0,4.0,8,75,7.0,2.0,30,46,0.0,0.0,6.0,47,65,715,21,8.0,86,14,76,4.0,0.0,2.0,14,599,4.0,57,175,0.0,7.0,0.0,0.0,0.0,2.0
200809,2.2685,1247,19,347,261,154,35,88,48,34,3.0,708,17,9,11,29.0,21,38,4.0,2.0,147,57,21.0,29,5.0,23,452,2.0,0.0,0.0,734,22,842,817,8,65,366,63,661,12.0,12.0,1.0,14,3,129,170,63,1.0,0.0,0.0,63,90,9,59,2.0,9.0,112,42,0.0,305,152,0.0,3.0,11,179,1,0.0,0.0,0.0,143,4,0.0,0.0,13.0,12.0,0.0,0.0,302,221,347,12.0,56,0.0,1.0,220,0.0,2.0,5.0,4,19,0.0,5.0,23,0.0,103,9.0,0.0,8.0,0.0,0.0,1.0,36,7.0,21.0,83,9.0,2.0,2.0,1,9.0,5.0,3.0,0.0,8,107,3.0,1.0,10,24,0.0,5.0,1.0,40,50,498,5,3.0,46,45,121,2.0,0.0,0.0,5,485,10.0,20,172,8.0,1.0,0.0,1.0,0.0,1.0
200810,2.2844166666666665,1770,36,400,415,235,62,74,59,47,2.0,1008,18,19,53,10.0,23,87,7.0,7.0,213,83,6.0,50,3.0,45,778,20.0,3.0,3.0,1317,20,1457,1394,14,98,536,122,857,16.0,26.0,6.0,28,7,114,231,120,4.0,1.0,3.0,170,150,38,58,5.0,13.0,179,42,3.0,133,142,0.0,1.0,41,298,1,1.0,0.0,0.0,198,6,0.0,1.0,10.0,0.0,0.0,0.0,264,315,556,25.0,83,0.0,0.0,363,1.0,2.0,0.0,12,69,0.0,18.0,19,1.0,225,35.0,0.0,7.0,2.0,0.0,0.0,36,1.0,14.0,125,1.0,9.0,1.0,24,6.0,1.0,11.0,2.0,19,174,8.0,1.0,10,62,0.0,1.0,7.0,42,98,680,15,1.0,103,25,93,1.0,0.0,0.0,48,906,6.0,63,435,3.0,9.0,0.0,1.0,9.0,2.0
200811,2.300333333333333,1612,42,413,377,204,57,116,33,41,3.0,1031,17,17,28,12.0,43,77,5.0,3.0,221,65,18.0,67,2.0,64,742,14.0,4.0,1.0,1368,38,1247,1234,21,73,530,140,725,19.0,0.0,4.0,26,13,66,237,70,5.0,1.0,6.0,150,225,28,70,17.0,0.0,144,21,6.0,100,135,1.0,11.0,33,308,12,3.0,0.0,0.0,226,12,0.0,0.0,22.0,14.0,1.0,0.0,319,262,416,4.0,61,4.0,0.0,332,5.0,6.0,0.0,10,38,0.0,10.0,28,1.0,246,8.0,6.0,0.0,1.0,0.0,0.0,52,3.0,15.0,86,0.0,2.0,0.0,20,2.0,0.0,1.0,1.0,16,192,12.0,7.0,21,10,0.0,3.0,0.0,53,91,655,6,3.0,79,31,152,1.0,0.0,0.0,14,887,10.0,110,345,9.0,0.0,1.0,0.0,14.0,6.0
200812,2.31625,1459,11,398,337,253,31,69,82,27,6.0,1030,12,27,45,16.0,43,70,10.0,3.0,178,123,17.0,55,0.0,40,716,0.0,6.0,3.0,877,31,1079,1038,24,38,252,79,748,9.0,19.0,0.0,23,14,64,195,92,4.0,1.0,0.0,157,122,39,75,0.0,1.0,155,40,7.0,111,227,0.0,12.0,47,324,1,0.0,0.0,0.0,246,6,0.0,0.0,8.0,10.0,1.0,0.0,320,324,452,0.0,38,2.0,5.0,290,0.0,9.0,4.0,10,23,0.0,19.0,21,5.0,193,2.0,0.0,11.0,2.0,0.0,0.0,25,2.0,6.0,159,0.0,6.0,2.0,5,7.0,4.0,5.0,10.0,13,88,10.0,35.0,16,11,0.0,2.0,16.0,44,126,715,28,5.0,85,68,145,7.0,0.0,1.0,8,824,3.0,75,262,4.0,7.0,0.0,0.0,0.0,0.0
