MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_202,event_count_203
200803,2.028,201,4.0,48,40,19,5.0,3,22,3.0,0.0,135,2.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,16,6,1.0,2.0,0.0,0.0,104,0.0,0.0,0.0,100,2.0,181,179,24.0,1.0,51,10.0,109,2.0,0.0,3.0,0.0,0.0,18,38,26,6.0,0.0,0.0,42,24,0.0,8.0,0.0,1.0,18.0,3.0,0.0,0.0,15,0.0,0.0,4.0,25,0.0,0.0,0.0,0.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,14,39,0.0,15.0,2.0,0.0,33,0.0,6.0,0.0,0.0,5.0,0.0,1.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,1.0,1.0,4.0,0.0,10.0,18.0,50,5.0,0.0,8.0,0.0,7,0.0,0.0,1.0,64,0.0,9.0,16,0.0,0.0,0.0,3.0,0.0
200804,2.02725,175,4.0,34,35,27,4.0,23,4,8.0,0.0,103,1.0,1.0,8.0,0.0,3.0,8.0,0.0,1.0,12,3,2.0,2.0,0.0,0.0,66,1.0,0.0,0.0,101,0.0,128,119,2.0,0.0,66,10.0,99,3.0,2.0,2.0,0.0,0.0,6,38,8,0.0,0.0,2.0,44,20,0.0,6.0,0.0,1.0,22.0,1.0,0.0,4.0,7,0.0,0.0,1.0,34,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,1.0,2.0,0.0,0.0,23,11,53,0.0,6.0,2.0,0.0,85,0.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,7.0,56,0.0,0.0,17.0,0.0,10,0.0,0.0,3.0,49,2.0,0.0,6,0.0,0.0,0.0,2.0,0.0
200805,2.0265,241,5.0,24,53,20,5.0,20,2,1.0,0.0,87,3.0,3.0,4.0,0.0,1.0,12.0,2.0,0.0,31,7,0.0,2.0,0.0,4.0,90,0.0,0.0,0.0,89,2.0,139,134,0.0,3.0,127,19.0,77,0.0,0.0,0.0,0.0,0.0,15,40,12,2.0,0.0,0.0,25,19,0.0,4.0,0.0,0.0,19.0,0.0,0.0,3.0,17,0.0,0.0,3.0,28,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,22,50,0.0,9.0,0.0,0.0,40,0.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,9.0,66,2.0,0.0,13.0,0.0,14,0.0,0.0,0.0,66,0.0,5.0,12,0.0,0.0,0.0,4.0,0.0
200806,2.02575,204,9.0,27,51,17,5.0,1,11,0.0,0.0,134,1.0,0.0,9.0,0.0,4.0,0.0,3.0,0.0,20,14,0.0,2.0,0.0,3.0,56,4.0,0.0,0.0,94,0.0,143,106,2.0,1.0,46,24.0,100,0.0,2.0,0.0,0.0,1.0,28,44,23,5.0,0.0,2.0,24,30,2.0,4.0,2.0,0.0,20.0,3.0,0.0,2.0,21,1.0,0.0,10.0,22,1.0,0.0,0.0,0.0,29,1.0,0.0,0.0,2.0,1.0,0.0,0.0,45,35,55,0.0,16.0,0.0,0.0,21,0.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,5.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,8.0,0.0,0.0,0.0,8.0,8.0,68,2.0,0.0,28.0,5.0,29,0.0,0.0,2.0,54,3.0,3.0,19,0.0,0.0,0.0,2.0,0.0
200807,2.025,294,2.0,34,50,15,8.0,22,16,7.0,0.0,149,1.0,1.0,3.0,1.0,4.0,18.0,4.0,0.0,35,10,1.0,7.0,0.0,5.0,145,8.0,0.0,0.0,136,2.0,227,205,2.0,4.0,68,22.0,100,0.0,0.0,0.0,0.0,0.0,50,47,14,0.0,0.0,0.0,24,23,1.0,5.0,9.0,0.0,23.0,5.0,0.0,0.0,28,0.0,1.0,3.0,17,1.0,1.0,0.0,0.0,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,24,54,0.0,17.0,1.0,0.0,40,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,18,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,0.0,3.0,1.0,1.0,0.0,14.0,14.0,100,6.0,0.0,16.0,11.0,18,0.0,0.0,7.0,62,1.0,8.0,14,1.0,0.0,0.0,0.0,0.0
200808,2.02425,181,8.0,25,35,21,0.0,23,16,4.0,0.0,107,2.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,23,7,6.0,3.0,0.0,5.0,86,0.0,3.0,0.0,121,4.0,126,108,0.0,2.0,64,23.0,80,5.0,0.0,0.0,0.0,0.0,30,25,15,0.0,0.0,0.0,19,38,0.0,9.0,0.0,0.0,16.0,3.0,0.0,5.0,22,0.0,0.0,5.0,29,4.0,0.0,0.0,0.0,31,6.0,0.0,0.0,0.0,1.0,0.0,0.0,18,10,56,0.0,7.0,0.0,4.0,50,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,10,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,20.0,91,1.0,0.0,9.0,0.0,6,0.0,0.0,0.0,60,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0
200809,2.0235000000000003,153,6.0,30,29,15,0.0,11,7,0.0,0.0,107,4.0,3.0,5.0,2.0,9.0,3.0,0.0,0.0,18,5,1.0,3.0,0.0,10.0,48,0.0,0.0,0.0,91,2.0,70,65,2.0,2.0,39,12.0,63,0.0,0.0,0.0,0.0,0.0,21,25,14,0.0,0.0,3.0,24,29,0.0,6.0,0.0,0.0,24.0,2.0,0.0,3.0,10,0.0,0.0,1.0,24,0.0,0.0,0.0,0.0,19,2.0,0.0,0.0,2.0,0.0,0.0,0.0,35,13,43,4.0,6.0,0.0,0.0,28,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,18,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,6.0,58,1.0,0.0,1.0,1.0,7,0.0,0.0,0.0,20,1.0,14.0,18,0.0,0.0,0.0,0.0,0.0
200810,2.0227500000000003,257,2.0,46,38,20,4.0,29,14,0.0,2.0,184,4.0,1.0,2.0,0.0,8.0,15.0,1.0,0.0,26,13,7.0,9.0,0.0,6.0,79,0.0,0.0,0.0,180,4.0,153,140,1.0,4.0,76,21.0,113,3.0,0.0,0.0,0.0,1.0,22,44,12,0.0,0.0,0.0,20,50,5.0,8.0,0.0,0.0,15.0,3.0,0.0,6.0,22,0.0,0.0,14.0,33,0.0,0.0,0.0,0.0,21,2.0,0.0,0.0,1.0,0.0,0.0,0.0,42,20,58,0.0,15.0,0.0,0.0,48,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,2.0,0.0,0.0,4.0,1.0,0.0,9.0,16.0,82,7.0,0.0,4.0,0.0,11,0.0,0.0,2.0,56,0.0,8.0,9,0.0,0.0,0.0,0.0,2.0
200811,2.022,223,11.0,25,42,17,12.0,15,3,4.0,0.0,111,3.0,2.0,3.0,0.0,5.0,4.0,0.0,2.0,21,4,0.0,7.0,0.0,9.0,76,4.0,0.0,0.0,135,7.0,123,120,4.0,0.0,67,9.0,134,0.0,0.0,1.0,1.0,0.0,27,28,16,0.0,0.0,0.0,18,28,4.0,5.0,0.0,0.0,6.0,3.0,1.0,6.0,17,0.0,2.0,5.0,39,0.0,0.0,0.0,0.0,25,4.0,0.0,0.0,3.0,0.0,0.0,0.0,48,14,54,0.0,17.0,0.0,0.0,45,0.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,2.0,4.0,7.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,9.0,49,9.0,0.0,5.0,2.0,16,0.0,0.0,4.0,57,3.0,6.0,6,0.0,0.0,0.0,0.0,0.0
200812,2.02125,103,1.0,16,18,8,2.0,5,5,4.0,0.0,52,1.0,0.0,5.0,4.0,9.0,0.0,0.0,2.0,6,4,1.0,2.0,0.0,0.0,53,0.0,0.0,0.0,38,0.0,68,55,1.0,2.0,81,4.0,47,1.0,0.0,1.0,0.0,2.0,11,22,5,0.0,0.0,0.0,13,17,1.0,1.0,0.0,0.0,8.0,3.0,0.0,1.0,16,0.0,0.0,1.0,12,0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19,12,13,0.0,8.0,0.0,0.0,24,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,52,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,14,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0
