MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_201,event_count_202,event_count_203
200803,1.943,259,8.0,31,47,40.0,4.0,13.0,18.0,28.0,0.0,111,7.0,2.0,3.0,13.0,4.0,21.0,0.0,0.0,53,2.0,4.0,20.0,0.0,2.0,124.0,1.0,0.0,0.0,141,20.0,124,122,0.0,0.0,143,23.0,126,1.0,0.0,11.0,0.0,0.0,37,48.0,2.0,1.0,0.0,2.0,43.0,20.0,8.0,18.0,2.0,10.0,19.0,1.0,1.0,56.0,25.0,0.0,0.0,11.0,58.0,5.0,0.0,0.0,1.0,47.0,9.0,0.0,0.0,53.0,0.0,5.0,0.0,51.0,35.0,89,3.0,10.0,0.0,0.0,85,0.0,0.0,0.0,1.0,5.0,7.0,0.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,13.0,2.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,39.0,12.0,0.0,17.0,5.0,5.0,36.0,17.0,14.0,102,0.0,7.0,4.0,7.0,20.0,23.0,0.0,0.0,98,1.0,8.0,11.0,1.0,0.0,0.0,0.0,6.0
200804,1.94075,126,5.0,20,23,3.0,9.0,15.0,6.0,0.0,0.0,68,12.0,2.0,0.0,1.0,4.0,15.0,1.0,3.0,44,9.0,0.0,0.0,0.0,2.0,78.0,4.0,0.0,0.0,103,0.0,83,78,6.0,3.0,101,15.0,109,1.0,0.0,7.0,0.0,0.0,45,20.0,2.0,2.0,1.0,0.0,18.0,3.0,12.0,0.0,0.0,2.0,13.0,13.0,1.0,18.0,9.0,0.0,11.0,4.0,41.0,0.0,0.0,0.0,6.0,14.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,24.0,22.0,37,0.0,5.0,0.0,0.0,45,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,21.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,3.0,0.0,0.0,4.0,5.0,3.0,51,0.0,0.0,5.0,2.0,12.0,0.0,0.0,0.0,44,1.0,6.0,14.0,0.0,0.0,0.0,1.0,2.0
200805,1.9385,105,0.0,34,29,16.0,2.0,13.0,2.0,6.0,2.0,84,4.0,3.0,1.0,2.0,8.0,10.0,0.0,0.0,28,11.0,0.0,10.0,0.0,2.0,31.0,2.0,0.0,0.0,108,0.0,61,52,7.0,0.0,29,19.0,87,0.0,0.0,0.0,0.0,0.0,26,18.0,3.0,5.0,0.0,0.0,13.0,12.0,14.0,7.0,1.0,0.0,14.0,13.0,0.0,5.0,15.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,17.0,60,0.0,13.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,80,2.0,0.0,4.0,4.0,5.0,0.0,1.0,4.0,33,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0
200806,1.93625,210,3.0,63,47,32.0,0.0,6.0,2.0,4.0,1.0,109,3.0,1.0,10.0,2.0,0.0,5.0,0.0,1.0,35,10.0,19.0,6.0,0.0,1.0,60.0,2.0,0.0,0.0,150,14.0,96,78,3.0,10.0,127,27.0,127,0.0,0.0,5.0,0.0,0.0,23,39.0,0.0,3.0,0.0,1.0,21.0,10.0,2.0,4.0,3.0,0.0,15.0,12.0,0.0,22.0,26.0,0.0,4.0,0.0,35.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,42.0,59.0,82,0.0,12.0,0.0,0.0,85,0.0,0.0,4.0,4.0,2.0,0.0,10.0,7.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,8.0,14.0,1.0,0.0,0.0,0.0,3.0,8.0,3.0,14.0,66,2.0,0.0,5.0,2.0,9.0,0.0,1.0,0.0,97,0.0,16.0,76.0,0.0,2.0,0.0,0.0,1.0
200807,1.9340000000000002,69,1.0,10,17,3.0,1.0,9.0,6.0,0.0,0.0,73,1.0,1.0,2.0,3.0,0.0,11.0,0.0,0.0,27,4.0,1.0,9.0,0.0,6.0,42.0,0.0,0.0,0.0,68,0.0,41,38,0.0,0.0,22,5.0,79,0.0,0.0,6.0,0.0,0.0,51,20.0,0.0,2.0,0.0,1.0,18.0,6.0,9.0,1.0,1.0,0.0,21.0,6.0,0.0,4.0,13.0,0.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,14.0,26,0.0,7.0,2.0,0.0,24,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,63,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,43,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
200808,1.93175,80,2.0,35,16,1.0,0.0,13.0,5.0,1.0,0.0,41,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11,4.0,2.0,6.0,0.0,0.0,16.0,2.0,0.0,0.0,50,2.0,45,42,0.0,0.0,18,16.0,49,1.0,0.0,2.0,0.0,0.0,6,26.0,10.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,7.0,3.0,2.0,3.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,14.0,18,3.0,1.0,1.0,0.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,6.0,0.0,44,0.0,0.0,5.0,1.0,13.0,1.0,0.0,0.0,35,0.0,3.0,10.0,0.0,0.0,0.0,0.0,10.0
200809,1.9295,76,3.0,13,23,6.0,0.0,2.0,1.0,5.0,3.0,69,4.0,1.0,1.0,2.0,2.0,13.0,0.0,0.0,11,2.0,2.0,2.0,0.0,1.0,48.0,2.0,0.0,0.0,83,0.0,49,48,0.0,0.0,24,8.0,52,0.0,0.0,0.0,0.0,2.0,30,11.0,2.0,1.0,0.0,1.0,23.0,0.0,8.0,0.0,2.0,2.0,6.0,2.0,0.0,4.0,5.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,12.0,22,1.0,7.0,1.0,0.0,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,27,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,31,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
200810,1.92725,113,0.0,20,13,8.0,1.0,9.0,5.0,0.0,0.0,55,7.0,1.0,6.0,0.0,3.0,16.0,0.0,2.0,24,3.0,0.0,3.0,0.0,7.0,34.0,0.0,0.0,0.0,205,12.0,111,111,0.0,1.0,43,14.0,72,0.0,0.0,14.0,1.0,0.0,64,20.0,3.0,0.0,0.0,4.0,12.0,5.0,1.0,0.0,2.0,5.0,12.0,0.0,1.0,3.0,19.0,0.0,3.0,0.0,23.0,5.0,0.0,0.0,9.0,18.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,14.0,42,0.0,12.0,1.0,0.0,42,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,10.0,13,2.0,1.0,2.0,2.0,5.0,4.0,0.0,0.0,24,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0
200811,1.925,119,3.0,11,21,7.0,1.0,2.0,9.0,0.0,0.0,56,4.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,28,3.0,1.0,1.0,0.0,9.0,50.0,0.0,0.0,0.0,90,0.0,128,127,3.0,0.0,39,9.0,81,0.0,0.0,1.0,0.0,0.0,19,7.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,9.0,0.0,2.0,9.0,1.0,1.0,1.0,29.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,14.0,1.0,0.0,0.0,11.0,30.0,23,0.0,5.0,0.0,0.0,48,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,62,18.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,38,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0
200812,1.92275,76,1.0,22,29,20.0,1.0,4.0,8.0,0.0,0.0,61,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,16,2.0,2.0,7.0,0.0,3.0,19.0,0.0,0.0,0.0,63,4.0,58,56,0.0,4.0,28,12.0,86,0.0,0.0,2.0,2.0,0.0,70,19.0,2.0,0.0,0.0,0.0,11.0,8.0,4.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,29.0,0.0,3.0,14.0,16.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,26.0,16.0,31,0.0,2.0,0.0,0.0,36,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,18.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,17.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,82,0.0,1.0,17.0,1.0,7.0,0.0,0.0,2.0,43,0.0,1.0,9.0,1.0,0.0,0.0,0.0,3.0
